time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
15:22:09,1500.0,-0.0006137345044407994,0.0011314896401017904,0.02186651062220335,0.0001523852115496993,0.00032382560311816633,0.0014894031337462366,0.0,1.5,-1000.0,0.5,0.5,0.5,-35.3632621,149.1652375,7.0,0.0,0.0,0.0,AUTO
15:22:11,1500.0,0.0004998418735340238,0.0016743827727623284,0.021184774115681648,0.0003422755980864167,0.00029378896579146385,0.0015348898014053702,0.0,1.0,-1000.0,0.0,0.5,0.5,-35.3632621,149.1652375,0.0,0.0,0.0,1.0,AUTO
15:22:13,1500.0,0.027379175648093224,-0.0016736586403567344,0.02057324256747961,0.0460293423384428,-0.007637539878487587,0.002524859388358891,0.0,-0.5,-1013.5,46.0,-6.5,1.5,-35.363262,149.1652376,1533.5,0.5,7.0,-144.5,AUTO
15:22:15,1500.0,-0.03685690462589264,0.007205779664218426,-0.07232262194156647,-0.03725841175764799,-0.019083397462964058,-0.03247802145779133,4.0,-8.5,-1003.5,-36.5,-17.5,-32.5,-35.36326085,149.16524535000002,4581.5,1.0,32.0,-148.0,AUTO
15:22:17,1500.0,-0.0032226466573774815,0.0059088123962283134,-0.10873154178261757,0.0673443004488945,0.01077353535220027,-0.00035147101152688265,-6.5,13.5,-1003.5,67.5,11.0,-1.0,-35.36326135,149.16524005,7654.5,-10.5,-59.0,-149.5,AUTO
15:22:19,1500.0,0.013031615759246051,-0.04338798671960831,-0.05060243792831898,-0.09955719113349915,0.04529231879860163,-0.014129646588116884,1.0,-4.0,-999.5,-98.0,45.5,-14.5,-35.36326375,149.1652354,10778.0,8.5,25.0,-148.0,AUTO
15:22:21,1500.0,0.003209946629795013,0.018358200788497925,-0.1567733734846115,0.027561955153942108,0.0040498950984328985,-0.020095818676054478,-3.5,0.5,-1000.0,27.5,4.0,-20.0,-35.363260600000004,149.16523610000002,13885.0,4.5,-11.5,-152.5,AUTO
15:22:23,1500.0,0.007212501252070069,0.004037891165353358,-0.16664674878120422,-0.005150539334863424,-0.006869173143059015,-0.009143311530351639,2.0,0.0,-1000.0,-4.0,-6.0,-9.0,-35.363261249999994,149.1652354,17006.5,-9.5,8.0,-152.0,AUTO
15:22:25,1500.0,0.002026685804594308,0.0002385182051511947,-0.20482518523931503,0.003631641622632742,0.003289559972472489,-0.02532034646719694,0.0,0.0,-1000.0,4.0,3.5,-25.0,-35.363262,149.1652364,20128.5,-2.5,3.5,-153.0,AUTO
15:22:27,1500.0,0.0044732417445629835,0.0034930816618725657,-0.2499181553721428,0.0014144348097033799,0.0013375197304412723,-0.019413354806602,0.0,0.0,-1000.0,2.0,1.5,-19.0,-35.363262,149.1652366,23255.0,-1.0,3.0,-153.0,AUTO
15:22:29,1500.0,0.007067390950396657,0.004739110125228763,-0.25410832464694977,0.02102352539077401,-0.00220402714330703,0.027204458601772785,0.0,0.5,-1000.0,21.5,-0.5,26.5,-35.36326215,149.1652367,26367.0,-5.0,0.0,-153.0,AUTO
15:22:31,1500.0,0.002137539559043944,0.0019203386036679149,-0.20722397416830063,-0.0038716928102076054,0.001235315197845921,0.0200099041685462,1.0,-1.0,-1000.0,-2.5,1.5,19.5,-35.36326235,149.1652375,29479.5,-0.5,7.5,-152.0,AUTO
