,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
15:22:39.145,0.2,0.1,230.0,4617.0,0.1,0.0,0.0,40.0,100.0,240.0,8.0,3.0,7.0,23.0,14.0,4.0,29.0,17.0,27.0,42.0,25.0,35.0,0.0,1.0,25.0
15:22:43.871,1.8,0.1,246.0,415.0,0.1,0.0,0.0,10.0,10.0,80.0,4.0,1.0,2.0,99.0,78.0,103.0,15.0,104.0,17.0,2.0,11.0,27.0,0.0,1.0,15.0
15:22:48.331,1.1,0.1,98.0,679.0,0.1,0.0,0.0,130.0,20.0,110.0,13.0,100.0,7.0,67.0,68.0,10.0,19.0,5.0,17.0,91.0,4.0,112.0,0.0,1.0,15.0
15:22:53.877,0.9,0.1,33.0,3416.0,0.1,0.0,0.0,130.0,40.0,150.0,2.0,13.0,36.0,8.0,8.0,25.0,14.0,17.0,3.0,81.0,119.0,14.0,0.0,1.0,35.0
15:22:58.305,1.3,0.1,128.0,1505.0,0.1,0.0,0.0,20.0,40.0,190.0,32.0,22.0,13.0,7.0,29.0,7.0,68.0,49.0,30.0,74.0,35.0,23.0,0.0,1.0,25.0
15:23:03.854,0.5,0.1,161.0,228.0,0.1,0.0,0.0,70.0,10.0,60.0,31.0,69.0,5.0,5.0,15.0,63.0,60.0,71.0,9.0,86.0,15.0,103.0,0.0,1.0,35.0
15:23:08.300,0.7,0.1,40.0,92.0,0.1,0.0,0.0,10.0,70.0,180.0,2.0,35.0,13.0,34.0,6.0,10.0,14.0,23.0,91.0,50.0,73.0,25.0,0.0,1.0,40.0
15:23:13.836,0.3,0.1,121.0,865.0,0.1,0.0,0.0,20.0,10.0,40.0,53.0,57.0,13.0,42.0,45.0,41.0,15.0,49.0,50.0,80.0,86.0,62.0,0.0,1.0,40.0
15:23:18.259,0.5,0.1,177.0,2832.0,0.1,0.0,0.0,40.0,20.0,150.0,11.0,84.0,36.0,57.0,34.0,73.0,76.0,89.0,85.0,3.0,17.0,19.0,0.0,1.0,20.0
15:23:23.334,1.8,0.1,34.0,2817.0,0.1,0.0,0.0,130.0,10.0,160.0,37.0,1.0,36.0,57.0,98.0,29.0,19.0,3.0,48.0,57.0,75.0,3.0,0.0,1.0,25.0
15:23:27.743,1.7,0.1,69.0,2234.0,0.1,0.0,0.0,50.0,10.0,240.0,25.0,12.0,30.0,68.0,13.0,70.0,4.0,77.0,68.0,34.0,6.0,5.0,0.0,1.0,20.0
15:23:32.210,1.7,0.1,90.0,733.0,0.1,0.0,0.0,70.0,100.0,210.0,11.0,11.0,5.0,118.0,75.0,25.0,60.0,2.0,57.0,78.0,23.0,9.0,0.0,1.0,30.0
15:23:37.275,0.2,0.1,34.0,1169.0,0.1,0.0,0.0,10.0,10.0,160.0,35.0,21.0,15.0,67.0,38.0,106.0,46.0,4.0,42.0,23.0,63.0,82.0,0.0,1.0,15.0
15:23:41.380,0.7,0.1,86.0,1336.0,0.1,0.0,0.0,80.0,20.0,250.0,47.0,39.0,5.0,49.0,3.0,82.0,69.0,90.0,6.0,34.0,27.0,68.0,0.0,1.0,15.0
15:23:46.222,0.9,0.1,72.0,799.0,0.1,0.0,0.0,10.0,10.0,60.0,47.0,6.0,40.0,19.0,66.0,113.0,78.0,42.0,3.0,19.0,69.0,25.0,0.0,1.0,35.0
15:23:51.347,1.7,0.1,108.0,1600.0,0.1,0.0,0.0,70.0,70.0,60.0,24.0,55.0,15.0,21.0,4.0,83.0,7.0,4.0,49.0,39.0,41.0,10.0,0.0,1.0,25.0
15:23:55.480,1.1,0.1,105.0,2260.0,0.1,0.0,0.0,70.0,40.0,160.0,22.0,13.0,12.0,37.0,6.0,19.0,37.0,101.0,111.0,103.0,19.0,33.0,0.0,1.0,20.0
15:23:59.964,1.2,0.1,33.0,528.0,0.1,0.0,0.0,100.0,130.0,210.0,61.0,45.0,35.0,2.0,112.0,113.0,56.0,5.0,73.0,9.0,119.0,38.0,0.0,1.0,25.0
15:24:04.487,0.2,0.1,101.0,1377.0,0.1,0.0,0.0,10.0,80.0,110.0,3.0,32.0,23.0,15.0,34.0,15.0,50.0,60.0,15.0,3.0,103.0,29.0,0.0,1.0,30.0
15:24:10.050,0.4,0.1,30.0,242.0,0.1,0.0,0.0,70.0,50.0,60.0,37.0,21.0,7.0,21.0,34.0,27.0,62.0,46.0,12.0,58.0,54.0,48.0,0.0,1.0,15.0
15:24:15.011,1.4,0.1,189.0,977.0,0.1,0.0,0.0,40.0,10.0,180.0,21.0,2.0,18.0,23.0,71.0,31.0,111.0,7.0,25.0,6.0,90.0,11.0,0.0,1.0,30.0
15:24:18.983,1.1,0.1,56.0,4303.0,0.1,0.0,0.0,100.0,40.0,80.0,98.0,11.0,4.0,41.0,57.0,52.0,41.0,10.0,68.0,6.0,34.0,45.0,0.0,1.0,30.0
