,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
23:02:42.897,56220.0,0.2,0.3,-5.9,0.25
23:02:47.593,42107.0,0.5,0.2,-8.9,0.25
23:02:52.805,47636.0,0.3,0.5,-1.8,0.25
23:02:57.429,58161.0,0.3,0.7,-6.2,0.25
23:03:03.079,28673.0,0.3,1.1,-9.8,0.25
23:03:08.731,13667.0,0.2,0.9,-1.9,0.25
23:03:13.378,125108.0,0.2,0.5,-8.1,0.25
23:03:19.001,12069.0,0.5,1.4,-9.6,0.25
23:03:24.542,6196.0,0.3,0.7,-5.6,0.25
23:03:29.064,100855.0,0.2,0.3,-9.9,0.25
23:03:34.670,37906.0,0.3,0.2,-7.6,0.25
23:03:39.254,76714.0,0.7,0.2,-9.0,0.25
23:03:44.703,82043.0,0.3,0.7,-6.5,0.25
23:03:49.345,7353.0,0.3,0.5,-7.9,0.25
23:03:54.995,112955.0,0.2,0.5,-9.4,0.25
23:03:59.601,1807.0,0.5,0.5,-6.3,0.25
23:04:04.808,46183.0,0.2,0.9,-9.4,0.25
23:04:09.452,64640.0,0.3,1.3,-7.2,0.25
23:04:15.075,34480.0,0.4,0.9,-6.2,0.25
23:04:20.533,210196.0,0.3,0.4,-7.6,0.25
23:04:25.270,117250.0,0.2,0.4,1.7,0.25
23:04:30.801,63703.0,0.5,0.5,-7.6,0.25
23:04:35.534,80670.0,0.2,0.7,-7.9,0.25
23:04:40.628,85664.0,0.4,0.2,1.8,0.25
23:04:45.158,36270.0,0.7,0.2,-5.5,0.25
23:04:50.671,55724.0,0.3,0.2,-8.1,0.25
23:04:55.290,82176.0,0.4,0.9,-7.2,0.25
23:05:00.914,37677.0,0.2,0.5,-8.5,0.25
23:05:05.676,56829.0,0.2,0.3,-9.0,0.25
23:05:10.718,9443.0,0.3,0.4,-6.3,0.25
23:05:15.237,116746.0,0.7,0.2,-9.0,0.25
23:05:20.877,259695.0,0.4,1.2,3.0,0.25
23:05:25.449,50556.0,0.3,1.8,-8.1,0.25
23:05:31.034,48120.0,0.4,0.4,-7.1,0.25
23:05:36.654,51446.0,0.7,0.4,-9.4,0.25
23:05:41.248,100287.0,0.4,0.5,-4.9,0.25
23:05:46.842,20670.0,0.7,0.4,-7.6,0.25
23:05:51.461,35849.0,0.3,0.3,-9.4,0.25
23:05:57.034,133801.0,0.4,0.3,-9.6,0.25
23:06:02.567,36311.0,0.4,0.4,-9.9,0.25
23:06:07.112,248701.0,0.4,0.2,-8.4,0.25
23:06:12.552,75622.0,0.3,0.4,-4.3,0.25
23:06:17.090,53811.0,0.4,0.3,-5.5,0.25
23:06:22.467,39670.0,0.2,0.3,-8.9,0.25
23:06:26.973,19678.0,0.5,0.7,-0.8,0.25
23:06:31.538,6165.0,0.4,1.1,-9.4,0.25
23:06:36.569,54373.0,0.2,0.7,-0.4,0.25
23:06:41.078,25449.0,0.2,0.9,1.0,0.25
23:06:46.662,105499.0,0.3,0.5,-8.1,0.25
23:06:51.351,70716.0,0.4,0.7,-6.8,0.25
23:06:56.889,31534.0,0.7,0.5,-8.5,0.25
23:07:01.531,947.0,0.3,0.2,-7.4,0.25
23:07:06.586,130633.0,0.2,0.2,-2.4,0.25
23:07:11.198,28140.0,0.2,0.4,-8.4,0.25
23:07:16.791,75157.0,0.4,0.5,-6.9,0.25
23:07:21.472,99523.0,0.3,0.4,-0.1,0.25
23:07:27.020,122536.0,0.2,0.2,-7.2,0.25
23:07:32.661,16661.0,0.4,0.3,-2.5,0.25
23:07:37.262,175223.0,0.3,0.4,-8.5,0.25
23:07:42.798,16042.0,0.2,0.5,5.8,0.25
23:07:47.407,16262.0,0.5,0.3,3.5,0.25
23:07:52.924,21602.0,0.2,0.5,-2.0,0.25
23:07:57.517,11264.0,0.3,0.9,0.2,0.25
23:08:02.492,65324.0,0.3,1.3,-9.4,0.25
23:08:06.902,59936.0,0.3,0.5,-5.3,0.25
23:08:11.498,46901.0,0.9,0.3,-5.0,0.25
23:08:16.664,174410.0,0.3,0.4,-9.4,0.25
23:08:21.210,56120.0,0.5,0.7,-9.4,0.25
23:08:26.793,220732.0,0.2,0.3,-7.6,0.25
23:08:31.416,180463.0,0.2,0.4,-6.9,0.25
23:08:36.909,31916.0,0.5,0.9,-5.0,0.25
23:08:41.545,44466.0,0.4,0.4,-2.2,0.25
23:08:46.703,165488.0,0.3,0.3,-6.6,0.25
23:08:51.265,52210.0,0.5,0.3,-6.5,0.25
23:08:56.799,11192.0,0.2,0.9,-3.7,0.25
23:09:01.360,24281.0,0.9,0.2,-8.9,0.25
23:09:06.016,3164.0,0.7,0.7,-8.1,0.25
23:09:10.516,9155.0,0.4,0.9,-8.7,0.25
23:09:14.993,66406.0,0.2,0.5,1.6,0.25
23:09:20.073,97763.0,0.3,0.7,-9.0,0.25
23:09:25.670,20490.0,0.4,0.9,-9.2,0.25
23:09:30.260,47951.0,0.2,0.3,-9.9,0.25
23:09:35.894,13625.0,0.5,0.7,-5.9,0.25
23:09:40.551,35302.0,0.7,0.7,-9.2,0.25
23:09:45.691,46912.0,0.3,0.2,-7.8,0.25
23:09:50.325,8035.0,0.5,0.2,-9.2,0.25
23:09:55.864,70169.0,0.5,0.4,-1.0,0.25
23:10:00.442,39770.0,0.2,0.3,-0.6,0.25
23:10:06.002,11715.0,0.5,1.2,-9.8,0.25
23:10:11.660,174718.0,0.5,0.2,-7.6,0.25
23:10:16.187,1565.0,0.5,0.4,-1.2,0.25
23:10:21.613,12611.0,0.2,0.2,-3.8,0.25
23:10:26.267,197071.0,0.2,0.2,-2.0,0.25
23:10:31.869,70921.0,0.2,0.7,1.1,0.25
23:10:36.463,11521.0,0.5,0.5,-9.7,0.25
