,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
12:57:29.224,-1.0,-1.0,-1.0,-1
12:57:29.426,-1.0,-1.0,-1.0,-1
12:57:29.629,-1.0,-1.0,-1.0,-1
12:57:29.831,-1.0,-1.0,-1.0,-1
12:57:30.032,-1.0,-1.0,-1.0,-1
12:57:30.233,-1.0,-1.0,-1.0,-1
12:57:30.435,-1.0,-1.0,-1.0,-1
12:57:30.637,-1.0,-1.0,-1.0,-1
12:57:30.838,-1.0,-1.0,-1.0,-1
12:57:31.040,-1.0,-1.0,-1.0,-1
12:57:31.241,-1.0,-1.0,-1.0,-1
12:57:31.444,-1.0,-1.0,-1.0,-1
12:57:31.645,-1.0,-1.0,-1.0,-1
12:57:31.847,-1.0,-1.0,-1.0,-1
12:57:32.048,-1.0,-1.0,-1.0,-1
12:57:32.250,-1.0,-1.0,-1.0,-1
12:57:32.452,-1.0,-1.0,-1.0,-1
12:57:32.653,-1.0,-1.0,-1.0,-1
12:57:32.855,-1.0,-1.0,-1.0,-1
12:57:33.057,-1.0,-1.0,-1.0,-1
12:57:33.260,-1.0,-1.0,-1.0,-1
12:57:33.462,-1.0,-1.0,-1.0,-1
12:57:33.664,-1.0,-1.0,-1.0,-1
12:57:33.867,-1.0,-1.0,-1.0,-1
12:57:34.068,-1.0,-1.0,-1.0,-1
12:57:34.270,-1.0,-1.0,-1.0,-1
12:57:34.472,-1.0,-1.0,-1.0,-1
12:57:34.674,-1.0,-1.0,-1.0,-1
12:57:34.876,-1.0,-1.0,-1.0,-1
12:57:35.078,-1.0,-1.0,-1.0,-1
12:57:35.280,-1.0,-1.0,-1.0,-1
12:57:35.482,-1.0,-1.0,-1.0,-1
12:57:35.684,-1.0,-1.0,-1.0,-1
12:57:35.886,-1.0,-1.0,-1.0,-1
12:57:36.088,-1.0,-1.0,-1.0,-1
12:57:36.290,-1.0,-1.0,-1.0,-1
12:57:36.491,-1.0,-1.0,-1.0,-1
12:57:36.693,-1.0,-1.0,-1.0,-1
12:57:36.896,-1.0,-1.0,-1.0,-1
12:57:37.098,-1.0,-1.0,-1.0,-1
12:57:37.300,-1.0,-1.0,-1.0,-1
12:57:37.513,-1.0,-1.0,-1.0,-1
12:57:37.715,-1.0,-1.0,-1.0,-1
12:57:37.916,-1.0,-1.0,-1.0,-1
12:57:38.118,-1.0,-1.0,-1.0,-1
12:57:38.319,-1.0,-1.0,-1.0,-1
12:57:38.521,-1.0,-1.0,-1.0,-1
12:57:38.723,-1.0,-1.0,-1.0,-1
12:57:38.924,-1.0,-1.0,-1.0,-1
12:57:39.126,-1.0,-1.0,-1.0,-1
12:57:39.328,-1.0,-1.0,-1.0,-1
12:57:39.530,-1.0,-1.0,-1.0,-1
12:57:39.732,-1.0,-1.0,-1.0,-1
12:57:39.933,-1.0,-1.0,-1.0,-1
12:57:40.135,-1.0,-1.0,-1.0,-1
12:57:40.337,-1.0,-1.0,-1.0,-1
12:57:40.539,-1.0,-1.0,-1.0,-1
12:57:40.741,-1.0,-1.0,-1.0,-1
12:57:40.943,-1.0,-1.0,-1.0,-1
12:57:41.144,-1.0,-1.0,-1.0,-1
12:57:41.346,-1.0,-1.0,-1.0,-1
12:57:41.548,-1.0,-1.0,-1.0,-1
12:57:41.750,-1.0,-1.0,-1.0,-1
12:57:41.952,-1.0,-1.0,-1.0,-1
12:57:42.154,-1.0,-1.0,-1.0,-1
12:57:42.355,-1.0,-1.0,-1.0,-1
12:57:42.557,-1.0,-1.0,-1.0,-1
12:57:42.758,-1.0,-1.0,-1.0,-1
12:57:42.960,-1.0,-1.0,-1.0,-1
12:57:43.162,-1.0,-1.0,-1.0,-1
12:57:43.364,-1.0,-1.0,-1.0,-1
12:57:43.566,-1.0,-1.0,-1.0,-1
12:57:43.768,-1.0,-1.0,-1.0,-1
12:57:43.970,-1.0,-1.0,-1.0,-1
12:57:44.172,-1.0,-1.0,-1.0,-1
12:57:44.373,-1.0,-1.0,-1.0,-1
12:57:44.575,-1.0,-1.0,-1.0,-1
12:57:44.776,-1.0,-1.0,-1.0,-1
12:57:44.978,-1.0,-1.0,-1.0,-1
12:57:45.180,-1.0,-1.0,-1.0,-1
12:57:45.382,-1.0,-1.0,-1.0,-1
12:57:45.583,-1.0,-1.0,-1.0,-1
12:57:45.785,-1.0,-1.0,-1.0,-1
12:57:45.987,-1.0,-1.0,-1.0,-1
12:57:46.188,-1.0,-1.0,-1.0,-1
12:57:46.390,-1.0,-1.0,-1.0,-1
12:57:46.592,-1.0,-1.0,-1.0,-1
12:57:46.794,-1.0,-1.0,-1.0,-1
12:57:46.995,-1.0,-1.0,-1.0,-1
12:57:47.197,-1.0,-1.0,-1.0,-1
12:57:47.399,-1.0,-1.0,-1.0,-1
12:57:47.601,-1.0,-1.0,-1.0,-1
12:57:47.803,-1.0,-1.0,-1.0,-1
12:57:48.005,-1.0,-1.0,-1.0,-1
12:57:48.206,-1.0,-1.0,-1.0,-1
12:57:48.409,-1.0,-1.0,-1.0,-1
12:57:48.610,-1.0,-1.0,-1.0,-1
12:57:48.812,-1.0,-1.0,-1.0,-1
12:57:49.014,-1.0,-1.0,-1.0,-1
12:57:49.215,-1.0,-1.0,-1.0,-1
12:57:49.417,-1.0,-1.0,-1.0,-1
12:57:49.619,-1.0,-1.0,-1.0,-1
12:57:49.821,-1.0,-1.0,-1.0,-1
12:57:50.023,-1.0,-1.0,-1.0,-1
12:57:50.225,-1.0,-1.0,-1.0,-1
12:57:50.427,-1.0,-1.0,-1.0,-1
12:57:50.629,-1.0,-1.0,-1.0,-1
12:57:50.830,-1.0,-1.0,-1.0,-1
12:57:51.032,-1.0,-1.0,-1.0,-1
12:57:51.234,-1.0,-1.0,-1.0,-1
12:57:51.436,-1.0,-1.0,-1.0,-1
12:57:51.637,-1.0,-1.0,-1.0,-1
12:57:51.839,-1.0,-1.0,-1.0,-1
12:57:52.040,-1.0,-1.0,-1.0,-1
12:57:52.242,-1.0,-1.0,-1.0,-1
12:57:52.445,-1.0,-1.0,-1.0,-1
12:57:52.647,-1.0,-1.0,-1.0,-1
12:57:52.848,-1.0,-1.0,-1.0,-1
12:57:53.050,-1.0,-1.0,-1.0,-1
12:57:53.252,-1.0,-1.0,-1.0,-1
12:57:53.454,-1.0,-1.0,-1.0,-1
12:57:53.657,-1.0,-1.0,-1.0,-1
