time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
18:03:44.307,STABILIZE,-35.3632621,149.1652374,583950,0,0.0002887846203520894,0.0014288208913058043,0.028105363249778748,0.0003620317147579044,0.0003250620502512902,0.002399030141532421,0,1,-1000,0,0,0,0,0,3
18:03:44.508,STABILIZE,-35.3632621,149.1652374,583950,0,0.0002887846203520894,0.0014288208913058043,0.028105363249778748,0.0003620317147579044,0.0003250620502512902,0.002399030141532421,0,1,-1000,0,0,0,0,0,3
18:03:44.709,STABILIZE,-35.3632621,149.1652374,583950,0,0.0002887846203520894,0.0014288208913058043,0.028105363249778748,0.0003620317147579044,0.0003250620502512902,0.002399030141532421,0,1,-1000,0,0,0,0,0,3
18:03:44.909,STABILIZE,-35.3632621,149.1652374,583950,0,0.0002887846203520894,0.0014288208913058043,0.028105363249778748,0.0003620317147579044,0.0003250620502512902,0.002399030141532421,0,1,-1000,0,0,0,0,0,3
18:03:45.110,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:45.311,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:45.513,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:45.714,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:45.917,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:46.118,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:46.319,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:46.520,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:46.721,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:46.923,STABILIZE,-35.3632621,149.1652374,583960,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-1,1,2
18:03:47.123,STABILIZE,-35.3632622,149.1652375,583980,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-2,0,-1
18:03:47.325,STABILIZE,-35.3632622,149.1652375,583980,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-2,0,-1
18:03:47.527,STABILIZE,-35.3632622,149.1652375,583980,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-2,0,-1
18:03:47.730,STABILIZE,-35.3632622,149.1652375,583980,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-2,0,-1
18:03:47.931,STABILIZE,-35.3632622,149.1652375,583980,0,0.0003366832388564944,0.0015882757725194097,0.027346380054950714,0.000373420596588403,0.0002847926807589829,0.0023624422028660774,0,1,-1000,0,0,0,-2,0,-1
18:03:48.133,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:48.334,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:48.534,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:48.736,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:48.937,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:49.138,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
18:03:49.339,STABILIZE,-35.3632622,149.1652375,583980,0,-0.0001379873719997704,0.0011798397172242403,0.025476498529314995,0.0002082792343571782,0.00022257296950556338,0.0021469886414706707,0,1,-1000,0,0,0,-1,1,-1
