time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
18:03:44,0.0002887846203520894,0.0014288208913058043,0.028105363249778748,0.0003620317147579044,0.0003250620502512902,0.002399030141532421,583950.0,-35.3632621,149.1652374,0.0,0.0,0.0,3.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
18:03:52,-0.0007255200762301683,0.0009250970324501395,0.023634489625692368,0.0002082251594401896,0.0002021279651671648,0.0018649217672646046,583980.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
18:03:53,-0.000901242543477565,0.0009317353251390159,0.02331634610891342,0.0002903280546888709,0.00026352121494710445,0.0016562078380957246,583980.0,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
18:03:59,-0.00031231893808580935,0.0009808779577724636,0.021417157724499702,0.0001805318461265415,0.0003054525295738131,0.0015218454645946622,584020.0,-35.3632622,149.1652375,35.0,-1.0,1.0,-1.0,0.0,2.0,-1000.0,1.0,1.0,0.0,STABILIZE
18:04:01,-0.00029484255355782807,0.0009923491161316633,0.020738400518894196,0.00028786843176931143,0.00023220921866595745,0.0015147511148825288,584020.0,-35.3632622,149.1652375,31.0,-1.0,1.0,-1.0,0.0,1.5,-1000.0,0.5,0.0,0.0,STABILIZE
18:04:04,-0.00043165773968212306,0.0009886874759104103,0.020133540499955416,0.00029678831924684346,0.00023216511181090027,0.001384971954394132,584000.0,-35.3632622,149.1652375,10.75,-1.0,1.0,0.0,0.0,1.3333333333333333,-1000.0,1.0,0.3333333333333333,0.3333333333333333,AUTO
18:04:05,-0.00038933138421270996,0.0010508327395655215,0.01995334681123495,0.0004013984289485961,0.00027263053925707936,0.001297081878874451,584000.0,-35.36326215,149.1652375,4.0,-0.5,0.5,0.0,0.0,1.0,-1000.0,1.0,0.5,0.5,AUTO
18:04:06,-0.00022802607418270782,0.0012524013291113079,0.01974470540881157,0.0002699225733522326,0.00025207875296473503,0.0013761352747678757,584000.0,-35.3632621,149.1652375,1.25,0.0,0.0,0.0,0.0,1.25,-1000.0,0.5,0.75,0.25,AUTO
18:04:07,8.780161442700773e-05,0.0015316404751501977,0.019500020891427994,0.00028229644522070885,0.00021624175133183599,0.0013688508770428598,583990.0,-35.3632621,149.1652375,0.0,0.0,0.0,0.5,0.0,1.5,-1000.0,0.5,0.0,0.5,AUTO
18:04:08,0.001881982374470681,0.0006109554087743163,0.019259222317487,0.0038806301163276657,-0.0015517064748564735,0.0014538743125740439,584050.0,-35.3632621,149.1652375,58.5,0.0,0.0,-27.0,0.0,0.25,-1088.25,4.25,-1.25,0.75,AUTO
