,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
14:04:14.255,0.0,0.0,1.0,9.0,-0.5,540.0,-1.0,-0.5,-92.0,40.0,76.0,600.0,250.0,0.0,100.0,34.0,2.0,0.405,3.0,6.0,0.2,0.0,1.0,72.0,60.0
14:04:22.058,0.0,0.0,1.0,180.0,-0.5,930.0,-1.0,-0.5,-91.0,54.0,0.0,1800.0,244.0,0.0,0.0,0.0,8.0,0.515,3.0,10.0,0.15,0.007,1.0,163.0,-180.0
14:04:27.075,0.0,0.0,1.0,-72.0,-0.5,200.0,-1.0,-0.5,117.0,100.0,69.0,1100.0,25.0,0.0,100.0,75.0,6.0,0.35,3.0,2.0,0.19,0.02,1.0,-180.0,122.0
14:04:42.028,0.0,0.0,1.0,-114.0,-0.5,1000.0,-1.0,-0.5,-9.0,88.0,0.0,1000.0,130.0,0.0,64.0,100.0,7.0,0.255,3.0,6.0,0.2,0.02,1.0,-11.0,-180.0
14:04:46.491,0.0,0.0,1.0,177.0,-0.5,0.0,-1.0,-0.5,-135.0,0.0,64.0,1900.0,247.0,0.0,87.0,100.0,9.0,0.425,3.0,1.0,0.15,0.012,1.0,-11.0,180.0
14:04:50.688,0.0,0.0,1.0,-7.0,-0.5,1000.0,-1.0,-0.5,68.0,100.0,94.0,4500.0,109.0,0.0,89.0,0.0,6.0,0.56,3.0,2.0,0.08,0.0,1.0,-53.0,-102.0
14:04:56.090,0.0,0.0,1.0,180.0,-0.5,420.0,-1.0,-0.5,38.0,100.0,47.0,3000.0,250.0,0.0,0.0,100.0,10.0,0.36,3.0,3.0,0.01,0.01,1.0,-94.0,80.0
14:05:00.450,0.0,0.0,1.0,20.0,-0.5,760.0,-1.0,-0.5,73.0,100.0,5.0,800.0,250.0,0.0,23.0,100.0,8.0,0.18,3.0,10.0,0.06,0.001,1.0,160.0,-38.0
14:05:05.064,0.0,0.0,1.0,-180.0,-0.5,860.0,-1.0,-0.5,-132.0,100.0,37.0,3500.0,140.0,0.0,100.0,95.0,3.0,0.6,3.0,10.0,0.08,0.003,1.0,77.0,85.0
14:05:09.317,0.0,0.0,1.0,180.0,-0.5,0.0,-1.0,-0.5,-57.0,100.0,6.0,4500.0,135.0,0.0,0.0,59.0,9.0,0.405,3.0,10.0,0.1,0.0,1.0,51.0,-44.0
14:05:17.457,0.0,0.0,1.0,-180.0,-0.5,290.0,-1.0,-0.5,6.0,94.0,100.0,1300.0,250.0,0.0,100.0,100.0,3.0,0.6,3.0,9.0,0.02,0.02,1.0,122.0,180.0
14:05:21.575,0.0,0.0,1.0,8.0,-0.5,0.0,-1.0,-0.5,-180.0,100.0,96.0,0.0,228.0,0.0,89.0,41.0,6.0,0.36,3.0,9.0,0.2,0.0,1.0,71.0,-20.0
14:05:27.059,0.0,0.0,1.0,-180.0,-0.5,970.0,-1.0,-0.5,-59.0,9.0,26.0,4500.0,91.0,0.0,9.0,94.0,5.0,0.18,3.0,7.0,0.09,0.02,1.0,180.0,-93.0
14:05:31.617,0.0,0.0,1.0,84.0,-0.5,1000.0,-1.0,-0.5,-49.0,100.0,100.0,1900.0,160.0,0.0,17.0,11.0,7.0,0.6,3.0,7.0,0.06,0.016,1.0,180.0,56.0
14:05:35.770,0.0,0.0,1.0,-112.0,-0.5,1000.0,-1.0,-0.5,180.0,17.0,49.0,4500.0,25.0,0.0,80.0,29.0,1.0,0.6,3.0,10.0,0.05,0.0,1.0,-180.0,-84.0
14:05:41.367,0.0,0.0,1.0,124.0,-0.5,1000.0,-1.0,-0.5,-138.0,100.0,82.0,4100.0,136.0,0.0,35.0,84.0,1.0,0.235,3.0,5.0,0.08,0.001,1.0,180.0,180.0
14:05:47.451,0.0,0.0,1.0,-180.0,-0.5,340.0,-1.0,-0.5,-180.0,61.0,27.0,900.0,25.0,0.0,18.0,7.0,1.0,0.6,3.0,2.0,0.07,0.008,1.0,-40.0,-130.0
14:06:01.155,0.0,0.0,1.0,56.0,-0.5,470.0,-1.0,-0.5,-5.0,50.0,63.0,2500.0,53.0,0.0,37.0,0.0,10.0,0.36,3.0,5.0,0.14,0.0,1.0,85.0,-14.0
