time_stamp,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:46:00,AUTO,1500.0,-0.0008641283202450722,0.0010083994711749256,0.021840468049049377,0.00032948426087386906,0.00022505572997033596,0.0014778913464397192,-35.36326215,149.1652375,7.5,-1.0,0.0,-2.0,0.0,1.0,-1000.0,0.5,0.5,0.0
14:46:01,AUTO,115805.0,-0.0007465766830137,0.0011000179219990969,0.021657663397490978,0.00032717625435907394,0.0002961892751045525,0.0014763282961212099,-35.3632621,149.1652375,10.25,0.0,0.0,-1.25,0.0,1.75,-1000.0,0.0,0.25,0.25
14:46:02,AUTO,115805.0,-0.0001653301005717367,0.0013985432451590896,0.021328328177332878,0.0002383651735726744,0.00034426996717229486,0.0014390760916285217,-35.3632621,149.1652375,12.0,0.0,0.0,-1.0,0.0,1.0,-1000.0,0.0,0.0,1.0
14:46:04,AUTO,115805.0,0.0021822131238877773,0.0006936704157851636,0.02093155961483717,-0.002990531880641356,0.0034055067226290703,0.0018457085825502872,-35.3632621,149.1652375,321.0,0.0,0.5,-87.5,0.0,0.0,-1119.5,-2.5,3.5,1.0
14:46:05,AUTO,281028.0,0.018234186223708093,-0.0003588926192605868,0.020573953166604042,0.03751609195023775,-0.004939878243021667,0.0016616032226011157,-35.363262075,149.16523755,1244.75,0.25,4.5,-139.25,0.0,-0.25,-1037.75,37.75,-4.0,1.0
14:46:06,AUTO,281028.0,0.052143992856144905,0.002179162111133337,-0.020563633646816015,-0.08362075965851545,0.061335605569183826,-0.07217042334377766,-35.3632615,149.16524035,3128.0,8.5,49.0,-146.5,1.0,-9.0,-990.5,-82.5,61.5,-72.5
14:46:08,AUTO,281028.0,-0.06602856144309044,0.0009746660070959479,-0.10078948363661766,0.05331360921263695,-0.0008765415986999869,-0.01810131035745144,-35.3632608,149.16524555,6175.5,-2.5,-34.0,-148.5,-2.5,4.0,-1001.5,53.5,0.0,-18.0
14:46:09,AUTO,216561.0,-0.01996739231981337,0.005360866285627708,-0.10887096635997295,0.06571934930980206,0.00969768816139549,-0.00470165626029484,-35.36326115,149.165241325,7326.5,-9.75,-58.25,-149.25,-5.5,11.5,-1002.5,65.75,10.0,-4.75
14:46:10,AUTO,216561.0,0.06295437552034855,0.013256806414574385,-0.10721094161272049,0.06220482848584652,-0.0039529593486804515,0.004111135145649314,-35.36326305,149.1652344,9272.0,-21.5,-20.5,-153.0,-0.5,9.0,-1001.5,62.0,-3.0,3.0
14:46:12,AUTO,216561.0,-0.033286476507782936,0.003967805416323245,-0.11274611204862595,0.004441795172169805,0.043364059180021286,-0.08459779247641563,-35.363262000000006,149.16523765,12346.0,31.5,5.0,-150.5,-4.5,-6.0,-1004.5,5.0,43.0,-84.5
14:46:13,AUTO,71005.0,-0.012895755469799042,0.021856171544641256,-0.16048486158251762,0.0391588700003922,0.01570926688145846,-0.04300864087417722,-35.363260325,149.165237075,13523.0,15.0,-14.0,-152.25,-5.5,-0.75,-1001.75,39.5,16.0,-43.0
14:46:14,AUTO,71005.0,0.018248485401272774,0.01822046097368002,-0.17598016560077667,-0.0017278993036597967,-0.015289683360606432,0.008546102792024612,-35.36325995,149.16523515,15470.5,-11.5,-2.5,-151.5,0.0,2.0,-998.0,-1.0,-14.0,7.5
