time_stamp,EK2_ALT_SOURCE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
09:53:00,0.0,-0.000815106148365885,0.0009741101181134582,0.021352119371294977,0.0002897211816161871,0.0002848824951797724,0.0015392942354083062,583990.0,-35.3632622,149.1652375,4.4,-1.0,1.0,0.0,583.989990234375,0.0,1.6,-1000.0,0.0,0.4,0.2,STABILIZE,1500.0
09:54:47,0.0,-0.0020494270138442516,-0.00128673278959468,0.6623875498771667,-0.38683390244841576,0.0012644725502468646,-0.004685088060796261,627260.0,-35.3632609,149.1652357,43277.0,-12.0,14.0,96.0,627.260009765625,-1.5,28.5,-952.0,-374.0,3.0,-2.5,RTL,1500.0
09:54:58,0.0,-0.015151594765484333,0.000242312227783259,0.6622958282629648,-0.9909418871005377,0.00019419852954645952,0.0032361522510958216,615711.6666666666,-35.36326125,149.16523618333335,31728.166666666668,-11.0,14.5,93.83333333333333,615.7116394042969,2.1666666666666665,-20.166666666666668,-976.3333333333334,-981.8333333333334,2.1666666666666665,5.0,RTL,1500.0
09:55:20,0.0,0.005371831756617341,-0.0011823384390611733,0.6608129824910846,0.5871106939656394,0.0004130121586578233,0.00021463190205395222,597208.5714285715,-35.36326294285714,149.16523908571432,13223.857142857143,9.142857142857142,-15.857142857142858,95.14285714285714,597.2085484095982,-0.2857142857142857,-7.571428571428571,-985.8571428571429,575.8571428571429,2.4285714285714284,2.142857142857143,RTL,1500.0
09:55:26,0.0,-0.003695090301334858,0.0005827902617359845,0.6611194610595703,-0.9425663749376932,0.0030245279582838216,-0.002465376319984595,593160.0,-35.363261,149.16523593333332,9176.333333333334,-11.0,14.333333333333334,35.666666666666664,593.1599934895834,1.3333333333333333,-46.0,-999.6666666666666,-946.0,4.666666666666667,-0.3333333333333333,RTL,1500.0
09:55:38,0.0,0.004586511314846576,-0.00415944391861558,0.6608994841575623,-0.09932900220155716,0.00035379864275455477,0.0017429618164896965,591472.0,-35.363261460000004,149.16523632,7485.4,-4.8,5.4,35.6,591.4719848632812,-1.2,24.2,-992.4,-90.2,2.6,3.6,RTL,1500.0
09:56:00,0.0,-0.033211719865600266,-0.0017044214764609933,0.660423219203949,-0.30522941425442696,0.0026776451462258897,0.0006981946062296629,585190.0,-35.36326353333334,149.16523963333336,1202.0,10.0,-13.666666666666666,41.333333333333336,585.1899820963541,0.0,13.666666666666666,-1008.3333333333334,-295.6666666666667,5.0,2.3333333333333335,RTL,1500.0
