,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
13:18:14.051,290879.0,0.25,0.1,1000.0,30.0,3.3,7300.0,1000.0,32000.0,2500.0
13:18:18.111,165187.0,0.25,0.1,1000.0,30.0,0.0,13000.0,1000.0,22529.0,710.0
13:18:22.139,300000.0,0.25,0.1,1000.0,30.0,1.6,13600.0,1000.0,0.0,3000.0
13:18:26.169,177036.0,0.25,0.1,1000.0,30.0,0.9,18000.0,1000.0,22113.0,1210.0
13:18:30.212,147757.0,0.25,0.1,1000.0,30.0,4.7,4000.0,1000.0,21166.0,2210.0
13:18:34.248,204319.0,0.25,0.1,1000.0,30.0,1.8,12600.0,1000.0,32000.0,1950.0
13:18:38.284,176170.0,0.25,0.1,1000.0,30.0,4.6,18000.0,1000.0,4347.0,3000.0
13:18:42.328,281900.0,0.25,0.1,1000.0,30.0,0.0,9000.0,1000.0,11116.0,610.0
13:18:46.358,300000.0,0.25,0.1,1000.0,30.0,1.2,18000.0,1000.0,12881.0,0.0
13:18:50.382,194758.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,27512.0,2260.0
13:18:54.416,152895.0,0.25,0.1,1000.0,30.0,2.8,18000.0,1000.0,32000.0,1080.0
13:18:58.438,160767.0,0.25,0.1,1000.0,30.0,4.8,11100.0,1000.0,32000.0,0.0
13:19:02.466,300000.0,0.25,0.1,1000.0,30.0,5.0,18000.0,1000.0,469.0,0.0
13:19:06.007,88608.0,0.25,0.1,1000.0,30.0,5.1,13300.0,1000.0,2393.0,960.0
13:19:10.024,98239.0,0.25,0.1,1000.0,30.0,3.0,500.0,1000.0,11596.0,0.0
13:19:14.035,200.0,0.25,0.1,1000.0,30.0,4.3,11400.0,1000.0,0.0,3000.0
13:19:18.058,105178.0,0.25,0.1,1000.0,30.0,2.9,2100.0,1000.0,0.0,3000.0
13:19:22.082,111170.0,0.25,0.1,1000.0,30.0,0.0,1100.0,1000.0,26461.0,1490.0
13:19:26.107,18400.0,0.25,0.1,1000.0,30.0,2.6,9200.0,1000.0,18298.0,370.0
13:19:30.126,100666.0,0.25,0.1,1000.0,30.0,5.1,17900.0,1000.0,19706.0,0.0
13:19:34.153,204488.0,0.25,0.1,1000.0,30.0,1.7,17600.0,1000.0,17288.0,1520.0
13:19:38.194,300000.0,0.25,0.1,1000.0,30.0,4.9,500.0,1000.0,17392.0,2930.0
13:19:42.216,43542.0,0.25,0.1,1000.0,30.0,0.5,500.0,1000.0,30971.0,0.0
13:19:46.251,300000.0,0.25,0.1,1000.0,30.0,5.1,12400.0,1000.0,31651.0,2430.0
13:19:50.289,279300.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,19521.0,0.0
13:19:54.305,200.0,0.25,0.1,1000.0,30.0,3.7,12100.0,1000.0,29454.0,3000.0
13:19:58.338,197880.0,0.25,0.1,1000.0,30.0,0.7,10300.0,1000.0,32000.0,2630.0
13:20:02.361,200.0,0.25,0.1,1000.0,30.0,5.1,12100.0,1000.0,32000.0,3000.0
13:20:06.400,300000.0,0.25,0.1,1000.0,30.0,1.4,8000.0,1000.0,0.0,1160.0
13:20:10.426,200.0,0.25,0.1,1000.0,30.0,2.2,4400.0,1000.0,32000.0,0.0
13:20:14.459,300000.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,2371.0,1650.0
13:20:18.497,291615.0,0.25,0.1,1000.0,30.0,5.1,11800.0,1000.0,1935.0,0.0
13:20:22.028,300000.0,0.25,0.1,1000.0,30.0,4.1,13000.0,1000.0,17932.0,0.0
13:20:26.039,200.0,0.25,0.1,1000.0,30.0,3.1,13300.0,1000.0,17231.0,1200.0
13:20:30.061,144000.0,0.25,0.1,1000.0,30.0,4.1,10300.0,1000.0,24858.0,580.0
13:20:34.106,225870.0,0.25,0.1,1000.0,30.0,0.5,500.0,1000.0,0.0,400.0
13:20:38.141,263115.0,0.25,0.1,1000.0,30.0,0.1,18000.0,1000.0,8992.0,0.0
13:20:42.163,82265.0,0.25,0.1,1000.0,30.0,2.5,11300.0,1000.0,15381.0,2130.0
13:20:46.180,200.0,0.25,0.1,1000.0,30.0,3.2,2300.0,1000.0,32000.0,2220.0
13:20:50.210,300000.0,0.25,0.1,1000.0,30.0,3.0,1400.0,1000.0,17997.0,3000.0
13:20:54.246,300000.0,0.25,0.1,1000.0,30.0,3.5,5800.0,1000.0,3021.0,1920.0
13:20:58.269,171273.0,0.25,0.1,1000.0,30.0,3.3,18000.0,1000.0,25465.0,0.0
13:21:02.302,300000.0,0.25,0.1,1000.0,30.0,0.6,5800.0,1000.0,31384.0,2730.0
13:21:06.317,200.0,0.25,0.1,1000.0,30.0,0.3,10300.0,1000.0,8832.0,1090.0
13:21:10.347,252966.0,0.25,0.1,1000.0,30.0,2.9,2400.0,1000.0,32000.0,3000.0
13:21:14.399,272082.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,32000.0,3000.0
13:21:18.416,37597.0,0.25,0.1,1000.0,30.0,0.0,5600.0,1000.0,26865.0,1060.0
13:21:22.443,300000.0,0.25,0.1,1000.0,30.0,1.6,13900.0,1000.0,8751.0,3000.0
13:21:26.476,46737.0,0.25,0.1,1000.0,30.0,4.5,500.0,1000.0,8386.0,2510.0
13:21:30.495,69547.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,3220.0,2200.0
13:21:34.024,300000.0,0.25,0.1,1000.0,30.0,1.3,18000.0,1000.0,0.0,2570.0
13:21:38.039,200.0,0.25,0.1,1000.0,30.0,2.8,1500.0,1000.0,0.0,0.0
13:21:42.058,38724.0,0.25,0.1,1000.0,30.0,5.1,14800.0,1000.0,32000.0,2960.0
13:21:46.090,290617.0,0.25,0.1,1000.0,30.0,4.8,13900.0,1000.0,8260.0,260.0
13:21:50.119,214374.0,0.25,0.1,1000.0,30.0,4.2,11600.0,1000.0,32000.0,0.0
13:21:54.132,200.0,0.25,0.1,1000.0,30.0,4.1,3700.0,1000.0,32000.0,1500.0
13:21:58.160,300000.0,0.25,0.1,1000.0,30.0,5.1,1500.0,1000.0,32000.0,1620.0
13:22:02.191,300000.0,0.25,0.1,1000.0,30.0,2.8,7200.0,1000.0,32000.0,3000.0
13:22:06.233,218217.0,0.25,0.1,1000.0,30.0,1.1,500.0,1000.0,4061.0,180.0
13:22:10.252,156627.0,0.25,0.1,1000.0,30.0,4.9,13400.0,1000.0,0.0,1300.0
13:22:14.290,257341.0,0.25,0.1,1000.0,30.0,0.0,2100.0,1000.0,0.0,2290.0
13:22:18.324,134627.0,0.25,0.1,1000.0,30.0,5.1,17700.0,1000.0,12103.0,2180.0
13:22:22.341,54559.0,0.25,0.1,1000.0,30.0,3.7,500.0,1000.0,21967.0,2690.0
13:22:26.380,294735.0,0.25,0.1,1000.0,30.0,4.0,500.0,1000.0,32000.0,3000.0
13:22:30.407,99441.0,0.25,0.1,1000.0,30.0,5.1,2100.0,1000.0,24372.0,3000.0
13:22:34.438,243316.0,0.25,0.1,1000.0,30.0,2.2,13900.0,1000.0,30142.0,670.0
13:22:38.476,223482.0,0.25,0.1,1000.0,30.0,1.5,18000.0,1000.0,5374.0,2060.0
13:22:42.495,72624.0,0.25,0.1,1000.0,30.0,1.7,500.0,1000.0,18785.0,360.0
13:22:46.009,200.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,28153.0,1850.0
13:22:50.037,300000.0,0.25,0.1,1000.0,30.0,4.4,11700.0,1000.0,2618.0,0.0
13:22:54.066,242175.0,0.25,0.1,1000.0,30.0,5.1,11000.0,1000.0,18735.0,2510.0
13:22:58.084,200.0,0.25,0.1,1000.0,30.0,2.3,18000.0,1000.0,6768.0,1420.0
13:23:02.108,149063.0,0.25,0.1,1000.0,30.0,4.3,16300.0,1000.0,9364.0,1880.0
13:23:06.129,200.0,0.25,0.1,1000.0,30.0,3.0,18000.0,1000.0,32000.0,950.0
13:23:10.162,213286.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,22285.0,0.0
13:23:14.194,241066.0,0.25,0.1,1000.0,30.0,1.5,7500.0,1000.0,16557.0,470.0
13:23:18.205,902.0,0.25,0.1,1000.0,30.0,0.9,4600.0,1000.0,0.0,0.0
13:23:22.225,97267.0,0.25,0.1,1000.0,30.0,3.4,16200.0,1000.0,0.0,2140.0
13:23:26.258,300000.0,0.25,0.1,1000.0,30.0,3.0,500.0,1000.0,0.0,1970.0
13:23:30.273,200.0,0.25,0.1,1000.0,30.0,1.7,5100.0,1000.0,13891.0,1390.0
13:23:34.307,300000.0,0.25,0.1,1000.0,30.0,0.2,8900.0,1000.0,12564.0,2140.0
13:23:38.337,300000.0,0.25,0.1,1000.0,30.0,2.9,6400.0,1000.0,11456.0,0.0
13:23:42.358,62565.0,0.25,0.1,1000.0,30.0,0.1,10500.0,1000.0,227.0,0.0
13:23:46.387,105661.0,0.25,0.1,1000.0,30.0,5.1,3500.0,1000.0,30583.0,2240.0
13:23:50.418,83905.0,0.25,0.1,1000.0,30.0,4.1,14500.0,1000.0,11174.0,3000.0
13:23:54.452,300000.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,29220.0,0.0
13:23:58.472,200.0,0.25,0.1,1000.0,30.0,2.8,9400.0,1000.0,23781.0,1280.0
13:24:02.503,272238.0,0.25,0.1,1000.0,30.0,2.2,12700.0,1000.0,27815.0,420.0
13:24:06.034,200.0,0.25,0.1,1000.0,30.0,3.2,6600.0,1000.0,9397.0,1840.0
13:24:10.066,200.0,0.25,0.1,1000.0,30.0,3.6,3700.0,1000.0,32000.0,1120.0
13:24:14.109,291290.0,0.25,0.1,1000.0,30.0,1.1,12400.0,1000.0,19044.0,1880.0
13:24:18.144,300000.0,0.25,0.1,1000.0,30.0,4.8,9900.0,1000.0,32000.0,0.0
13:24:22.175,62527.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,18775.0,530.0
13:24:26.208,300000.0,0.25,0.1,1000.0,30.0,0.5,500.0,1000.0,30332.0,2130.0
13:24:30.234,82286.0,0.25,0.1,1000.0,30.0,2.4,18000.0,1000.0,0.0,1130.0
13:24:34.272,228452.0,0.25,0.1,1000.0,30.0,1.5,2400.0,1000.0,20592.0,660.0
13:24:38.296,134452.0,0.25,0.1,1000.0,30.0,0.6,9300.0,1000.0,23551.0,770.0
