time_stamp,RTL_ALT,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
06:48:36,1500.0,STABILIZE,0.0,1.5,-1000.0,0.0,0.5,0.0,-0.0011163841700181365,0.0009676172339823097,0.02326651383191347,0.00019269550102762878,0.00016813035472296178,0.0017526526935398579,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0
06:48:40,1500.0,AUTO,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,0.0,-0.0009725438236879805,0.0009789570273521047,0.02237519435584545,0.00025420445793618757,0.00027252107004945475,0.0015986082532132666,-35.3632622,149.1652375,1.3333333333333333,-1.0,0.3333333333333333,0.0
06:48:42,1500.0,AUTO,0.0,1.3333333333333333,-1000.0,0.0,0.3333333333333333,0.0,-0.0006823589598449568,0.0013496316969394684,0.02187814563512802,0.0002540342005280157,0.0003054657912192245,0.0015198191395029426,-35.3632621,149.1652375,3.3333333333333335,0.0,0.0,0.0
06:48:43,62161.0,AUTO,0.0,0.6666666666666666,-1028.0,3.3333333333333335,-3.0,0.3333333333333333,-2.533166358868281e-05,0.0014984805214529235,0.02155793954928716,0.0031715282044994333,-0.0032428232370875776,0.0011465997473957639,-35.3632621,149.1652375,5.0,0.0,0.0,-1.6666666666666667
06:48:44,62161.0,AUTO,0.0,0.0,-1126.6666666666667,0.6666666666666666,2.6666666666666665,0.3333333333333333,0.00258409456970791,0.00019904912915080786,0.021287968382239342,-9.035645052790642e-05,0.0020286402044196925,0.0012897231111613412,-35.3632621,149.1652375,227.33333333333334,0.0,0.3333333333333333,-70.0
06:48:46,62161.0,AUTO,1.3333333333333333,-7.333333333333333,-994.0,-37.333333333333336,36.666666666666664,-47.333333333333336,0.05289981886744499,-0.001502780554195245,-0.0054018076819678145,-0.0379842109978199,0.03634403987477223,-0.046929490054026246,-35.363261599999994,149.16523983333335,2937.6666666666665,7.333333333333333,42.333333333333336,-147.33333333333334
06:48:48,62161.0,AUTO,2.6666666666666665,4.666666666666667,-1003.6666666666666,34.333333333333336,-46.0,26.0,-0.06320099035898845,-0.012517770441869894,-0.11237785220146179,0.03387564824273189,-0.04724845693757137,0.027066561703880627,-35.36326283333333,149.16524590000003,5986.333333333333,-23.333333333333332,-20.0,-149.33333333333334
06:48:49,9524.0,AUTO,-5.0,9.333333333333334,-1002.0,58.333333333333336,3.0,15.0,0.011137273938705524,-0.020491302013397217,-0.09562238305807114,0.05801629275083542,0.0026543765949706235,0.015964517680307228,-35.36326446666667,149.16524013333333,7917.0,-2.6666666666666665,-47.666666666666664,-151.66666666666666
06:48:50,9524.0,AUTO,-5.0,4.666666666666667,-999.3333333333334,21.666666666666668,-25.333333333333332,52.333333333333336,0.039663887272278466,-0.030084043741226196,-0.07293431212504704,0.02153797789166371,-0.026516813784837723,0.053504267086585365,-35.363264300000004,149.16523686666667,9088.0,12.666666666666666,-25.0,-151.66666666666666
06:48:52,9524.0,AUTO,-5.666666666666667,-1.6666666666666667,-1002.0,16.0,12.666666666666666,-38.333333333333336,-0.004593979610945098,0.03825447584191958,-0.12699776887893677,0.01618342474102974,0.012067996508752307,-0.03843046724796295,-35.36325853333333,149.16523529999998,12180.333333333334,17.333333333333332,-6.0,-152.0
06:48:54,9524.0,AUTO,4.666666666666667,1.0,-1000.3333333333334,-7.666666666666667,-17.666666666666668,3.3333333333333335,0.0077264912736912566,0.004674879299273016,-0.12344803661108017,-0.008521453477442265,-0.019032783806324005,0.004092644512032469,-35.3632601,149.16523500000002,15292.666666666666,-23.0,10.666666666666666,-151.33333333333334
06:48:55,19541.0,AUTO,2.6666666666666665,0.0,-997.6666666666666,-51.666666666666664,1.0,-27.666666666666668,-0.013369136257097125,-0.0073295872037609415,-0.1377907395362854,-0.052861230447888374,0.0005120119700829188,-0.02754359506070614,-35.363262,149.16523613333334,17236.666666666668,-10.333333333333334,6.0,-151.0
06:48:56,19541.0,AUTO,-0.6666666666666666,3.3333333333333335,-977.6666666666666,-5.333333333333333,56.666666666666664,233.33333333333334,-0.05506159986058871,0.020433987335612375,-0.09378367972870667,-0.005801190234099825,0.05625804141163826,0.2341030060003201,-35.3632625,149.16523553333334,18383.333333333332,-11.666666666666666,-22.0,-143.66666666666666
06:48:58,19541.0,AUTO,0.0,-5.0,-973.0,-41.666666666666664,32.333333333333336,-5.0,0.050293942292531334,-0.023546171685059864,0.06123342737555504,-0.042926608274380364,0.03220234625041485,-0.004876921884715557,-35.363264699999995,149.16523136666666,20546.333333333332,8.0,26.666666666666668,-69.33333333333333
06:49:00,19541.0,AUTO,0.3333333333333333,-6.0,-973.6666666666666,5.333333333333333,2.0,-2.3333333333333335,-0.012041231927772364,0.015261098742485046,0.05631148194273313,0.004397549976905187,0.0014984071798001726,-0.002772951265797019,-35.36326193333334,149.1652387,21471.0,8.666666666666666,24.0,-21.666666666666668
06:49:01,99220.0,AUTO,-0.3333333333333333,-10.0,-987.0,-137.0,10.666666666666666,-6.666666666666667,-0.034217298651734986,0.029056964442133904,0.05165615305304527,-0.13748719791571298,0.01024185608063514,-0.006645030652483304,-35.363261466666664,149.16523986666667,21470.0,-8.666666666666666,-11.0,18.333333333333332
