,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
06:48:43.019,62161.0,0.25,0.1,1000.0,30.0,2.4,2600.0,1000.0,5990.0,660.0
06:48:49.193,9524.0,0.25,0.1,1000.0,30.0,1.9,3300.0,1000.0,1173.0,1500.0
06:48:55.232,19541.0,0.25,0.1,1000.0,30.0,2.2,2900.0,1000.0,3869.0,1380.0
06:49:01.145,99220.0,0.25,0.1,1000.0,30.0,0.8,2600.0,1000.0,18800.0,710.0
06:49:07.306,3420.0,0.25,0.1,1000.0,30.0,2.1,11100.0,1000.0,16736.0,260.0
06:49:13.341,85029.0,0.25,0.1,1000.0,30.0,1.1,5900.0,1000.0,2268.0,2290.0
06:49:19.416,80278.0,0.25,0.1,1000.0,30.0,0.2,7400.0,1000.0,15622.0,940.0
06:49:25.540,104825.0,0.25,0.1,1000.0,30.0,0.6,8100.0,1000.0,17987.0,90.0
06:49:31.026,10427.0,0.25,0.1,1000.0,30.0,0.1,9600.0,1000.0,3222.0,650.0
06:49:37.016,146434.0,0.25,0.1,1000.0,30.0,0.6,10500.0,1000.0,8377.0,260.0
06:49:41.920,163770.0,0.25,0.1,1000.0,30.0,0.4,10900.0,1000.0,4051.0,1220.0
06:49:46.901,2585.0,0.25,0.1,1000.0,30.0,0.8,4100.0,1000.0,18879.0,360.0
06:49:52.309,268356.0,0.25,0.1,1000.0,30.0,0.2,2900.0,1000.0,15596.0,720.0
06:49:58.297,223227.0,0.25,0.1,1000.0,30.0,0.4,600.0,1000.0,14244.0,850.0
06:50:04.336,20224.0,0.25,0.1,1000.0,30.0,2.1,3400.0,1000.0,3408.0,240.0
06:50:10.430,183595.0,0.25,0.1,1000.0,30.0,2.9,1700.0,1000.0,15091.0,60.0
06:50:16.364,304.0,0.25,0.1,1000.0,30.0,1.9,1100.0,1000.0,125.0,970.0
06:50:22.368,92287.0,0.25,0.1,1000.0,30.0,0.1,2800.0,1000.0,4540.0,1530.0
06:50:28.386,149683.0,0.25,0.1,1000.0,30.0,0.6,2100.0,1000.0,31300.0,920.0
06:50:34.403,112704.0,0.25,0.1,1000.0,30.0,0.2,11200.0,1000.0,26271.0,850.0
06:50:40.381,88649.0,0.25,0.1,1000.0,30.0,0.6,6100.0,1000.0,15334.0,220.0
06:50:46.255,150164.0,0.25,0.1,1000.0,30.0,0.3,2100.0,1000.0,5414.0,190.0
