time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,chan4_raw
14:22:37,1500.0,-0.00022941116185393184,0.0009642184886615723,0.02339290827512741,0.00025018490850925446,0.0002671869588084519,0.001757163496222347,STABILIZE,-35.3632621,149.1652374,0.0,-1.0,1.0,-4.0,0.0,2.0,-1000.0,0.5,0.0,0.0,1500.0
14:22:45,1500.0,-0.0010318050626665354,0.0009787651943042874,0.021091455593705177,0.00023296917788684368,0.0002870934549719095,0.001549994107335806,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.5,0.0,1.0,-999.6666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,1500.0
14:22:52,1500.0,-0.0008665908680995926,0.00098267468274571,0.020392711274325848,0.00028705580916721374,0.00028911809204146266,0.0013552252494264394,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.5,-1000.0,0.0,0.0,0.5,1500.0
14:22:54,1500.0,-0.0009535957011394203,0.0010145009262487292,0.020159441977739334,0.0002904659369960427,0.00028226091526448724,0.0013203359674662351,AUTO,-35.36326218000001,149.1652375,7.6,-0.8,0.8,0.0,0.0,1.4,-1000.0,0.6,0.2,1.0,1500.0
14:22:56,1500.0,-0.0006509736995212734,0.0014100501347067101,0.01989543970142092,0.000310544839261898,0.00030623118592692275,0.0012867170153185725,AUTO,-35.36326209999999,149.16523750000002,5.714285714285714,0.0,0.0,0.0,0.0,1.1428571428571428,-1000.0,0.42857142857142855,0.7142857142857143,0.5714285714285714,1500.0
14:22:58,1500.0,0.0023590735509060323,0.0008690054164617322,0.019428507114450138,0.0076685979826531065,0.00024046621789845327,0.0011440295347711071,AUTO,-35.36326209999999,149.1652375,312.1666666666667,0.0,0.16666666666666666,-67.5,0.0,0.16666666666666666,-1093.0,8.333333333333334,1.0,0.8333333333333334,1500.0
14:23:00,1500.0,0.027578672394156456,-0.0018739903268093865,-0.008607438066974282,-0.061731734623511635,0.0050414817039078725,-0.025833966365704935,AUTO,-35.363261533333336,149.16524008333334,2927.6666666666665,7.166666666666667,36.666666666666664,-146.0,1.5,-7.5,-999.0,-61.0,6.0,-26.0,1500.0
14:23:02,1500.0,-0.0553743913769722,0.0038892843876965344,-0.077589546640714,0.042930979281663895,0.010541001878057918,-0.020890682625273865,AUTO,-35.36325985,149.16524236666666,5681.166666666667,5.166666666666667,-37.166666666666664,-148.16666666666666,-4.833333333333333,4.5,-1002.0,43.5,10.833333333333334,-20.333333333333332,1500.0
14:23:04,1500.0,0.041820469445415905,-0.021456363211785043,0.40511268590177807,0.02284390013664961,-0.017215865664184093,0.6758484071719327,AUTO,-35.36326184285714,149.16523208571428,8918.285714285714,-21.142857142857142,-7.571428571428571,-142.85714285714286,1.8571428571428572,4.0,-994.1428571428571,23.571428571428573,-16.571428571428573,675.4285714285714,1762.0
14:23:06,1500.0,0.0048386033491364545,0.04840853224907603,1.927248477935791,-0.050900201712335856,0.08292034218486931,0.5155813805758953,AUTO,-35.36326414285714,149.16523764285716,11984.42857142857,-1.1428571428571428,20.285714285714285,-144.0,-5.0,-3.5714285714285716,-1005.0,-49.714285714285715,83.14285714285714,514.8571428571429,1649.7142857142858
14:23:08,1500.0,0.011967077851295471,0.045875529013574126,2.235531282424927,-0.0003803829662501812,-0.10943024158477783,-0.009608347481116653,AUTO,-35.3632571,149.16522836,15024.2,73.6,-103.2,-143.6,25.0,14.8,-1006.8,0.8,-108.0,-9.2,1500.0
14:23:10,1500.0,-0.012394351147425672,-0.1521589457988739,2.3051984707514444,-0.02446069036765645,-0.029761870702107746,0.0528174991098543,AUTO,-35.363251283333334,149.16521296666667,18003.166666666668,-38.666666666666664,10.0,-148.83333333333334,0.5,-4.5,-996.0,-23.166666666666668,-28.833333333333332,52.666666666666664,1500.0
14:23:12,1500.0,-0.030696929898113012,0.03627895866520703,2.239256501197815,0.03799477964639664,0.11696118861436844,-0.02731449855491519,AUTO,-35.363264474999994,149.165240925,21121.5,-35.5,167.75,-151.75,-42.5,-5.0,-1021.0,38.25,117.25,-26.75,1500.0
14:23:14,1500.0,0.09997935220599174,0.14490849524736404,2.21758234500885,0.10150976851582527,-0.07537054270505905,-0.019524474162608385,AUTO,-35.36325715,149.16525604999998,24515.0,84.0,-102.0,-140.0,13.333333333333334,16.666666666666668,-990.6666666666666,92.33333333333333,-52.0,-13.333333333333334,1500.0
14:23:16,1500.0,0.006733495416119695,-0.1052782341837883,1.9130428075790404,-0.1189647987484932,-0.055319784325547516,-0.21323579847812651,AUTO,-35.363254860000005,149.16523056,26820.0,-48.6,-102.4,-150.6,31.333333333333332,-3.0,-1026.8333333333333,-118.83333333333333,-75.33333333333333,-218.16666666666666,1458.0
14:23:18,1500.0,-0.05468909131983916,-0.06888780742883682,1.588880221048991,0.002726718356522421,0.08134989937146504,-0.11142132865885894,AUTO,-35.363260833333335,149.16523460000002,29692.666666666668,10.166666666666666,108.0,-146.0,-20.833333333333332,-11.333333333333334,-1003.8333333333334,3.8333333333333335,81.83333333333333,-111.0,1486.0
14:23:20,1500.0,0.015852441545575857,0.08405484197040398,1.475173016389211,0.05417432511846224,0.055003552697598934,-0.016326134481156867,AUTO,-35.36325138333333,149.16525703333335,32773.666666666664,63.5,37.166666666666664,-156.66666666666666,-19.333333333333332,4.666666666666667,-1006.3333333333334,54.833333333333336,55.5,-16.0,1500.0
14:23:22,1500.0,0.13236034413178763,0.019732522157331307,1.4666059811909993,0.005157737682263057,-0.10057478894790013,0.011524535715579987,AUTO,-35.36325446666667,149.16524396666668,36223.333333333336,-138.0,-108.0,-136.0,35.25,-5.0,-998.75,17.75,-93.75,11.0,1500.0
14:23:44,1500.0,0.14920296892523766,-0.09753213357180357,1.4751611649990082,-0.02445908822119236,-0.012523419689387083,-0.767370879650116,AUTO,-35.36331075,149.16530997499999,49936.75,-250.25,309.5,0.0,-19.5,-86.75,-998.75,-23.0,-10.25,-766.0,1235.0
14:24:03,1500.0,0.03159975943466028,0.18836414317289987,-1.984629511833191,-0.012987899594008923,-0.021607124324267108,0.0005637022356192271,AUTO,-35.363474733333334,149.1659185,49947.666666666664,525.0,401.0,-5.666666666666667,151.33333333333334,1.6666666666666667,-994.0,-10.666666666666666,-19.666666666666668,2.3333333333333335,1500.0
14:24:05,1500.0,-0.002585965711789738,0.16017265830721175,-1.9835333653858729,-0.009516151455630149,-0.008951960098264473,0.0014881182328930923,AUTO,-35.3633889,149.16599651428572,50042.142857142855,556.2857142857143,415.7142857142857,-2.7142857142857144,150.85714285714286,4.142857142857143,-980.5714285714286,-7.428571428571429,-7.0,3.2857142857142856,1500.0
14:24:07,1500.0,0.002722478282521479,0.16552979995807013,-1.9832611481348674,-0.01956416169802348,0.006087168546703954,0.0002221468991289536,AUTO,-35.36329130000001,149.16608591666667,50031.5,554.6666666666666,417.6666666666667,4.166666666666667,155.33333333333334,2.6666666666666665,-988.8333333333334,-16.833333333333332,7.666666666666667,2.0,1500.0
14:24:09,1500.0,0.0006512926775030792,0.1561309670408567,-1.9834477305412292,-0.006096477309862773,-0.005779176969857265,0.0018376649046937625,AUTO,-35.36320191666667,149.16616846666668,50015.666666666664,555.8333333333334,418.3333333333333,1.0,159.16666666666666,-1.6666666666666667,-990.8333333333334,-3.5,-4.166666666666667,3.8333333333333335,1500.0
14:24:11,1500.0,0.10751641541719437,0.09573502962787946,-1.0670751929283142,0.006150486568609874,-0.009956295058752099,0.7559632261594137,AUTO,-35.363103,149.16625983333333,50032.833333333336,546.8333333333334,414.3333333333333,1.0,94.66666666666667,-107.66666666666667,-986.0,8.666666666666666,-7.833333333333333,757.5,1776.0
14:24:13,1500.0,0.13147526234388351,-0.08520115974048774,0.13965671757857004,0.04161882338424524,-0.008872971714784702,0.23244881816208363,AUTO,-35.363005650000005,149.16635056666664,50006.333333333336,542.3333333333334,406.3333333333333,2.1666666666666665,-75.0,-130.0,-986.6666666666666,44.166666666666664,-6.833333333333333,234.33333333333334,1592.0
14:24:15,1500.0,0.1320885606110096,-0.08427609130740166,0.1521336113413175,-0.01443740384032329,0.01321419324570646,-0.007142758443175505,AUTO,-35.36290713333333,149.16644118333332,49984.666666666664,553.1666666666666,411.3333333333333,-1.6666666666666667,-80.16666666666667,-125.83333333333333,-985.8333333333334,-11.833333333333334,14.666666666666666,-5.0,1500.0
14:24:17,1500.0,0.1296601096789042,-0.07868949696421623,0.15028625975052515,0.008155648286143938,-0.0019174495246261358,-0.001176435616798699,AUTO,-35.362808316666666,149.16653218333332,50012.833333333336,545.5,408.3333333333333,1.0,-77.33333333333333,-129.83333333333334,-983.3333333333334,10.166666666666666,-0.3333333333333333,0.8333333333333334,1500.0
14:24:19,1500.0,0.12970601518948874,-0.07775435348351796,0.15012109776337942,-0.0025067036040127277,0.004395023764421542,0.0019706146752772233,AUTO,-35.3627104,149.16662284999998,50020.166666666664,540.1666666666666,404.3333333333333,0.8333333333333334,-80.33333333333333,-127.33333333333333,-982.5,0.3333333333333333,6.166666666666667,3.5,1500.0
14:24:23,1500.0,0.02286707842722535,0.08934584880868594,-1.1977681120236714,-0.16664164637525877,-0.009522026753984392,-0.181266983350118,AUTO,-35.362513166666666,149.166804,50081.833333333336,483.1666666666667,363.1666666666667,-2.0,101.5,-101.33333333333333,-989.0,-164.33333333333334,-7.166666666666667,-179.33333333333334,1471.6666666666667
14:24:25,1500.0,-0.04290489914516608,0.04678240170081457,-1.2131003340085347,0.09532856196165085,-0.03928600903600454,0.0079899358873566,AUTO,-35.3624425,149.16687113333333,50058.666666666664,334.3333333333333,264.3333333333333,3.6666666666666665,82.33333333333333,-60.333333333333336,-1002.8333333333334,97.0,-36.833333333333336,9.666666666666666,1500.0
14:24:27,1500.0,-0.11731045196453731,-0.062287380608419575,-1.2016573150952656,0.027934486667315166,-0.06154214156170686,0.0055992794611180825,AUTO,-35.362399016666664,149.16691205,50005.0,143.5,75.66666666666667,1.1666666666666667,26.5,-33.0,-1007.3333333333334,28.333333333333332,-59.333333333333336,7.666666666666667,1500.0
14:24:29,1500.0,-0.07141177045802276,-0.1666672776142756,-1.4180277585983276,0.0710920716325442,-0.05349618662148714,-0.4468583607425292,AUTO,-35.36239101666666,149.16690193333338,49939.0,-33.0,-186.0,2.1666666666666665,-41.0,-6.333333333333333,-1014.8333333333334,73.83333333333333,-51.0,-444.6666666666667,1500.0
14:24:31,1500.0,0.07580295391380787,-0.1893287400404612,-1.908068021138509,-0.00882024752597014,-0.014757868756229678,0.022475142497569323,AUTO,-35.362409066666665,149.16683326666666,49899.0,-126.16666666666667,-423.1666666666667,-1.8333333333333333,-87.66666666666667,-58.833333333333336,-998.5,-6.333333333333333,-12.833333333333334,24.0,1487.1666666666667
14:24:33,1500.0,0.15826322883367538,-0.11340348919232686,-2.461981018384298,0.006543290102854371,0.023412342338512342,-0.43306078016757965,AUTO,-35.3624391,149.16671943333333,49910.0,-177.16666666666666,-594.5,-5.0,-66.66666666666667,-127.0,-997.3333333333334,9.333333333333334,24.666666666666668,-430.5,1423.0
14:24:40,1500.0,0.1604660153388977,0.027075645979493856,-3.089370310306549,-0.010178622789680958,-0.005337464855983853,0.00177466229069978,AUTO,-35.3625086,149.16645392499998,50011.25,-198.0,-652.0,2.75,24.75,-148.5,-987.25,-7.0,-3.5,4.0,1500.0
14:24:42,1500.0,0.15976578245560327,0.022620361298322678,-3.0896254777908325,-0.016638295724987984,-0.001744126183136056,0.0024923960057397685,AUTO,-35.36254088333334,149.1663278833333,49973.5,-206.66666666666666,-658.5,-1.6666666666666667,29.0,-157.83333333333334,-992.3333333333334,-13.833333333333334,-0.16666666666666666,4.166666666666667,1500.0
14:24:44,1500.0,0.15063311656316122,0.02944520426293214,-3.0914930502573648,-0.024628157921445865,0.002890111723293861,-0.002991393848787993,AUTO,-35.36257691666667,149.16619045000002,49985.166666666664,-209.33333333333334,-654.3333333333334,-2.0,23.5,-153.5,-984.5,-21.666666666666668,4.666666666666667,-1.0,1500.0
14:24:46,1500.0,0.15438087532917658,0.02830302311728398,-3.091692805290222,-0.0045277271419763565,0.008033211808651686,-0.0001671516802161932,AUTO,-35.362614683333334,149.16604713333334,49977.666666666664,-208.33333333333334,-650.6666666666666,-0.6666666666666666,26.833333333333332,-155.0,-992.6666666666666,-1.6666666666666667,9.833333333333334,1.3333333333333333,1500.0
