,A.BRAKE1
20:47:34.828,-1
20:47:37.413,-1
20:47:37.618,-1
20:47:37.820,-1
20:47:38.027,-1
20:47:38.229,-1
20:47:38.435,-1
20:47:38.639,-1
20:47:38.846,-1
20:47:39.048,-1
20:47:39.249,-1
20:47:39.451,-1
20:47:39.659,-1
20:47:39.862,-1
20:47:40.069,-1
20:47:40.275,-1
20:47:40.477,-1
20:47:40.679,-1
20:47:40.881,-1
20:47:41.083,-1
20:47:41.284,-1
20:47:41.485,-1
20:47:41.689,-1
20:47:41.891,-1
20:47:42.094,-1
20:47:42.308,-1
20:47:42.517,-1
20:47:42.720,-1
20:47:42.924,-1
20:47:43.128,-1
20:47:43.332,-1
20:47:43.534,-1
20:47:43.743,-1
20:47:43.944,-1
20:47:44.149,-1
20:47:44.355,-1
20:47:44.558,-1
20:47:44.759,-1
20:47:44.964,-1
20:47:45.166,-1
20:47:45.367,-1
20:47:45.571,-1
20:47:45.777,-1
20:47:45.980,-1
20:47:46.236,-1
20:47:46.442,-1
20:47:46.646,-1
20:47:46.848,-1
20:47:47.054,-1
20:47:47.265,-1
20:47:47.472,-1
20:47:47.674,-1
20:47:47.882,-1
20:47:48.083,-1
20:47:48.287,-1
20:47:48.499,-1
20:47:48.704,-1
20:47:48.910,-1
20:47:49.111,-1
20:47:49.322,-1
20:47:49.528,-1
20:47:49.731,-1
20:47:49.935,-1
20:47:50.137,-1
20:47:50.338,-1
20:47:50.539,-1
20:47:50.744,-1
20:47:50.946,-1
20:47:51.154,-1
20:47:51.357,-1
20:47:51.567,-1
20:47:51.776,-1
20:47:51.979,-1
20:47:52.183,-1
20:47:52.388,-1
20:47:52.590,-1
20:47:52.794,-1
20:47:52.997,-1
20:47:53.199,-1
20:47:53.405,-1
20:47:53.610,-1
20:47:53.813,-1
20:47:54.014,-1
20:47:54.220,-1
20:47:54.421,-1
20:47:54.626,-1
20:47:54.830,-1
20:47:55.038,-1
20:47:55.240,-1
20:47:55.442,-1
20:47:55.644,-1
20:47:55.846,-1
20:47:56.048,-1
20:47:56.256,-1
20:47:56.461,-1
20:47:56.666,-1
20:47:56.869,-1
20:47:57.072,-1
20:47:57.278,-1
20:47:57.484,-1
20:47:57.685,-1
20:47:57.888,-1
20:47:58.090,-1
20:47:58.298,-1
20:47:58.509,-1
20:47:58.712,-1
20:47:58.916,-1
20:47:59.124,-1
20:47:59.326,-1
20:47:59.528,-1
20:47:59.730,-1
20:47:59.934,-1
20:48:00.138,-1
20:48:00.341,-1
20:48:00.545,-1
20:48:00.748,-1
20:48:00.950,1
20:48:01.155,1
20:48:01.357,1
20:48:01.562,1
20:48:01.766,1
20:48:01.979,1
20:48:02.181,1
20:48:02.385,1
20:48:02.592,1
20:48:02.795,-1
20:48:02.997,-1
20:48:03.199,-1
20:48:03.404,-1
20:48:03.608,-1
20:48:03.810,-1
20:48:04.016,-1
20:48:04.222,-1
20:48:04.430,-1
20:48:04.641,-1
20:48:04.845,-1
20:48:05.047,-1
20:48:05.250,-1
20:48:05.452,-1
20:48:05.657,-1
20:48:05.858,-1
20:48:06.062,-1
20:48:06.263,-1
20:48:06.465,-1
20:48:06.669,-1
20:48:06.873,-1
20:48:07.076,-1
20:48:07.280,-1
20:48:07.482,-1
20:48:07.684,-1
20:48:07.888,-1
20:48:08.092,-1
20:48:08.296,-1
20:48:08.500,-1
20:48:08.704,-1
20:48:08.912,-1
20:48:09.118,-1
20:48:09.320,-1
20:48:09.528,-1
20:48:12.174,-1
20:48:12.378,-1
20:48:12.580,-1
20:48:12.787,-1
20:48:12.991,-1
20:48:13.194,-1
20:48:13.398,-1
20:48:13.601,-1
20:48:13.805,-1
20:48:14.015,-1
20:48:14.223,-1
20:48:14.428,-1
20:48:14.633,-1
20:48:14.835,-1
20:48:15.039,-1
20:48:15.241,-1
20:48:15.452,-1
20:48:15.721,-1
20:48:15.930,-1
20:48:16.134,-1
20:48:16.353,-1
20:48:16.559,-1
20:48:16.767,-1
20:48:16.973,-1
20:48:17.178,-1
20:48:17.382,-1
20:48:17.590,-1
20:48:17.793,-1
20:48:17.994,-1
20:48:18.201,-1
20:48:18.407,-1
20:48:18.612,-1
20:48:18.814,-1
20:48:19.039,-1
20:48:19.247,-1
20:48:19.450,-1
20:48:19.653,-1
20:48:19.861,-1
20:48:20.064,-1
20:48:20.273,-1
20:48:20.481,-1
20:48:20.687,-1
20:48:20.891,-1
20:48:21.095,-1
20:48:21.299,-1
20:48:21.502,-1
20:48:21.710,-1
20:48:21.915,-1
20:48:22.120,-1
20:48:22.322,-1
20:48:22.525,-1
20:48:22.732,-1
20:48:22.934,-1
20:48:23.144,-1
20:48:23.351,-1
20:48:23.555,-1
20:48:23.760,-1
20:48:23.962,-1
20:48:24.168,-1
20:48:24.375,-1
20:48:24.582,-1
20:48:24.789,-1
20:48:24.993,-1
20:48:25.196,-1
20:48:25.402,-1
20:48:25.604,-1
20:48:25.810,-1
20:48:26.011,-1
20:48:26.214,-1
20:48:26.420,-1
20:48:26.622,-1
20:48:26.825,-1
20:48:27.027,-1
20:48:27.228,-1
20:48:27.435,-1
20:48:27.641,-1
20:48:27.845,-1
20:48:28.046,-1
20:48:28.250,-1
20:48:28.454,-1
20:48:28.656,-1
20:48:28.859,-1
20:48:29.061,-1
20:48:29.267,-1
20:48:29.470,-1
20:48:29.677,-1
20:48:29.881,-1
20:48:30.085,-1
20:48:30.289,1
20:48:30.501,-1
20:48:30.707,-1
20:48:30.909,-1
20:48:31.111,-1
20:48:31.316,-1
20:48:31.518,-1
20:48:31.720,-1
20:48:31.923,-1
20:48:32.125,-1
20:48:32.328,-1
20:48:32.531,-1
20:48:32.737,-1
20:48:32.947,-1
20:48:33.160,-1
20:48:33.366,-1
20:48:33.569,-1
20:48:33.772,-1
20:48:33.974,-1
20:48:34.178,-1
20:48:34.380,-1
20:48:34.583,-1
20:48:34.786,-1
20:48:34.988,-1
20:48:35.193,-1
20:48:35.404,-1
20:48:35.608,-1
20:48:35.812,-1
20:48:36.014,-1
20:48:36.230,-1
20:48:36.436,-1
20:48:36.641,-1
20:48:36.844,-1
20:48:37.046,-1
20:48:37.250,-1
20:48:37.453,-1
20:48:37.658,-1
20:48:37.865,-1
20:48:38.074,-1
20:48:38.277,-1
20:48:38.484,-1
20:48:38.686,-1
20:48:38.892,-1
20:48:39.095,-1
20:48:39.301,-1
20:48:39.506,-1
20:48:39.707,-1
20:48:39.914,-1
20:48:40.120,-1
20:48:40.322,-1
20:48:40.523,-1
20:48:40.729,-1
20:48:40.936,-1
20:48:41.139,-1
20:48:41.341,-1
20:48:41.546,-1
20:48:41.748,-1
20:48:41.950,-1
20:48:42.151,-1
20:48:42.353,-1
20:48:42.554,-1
20:48:42.760,-1
20:48:42.962,-1
20:48:43.172,-1
20:48:43.378,-1
20:48:43.582,-1
20:48:43.786,-1
20:48:43.988,-1
20:48:44.190,-1
20:48:46.866,-1
20:48:47.068,-1
20:48:47.269,-1
20:48:47.471,-1
20:48:47.673,-1
20:48:47.874,-1
20:48:48.077,-1
20:48:48.311,-1
20:48:48.517,-1
20:48:48.719,-1
20:48:48.920,-1
20:48:49.122,-1
20:48:49.326,-1
20:48:49.534,-1
20:48:49.741,-1
20:48:49.947,-1
20:48:50.153,-1
20:48:50.363,-1
20:48:50.568,-1
20:48:50.773,-1
20:48:50.976,1
