,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
08:44:16.850,-1.0,-1.0,-1.0,-1
08:44:17.055,-1.0,-1.0,-1.0,-1
08:44:17.259,-1.0,-1.0,-1.0,-1
08:44:17.462,-1.0,-1.0,-1.0,-1
08:44:17.665,-1.0,-1.0,-1.0,-1
08:44:17.867,-1.0,-1.0,-1.0,-1
08:44:18.069,-1.0,-1.0,-1.0,-1
08:44:18.271,-1.0,-1.0,-1.0,-1
08:44:18.473,-1.0,-1.0,-1.0,-1
08:44:18.675,-1.0,-1.0,-1.0,-1
08:44:18.877,-1.0,-1.0,-1.0,-1
08:44:19.078,-1.0,-1.0,-1.0,-1
08:44:19.280,-1.0,-1.0,-1.0,-1
08:44:19.482,-1.0,-1.0,-1.0,-1
08:44:19.684,-1.0,-1.0,-1.0,-1
08:44:19.886,-1.0,-1.0,-1.0,-1
08:44:20.088,-1.0,-1.0,-1.0,-1
08:44:20.305,-1.0,-1.0,-1.0,-1
08:44:20.507,-1.0,-1.0,-1.0,-1
08:44:20.709,-1.0,-1.0,-1.0,-1
08:44:20.911,-1.0,-1.0,-1.0,-1
08:44:21.114,-1.0,-1.0,-1.0,-1
08:44:21.315,-1.0,-1.0,-1.0,-1
08:44:21.517,-1.0,-1.0,-1.0,-1
08:44:21.720,-1.0,-1.0,-1.0,-1
08:44:21.922,-1.0,-1.0,-1.0,-1
08:44:22.125,-1.0,-1.0,-1.0,-1
08:44:22.326,-1.0,-1.0,-1.0,-1
08:44:22.528,-1.0,-1.0,-1.0,-1
08:44:22.732,-1.0,-1.0,-1.0,-1
08:44:22.935,-1.0,-1.0,-1.0,-1
08:44:23.138,-1.0,-1.0,-1.0,-1
08:44:23.342,-1.0,-1.0,-1.0,-1
08:44:23.545,-1.0,-1.0,-1.0,-1
08:44:23.747,-1.0,-1.0,-1.0,-1
08:44:23.949,-1.0,-1.0,-1.0,-1
08:44:24.152,-1.0,-1.0,-1.0,-1
08:44:24.353,-1.0,-1.0,-1.0,-1
08:44:24.556,-1.0,-1.0,-1.0,-1
08:44:24.758,-1.0,-1.0,-1.0,-1
08:44:24.962,-1.0,-1.0,-1.0,-1
08:44:25.164,-1.0,-1.0,-1.0,-1
08:44:25.365,-1.0,-1.0,-1.0,-1
08:44:25.567,-1.0,-1.0,-1.0,-1
08:44:25.769,-1.0,-1.0,-1.0,-1
08:44:25.971,-1.0,-1.0,-1.0,-1
08:44:26.173,-1.0,-1.0,-1.0,-1
08:44:26.375,-1.0,-1.0,-1.0,-1
08:44:26.577,-1.0,-1.0,-1.0,-1
08:44:26.779,-1.0,-1.0,-1.0,-1
08:44:26.980,-1.0,-1.0,-1.0,-1
08:44:27.184,-1.0,-1.0,-1.0,-1
08:44:27.386,-1.0,-1.0,-1.0,-1
08:44:27.587,-1.0,-1.0,-1.0,-1
08:44:27.789,-1.0,-1.0,-1.0,-1
08:44:27.990,-1.0,-1.0,-1.0,-1
