,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
07:38:02.019,67735.0,0.25,0.1,1000.0,30.0,3.2,10400.0,1000.0,9292.0,520.0
07:38:07.902,35118.0,0.25,0.1,1000.0,30.0,0.6,14300.0,1000.0,28966.0,80.0
07:38:12.942,152458.0,0.25,0.1,1000.0,30.0,1.2,4600.0,1000.0,4592.0,1520.0
07:38:18.385,25623.0,0.25,0.1,1000.0,30.0,0.6,2900.0,1000.0,21111.0,2580.0
07:38:24.432,33877.0,0.25,0.1,1000.0,30.0,0.3,12500.0,1000.0,1875.0,600.0
07:38:30.460,15081.0,0.25,0.1,1000.0,30.0,1.0,3200.0,1000.0,843.0,1390.0
07:38:36.360,86423.0,0.25,0.1,1000.0,30.0,2.4,600.0,1000.0,325.0,1320.0
07:38:42.414,58573.0,0.25,0.1,1000.0,30.0,0.3,14200.0,1000.0,5815.0,940.0
07:38:48.357,202074.0,0.25,0.1,1000.0,30.0,0.6,5100.0,1000.0,9466.0,750.0
07:38:54.219,88199.0,0.25,0.1,1000.0,30.0,0.6,2300.0,1000.0,19122.0,2090.0
07:39:00.212,125029.0,0.25,0.1,1000.0,30.0,1.9,10100.0,1000.0,12051.0,700.0
07:39:06.194,61696.0,0.25,0.1,1000.0,30.0,2.8,11800.0,1000.0,704.0,790.0
07:39:12.229,110846.0,0.25,0.1,1000.0,30.0,1.2,14700.0,1000.0,18570.0,290.0
07:39:17.197,64561.0,0.25,0.1,1000.0,30.0,1.1,7700.0,1000.0,1545.0,820.0
07:39:23.176,119916.0,0.25,0.1,1000.0,30.0,1.5,1100.0,1000.0,19767.0,1530.0
07:39:29.102,136066.0,0.25,0.1,1000.0,30.0,1.8,700.0,1000.0,7729.0,1770.0
07:39:35.038,86598.0,0.25,0.1,1000.0,30.0,0.3,5800.0,1000.0,7054.0,1220.0
07:39:40.972,118171.0,0.25,0.1,1000.0,30.0,2.9,1700.0,1000.0,11813.0,870.0
07:39:46.037,78422.0,0.25,0.1,1000.0,30.0,0.8,15200.0,1000.0,1976.0,530.0
07:39:51.091,121910.0,0.25,0.1,1000.0,30.0,0.8,2300.0,1000.0,21775.0,1700.0
07:39:57.075,28654.0,0.25,0.1,1000.0,30.0,0.2,4600.0,1000.0,4343.0,110.0
07:40:03.037,1327.0,0.25,0.1,1000.0,30.0,2.9,6300.0,1000.0,30893.0,1820.0
07:40:09.100,100619.0,0.25,0.1,1000.0,30.0,0.1,1200.0,1000.0,29373.0,1500.0
07:40:15.084,53955.0,0.25,0.1,1000.0,30.0,0.4,2300.0,1000.0,22302.0,940.0
07:40:21.022,147559.0,0.25,0.1,1000.0,30.0,0.2,2600.0,1000.0,21078.0,80.0
07:40:27.062,267579.0,0.25,0.1,1000.0,30.0,0.3,14000.0,1000.0,3882.0,30.0
07:40:32.910,260555.0,0.25,0.1,1000.0,30.0,1.2,6800.0,1000.0,525.0,240.0
07:40:37.896,158778.0,0.25,0.1,1000.0,30.0,0.8,7700.0,1000.0,27077.0,190.0
07:40:43.443,45522.0,0.25,0.1,1000.0,30.0,0.8,5100.0,1000.0,18503.0,580.0
07:40:49.447,132871.0,0.25,0.1,1000.0,30.0,0.4,600.0,1000.0,8738.0,760.0
07:40:55.338,11760.0,0.25,0.1,1000.0,30.0,4.4,2100.0,1000.0,9964.0,530.0
07:41:01.415,25698.0,0.25,0.1,1000.0,30.0,0.6,3700.0,1000.0,3983.0,1320.0
07:41:07.426,1713.0,0.25,0.1,1000.0,30.0,2.8,2100.0,1000.0,20920.0,570.0
07:41:13.427,18247.0,0.25,0.1,1000.0,30.0,2.1,10700.0,1000.0,7095.0,710.0
07:41:19.377,91487.0,0.25,0.1,1000.0,30.0,0.2,13200.0,1000.0,900.0,520.0
07:41:25.365,11595.0,0.25,0.1,1000.0,30.0,4.4,6100.0,1000.0,22757.0,130.0
07:41:31.309,68966.0,0.25,0.1,1000.0,30.0,0.4,5600.0,1000.0,2853.0,470.0
07:41:37.348,468.0,0.25,0.1,1000.0,30.0,2.2,10200.0,1000.0,9992.0,1010.0
07:41:43.328,119172.0,0.25,0.1,1000.0,30.0,1.3,5800.0,1000.0,16038.0,20.0
07:41:49.306,15337.0,0.25,0.1,1000.0,30.0,0.6,3300.0,1000.0,8566.0,550.0
07:41:55.203,92621.0,0.25,0.1,1000.0,30.0,3.7,2800.0,1000.0,6079.0,60.0
