,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
08:29:32.398,300000.0,0.25,0.1,1000.0,30.0,1.5,500.0,1000.0,9735.0,430.0,0.0,1250.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:36.440,176965.0,0.25,0.1,1000.0,30.0,3.9,17800.0,1000.0,32000.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:40.484,239071.0,0.25,0.1,1000.0,30.0,5.1,15100.0,1000.0,8346.0,540.0,0.0,1850.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:44.057,153483.0,0.25,0.1,1000.0,30.0,0.1,14300.0,1000.0,24904.0,1560.0,0.0,2000.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:48.072,200.0,0.25,0.1,1000.0,30.0,2.3,10700.0,1000.0,11174.0,3000.0,0.0,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:52.096,111816.0,0.25,0.1,1000.0,30.0,2.8,11100.0,1000.0,30611.0,0.0,0.0,400.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:29:56.126,181685.0,0.25,0.1,1000.0,30.0,2.8,8400.0,1000.0,11192.0,400.0,0.0,1450.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:00.160,215010.0,0.25,0.1,1000.0,30.0,4.8,15800.0,1000.0,27929.0,680.0,0.0,1400.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:04.187,212172.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,18034.0,3000.0,0.0,1200.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:08.213,74517.0,0.25,0.1,1000.0,30.0,0.0,9400.0,1000.0,13398.0,0.0,0.0,950.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:12.249,275514.0,0.25,0.1,1000.0,30.0,1.5,6100.0,1000.0,18661.0,100.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:16.278,73919.0,0.25,0.1,1000.0,30.0,0.9,11300.0,1000.0,8261.0,0.0,0.0,2000.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:20.299,200.0,0.25,0.1,1000.0,30.0,3.8,500.0,1000.0,0.0,1010.0,0.0,150.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:24.335,300000.0,0.25,0.1,1000.0,30.0,0.1,9100.0,1000.0,5581.0,750.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:28.370,300000.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,23768.0,0.0,0.0,1150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:32.388,96385.0,0.25,0.1,1000.0,30.0,0.0,10400.0,1000.0,14635.0,1910.0,0.0,700.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:36.427,87543.0,0.25,0.1,1000.0,30.0,4.4,17200.0,1000.0,0.0,600.0,0.0,1700.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:40.472,300000.0,0.25,0.1,1000.0,30.0,4.2,15400.0,1000.0,13737.0,3000.0,0.0,800.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:44.510,300000.0,0.25,0.1,1000.0,30.0,4.1,18000.0,1000.0,22154.0,2410.0,0.0,2000.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:48.067,300000.0,0.25,0.1,1000.0,30.0,1.9,7600.0,1000.0,15173.0,3000.0,0.0,1150.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:52.099,47748.0,0.25,0.1,1000.0,30.0,2.3,2400.0,1000.0,20081.0,3000.0,0.0,350.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:30:56.141,271134.0,0.25,0.1,1000.0,30.0,1.6,500.0,1000.0,0.0,3000.0,0.0,1550.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
