time_stamp,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
04:16:13,AUTO,129100.0,0.0,3.5,-982.0,-30.5,20.5,199.0,-0.03464884404093027,0.02760937064886093,-0.10498960316181183,-0.030916402116417885,0.019838245178107172,0.19978420343250036,-35.363261800000004,149.16523485,17970.5,-11.0,-15.5,-145.5
04:16:15,AUTO,129100.0,1.0,-3.5,-970.5,-27.0,22.0,-16.0,0.051491519436240196,-0.025475097354501486,0.0427551344037056,-0.02805376285687089,0.021858164109289646,-0.0158381832879968,-35.3632643,149.1652311,20255.5,1.5,20.5,-75.0
04:16:16,AUTO,120784.0,0.5,-9.25,-977.25,-33.25,25.25,1.75,0.011010040703695267,0.002281594497617334,0.03760755807161331,-0.035010021179914474,0.024942856281995773,0.0023930621100589633,-35.3632633,149.16523452500002,20890.0,15.25,41.5,-49.5
04:16:17,AUTO,120784.0,0.5,-3.5,-975.0,32.5,4.0,-1.0,-0.009755979059264064,0.013690895400941372,0.035655057057738304,0.03194725199136883,0.002828633354511112,-0.000567735085496679,-35.3632619,149.16523815,21264.5,9.5,27.0,-26.5
04:16:19,AUTO,120784.0,-4.5,10.5,-1014.0,89.5,-25.5,-6.0,-0.0409409087151289,-0.005408724304288626,0.029357456602156162,0.08829349279403687,-0.027057386003434658,-0.00642049964517355,-35.363261449999996,149.16523805,21209.0,-5.0,-34.0,10.5
04:16:21,AUTO,98926.5,-30.5,7.0,-998.0,-41.0,-36.0,-606.0,-0.057106081396341324,-0.09056341461837292,-0.6095757633447647,-0.04238995909690857,-0.037411472760140896,-0.6064767241477966,-35.363260749999995,149.16522170000002,21137.0,17.5,-134.0,-1.0
04:16:23,AUTO,77069.0,-67.5,-31.0,-1005.5,225.0,0.5,62.0,0.058328185230493546,-0.18247941136360168,-1.421859323978424,0.22516588866710663,-0.0005468367598950863,0.06259868666529655,-35.36325525,149.16517299999998,21130.5,51.0,-336.0,0.0
04:16:25,AUTO,77069.0,-95.5,-66.5,-999.5,-16.0,19.5,-0.5,0.07423486560583115,-0.19261179119348526,-1.3952725529670715,-0.016879852861166,0.018675106344744563,-0.0005432838515844196,-35.363243350000005,149.1650765,21120.5,98.0,-534.0,-2.5
04:16:26,AUTO,7807.0,-121.5,-70.75,-992.75,12.0,10.5,-0.5,0.07798906229436398,-0.17248181998729706,-1.3955499827861786,0.011428931029513478,0.010274897096678615,-0.000197666075109737,-35.363234575,149.165013375,21159.5,109.0,-603.0,-7.75
04:16:27,AUTO,7807.0,-133.5,-72.0,-996.5,-6.5,31.0,-7.5,0.07921132817864418,-0.1537126824259758,-1.3953409790992737,-0.007413559593260288,0.030386253027245402,-0.007996065425686538,-35.3632247,149.1649436,21221.0,113.0,-643.5,-8.0
04:16:29,AUTO,7807.0,-133.0,-74.5,-988.5,-1.0,13.5,0.0,0.08355085179209709,-0.12230392545461655,-1.3971585631370544,-0.001683785580098629,0.012502577155828476,0.0002494503278285265,-35.36320455,149.1647978,21329.0,110.5,-658.5,-3.0
04:16:31,AUTO,13308.0,-114.0,-79.5,-985.0,-54.5,47.5,-6.0,0.08384641632437706,-0.035600459203124046,-1.3962274193763733,-0.05533173494040966,0.04718583822250366,-0.005269671848509461,-35.36318565,149.1646575,21430.0,97.5,-583.0,-5.5
04:16:33,AUTO,18809.0,-73.5,-45.5,-1009.0,1.0,26.5,-5.5,0.052326491102576256,0.0495060533285141,-1.396019160747528,5.78463077545166e-05,0.025706003420054913,-0.005339274415746331,-35.3631704,149.1645497,21437.0,67.0,-374.5,3.5
04:16:35,AUTO,18809.0,-27.5,-19.5,-1002.0,-48.0,-7.0,5.5,0.004127275198698044,0.07394246384501457,-1.3999638557434082,-0.04842762649059296,-0.008135837502777576,0.005358328344300389,-35.3631606,149.1644921,21368.5,20.5,-155.5,1.5
04:16:36,AUTO,55649.0,-11.5,-3.25,-1001.5,89.75,-22.75,0.25,-0.0035593885695561767,0.053005448542535305,-1.3996389508247375,0.08918912289664149,-0.023946310626342893,0.0001484225685999263,-35.363158375,149.16448025,21356.75,-1.25,-72.75,0.0
04:16:37,AUTO,55649.0,-3.0,-6.0,-1003.5,-32.5,-20.0,-2.0,-0.015228648204356432,0.033634125255048275,-1.398449718952179,-0.03262573480606079,-0.021131146233528852,-0.00207430511363782,-35.36315735,149.16447614999998,21357.5,-15.5,-26.5,-1.0
04:16:39,RTL,55649.0,-1.0,18.0,-996.5,240.5,-8.5,-10.5,-0.011062885168939829,-0.004902181273791939,-1.397254765033722,0.241388700902462,-0.00905412610154599,-0.011296026175841689,-35.36315745,149.164476,21374.0,-29.0,-6.5,-1.0
04:16:41,RTL,71283.0,-2.0,10.5,-1049.5,215.5,3.5,-1.5,0.01700666733086109,-0.00018308701692149043,-1.4009991884231567,0.21649963781237602,0.0033583722542971373,-0.0015220393834169954,-35.36315995,149.16447575,21793.0,-11.0,-6.0,-55.0
04:16:43,RTL,86917.0,-1.0,0.0,-1026.0,20.5,1.0,2.5,0.027482829988002777,0.004744949284940958,-1.4029130339622498,0.02122818399220705,0.0002671389374881983,0.0032430366845801473,-35.3631613,149.16447499999998,23824.5,9.5,-1.0,-137.5
04:16:45,RTL,86917.0,2.0,-10.0,-1000.0,-106.5,25.5,-59.0,-0.007722258567810059,0.016209277790039778,-1.451237440109253,-0.1067480742931366,0.024666362442076206,-0.05933631770312786,-35.3631568,149.16447455000002,26833.5,51.0,4.0,-146.5
04:16:46,RTL,86687.0,-1.25,2.0,-1001.25,36.0,-0.75,-21.5,-0.05422729440033436,0.007027377258054912,-1.4928609728813171,0.036595446912542684,-0.001351412123767659,-0.022071637911722064,-35.363155475,149.164474425,28366.0,-10.5,1.0,-150.0
04:16:47,RTL,86687.0,-6.5,8.5,-1002.0,64.0,9.0,-2.5,0.001756441779434681,0.011364501202479005,-1.504061996936798,0.06444831192493439,0.00889538461342454,-0.002961155667435378,-35.3631592,149.1644743,29913.0,-40.0,5.0,-151.0
04:16:49,RTL,86687.0,0.0,-2.0,-998.5,-47.0,6.5,-2.5,0.02343147963983938,-0.017103214981034398,-1.468968391418457,-0.04770598653703928,0.005528938956558704,-0.0025952141731977463,-35.363163400000005,149.16447545,33029.0,19.5,1.5,-150.0
04:16:51,RTL,151126.0,-2.0,-1.0,-1000.0,18.0,7.0,-25.0,0.007202675100415945,0.01951064169406891,-1.5367521047592163,0.01801959052681923,0.006674088072031736,-0.026045668870210648,-35.3631627,149.1644731,35552.0,5.0,-3.0,-152.0
04:16:53,RTL,215565.0,1.5,0.0,-1000.0,-4.5,-5.5,-12.5,0.012647148687392473,0.010940035805106163,-1.5657074451446533,-0.0058394885854795575,-0.006960806204006076,-0.013487488962709904,-35.363162599999995,149.16447334999998,38639.0,12.5,12.0,-152.0
04:16:55,RTL,215565.0,1.0,0.0,-1000.0,-1.0,0.0,-23.5,0.006734709022566676,0.005633651278913021,-1.6096458435058594,-0.0020521006954368204,-0.0010716159013099968,-0.02448022924363613,-35.363161649999995,149.16447455000002,41755.5,9.5,6.5,-152.5
04:16:56,RTL,249192.0,0.0,0.0,-1000.0,2.25,2.25,-23.25,0.008534255437552929,0.007141300477087498,-1.6424019932746887,0.0020785408123629168,0.001632113562664017,-0.024361589457839727,-35.363161425,149.164474775,43707.75,7.5,4.0,-153.0
04:16:57,RTL,249192.0,0.0,0.0,-999.5,0.0,1.0,-21.5,0.009209230542182922,0.007699539652094245,-1.6608652472496033,-0.0009341270633740351,-0.0004575177445076406,-0.022589406929910183,-35.3631613,149.1644748,44879.0,7.5,4.0,-153.0
04:16:59,RTL,249192.0,0.0,0.0,-1000.0,2.0,1.5,16.0,0.01062375819310546,0.01035675872117281,-1.689918041229248,0.0017961970006581396,0.0006161904311738908,0.015803234186023474,-35.363160949999994,149.16447495,47989.5,8.0,4.0,-152.0
04:17:01,RTL,130698.5,0.0,0.0,-1000.5,0.0,0.0,28.5,0.005783437052741647,0.005991283105686307,-1.6379247307777405,-0.0009172530844807625,-0.0013207970769144595,0.028850948438048363,-35.36316025,149.16447545,51092.0,8.0,4.0,-152.0
04:17:03,RTL,12205.0,0.0,0.0,-1000.0,1.5,1.0,20.5,0.007703385315835476,0.00436480762436986,-1.5947668552398682,0.001068780169589445,-0.0002874424681067467,0.019811881706118584,-35.3631601,149.1644756,54201.0,4.0,1.0,-152.0
04:17:05,RTL,12205.0,0.0,0.0,-1000.0,2.0,2.5,15.5,0.008434411603957415,0.005462855100631714,-1.5638676285743713,0.0010322073358111084,0.0019123745732940733,0.015364605002105236,-35.3631602,149.16447555000002,57305.0,4.0,0.0,-152.0
04:17:06,RTL,62407.0,0.0,0.0,-1000.25,1.5,1.5,13.5,0.00842595985159278,0.005455395323224366,-1.548671931028366,-7.655224180780351e-05,0.0003436078841332346,0.013009801972657442,-35.3631603,149.164475375,59251.25,4.0,0.0,-152.0
04:17:07,RTL,62407.0,0.0,0.0,-1000.0,1.0,1.5,10.5,0.00789476209320128,0.005501037230715156,-1.5405817031860352,-0.00028030574321746826,0.00039491179632022977,0.010034208185970783,-35.36316035,149.1644753,60420.0,4.0,0.0,-152.0
04:17:09,RTL,62407.0,0.0,0.0,-999.5,0.5,2.0,10.0,0.00788485025987029,0.00533442385494709,-1.522874355316162,-0.000946124317124486,0.0010490234126336873,0.0096025331877172,-35.3631604,149.1644752,63522.5,4.0,1.0,-152.0
04:17:11,RTL,62407.0,0.0,0.0,-1000.0,-1.0,1.0,9.0,0.007287583779543638,0.005414725048467517,-1.5092114210128784,-0.00284051732160151,-0.00041173648787662387,0.008193993708118796,-35.3631605,149.1644751,66623.5,4.0,1.0,-152.0
04:17:12,RTL,157071.0,0.0,0.0,-999.75,0.75,1.25,7.75,0.006968590663745999,0.005554283503443003,-1.50189408659935,-0.0006376027595251799,0.0003811954229604453,0.007270956295542419,-35.363160475,149.1644751,68571.75,3.5,1.0,-152.0
04:17:13,RTL,157071.0,0.0,0.0,-1000.0,1.5,1.5,7.5,0.0068479066248983145,0.005353248445317149,-1.4975793361663818,2.507702447474003e-05,3.818055847659707e-05,0.0071633977349847555,-35.3631604,149.1644751,69736.0,3.0,1.0,-152.0
04:17:15,RTL,157071.0,0.0,0.0,-1000.0,-1.5,0.0,8.0,0.00687678437680006,0.00544874370098114,-1.4871219396591187,-0.0031571946456097066,-0.0012277791392989457,0.007372547872364521,-35.3631604,149.1644751,72845.0,3.0,1.0,-152.0
04:17:17,RTL,102791.5,0.0,0.0,-1000.5,0.5,1.0,7.0,0.0062502105720341206,0.00560267036780715,-1.477522850036621,-0.000689311942551285,-0.0008650333620607853,0.005964585114270449,-35.3631604,149.1644751,75947.0,2.0,1.0,-152.0
04:17:19,RTL,48512.0,0.0,0.0,-1000.0,0.5,2.0,4.0,0.006720181554555893,0.005010742694139481,-1.4698898196220398,-0.0010945083340629935,0.0007854682044126093,0.0031341256108134985,-35.3631604,149.1644751,79050.5,2.0,1.0,-152.0
04:17:21,RTL,48512.0,0.0,0.0,-1001.0,3.0,1.0,4.0,0.006707811029627919,0.005801018560305238,-1.4629080891609192,0.0018264629179611802,-8.882468682713807e-05,0.0033281377982348204,-35.3631604,149.1644751,82155.5,2.0,1.0,-152.0
04:17:22,RTL,39484.0,0.0,0.0,-1000.25,2.5,0.75,5.5,0.006545992218889296,0.00568786368239671,-1.4593772292137146,0.0011428500729380175,-0.0004633876378647983,0.004364252119557932,-35.3631604,149.164475,84097.25,2.0,2.0,-152.0
04:17:23,RTL,39484.0,0.0,0.0,-1000.0,0.0,2.0,3.5,0.006341718602925539,0.00552618782967329,-1.457259476184845,-0.0020679666195064783,0.0005505066947080195,0.002484752389136702,-35.3631604,149.164475,85265.0,2.0,2.0,-152.0
04:17:25,RTL,39484.0,0.0,0.0,-1000.0,1.5,1.0,4.0,0.006203264696523547,0.004944818094372749,-1.4520460963249207,3.746943548321724e-05,-0.00023680651793256402,0.003039139206521213,-35.3631604,149.164475,88367.5,2.0,1.0,-152.0
04:17:27,RTL,34884.5,0.0,0.0,-1000.0,1.5,0.5,3.0,0.005788811948150396,0.0047146896831691265,-1.4478329420089722,-0.00038817443419247866,-0.0007332244422286749,0.0020135268568992615,-35.3631603,149.1644751,91484.5,1.0,1.0,-152.0
04:17:29,RTL,30285.0,0.0,0.0,-1000.0,0.5,2.5,2.5,0.006374436430633068,0.005491392454132438,-1.443660020828247,-0.0016821922035887837,0.0007214504876174033,0.0019423302728682756,-35.3631603,149.1644751,94584.0,1.0,1.0,-152.0
04:17:31,RTL,30285.0,0.0,0.0,-1000.0,1.0,1.5,5.0,0.0062883999198675156,0.005720037501305342,-1.4402272701263428,-0.000815348990727216,0.00017373677110299468,0.003911830019205809,-35.3631603,149.1644751,97689.0,1.0,1.0,-152.0
04:17:32,RTL,120095.0,0.0,0.0,-999.5,1.25,1.25,2.75,0.006018903339281678,0.005638511851429939,-1.4383752346038818,-0.0006026357295922935,-0.00010923692025244236,0.001474722332204692,-35.3631603,149.164475,99636.25,1.0,2.0,-152.0
04:17:33,RTL,120095.0,0.0,0.0,-1000.0,0.0,1.5,3.5,0.005902545526623726,0.005662667099386454,-1.436643362045288,-0.0014719839673489332,-0.0004868130781687796,0.0028515218291431665,-35.3631603,149.164475,100803.0,1.0,2.0,-152.0
04:17:35,RTL,120095.0,0.0,0.0,-1000.5,2.5,0.5,3.5,0.006049820454791188,0.005043504759669304,-1.4340225458145142,0.001050564693287015,-0.0014840485528111458,0.00235024286666885,-35.3631603,149.16447505000002,103912.5,1.0,1.0,-152.0
04:17:37,RTL,120095.0,0.0,0.0,-1000.5,3.5,1.0,2.5,0.00613937946036458,0.005112566985189915,-1.4321703910827637,0.0017273540142923594,-0.00021334795746952295,0.0015864221495576203,-35.3631603,149.1644751,107015.5,1.0,1.0,-152.0
04:17:38,RTL,124835.0,0.0,0.0,-1000.0,2.25,2.25,3.0,0.006231092615053058,0.005975184380076826,-1.4306488633155823,0.0003451211377978325,0.000672847410896793,0.0016007233934942633,-35.3631603,149.1644751,108956.75,1.0,1.0,-152.0
04:17:39,RTL,124835.0,0.0,0.0,-1000.0,2.5,2.0,1.5,0.005929995561018586,0.005565018160268664,-1.4301419854164124,0.0005818866193294525,0.0003137546591460705,0.00027791078900918365,-35.3631603,149.1644751,110122.0,1.0,1.0,-152.0
04:17:41,RTL,124835.0,0.0,0.0,-1000.0,2.0,2.0,3.0,0.0059297592379152775,0.005254632793366909,-1.4283472299575806,0.0003517478471621871,0.0003086031647399068,0.0014168178895488381,-35.3631603,149.1644751,113231.5,1.0,1.0,-152.0
04:17:43,RTL,92286.0,0.0,0.0,-1000.0,2.0,1.5,3.5,0.005832859082147479,0.005388210061937571,-1.426914393901825,0.00039376469794660807,0.00026459619402885437,0.002371422713622451,-35.3631603,149.1644751,116337.0,1.0,1.0,-152.0
04:17:45,RTL,59737.0,0.0,0.0,-1000.0,2.0,2.0,3.5,0.005946429213508964,0.005436392733827233,-1.4255021214485168,0.0002639644080772996,3.279070369899273e-06,0.0021640824852511287,-35.3631603,149.1644751,119442.0,1.0,1.0,-152.0
04:17:47,RTL,59737.0,0.0,0.0,-1000.0,3.5,3.0,4.5,0.0047921072691679,0.004770501051098108,-1.4245368838310242,0.0015330855967476964,0.0008021834073588252,0.003249604895245284,-35.3631603,149.1644751,122556.0,1.0,1.0,-152.0
04:17:48,RTL,125249.0,0.0,0.0,-1000.0,3.5,1.5,2.25,0.0055533816339448094,0.005034529836848378,-1.4238905310630798,0.001684309623669833,-0.0002532576909288764,0.0006287326687015593,-35.3631602,149.1644751,124649.0,0.0,1.0,-152.0
04:17:49,RTL,125249.0,0.0,0.0,-999.5,3.5,3.0,3.5,0.006204284494742751,0.005045772762969136,-1.4232762455940247,0.0016541997902095318,0.001125085516832769,0.0016830331878736615,-35.3631602,149.1644751,125813.5,0.0,1.0,-152.0
04:17:51,RTL,125249.0,0.0,0.0,-1000.0,2.5,3.5,1.0,0.006475122179836035,0.00545704597607255,-1.4220374822616577,0.00045023520942777395,0.0017524169525131583,-0.00031471485272049904,-35.3631603,149.1644751,128921.0,1.0,1.0,-152.0
04:17:53,RTL,142825.5,0.0,0.0,-999.5,4.5,4.0,3.5,0.005736889084801078,0.005535081727430224,-1.4213677048683167,0.002665053470991552,0.0023959290701895952,0.0016297025140374899,-35.3631603,149.1644751,132035.0,1.0,1.0,-152.0
04:17:55,RTL,160402.0,0.0,0.0,-999.5,3.0,3.0,2.0,0.0059550374280661345,0.005361782154068351,-1.4206372499465942,0.0015318698133341968,0.0012579418253153563,0.0010325675830245018,-35.3631603,149.1644751,135143.0,1.0,1.0,-152.0
04:17:57,RTL,160402.0,0.0,0.0,-1000.0,3.5,2.0,1.5,0.004648259142413735,0.004677640972658992,-1.4204170107841492,0.0013694976805709302,-0.0002889276947826147,-0.0001780399470590055,-35.3631603,149.1644751,138248.0,0.5,1.0,-152.0
04:17:58,RTL,32857.0,0.0,0.0,-1000.0,2.5,1.75,0.75,0.005838061915710568,0.004869892727583647,-1.4200751781463623,0.0006792975764255971,8.354015881195664e-05,-0.00053477767505683,-35.3631603,149.1644751,140189.5,0.0,1.0,-152.0
04:17:59,RTL,32857.0,0.0,0.0,-999.5,2.5,1.5,1.5,0.0066831172443926334,0.004822982475161552,-1.420064091682434,0.0003760909312404692,0.00012092402903363109,-5.5096985306590796e-05,-35.3631603,149.1644751,141354.5,0.5,1.0,-152.0
04:18:01,RTL,32857.0,0.0,0.0,-1000.5,1.5,2.5,2.5,0.006377950077876449,0.00584162981249392,-1.4192156195640564,-0.0005580998840741813,0.000199013389647007,0.0008890248136594892,-35.3631603,149.1644751,144465.0,1.0,1.0,-152.0
04:18:03,RTL,17660.0,0.0,0.0,-1000.0,2.0,2.0,2.0,0.005494032287970185,0.005469017894938588,-1.4191863536834717,0.00019851146498695016,0.0002669115783646703,0.0007519139326177537,-35.3631603,149.1644751,147568.5,1.0,1.0,-152.0
04:18:05,RTL,2463.0,0.0,0.0,-999.5,2.0,3.5,4.0,0.005828803172335029,0.005471158307045698,-1.4186513423919678,7.964309770613909e-05,0.0018350965110585093,0.00217371026519686,-35.3631603,149.1644751,150675.0,1.0,1.0,-152.0
04:18:07,RTL,2463.0,0.0,0.0,-1000.0,3.5,3.0,2.0,0.005499948747456074,0.004492295440286398,-1.4180405139923096,0.0017691237153485417,0.000855020247399807,0.0006606143433600664,-35.3631603,149.1644751,153786.0,0.0,1.0,-152.0
04:18:08,RTL,24118.0,0.0,0.0,-1000.0,2.75,2.5,1.25,0.006626999704167247,0.004847673233598471,-1.4180187284946442,0.0006761991535313427,0.0006382790743373334,-0.00032938647200353444,-35.3631603,149.1644751,155727.25,0.75,1.0,-152.0
04:18:09,RTL,24118.0,0.0,0.0,-1000.5,3.5,2.0,3.0,0.006659306585788727,0.0050012958236038685,-1.4178884625434875,0.0011550862109288573,0.0003760334802791476,0.0007753928657621145,-35.3631603,149.1644751,156892.5,1.0,1.0,-152.0
04:18:11,RTL,24118.0,0.0,0.0,-1000.0,5.0,2.5,3.5,0.005952276987954974,0.005915001500397921,-1.4177619218826294,0.0028776329127140343,0.0004155214410275221,0.0016612270846962929,-35.3631603,149.1644751,160003.0,1.0,1.0,-152.0
04:18:13,RTL,24118.0,0.0,0.0,-1000.5,2.5,2.0,1.5,0.005484343972057104,0.005433572921901941,-1.4177082777023315,0.0002540404093451798,-3.5389442928135395e-05,-0.00020140811102464795,-35.3631603,149.1644751,163110.0,1.0,1.0,-152.0
04:18:14,RTL,52087.0,0.0,0.0,-1000.0,1.5,2.25,2.25,0.005518874851986766,0.005395033746026456,-1.4173953235149384,-0.0009127085795626044,0.00033274569432251155,0.00034966543898917735,-35.3631603,149.1644751,165057.0,1.0,1.0,-152.0
04:18:15,RTL,52087.0,0.0,0.0,-1000.0,2.0,1.5,1.5,0.004783296026289463,0.005402325885370374,-1.4175401329994202,-7.796683348715305e-05,-0.0009871781803667545,-0.0003027722705155611,-35.3631603,149.1644751,166224.0,0.5,1.0,-152.0
04:18:17,RTL,52087.0,0.0,0.0,-999.5,5.5,2.5,5.0,0.006283125374466181,0.004691872745752335,-1.4176629185676575,0.003503942512907088,0.0003170265699736774,0.003323006327264011,-35.3631603,149.1644751,169331.0,0.0,1.0,-152.0
04:18:19,RTL,62264.0,0.0,0.0,-1000.0,3.5,1.5,2.0,0.0063267978839576244,0.005147248972207308,-1.4176533818244934,0.0007141365204006433,-0.00048704101936891675,0.0004120940575376153,-35.3631603,149.1644751,172429.0,1.0,1.0,-152.0
04:18:21,RTL,72441.0,0.0,0.0,-1000.0,3.0,1.5,3.0,0.005843607243150473,0.0057533609215170145,-1.417359709739685,0.0007976548513397574,-0.00011714047286659479,0.0010990914888679981,-35.3631603,149.1644751,175543.0,1.0,1.0,-152.0
04:18:23,RTL,72441.0,0.0,0.0,-999.5,2.0,2.0,3.0,0.005741614615544677,0.005100992042571306,-1.4165942668914795,-5.2512099500745535e-05,-0.00016062578652054071,0.0009486345807090402,-35.3631603,149.1644751,178653.5,1.0,1.0,-152.0
04:18:24,RTL,87248.0,0.0,0.0,-999.75,2.5,2.75,3.0,0.005620013456791639,0.004620263236574829,-1.416732281446457,0.00026342447381466627,0.000504104100400582,0.0009636171162128448,-35.3631603,149.1644751,180590.75,1.0,1.0,-152.0
04:18:25,RTL,87248.0,0.0,0.0,-1000.0,2.0,2.0,1.5,0.005751290125772357,0.004791194805875421,-1.4166027903556824,-0.00040982034988701344,-0.00021051522344350815,-0.0005125496536493301,-35.3631603,149.1644751,181758.5,1.0,1.0,-152.0
04:18:27,RTL,87248.0,0.0,0.0,-1000.0,2.5,2.5,1.5,0.0052075490821152925,0.005167075665667653,-1.4167460203170776,8.756242459639907e-05,1.89291313290596e-06,-0.00017321854829788208,-35.3631603,149.1644751,184863.0,0.0,1.0,-152.0
04:18:29,RTL,87248.0,0.0,0.0,-999.5,2.5,2.0,2.5,0.006452795583754778,0.005501604173332453,-1.4168654084205627,-6.804242730140686e-06,-0.0005137952975928783,0.000629562942776829,-35.3631603,149.1644751,187970.0,1.0,1.0,-152.0
04:18:30,RTL,54516.0,0.0,0.0,-999.75,3.0,3.0,3.0,0.006147380452603102,0.005507821566425264,-1.416849672794342,0.0004302369779907167,0.0007890575216151774,0.000972951587755233,-35.3631603,149.1644751,189913.5,1.0,1.0,-152.0
04:18:31,RTL,54516.0,0.0,0.0,-999.5,2.5,3.0,3.0,0.0059142024256289005,0.005293645896017551,-1.4166342616081238,-0.0003451061202213168,0.0005059590330347419,0.0014511954504996538,-35.3631603,149.1644751,191080.5,1.0,1.0,-152.0
04:18:33,RTL,54516.0,0.0,0.0,-1000.0,2.0,2.0,1.5,0.00514254136942327,0.004679679172113538,-1.416865885257721,-0.000638009631074965,-0.0001939847134053707,-0.00029449380235746503,-35.3631603,149.1644751,194186.0,1.0,1.0,-152.0
04:18:35,RTL,38180.0,0.0,0.0,-999.5,1.0,2.0,3.5,0.005831822985783219,0.005093012470752001,-1.416693091392517,-0.0022502285428345203,9.774265345185995e-05,0.0012593031860888004,-35.3631603,149.1644751,197302.0,1.0,1.0,-152.0
04:18:37,RTL,21844.0,0.0,0.0,-1000.5,3.5,3.5,3.5,0.005933024454861879,0.005327635677531362,-1.4167786240577698,0.0010191850597038865,0.0007602334953844547,0.0016573385801166296,-35.3631603,149.1644751,200401.5,1.0,1.0,-152.0
04:18:39,RTL,21844.0,0.0,0.0,-1000.0,3.0,2.0,2.0,0.005911269690841436,0.0053351090755313635,-1.4162473678588867,0.0002983800368383527,-0.0007961959345266223,0.00033621396869421005,-35.3631603,149.1644751,203509.0,1.0,1.0,-152.0
04:18:40,RTL,59515.0,0.0,0.0,-998.5,2.0,39.5,2.5,0.005663368850946426,0.018777874298393726,-1.4160906672477722,-0.001040418806951493,0.037010125583037734,0.0007009416003711522,-35.3631603,149.16447515,205455.25,0.5,4.25,-151.5
04:18:41,RTL,59515.0,3.0,1.0,-999.5,2.0,41.0,2.5,0.004255320061929524,0.052314525470137596,-1.4163923263549805,-0.0008174873655661941,0.038750458508729935,0.00031198211945593357,-35.36316035,149.16447599999998,206610.5,-1.5,24.0,-150.0
