,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
04:16:00.112,47935.0,0.25,0.1,1000.0,30.0,0.6,4300.0,1000.0,27119.0,90.0
04:16:05.773,65880.0,0.25,0.1,1000.0,30.0,1.5,1100.0,1000.0,3691.0,460.0
04:16:10.478,129100.0,0.25,0.1,1000.0,30.0,0.8,6300.0,1000.0,3465.0,760.0
04:16:16.164,120784.0,0.25,0.1,1000.0,30.0,2.5,4600.0,1000.0,12106.0,750.0
04:16:21.930,77069.0,0.25,0.1,1000.0,30.0,0.1,10500.0,1000.0,16004.0,190.0
04:16:26.689,7807.0,0.25,0.1,1000.0,30.0,2.1,9400.0,1000.0,5211.0,660.0
04:16:31.820,18809.0,0.25,0.1,1000.0,30.0,1.1,9600.0,1000.0,4661.0,2610.0
04:16:36.536,55649.0,0.25,0.1,1000.0,30.0,1.0,7900.0,1000.0,23326.0,150.0
04:16:41.754,86917.0,0.25,0.1,1000.0,30.0,2.1,5000.0,1000.0,4299.0,1990.0
04:16:46.621,86687.0,0.25,0.1,1000.0,30.0,2.4,8400.0,1000.0,15233.0,790.0
04:16:51.805,215565.0,0.25,0.1,1000.0,30.0,1.1,4100.0,1000.0,4528.0,120.0
04:16:56.586,249192.0,0.25,0.1,1000.0,30.0,1.6,1900.0,1000.0,2727.0,440.0
04:17:01.804,12205.0,0.25,0.1,1000.0,30.0,2.8,1900.0,1000.0,10412.0,1030.0
04:17:06.397,62407.0,0.25,0.1,1000.0,30.0,2.4,8200.0,1000.0,2964.0,1170.0
04:17:12.100,157071.0,0.25,0.1,1000.0,30.0,0.1,3600.0,1000.0,17212.0,460.0
04:17:17.797,48512.0,0.25,0.1,1000.0,30.0,0.1,4200.0,1000.0,9016.0,2500.0
04:17:22.520,39484.0,0.25,0.1,1000.0,30.0,0.8,3100.0,1000.0,20034.0,700.0
04:17:27.681,30285.0,0.25,0.1,1000.0,30.0,1.1,9200.0,1000.0,10801.0,1090.0
04:17:32.364,120095.0,0.25,0.1,1000.0,30.0,1.1,900.0,1000.0,3573.0,20.0
04:17:38.107,124835.0,0.25,0.1,1000.0,30.0,3.8,800.0,1000.0,1527.0,720.0
04:17:43.866,59737.0,0.25,0.1,1000.0,30.0,2.4,1100.0,1000.0,11785.0,1380.0
04:17:48.528,125249.0,0.25,0.1,1000.0,30.0,3.9,2300.0,1000.0,2086.0,720.0
04:17:53.747,160402.0,0.25,0.1,1000.0,30.0,2.1,800.0,1000.0,8164.0,1160.0
04:17:58.615,32857.0,0.25,0.1,1000.0,30.0,1.5,1100.0,1000.0,17549.0,410.0
04:18:03.672,2463.0,0.25,0.1,1000.0,30.0,1.9,2100.0,1000.0,20612.0,30.0
04:18:08.456,24118.0,0.25,0.1,1000.0,30.0,3.4,12000.0,1000.0,12648.0,840.0
04:18:14.202,52087.0,0.25,0.1,1000.0,30.0,1.8,15200.0,1000.0,6736.0,780.0
04:18:19.975,72441.0,0.25,0.1,1000.0,30.0,0.8,2400.0,1000.0,22078.0,850.0
04:18:24.761,87248.0,0.25,0.1,1000.0,30.0,0.2,6900.0,1000.0,10245.0,2740.0
04:18:30.034,54516.0,0.25,0.1,1000.0,30.0,1.3,5600.0,1000.0,18948.0,1420.0
04:18:35.689,21844.0,0.25,0.1,1000.0,30.0,1.8,1300.0,1000.0,18262.0,1340.0
04:18:40.362,59515.0,0.25,0.1,1000.0,30.0,2.1,7400.0,1000.0,2849.0,1430.0
04:18:45.933,91897.0,0.25,0.1,1000.0,30.0,0.2,9100.0,1000.0,2323.0,870.0
04:18:50.684,102164.0,0.25,0.1,1000.0,30.0,1.1,1400.0,1000.0,13158.0,1130.0
04:18:55.809,76454.0,0.25,0.1,1000.0,30.0,1.9,1700.0,1000.0,1305.0,180.0
04:19:00.737,245328.0,0.25,0.1,1000.0,30.0,0.8,3300.0,1000.0,6876.0,530.0
04:19:05.932,49059.0,0.25,0.1,1000.0,30.0,0.8,1700.0,1000.0,7656.0,720.0
04:19:10.623,45053.0,0.25,0.1,1000.0,30.0,1.6,10100.0,1000.0,20668.0,2470.0
04:19:15.746,22654.0,0.25,0.1,1000.0,30.0,0.6,3700.0,1000.0,6001.0,2410.0
04:19:20.581,63262.0,0.25,0.1,1000.0,30.0,0.4,7300.0,1000.0,14353.0,260.0
04:19:25.789,79170.0,0.25,0.1,1000.0,30.0,0.8,3200.0,1000.0,17757.0,2110.0
04:19:30.528,209733.0,0.25,0.1,1000.0,30.0,0.2,17100.0,1000.0,4562.0,240.0
04:19:35.758,62409.0,0.25,0.1,1000.0,30.0,0.8,4000.0,1000.0,1290.0,1060.0
04:19:40.447,249043.0,0.25,0.1,1000.0,30.0,1.2,5900.0,1000.0,10691.0,580.0
04:19:46.247,46038.0,0.25,0.1,1000.0,30.0,0.8,6400.0,1000.0,20705.0,280.0
04:19:51.958,122126.0,0.25,0.1,1000.0,30.0,0.6,600.0,1000.0,3597.0,240.0
04:19:56.774,89937.0,0.25,0.1,1000.0,30.0,0.6,5900.0,1000.0,11450.0,310.0
04:20:02.039,270244.0,0.25,0.1,1000.0,30.0,0.6,900.0,1000.0,19782.0,1630.0
04:20:07.731,98765.0,0.25,0.1,1000.0,30.0,1.1,1100.0,1000.0,5974.0,1200.0
04:20:12.487,255933.0,0.25,0.1,1000.0,30.0,1.1,1600.0,1000.0,21959.0,420.0
04:20:18.125,6936.0,0.25,0.1,1000.0,30.0,0.8,4300.0,1000.0,25189.0,1560.0
04:20:23.930,197597.0,0.25,0.1,1000.0,30.0,0.8,4700.0,1000.0,13497.0,930.0
04:20:28.703,122636.0,0.25,0.1,1000.0,30.0,2.2,4500.0,1000.0,2007.0,840.0
04:20:33.890,271974.0,0.25,0.1,1000.0,30.0,0.8,8400.0,1000.0,12462.0,390.0
04:20:38.608,47655.0,0.25,0.1,1000.0,30.0,2.6,8100.0,1000.0,31136.0,380.0
04:20:43.880,154692.0,0.25,0.1,1000.0,30.0,2.9,7100.0,1000.0,9084.0,60.0
04:20:48.633,46759.0,0.25,0.1,1000.0,30.0,0.2,800.0,1000.0,11653.0,90.0
04:20:53.406,62666.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,8464.0,2450.0
