time_stamp,EK2_ALT_SOURCE,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
11:49:56,0.0,AUTO,0.031300893045097054,-0.0028259826108946334,0.015413923721228327,0.035201168951711485,-0.00597080761300666,-0.001986296980508736,585.8442731584821,0.2857142857142857,-2.142857142857143,-1016.5714285714286,35.285714285714285,-5.0,-2.5714285714285716,585844.2857142857,-35.363261928571426,149.1652380857143,1868.5714285714287,2.0,14.142857142857142,-143.71428571428572,1500.0
11:50:07,0.0,AUTO,0.03606016812846065,0.05843950025737286,-0.24833796918392181,0.03672836311161518,-0.06201904499903321,0.0278883783146739,603.3039794921875,8.8,14.0,-1001.0,37.2,-60.8,27.8,603304.0,-35.36325684,149.16523698,19329.6,-80.6,-7.4,-144.8,1500.0
11:50:12,0.0,AUTO,0.09649730920791626,0.04080157447606325,-0.2563379168510437,-0.033063650131225586,-0.055291665717959404,0.01741533677559346,611.689990234375,12.6,-2.6,-992.6,-32.0,-53.8,16.8,611690.0,-35.3632589,149.16522471999997,27715.8,-36.8,62.6,-142.2,1500.0
11:50:27,0.0,AUTO,0.0017560680396854877,0.0024146872106939553,-0.25660280585289,0.0008393036667257547,0.00043579875491559503,0.011219665221869946,627.6099853515625,0.0,0.0,-1000.0,1.6,1.0,11.0,627610.0,-35.363262,149.16523676000003,43634.4,-1.0,3.0,-150.2,1500.0
11:50:34,0.0,AUTO,-0.021062187291681765,0.02504155095666647,0.04251718893647194,-0.5015251904726028,0.01367519274353981,-0.02370567563921213,634.077978515625,1.4,-7.2,-994.4,-492.4,15.4,-22.2,634078.0,-35.36326102,149.16523881999998,50100.8,-6.0,3.2,11.8,1500.0
11:50:36,0.0,AUTO,0.07768518974383672,0.010608250993148735,0.30333011380086344,0.07484674826264381,0.026881381248434384,0.5532503486610949,633.9266560872396,12.833333333333334,-1.6666666666666667,-1003.6666666666666,85.16666666666667,27.5,553.6666666666666,633926.6666666666,-35.363264783333335,149.16524555,49949.666666666664,-33.166666666666664,70.66666666666667,-0.8333333333333334,1500.0
11:50:38,0.0,AUTO,0.06068826168775558,-0.07450210824608802,1.643734097480774,-0.33679967522621157,0.03181920610368252,0.6988967299461365,633.9159790039063,-33.0,-49.4,-998.0,-334.0,32.6,699.2,633916.0,-35.3632748,149.16527608,49941.0,-80.2,195.2,-3.6,1500.0
11:50:57,0.0,AUTO,-0.011298883548339031,0.044003324317080636,2.0156923702784946,0.15334733788456237,-0.01407432702503034,0.00289587041230074,633.97998046875,-3.142857142857143,-14.571428571428571,-1003.7142857142857,147.57142857142858,-11.714285714285714,3.4285714285714284,633980.0,-35.363459399999996,149.16579890000003,50002.0,-1.5714285714285714,23.0,0.7142857142857143,1500.0
11:51:03,0.0,RTL,0.008821847392634178,0.04687162985404333,2.001453081766764,-0.2179560475051403,0.020155384205281734,-0.0007687358447583392,633.9766438802084,3.5,-9.5,-1002.1666666666666,-222.83333333333334,22.166666666666668,-0.3333333333333333,633976.6666666666,-35.363458849999994,149.16580348333332,49999.5,16.0,-29.333333333333332,-0.3333333333333333,1500.0
11:51:17,0.0,RTL,-0.038494857400655745,0.06918638553470373,1.9971848249435424,-0.07666012048721313,-0.07695307340472937,-0.006564696878194809,633.9299926757812,56.2,36.6,-1007.4,-69.4,-74.4,-5.2,633930.0,-35.36327676,149.16528129999998,49952.2,101.2,-245.0,-1.4,1500.0
11:51:35,0.0,RTL,0.01901313439011574,0.002692808024585247,1.9970193386077881,0.49118340015411377,-0.00045418515801429746,-6.2996987253427505e-06,630.5659912109375,-3.8,59.6,-973.0,510.8,2.4,1.6,630566.0,-35.36326097999999,149.16523837999998,46592.2,-6.6,-6.8,98.4,1500.0
11:51:43,0.0,RTL,0.005546414875425398,0.011276828746000925,1.995634655157725,1.194377988576889,-0.003009409294463694,-0.0002482603498113652,622.5016682942709,2.8333333333333335,32.833333333333336,-996.3333333333334,1196.1666666666667,0.5,1.5,622501.6666666666,-35.363262850000005,149.1652381166667,38527.0,-5.666666666666667,-9.833333333333334,100.83333333333333,1500.0
11:52:06,0.0,RTL,0.02724444754421711,0.002336468896828592,1.994804072380066,1.1465510785579682,0.0034975827671587466,0.0019026962341740727,602.6119873046875,-0.8,34.8,-1001.8,1145.8,7.0,3.6,602612.0,-35.36326218,149.16523766,18635.4,2.8,-1.0,98.8,1500.0
11:52:48,0.0,RTL,0.013216909486800432,0.0027056767527634897,1.994239091873169,0.6524301022291183,-0.0038489931418250003,0.00012765498831868172,586.3816528320312,-0.3333333333333333,18.166666666666668,-995.5,649.8333333333334,0.5,2.6666666666666665,586381.6666666666,-35.36326313333333,149.16523705,2407.6666666666665,12.166666666666666,3.8333333333333335,34.666666666666664,1500.0
