,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
16:13:23.557,-1,-1.0,-1,-1
16:13:37.667,-1,-1.0,-1,-1
16:13:37.868,-1,-1.0,-1,-1
16:13:38.070,-1,-1.0,-1,-1
16:13:38.271,-1,-1.0,-1,-1
16:13:38.473,-1,-1.0,-1,-1
16:13:38.675,-1,-1.0,-1,-1
16:13:38.876,-1,-1.0,-1,-1
16:13:39.078,-1,-1.0,-1,-1
16:13:39.279,-1,-1.0,-1,-1
16:13:39.481,-1,-1.0,-1,-1
16:13:39.682,-1,-1.0,-1,-1
16:13:39.884,-1,-1.0,-1,-1
16:13:40.086,-1,-1.0,-1,-1
16:13:40.287,-1,-1.0,-1,-1
16:13:40.489,-1,-1.0,-1,-1
16:13:40.691,-1,-1.0,-1,-1
16:13:40.892,-1,-1.0,-1,-1
16:13:41.096,-1,-1.0,-1,-1
16:13:41.298,-1,-1.0,-1,-1
16:13:41.500,-1,-1.0,-1,-1
16:13:41.701,-1,-1.0,-1,-1
16:13:41.903,-1,-1.0,-1,-1
16:13:42.104,-1,-1.0,-1,-1
16:13:42.306,-1,-1.0,-1,-1
16:13:42.508,-1,-1.0,-1,-1
16:13:42.709,-1,-1.0,-1,-1
16:13:42.911,-1,-1.0,-1,-1
16:13:43.118,-1,-1.0,-1,-1
16:13:43.321,-1,-1.0,-1,-1
16:13:43.523,-1,-1.0,-1,-1
16:13:43.724,-1,-1.0,-1,-1
16:13:43.926,-1,-1.0,-1,-1
16:13:44.128,-1,-1.0,-1,-1
16:13:44.331,-1,-1.0,-1,-1
16:13:44.533,-1,-1.0,-1,-1
16:13:44.735,-1,-1.0,-1,-1
16:13:44.937,-1,-1.0,-1,-1
16:13:45.140,-1,-1.0,-1,-1
16:13:45.342,-1,-1.0,-1,-1
16:13:45.544,-1,-1.0,-1,-1
16:13:45.748,-1,-1.0,-1,-1
16:13:45.950,-1,-1.0,-1,-1
16:13:46.151,-1,-1.0,-1,-1
16:13:46.354,-1,-1.0,-1,-1
16:13:46.556,-1,-1.0,-1,-1
16:13:46.757,-1,-1.0,-1,-1
16:13:46.959,-1,-1.0,-1,-1
16:13:47.161,-1,-1.0,-1,-1
16:13:47.363,-1,-1.0,-1,-1
16:13:47.564,-1,-1.0,-1,-1
16:13:47.766,-1,-1.0,-1,-1
16:13:47.967,-1,-1.0,-1,-1
16:13:48.169,-1,-1.0,-1,-1
16:13:48.371,-1,-1.0,-1,-1
16:13:48.573,-1,-1.0,-1,-1
16:13:48.774,-1,-1.0,-1,-1
16:13:48.976,-1,-1.0,-1,-1
16:13:49.178,-1,-1.0,-1,-1
16:13:49.380,-1,-1.0,-1,-1
16:13:49.581,-1,-1.0,-1,-1
16:13:49.783,-1,-1.0,-1,-1
16:13:49.984,-1,-1.0,-1,-1
16:13:50.186,-1,-1.0,-1,-1
16:13:50.387,-1,-1.0,-1,-1
16:13:50.589,-1,-1.0,-1,-1
16:13:50.791,-1,-1.0,-1,-1
16:13:50.997,-1,-1.0,-1,-1
16:13:51.201,-1,-1.0,-1,-1
16:13:51.403,-1,-1.0,-1,-1
16:13:51.604,-1,-1.0,-1,-1
16:13:51.806,-1,-1.0,-1,-1
16:13:52.008,-1,-1.0,-1,-1
16:13:52.209,-1,-1.0,-1,-1
16:13:52.411,-1,-1.0,-1,-1
16:13:52.613,-1,-1.0,-1,-1
16:13:52.815,-1,-1.0,-1,-1
16:13:53.016,-1,-1.0,-1,-1
16:13:53.218,-1,-1.0,-1,-1
16:13:53.420,-1,-1.0,-1,-1
16:13:53.621,-1,-1.0,-1,-1
16:13:53.823,-1,-1.0,-1,-1
16:13:54.024,-1,-1.0,-1,-1
16:13:54.226,-1,-1.0,-1,-1
16:13:54.428,-1,-1.0,-1,-1
16:13:54.629,-1,-1.0,-1,-1
16:13:54.831,-1,-1.0,-1,-1
16:13:55.033,-1,-1.0,-1,-1
16:13:55.236,-1,-1.0,-1,-1
16:13:55.438,-1,-1.0,-1,-1
16:13:55.639,-1,-1.0,-1,-1
16:13:55.840,-1,-1.0,-1,-1
16:13:56.042,-1,-1.0,-1,-1
16:13:56.244,-1,-1.0,-1,-1
16:13:56.445,-1,-1.0,-1,-1
16:13:56.647,-1,-1.0,-1,-1
16:13:56.849,-1,-1.0,-1,-1
16:13:57.050,-1,-1.0,-1,-1
16:13:57.252,-1,-1.0,-1,-1
16:13:57.454,-1,-1.0,-1,-1
16:13:57.655,-1,-1.0,-1,-1
16:13:57.856,-1,-1.0,-1,-1
16:13:58.058,-1,-1.0,-1,-1
16:13:58.259,-1,-1.0,-1,-1
16:13:58.461,-1,-1.0,-1,-1
16:13:58.662,-1,-1.0,-1,-1
16:13:58.864,-1,-1.0,-1,-1
16:13:59.065,-1,-1.0,-1,-1
16:13:59.267,-1,-1.0,-1,-1
16:13:59.468,-1,-1.0,-1,-1
16:13:59.670,-1,-1.0,-1,-1
16:13:59.871,-1,-1.0,-1,-1
16:14:00.073,-1,-1.0,-1,-1
16:14:00.274,-1,-1.0,-1,-1
16:14:00.476,-1,-1.0,-1,-1
16:14:00.678,-1,-1.0,-1,-1
16:14:00.879,-1,-1.0,-1,-1
16:14:01.081,-1,-1.0,-1,-1
16:14:01.283,-1,-1.0,-1,-1
16:14:01.484,-1,-1.0,-1,-1
16:14:01.685,-1,-1.0,-1,-1
16:14:01.887,-1,-1.0,-1,-1
16:14:02.088,-1,-1.0,-1,-1
16:14:02.290,-1,-1.0,-1,-1
16:14:02.492,-1,-1.0,-1,-1
16:14:02.694,-1,-1.0,-1,-1
16:14:02.896,-1,-1.0,-1,-1
16:14:03.098,-1,-1.0,-1,-1
16:14:03.300,-1,-1.0,-1,-1
16:14:03.502,-1,-1.0,-1,-1
16:14:03.703,-1,-1.0,-1,-1
16:14:03.905,-1,-1.0,-1,-1
16:14:04.107,-1,-1.0,-1,-1
16:14:04.309,-1,-1.0,-1,-1
16:14:04.511,-1,-1.0,-1,-1
16:14:04.713,-1,-1.0,-1,-1
16:14:04.915,-1,-1.0,-1,-1
16:14:05.117,-1,-1.0,-1,-1
16:14:05.319,-1,-1.0,-1,-1
16:14:05.520,-1,-1.0,-1,-1
16:14:05.722,-1,-1.0,-1,-1
16:14:05.923,-1,-1.0,-1,-1
16:14:06.125,-1,-1.0,-1,-1
16:14:06.327,-1,-1.0,-1,-1
16:14:06.528,-1,-1.0,-1,-1
16:14:06.730,-1,-1.0,-1,-1
16:14:06.932,-1,-1.0,-1,-1
16:14:07.134,-1,-1.0,-1,-1
16:14:07.336,-1,-1.0,-1,-1
16:14:07.537,-1,-1.0,-1,-1
16:14:07.739,-1,-1.0,-1,-1
16:14:07.940,-1,-1.0,-1,-1
16:14:08.142,-1,-1.0,-1,-1
16:14:08.344,-1,-1.0,-1,-1
16:14:08.546,-1,-1.0,-1,-1
16:14:08.748,-1,-1.0,-1,-1
16:14:08.950,-1,-1.0,-1,-1
16:14:09.151,-1,-1.0,-1,-1
16:14:09.353,-1,-1.0,-1,-1
16:14:09.555,-1,-1.0,-1,-1
16:14:09.757,-1,-1.0,-1,-1
