,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG
16:13:39.067,200.0,0.2,0.8,3.5,0.25,2.3,0.0,2380.0,780.0,1.0,0.1,50.0,50.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:43.104,190661.0,0.9,1.4,-10.0,0.25,2.0,0.0,0.0,700.0,1.0,0.1,50.0,50.0,891.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:47.139,300000.0,1.1,0.9,3.6,0.25,1.1,0.0,30166.0,200.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:51.169,259629.0,1.1,1.7,3.4,0.25,4.5,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:55.185,76574.0,0.8,0.3,0.2,0.25,0.0,0.0,32000.0,1000.0,1.0,0.1,50.0,50.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0
16:13:59.217,162420.0,0.0,1.5,10.1,0.25,3.9,0.0,12918.0,250.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:03.245,213689.0,1.1,2.0,-10.0,0.25,0.3,0.0,28087.0,690.0,1.0,0.1,50.0,50.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:07.275,127093.0,0.5,0.7,9.1,0.25,2.0,0.0,4658.0,60.0,1.0,0.1,50.0,50.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:11.293,200.0,0.2,1.4,-10.0,0.25,2.7,0.0,6023.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:14.315,155324.0,1.1,1.3,3.0,0.25,0.5,0.0,1289.0,220.0,1.0,0.1,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16:14:17.352,300000.0,0.7,0.9,10.1,0.25,2.0,0.0,24869.0,1000.0,1.0,0.1,50.0,50.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0
