time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,EK2_ALT_SOURCE
14:39:30,633705.0,-35.36326405,149.16523295,49740.5,17.5,22.0,-44.5,633.7049865722656,-2.5,-12.0,-973.0,-58.5,46.0,-36.5,AUTO,1500.0,0.03262714575976133,-0.021402723155915737,0.2741266191005707,-0.05882849544286728,0.04533361829817295,-0.03698381409049034,0.0
14:39:32,634130.0,-35.3632611,149.1652386,50165.0,3.0,14.0,7.5,634.1300048828125,-1.0,30.0,-958.0,276.5,96.0,2.5,AUTO,1500.0,-0.03123824205249548,0.03314948733896017,0.21773039549589157,0.27237278781831264,0.0945892371237278,0.001853007823228836,0.0
14:39:34,633925.0,-35.36325755,149.16523725000002,49960.0,79.5,-13.0,0.0,633.9249877929688,-16.5,28.0,-1003.5,518.0,-40.5,-91.0,AUTO,1500.0,-0.003017245791852474,-0.10455046221613884,0.13920165598392487,0.5155089646577835,-0.041879234835505486,-0.09217590093612671,0.0
14:39:36,633895.0,-35.3632263,149.1652338,49932.0,291.5,-16.0,0.0,633.8949890136719,-65.0,-30.0,-1005.5,-192.5,-18.5,-13.0,AUTO,1500.0,0.012915246654301882,-0.1933131292462349,0.09311092272400856,-0.1940790917724371,-0.019572562247049063,-0.013545586611144245,0.0
14:39:38,633885.0,-35.363154550000004,149.16522880000002,49920.5,500.0,-16.0,-3.0,633.885009765625,-108.0,-45.0,-1002.0,127.0,33.0,-8.0,AUTO,1500.0,0.04634493216872215,-0.1822499781847,0.0699315294623375,0.12615255266427994,0.03253809083253145,-0.009112690924666822,0.0
14:39:40,633960.0,-35.36305505,149.16522385000002,49995.0,588.0,-19.0,-3.0,633.9599609375,-126.0,-66.5,-986.0,-113.0,9.0,-2.0,AUTO,1500.0,0.056479813531041145,-0.1433837041258812,0.05614722706377506,-0.11489703226834536,0.008478710893541574,-0.0028399955481290817,0.0
14:39:42,634005.0,-35.36294855,149.16521835,50037.5,584.0,-20.5,-1.5,634.0033365885416,-126.0,-42.5,-989.5,337.0,31.0,-19.0,AUTO,1500.0,0.07098492234945297,-0.0935932882130146,0.04361896030604839,0.1656389618292451,0.053969625383615494,-0.012697071768343449,0.0
14:39:44,634035.0,-35.36285255,149.16521395,50071.0,455.5,-12.0,1.0,634.0366414388021,-95.0,-33.666666666666664,-993.6666666666666,282.6666666666667,53.0,-29.333333333333332,AUTO,1500.0,0.06056778132915497,0.009970132494345307,0.03304043225944042,0.3363942261785269,0.056024231016635895,-0.0535985566675663,0.0
14:39:46,633980.0,-35.3627938,149.1652124,50016.0,235.0,-5.0,3.0,633.97998046875,-49.0,9.0,-1015.0,319.0,21.0,-12.0,AUTO,1500.0,0.03290259372442961,0.06874652579426765,0.024253609590232372,0.5407570451498032,0.015808586962521076,-0.013266476802527905,0.0
14:39:48,633945.0,-35.362769549999996,149.16521225000002,49980.0,50.5,-9.0,0.0,633.9500122070312,-16.5,-21.5,-994.5,-227.0,-24.0,-2.0,AUTO,1500.0,0.0011713868007063866,0.04093538969755173,0.015326156746596098,-0.2910712696611881,-0.018937882035970688,0.0022267767053563148,0.0
14:39:50,633950.0,-35.36276735,149.16521145000002,49984.5,4.0,-7.5,-1.0,633.9500122070312,-1.0,11.5,-1000.5,216.5,-24.0,-3.5,AUTO,1500.0,-0.007770771626383066,-0.0004474872548598796,0.008894636295735836,-0.054096098989248276,-0.02894878387451172,-0.008663581684231758,0.0
14:39:54,633950.0,-35.3627732,149.16521145000002,49986.5,-68.5,2.5,0.0,633.9500122070312,10.0,7.0,-994.0,114.5,26.5,0.5,RTL,1500.0,-0.00953732174821198,0.06869173049926758,-0.0036540566943585873,0.48689912259578705,0.029711256735026836,0.005336460541002452,0.0
14:39:56,633930.0,-35.36279785000001,149.16521375,49965.5,-217.5,4.0,2.0,633.9299926757812,36.0,22.0,-1002.0,-55.5,48.5,-2.5,RTL,1500.0,-0.031225107610225677,0.14930379390716553,-0.010908454190939665,-0.4291967451572418,0.05057160556316376,-0.007396895904093981,0.0
14:40:00,633925.0,-35.3629177,149.16522035,49960.0,-499.0,15.0,-0.5,633.9249877929688,106.0,57.5,-985.5,217.5,27.0,-13.5,RTL,1500.0,-0.05189005037148794,0.18086441357930502,-0.01767945910493533,0.08868851761023204,0.050894359747568764,-0.018448645404229563,0.0
14:40:02,633950.0,-35.36301555,149.16522544999998,49985.0,-571.5,21.0,-8.0,633.9500122070312,117.0,71.5,-981.5,-89.0,95.5,24.0,RTL,1500.0,-0.07178713381290436,0.11404605582356453,-0.017495738342404366,-0.09111844014842063,0.0945090614259243,0.023086436558514833,0.0
14:40:04,634010.0,-35.36311795,149.16523115,50046.5,-543.5,15.0,-8.0,634.0099792480469,109.5,80.0,-1008.5,424.0,-177.0,-9.5,RTL,1500.0,-0.07074587792158127,0.020510030910372734,-0.014810113236308098,0.4237053468823433,-0.17840544134378433,-0.01079670200124383,0.0
14:40:06,633990.0,-35.36318995,149.16523325,50026.0,-276.0,-0.5,8.5,633.989990234375,55.5,44.0,-1001.0,-21.0,100.0,7.5,RTL,1500.0,-0.03527938900515437,-0.0008688662201166153,-0.012603542301803827,-0.02255016565322876,0.09959925524890423,0.006171734072268009,0.0
14:40:08,633910.0,-35.3632288,149.1652342,49940.0,-283.0,14.0,-7.0,633.9099731445312,54.0,33.0,-1023.0,186.0,-237.0,0.0,RTL,1500.0,-0.021630490198731422,0.0022638258524239063,-0.0175864826887846,0.1876455396413803,-0.23861823976039886,-0.0006888899952173233,0.0
14:40:10,633960.0,-35.363263599999996,149.16523545,49995.0,-45.5,5.0,2.0,633.9599914550781,8.0,8.0,-1002.0,15.5,45.5,1.0,RTL,1500.0,-0.001595458947122097,-0.05698332563042641,-0.01587203424423933,0.014877796173095703,0.04524271562695503,-0.0003627494443207979,0.0
