,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
05:34:42.765,200.0,0.1,1.3,0.2,0.25,3.7,0.0,19186.0,910.0,1.0
05:34:46.287,300000.0,0.0,1.1,10.1,0.25,1.7,0.0,16045.0,0.0,1.0
05:34:50.305,200.0,0.7,0.4,4.6,0.25,0.2,0.0,32000.0,240.0,1.0
05:34:54.335,200.0,0.9,2.0,7.8,0.25,5.1,0.0,15171.0,520.0,1.0
05:34:58.363,290209.0,0.5,0.0,10.1,0.25,1.0,0.0,21406.0,330.0,1.0
05:35:02.379,34823.0,1.1,0.0,4.8,0.25,0.0,0.0,1429.0,850.0,1.0
05:35:06.399,200.0,0.9,0.8,-10.0,0.25,5.1,0.0,0.0,740.0,1.0
05:35:10.430,300000.0,1.1,0.7,10.1,0.25,3.3,0.0,2229.0,1000.0,1.0
05:35:14.461,200.0,0.5,1.8,5.7,0.25,0.0,0.0,0.0,130.0,1.0
05:35:18.488,250405.0,1.1,0.6,10.1,0.25,0.9,0.0,15573.0,990.0,1.0
05:35:22.520,300000.0,0.5,0.0,-1.7,0.25,4.6,0.0,8268.0,980.0,1.0
05:35:26.051,300000.0,0.5,0.8,-4.5,0.25,3.1,0.0,17981.0,0.0,1.0
05:35:30.098,300000.0,0.7,0.5,0.4,0.25,2.7,0.0,29105.0,520.0,1.0
05:35:34.128,191828.0,0.8,1.6,-0.1,0.25,4.4,0.0,30200.0,1000.0,1.0
05:35:38.153,154530.0,1.1,2.0,-6.5,0.25,0.0,0.0,32000.0,400.0,1.0
05:35:42.190,300000.0,1.1,2.0,-5.2,0.25,0.0,0.0,18965.0,420.0,1.0
05:35:46.206,37233.0,1.1,0.6,-10.0,0.25,4.6,0.0,0.0,910.0,1.0
05:35:50.226,162662.0,0.7,1.6,6.3,0.25,3.9,0.0,0.0,0.0,1.0
05:35:54.238,200.0,0.0,1.7,-3.2,0.25,4.5,0.0,21775.0,1000.0,1.0
05:35:58.263,206942.0,0.4,0.0,-10.0,0.25,0.9,0.0,8116.0,390.0,1.0
05:36:02.290,26827.0,0.7,2.0,10.1,0.25,4.7,0.0,5115.0,760.0,1.0
05:36:06.320,300000.0,0.4,1.2,7.0,0.25,5.1,0.0,8012.0,610.0,1.0
05:36:10.354,292995.0,0.2,0.0,-9.7,0.25,0.0,0.0,22697.0,1000.0,1.0
05:36:14.385,221947.0,1.1,0.7,-10.0,0.25,3.8,0.0,0.0,970.0,1.0
05:36:18.418,199099.0,0.0,2.0,1.7,0.25,0.0,0.0,0.0,410.0,1.0
05:36:22.451,190463.0,0.0,1.5,6.0,0.25,0.0,0.0,2185.0,0.0,1.0
05:36:26.470,118140.0,0.9,0.5,10.1,0.25,1.7,0.0,9304.0,20.0,1.0
05:36:30.502,200.0,0.0,0.0,-8.8,0.25,0.0,0.0,17022.0,100.0,1.0
05:36:34.018,14643.0,0.0,1.1,6.5,0.25,2.7,0.0,4286.0,380.0,1.0
05:36:38.038,2860.0,0.8,0.0,10.1,0.25,2.2,0.0,32000.0,250.0,1.0
05:36:42.057,36345.0,0.8,0.7,-8.8,0.25,4.3,0.0,32000.0,860.0,1.0
05:36:46.079,8014.0,0.9,1.2,5.8,0.25,3.8,0.0,14384.0,700.0,1.0
05:36:50.122,237744.0,0.0,0.0,-10.0,0.25,0.0,0.0,32000.0,350.0,1.0
05:36:54.144,200.0,0.0,2.0,-4.8,0.25,2.3,0.0,32000.0,310.0,1.0
05:36:58.159,38908.0,0.8,1.5,7.1,0.25,5.1,0.0,5214.0,0.0,1.0
05:37:02.174,200.0,1.1,0.1,-10.0,0.25,5.1,0.0,4366.0,700.0,1.0
05:37:06.204,252867.0,0.0,1.4,-8.2,0.25,3.1,0.0,32000.0,20.0,1.0
05:37:10.229,158467.0,0.4,0.0,6.5,0.25,0.2,0.0,13545.0,640.0,1.0
05:37:14.262,300000.0,0.2,2.0,10.1,0.25,4.3,0.0,0.0,260.0,1.0
05:37:18.292,267919.0,0.0,0.0,-4.8,0.25,4.2,0.0,24398.0,1000.0,1.0
05:37:22.336,183399.0,0.5,1.2,0.1,0.25,1.2,0.0,32000.0,0.0,1.0
