time_stamp,RTL_ALT,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
13:37:43,1500.0,STABILIZE,-35.3632621,149.1652374,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,1.0,0.0,0.0,-0.0008732455899007618,0.0009430816280655563,0.024736497551202774,0.00021522428141906857,0.000343969848472625,0.0019435444846749306
13:37:47,1500.0,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,0.0,-1.0,0.0,2.0,-1000.0,0.0,0.0,0.0,-0.0009193160803988576,0.0009669516584835947,0.023310959339141846,0.00019593589240685105,0.0001758646103553474,0.0017499090172350407
13:37:49,100809.0,AUTO,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,2.0,-1000.0,0.0,0.5,0.0,-0.0008118976256810129,0.0009737397776916623,0.022717829793691635,0.0003633437736425549,0.0002572790253907442,0.001531022833660245
13:37:51,200118.0,AUTO,-35.3632621,149.1652375,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.3333333333333333,0.0,-0.00045102496126977104,0.0011065269742781918,0.022184129804372787,0.00032484851544722915,0.00022752233780920506,0.001494783830518524
13:37:52,119298.0,AUTO,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.0,-0.00020707878866232932,0.0014384974104662736,0.021796540046731632,0.00034295420239989954,0.00029066936500991386,0.0015254536798844736
13:37:53,119298.0,AUTO,-35.3632621,149.1652374,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1000.0,0.3333333333333333,0.3333333333333333,0.0,-2.3342716910216648e-05,0.0016600732148314516,0.021536154051621754,0.00027099420549347997,0.0002985844233383735,0.0014458370472614963
13:37:55,131625.5,AUTO,-35.363262066666664,149.16523756666666,1387.0,0.3333333333333333,5.666666666666667,-143.0,0.0,-0.3333333333333333,-1022.0,46.666666666666664,-5.666666666666667,1.0,0.0226689875125885,-0.0009196354658342898,0.020945141712824505,0.04647097736597061,-0.006935503954688708,0.002052482101134956
13:37:57,143953.0,AUTO,-35.36326093333333,149.16524483333333,4427.0,0.0,35.0,-148.33333333333334,4.333333333333333,-8.333333333333334,-1005.0,-54.333333333333336,-19.333333333333332,-43.666666666666664,-0.03725222125649452,0.018232155901690323,-0.0790685365597407,-0.055483195930719376,-0.020453126014520723,-0.043656302616000175
13:37:58,17186.0,AUTO,-35.36326116666667,149.16524456666664,6345.666666666667,-1.3333333333333333,-41.0,-149.0,-3.3333333333333335,5.666666666666667,-1000.6666666666666,56.333333333333336,3.3333333333333335,-1.3333333333333333,-0.05161055798331896,-0.010185981169342995,-0.08853502323230107,0.05653295045097669,0.0029479791410267353,-0.0013551705827315648
13:37:59,17186.0,AUTO,-35.36326126666666,149.16524030000002,7501.0,-1.0,-57.0,-150.33333333333334,-7.0,11.666666666666666,-1002.6666666666666,65.0,13.333333333333334,2.0,-0.005322088797887166,-0.0032964624939874434,-0.08969045430421829,0.06449661403894424,0.013485235162079334,0.002821226177426676
