time_stamp,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
16:42:46,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,1.0,0.0,34096.0,-0.0008836717461235821,0.0010684170993044972,0.02633465640246868,0.00026271300157532096,0.00019874735153280199,0.0021462123841047287
16:42:54,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.5,0.0,0.0,1.0,-1000.0,0.0,0.0,0.5,34096.0,-0.0005373766616685316,0.0009721021342556924,0.023346662521362305,0.0003116716106887907,0.00025120656937360764,0.0016896349261514843
16:42:58,AUTO,-35.3632622,149.1652376,0.0,-1.0,3.0,3.3333333333333335,0.0,1.0,-1000.0,0.6666666666666666,0.0,0.6666666666666666,34096.0,-0.0005997615129066011,0.0009743372599283854,0.022093594074249268,0.0002866772119887173,0.0002565303972611825,0.0015458886045962572
16:43:00,AUTO,-35.3632621,149.16523743333335,0.0,0.0,-1.0,2.0,0.0,1.6666666666666667,-1000.0,0.0,0.0,0.6666666666666666,34096.0,-0.0005851605480226377,0.0013437477173283696,0.021614013860623043,0.00022639136295765638,0.00030135182896628976,0.0014559665384391944
16:43:01,AUTO,-35.3632621,149.1652374,0.0,0.0,-0.6666666666666666,0.0,0.0,1.0,-1022.6666666666666,6.666666666666667,-3.3333333333333335,1.3333333333333333,122648.0,0.0002540852049908911,0.0015463578359534342,0.021272917588551838,0.006463474594056606,-0.0036798445507884026,0.001853462929526965
16:43:02,AUTO,-35.3632621,149.16523743333332,196.33333333333334,0.0,0.0,-66.66666666666667,0.0,0.0,-1125.3333333333333,-3.3333333333333335,2.3333333333333335,1.3333333333333333,122648.0,0.0034853186613569656,0.00024366435051585236,0.021142904957135517,-0.004175345413386822,0.0022697537982215485,0.0020118018922706447
16:43:04,AUTO,-35.363261599999994,149.16523973333332,2889.3333333333335,7.333333333333333,39.666666666666664,-146.66666666666666,0.6666666666666666,-7.333333333333333,-994.6666666666666,-24.0,33.0,-43.666666666666664,122648.0,0.053514499217271805,-0.0025275607282916703,-0.003962135408073664,-0.024609999420742195,0.03232350365336364,-0.04336811229586601
16:43:06,AUTO,-35.36326093333333,149.165246,5957.0,-2.0,-20.666666666666668,-148.66666666666666,-0.3333333333333333,2.0,-1001.3333333333334,3.0,-9.666666666666666,-7.666666666666667,122648.0,-0.06928614030281703,-0.0050722702872008085,-0.092062013844649,0.0024705280860265097,-0.010480518840874234,-0.007980071939527988
16:43:07,AUTO,-35.36326133333333,149.16523943333334,7874.0,-5.666666666666667,-58.666666666666664,-151.0,-7.333333333333333,12.333333333333334,-1003.6666666666666,66.33333333333333,13.333333333333334,1.0,12158.0,0.0008067241869866848,0.00210816552862525,-0.09829749415318172,0.06639684985081355,0.013124344870448112,0.0013689770615504433
16:43:08,AUTO,-35.36326193333334,149.16523530000003,9047.666666666666,-11.0,-32.666666666666664,-153.0,-3.6666666666666665,9.0,-1002.6666666666666,62.666666666666664,5.0,3.0,12158.0,0.04964342713356018,0.009748751608033976,-0.0959822063644727,0.06271390616893768,0.005262678974152853,0.0040043528812627
16:43:10,AUTO,-35.36326236666667,149.1652366,12151.666666666666,9.666666666666666,9.666666666666666,-151.33333333333334,0.0,-3.6666666666666665,-1003.0,-3.3333333333333335,13.333333333333334,-42.0,12158.0,-0.02008081351717313,-0.0021266661739597716,-0.10347328583399455,-0.004217235371470451,0.013128065504133701,-0.042113532622655235
16:43:12,AUTO,-35.3632613,149.1652356333333,15276.666666666666,-1.6666666666666667,-3.6666666666666665,-153.0,-0.6666666666666666,0.6666666666666666,-999.3333333333334,5.333333333333333,-0.3333333333333333,-9.333333333333334,12158.0,0.010279645522435507,0.009199102719624838,-0.15568641324838003,0.004909158024626474,-0.0012878973502665758,-0.0096590934942166
16:43:13,AUTO,-35.3632615,149.16523543333332,17376.0,-5.0,5.0,-152.66666666666666,0.6666666666666666,0.0,-1000.0,-3.3333333333333335,-2.6666666666666665,-12.333333333333334,103086.0,0.006976740434765816,0.004591982035587232,-0.169042706489563,-0.004482097768535216,-0.003539395130549868,-0.012306414855023226
16:43:14,AUTO,-35.363261666666666,149.1652357,18544.0,-4.333333333333333,6.0,-153.0,1.0,0.0,-1000.0,-1.6666666666666667,-0.3333333333333333,-17.333333333333332,103086.0,0.003324352748071154,0.0022962270692611733,-0.18000411490599313,-0.0027373257908038795,-0.0010026995829927425,-0.017767961447437603
16:43:16,AUTO,-35.3632619,149.1652363,21660.666666666668,-2.0,3.0,-153.0,0.0,0.0,-1000.0,2.3333333333333335,2.0,-21.0,103086.0,0.0024794857017695904,0.00267513453339537,-0.221625546614329,0.001768709858879447,0.0013760419484848778,-0.02114966573814551
16:43:18,AUTO,-35.36326196666666,149.1652366333333,24780.666666666668,-1.0,2.6666666666666665,-152.66666666666666,0.0,0.0,-998.0,-22.333333333333332,4.333333333333333,-11.666666666666666,103086.0,-0.00040740170516073704,0.0029935187194496393,-0.25982898473739624,-0.02322555046218137,0.004391960760888954,-0.011548768263310194
16:43:19,AUTO,-35.363262166666665,149.1652365,26718.666666666668,-4.666666666666667,0.3333333333333333,-153.0,0.0,0.0,-1000.0,13.333333333333334,-3.0,25.333333333333332,6821.0,0.008869913096229235,0.0038558095693588257,-0.24305689334869385,0.012991448709120354,-0.004406535842766364,0.025970985492070515
16:43:20,AUTO,-35.36326236666667,149.1652366,27883.666666666668,-3.0,5.666666666666667,-153.0,0.3333333333333333,0.0,-1000.0,-4.333333333333333,-0.6666666666666666,23.0,6821.0,0.009205057440946499,0.0014574635618676741,-0.22417453428109488,-0.005832872431104382,-0.0016274349763989449,0.02367207097510497
16:43:22,AUTO,-35.3632623,149.16523776666668,30985.333333333332,0.0,5.0,-153.0,0.0,-0.3333333333333333,-1000.0,-0.3333333333333333,0.0,16.333333333333332,6821.0,-0.000567371598056828,0.0015266969955215852,-0.18482819199562073,-0.001688447509271403,-0.0009772159586039682,0.01693825361629327
16:43:24,AUTO,-35.3632623,149.1652379,34095.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.6666666666666665,1.0,12.666666666666666,16612.0,0.0010756947449408472,0.0013192951834450166,-0.15498482684294382,0.0020247086067683995,0.0007298196045060953,0.012937203360100588
16:43:26,AUTO,-35.36326276666667,149.16523686666665,37100.666666666664,-23.333333333333332,-23.333333333333332,-125.0,1.6666666666666667,4.666666666666667,-953.3333333333334,-5.333333333333333,-72.66666666666667,360.6666666666667,26403.0,-0.04685444633165995,0.0466763104001681,0.12425982455412547,-0.00596030925710996,-0.07360258201758067,0.3613499253988266
16:43:28,AUTO,-35.36326436666667,149.16523320000002,38749.333333333336,18.0,19.333333333333332,-48.666666666666664,-2.6666666666666665,-11.0,-974.3333333333334,-68.33333333333333,42.0,-24.333333333333332,26403.0,0.03382729987303416,-0.02292419256021579,0.19303480784098306,-0.06956035395463307,0.04170711090167364,-0.02512180122236411
16:43:29,AUTO,-35.363262,149.1652366666667,39174.0,16.666666666666668,25.666666666666668,-21.0,-0.3333333333333333,-15.333333333333334,-980.3333333333334,-7.0,13.333333333333334,-16.666666666666668,25811.0,0.0017471401952207088,0.012902488621572653,0.16716618835926056,-0.007431692133347194,0.012908867249886194,-0.01736773985127608
16:43:30,AUTO,-35.36326113333333,149.1652385,39248.0,6.0,13.333333333333334,2.0,-0.6666666666666666,12.333333333333334,-964.0,263.0,74.66666666666667,14.333333333333334,25811.0,-0.017657470889389515,0.029176823794841766,0.15706820785999298,0.2618810037771861,0.07395320482707272,0.01391036125520865
16:43:32,AUTO,-35.3632657,149.16524046666666,39069.333333333336,-61.333333333333336,15.0,-3.6666666666666665,17.0,-13.0,-1008.6666666666666,-57.666666666666664,20.333333333333332,329.6666666666667,25811.0,0.03247304198642572,0.05672696108619372,0.1857124517361323,-0.05800494054953257,0.019716968294233084,0.3295787655127545
16:43:34,AUTO,-35.36328876666666,149.16525323333335,39237.333333333336,-206.66666666666666,91.0,-17.0,2.0,-49.333333333333336,-1013.3333333333334,128.33333333333334,0.3333333333333333,701.3333333333334,25811.0,0.15311977763970694,-0.04223370893547932,1.6147809823354085,0.12749971449375153,-0.00045707286335527897,0.7013641794522604
16:43:35,AUTO,-35.3633201,149.16527073333336,39499.666666666664,-333.0,149.33333333333334,-29.333333333333332,-59.666666666666664,-57.666666666666664,-1010.6666666666666,16.666666666666668,-16.666666666666668,707.3333333333334,106859.0,0.08018443857630093,-0.15087932844956717,2.4909657637278237,0.01609279712041219,-0.018081720918416977,0.707251250743866
16:43:36,AUTO,-35.363345366666664,149.1652849333333,39728.0,-404.3333333333333,181.33333333333334,-34.0,-90.33333333333333,-40.666666666666664,-1003.6666666666666,-2.6666666666666665,-46.333333333333336,176.0,106859.0,0.024415881062547367,-0.19541384279727936,2.8767686684926352,-0.0034558790697095296,-0.04749774684508642,0.17563060422738394
16:43:38,AUTO,-35.363433566666664,149.1653347,40555.333333333336,-555.3333333333334,258.3333333333333,-51.0,-118.33333333333333,-58.333333333333336,-998.0,12.0,31.666666666666668,-142.66666666666666,106859.0,0.061465070893367134,-0.1629694402217865,2.7114810148874917,0.011725904885679483,0.030887046246789396,-0.1435528521736463
16:43:40,AUTO,-35.36353926666666,149.16539576666668,41526.333333333336,-626.0,275.3333333333333,-38.0,-112.0,-105.0,-996.0,-16.666666666666668,44.0,-9.333333333333334,106859.0,0.14980219304561615,-0.12426296124855678,2.4251319567362466,-0.01750117602447669,0.04347879812121391,-0.0098757764014105
16:43:41,AUTO,-35.363611166666665,149.16543303333333,42127.0,-649.6666666666666,263.3333333333333,-53.666666666666664,-112.33333333333333,-102.33333333333333,-996.6666666666666,-21.0,-16.333333333333332,36.333333333333336,190078.0,0.11813225597143173,-0.10661345223585765,2.463015556335449,-0.022129894234240055,-0.017141760947803657,0.036602433770895004
16:43:42,AUTO,-35.3636546,149.16545496666666,42554.0,-647.3333333333334,268.3333333333333,-55.666666666666664,-111.0,-110.0,-994.6666666666666,1.6666666666666667,7.666666666666667,15.666666666666666,190078.0,0.10204855104287465,-0.10927415142456691,2.4874304930369058,0.00101447943598032,0.007773538585752249,0.015683150850236416
16:43:44,AUTO,-35.3637673,149.16551283333334,43846.333333333336,-601.6666666666666,227.33333333333334,-64.66666666666667,-126.66666666666667,-53.666666666666664,-987.0,-100.33333333333333,184.33333333333334,86.33333333333333,190078.0,0.09059026588996251,-0.03876305014515916,2.889044443766276,-0.10208254059155782,0.1841520071029663,0.08616179848710696
16:43:46,AUTO,-35.36385176666666,149.16555906666665,44626.666666666664,-333.3333333333333,171.0,-14.666666666666666,-80.66666666666667,-24.666666666666668,-993.0,387.0,-16.0,-26.666666666666668,190078.0,0.060747151573499046,0.052002690732479095,2.8596084912618003,0.3862167460223039,-0.01687827023367087,-0.026673551027973492
16:43:47,AUTO,-35.36388226666667,149.16557939999998,44796.333333333336,-218.33333333333334,108.66666666666667,-13.333333333333334,-55.333333333333336,-4.333333333333333,-1000.3333333333334,291.0,34.333333333333336,-32.666666666666664,104522.0,0.0594953199227651,0.04038613041241964,2.848139921824137,0.28966740767161053,0.03375165288647016,-0.0329166812201341
16:43:48,AUTO,-35.36389516666667,149.16558750000002,44900.333333333336,-156.33333333333334,70.66666666666667,-11.666666666666666,-40.333333333333336,-35.0,-995.0,-320.0,26.0,-4.0,104522.0,0.047934822738170624,0.06836717824141185,2.84115203221639,-0.3207913637161255,0.02599037066102028,-0.0035075843334198
16:43:50,AUTO,-35.36391103333334,149.16559586666665,45011.333333333336,-24.0,2.0,-0.6666666666666666,-7.666666666666667,8.0,-1001.3333333333334,74.66666666666667,-11.666666666666666,-10.666666666666666,104522.0,0.01327572576701641,0.05087154979507128,2.8239308993021646,0.07340613504250844,-0.013049103319644928,-0.011359813157469034
16:43:52,RTL,-35.3639118,149.1655967,45005.0,10.0,-10.0,0.6666666666666666,1.3333333333333333,-9.666666666666666,-989.3333333333334,98.66666666666667,-7.333333333333333,1.0,104522.0,0.016742231634755928,0.0034476780953506627,2.8088321685791016,0.09856781860192616,-0.008333727406958738,0.0005485021586840352
16:43:53,RTL,-35.3639119,149.1655969,45012.333333333336,3.0,-8.666666666666666,-4.333333333333333,-0.6666666666666666,-0.6666666666666666,-1010.6666666666666,307.3333333333333,11.0,0.0,52630.0,0.013275666162371635,0.013378534155587355,2.8018531799316406,0.30651548008124035,0.010337567267318567,-8.903699927031994e-05
16:43:54,RTL,-35.3639121,149.16559686666668,45122.666666666664,5.333333333333333,-9.666666666666666,-26.666666666666668,-0.3333333333333333,5.0,-1041.6666666666667,42.666666666666664,6.0,-2.6666666666666665,52630.0,0.005520846927538514,0.01531100831925869,2.7981038093566895,0.040974621971448265,0.005108729509326319,-0.0029357603537694863
16:43:56,RTL,-35.3639126,149.16559536666668,46584.0,12.666666666666666,-1.3333333333333333,-116.33333333333333,1.0,-0.3333333333333333,-1043.6666666666667,20.333333333333332,0.0,-4.666666666666667,52630.0,-0.008569933784504732,0.01204393245279789,2.7878615856170654,0.018897761901219685,-0.0017137955486153562,-0.00506785170485576
16:43:58,RTL,-35.363913133333334,149.16559273333334,49495.666666666664,-11.666666666666666,-29.666666666666668,-147.66666666666666,2.6666666666666665,-6.333333333333333,-994.6666666666666,-41.0,46.666666666666664,-60.333333333333336,109496.0,0.043955509861310325,0.002035456243902445,2.773507912953695,-0.0425969660282135,0.04520266689360142,-0.060619217809289694
16:44:00,RTL,-35.36391356666667,149.16559026666667,52533.0,25.666666666666668,41.0,-149.0,-2.6666666666666665,8.333333333333334,-1000.6666666666666,61.666666666666664,2.3333333333333335,-6.333333333333333,166362.0,-0.045602342734734215,-0.0004940475652498814,2.695103883743286,0.06072824945052465,0.0006292311009019613,-0.00707848781409363
16:44:02,RTL,-35.3639087,149.16559783333335,55652.333333333336,7.0,3.3333333333333335,-151.0,-0.3333333333333333,3.6666666666666665,-997.3333333333334,-34.0,-35.333333333333336,54.0,166362.0,0.03945585402349631,-0.02776468638330698,2.7312560081481934,-0.03561426357676586,-0.03745622932910919,0.0541645591147244
16:44:03,RTL,-35.363909766666666,149.1655984,57585.0,-17.666666666666668,1.6666666666666667,-150.66666666666666,-3.3333333333333335,-2.6666666666666665,-1001.6666666666666,-2.0,25.0,-42.666666666666664,19267.0,0.0008877180274187898,0.003612281677002708,2.7055164178212485,-0.0035775012026230493,0.023493266043563683,-0.04336389278372129
16:44:04,RTL,-35.36391066666667,149.16559906666666,58755.0,-10.0,2.3333333333333335,-151.66666666666666,-3.0,-1.0,-1000.3333333333334,10.666666666666666,8.0,-25.333333333333332,19267.0,0.004656742870186766,0.013906404376029968,2.677766958872477,0.010333236617346605,0.006821978837251663,-0.026351584121584892
16:44:06,RTL,-35.363911,149.16559900000001,61870.333333333336,1.0,-11.666666666666666,-152.0,1.3333333333333333,0.0,-1000.0,-3.6666666666666665,-3.3333333333333335,-11.666666666666666,19267.0,0.007837479778875908,0.007084010013689597,2.6494905153910318,-0.005720860790461302,-0.005557641076544921,-0.01242733063797156
16:44:08,RTL,-35.36391076666666,149.1655975,64983.666666666664,-0.6666666666666666,-6.0,-152.0,0.3333333333333333,0.0,-1000.0,3.6666666666666665,1.6666666666666667,-21.666666666666668,19267.0,0.002618225679422418,0.0013361390059192975,2.6092873414357505,0.0025800843723118305,0.00015212424720327059,-0.022693681220213573
16:44:09,RTL,-35.3639107,149.16559723333333,66933.66666666667,-2.0,-4.0,-152.0,0.0,0.0,-1000.0,3.6666666666666665,2.6666666666666665,-21.333333333333332,215824.0,0.005273336699853341,0.0029280638167013726,2.5787857373555503,0.0028800066405286393,0.0015013165539130569,-0.022143689294656117
16:44:10,RTL,-35.3639107,149.16559716666669,68102.33333333333,-2.0,-4.333333333333333,-152.0,0.0,0.0,-1000.0,2.3333333333333335,2.6666666666666665,-20.666666666666668,215824.0,0.0063330186530947685,0.004388946418960889,2.56069548924764,0.0013207932158062856,0.0015561822801828384,-0.021639046569665272
16:44:12,RTL,-35.3639108,149.1655967,71223.33333333333,-1.0,-5.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,-19.0,215824.0,0.004050180005530517,0.004944628104567528,2.5160937309265137,-0.0002987149249141415,-0.000395251321606338,-0.020233045021692913
16:44:15,RTL,-35.3639109,149.16559575000002,76235.5,0.0,-7.0,-152.0,0.5,0.0,-1000.0,-1.5,-0.5,28.0,128257.0,0.0044362766202539206,0.005159766646102071,2.509442687034607,-0.002960048906970769,-0.003044012002646923,0.02726215310394764
16:44:17,RTL,-35.3639109,149.1655952,79339.0,0.0,-2.5,-152.0,0.0,0.0,-1000.0,4.5,1.0,19.0,40690.0,0.003099402179941535,0.0024887999752536416,2.550386667251587,0.003119120723567903,-0.00038427853723987937,0.018453706987202168
16:44:19,RTL,-35.3639109,149.16559535,82444.0,-1.0,-1.0,-152.0,0.0,0.0,-1000.0,1.0,1.0,14.5,40690.0,0.004338265396654606,0.0030871761264279485,2.578976273536682,-0.0003837411059066653,-0.0003579776384867728,0.013817057944834232
16:44:20,RTL,-35.3639109,149.1655955,83608.0,-1.0,-1.0,-152.0,0.0,0.0,-1000.25,3.0,1.75,13.5,153020.0,0.0047598424134776,0.0033945079194381833,2.5877104997634888,0.00146050238981843,0.0005111678328830749,0.012780103599652648
16:44:21,RTL,-35.3639109,149.1655957,85552.0,-1.0,-1.5,-152.0,0.0,0.0,-1000.0,2.0,1.5,11.0,153020.0,0.005305802682414651,0.003856585011817515,2.60062837600708,0.00044994993368163705,0.00022624811390414834,0.010613544844090939
16:44:23,RTL,-35.363911,149.1655959,88661.5,-1.0,-2.0,-152.0,0.0,0.0,-1000.0,1.5,1.0,9.5,153020.0,0.004917328944429755,0.004448705352842808,2.6170287132263184,-4.6685279812663794e-05,-0.0003781041014008224,0.00866915239021182
16:44:25,RTL,-35.363911,149.165596,91767.0,0.0,-2.5,-152.0,0.0,0.0,-1000.0,1.0,1.0,7.5,153020.0,0.004267424577847123,0.004014268517494202,2.6302342414855957,-0.00042493623914197087,-0.00032742711482569575,0.006721187382936478
16:44:26,RTL,-35.363911,149.165596,92931.75,0.0,-2.0,-152.0,0.0,0.0,-999.75,2.5,1.75,8.5,170710.0,0.00443348300177604,0.003941071510780603,2.634455919265747,0.0011633170361164957,0.0001989685115404427,0.00764934450853616
16:44:27,RTL,-35.363911,149.165596,94873.5,0.0,-2.0,-152.0,0.0,0.0,-1000.0,-0.5,0.5,7.5,170710.0,0.00418242602609098,0.00393493368756026,2.6414870023727417,-0.0024199053877964616,-0.001231671660207212,0.00682848715223372
16:44:29,RTL,-35.3639111,149.165596,97981.0,0.0,-2.0,-152.0,0.0,0.0,-1000.0,2.5,0.5,6.5,170710.0,0.004096750169992447,0.004163759993389249,2.6511456966400146,0.00107456068508327,-0.0008387998677790165,0.005590639542788267
