time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz
17:15:34,1500.0,-0.0009339464207490286,0.0010882498463615775,0.0260250186547637,0.0002124094171449542,0.0002692993439268321,0.002041709376499057,STABILIZE,0.0,1.25,-1000.0,0.0,0.25,0.5,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0
17:15:36,1500.0,-0.0006962643625835577,0.0009703013541487356,0.025400609398881595,0.00029236188856884837,0.00019288185285404325,0.002004683599807322,STABILIZE,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0,-35.3632621,149.1652375,0.0,-1.0,2.5,3.0
17:15:39,1500.0,-0.0012311525642871857,0.000933323462959379,0.024384097196161747,0.0002620099112391472,0.00024198595201596618,0.0018296930938959122,STABILIZE,0.0,1.75,-1000.0,0.5,0.25,0.0,-35.3632621,149.1652375,0.0,-1.0,1.0,1.5
17:15:41,1500.0,-0.0012580573093146086,0.0009449599892832339,0.023935019969940186,0.00025160080986097455,0.00023215683177113533,0.001788665191270411,STABILIZE,0.0,1.0,-1000.0,1.0,0.0,0.0,-35.36326213333333,149.1652375,0.0,-1.0,0.0,1.0
17:15:48,1500.0,0.005001662153517827,0.001684466958977282,0.021740061696618795,0.014996288635302335,-0.00035102342371828854,0.0007908246188890189,AUTO,0.0,0.0,-1054.25,15.5,0.25,0.25,-35.363262075,149.1652375,1000.0,0.0,0.5,-128.0
17:15:50,1500.0,-0.02648764414091905,0.017693011711041134,-0.05766982585191727,-0.15093771616617838,-0.00558566798766454,-0.06127345686157545,AUTO,4.0,-11.0,-1001.0,-133.0,21.0,-73.0,-35.363261099999995,149.1652432666667,4367.666666666667,4.333333333333333,46.0,-145.66666666666666
17:15:52,1500.0,-0.02430424802005291,0.002640855066420045,-0.10120782852172852,0.062491629272699356,0.006075257156044245,-0.005793851090129465,AUTO,-4.0,8.333333333333334,-1001.3333333333334,60.5,4.833333333333333,-8.166666666666666,-35.36326126,149.16524138000003,7068.2,-8.0,-50.0,-150.6
17:15:54,1500.0,0.012061955368456742,-0.024515504327913124,-0.05963158110777537,-0.0523356298605601,0.03860465933879217,-0.02407410383845369,AUTO,0.3333333333333333,-1.6666666666666667,-1000.0,-51.0,38.333333333333336,-24.333333333333332,-35.36326336666667,149.1652344,10581.333333333334,8.0,9.666666666666666,-150.66666666666666
17:15:56,1500.0,0.00028748348510513705,0.010237617573390404,-0.125410795211792,0.011591927769283453,0.006797658027304958,-0.026259401657929022,AUTO,-2.1666666666666665,-0.6666666666666666,-1000.3333333333334,11.833333333333334,7.166666666666667,-26.333333333333332,-35.363261533333336,149.16523481666667,13112.166666666666,7.5,-1.3333333333333333,-153.33333333333334
17:15:58,1500.0,0.007257683590675394,0.006585813166263203,-0.15520100047190985,-0.0037510630791075528,-0.0042260185194512205,-0.012130300824840864,AUTO,0.6666666666666666,0.0,-999.8333333333334,-2.6666666666666665,-2.8333333333333335,-12.333333333333334,-35.36326126666666,149.16523479999998,16246.166666666666,-5.5,6.666666666666667,-153.16666666666666
17:16:00,1500.0,0.0013483838643878697,0.001889339229092002,-0.19090045988559723,0.00017303702188655734,0.0011383141507394611,-0.022917968779802324,AUTO,0.2,0.0,-1000.0,0.6,1.4,-22.6,-35.36326183999999,149.16523597999998,19332.6,-3.2,5.4,-154.0
17:16:05,1500.0,0.01012889901176095,0.00215585675323382,-0.23627416044473648,0.004327908274717629,-0.003996447892859578,0.027026645839214325,AUTO,0.0,0.6666666666666666,-999.6666666666666,10.333333333333334,-2.6666666666666665,27.0,-35.3632623,149.1652367,27114.0,-4.5,2.0,-154.0
17:16:12,1500.0,-5.8824726147577165e-05,0.0020553807727992533,-0.1683937966823578,0.0011744034010916949,0.0005893625784665346,0.015119325369596481,AUTO,0.0,-0.2,-999.8,1.8,1.2,14.6,-35.36326234,149.16523808,32453.8,0.0,1.8,-154.0
17:16:14,1500.0,0.0016410492244176567,0.0011830728908535093,-0.14597494155168533,0.00023055041674524546,0.0009919944714056328,0.012487871339544654,AUTO,0.0,0.0,-999.75,1.0,1.5,11.5,-35.3632622,149.165238025,35065.25,0.0,0.0,-154.0
17:16:16,1500.0,0.002746714511886239,0.0015427059261128306,-0.1215662807226181,-0.003610928077250719,-0.001103597111068666,0.008951126597821712,AUTO,0.0,0.0,-999.0,-2.0,0.0,8.0,-35.3632621,149.1652376,38922.0,0.0,0.0,-154.0
17:16:18,1500.0,0.0023011488374322653,0.0013504906091839075,-0.10693690925836563,0.004388496279716492,0.0010119067737832665,0.007593101821839809,AUTO,0.0,0.0,-1000.0,5.0,1.0,7.0,-35.3632621,149.1652375,42038.0,0.0,1.0,-153.0
17:16:20,1500.0,0.001999379620732119,0.0014021787986469765,-0.09829106057683627,0.00036943705830102164,9.32714028749615e-05,0.0070299502306928234,AUTO,0.0,0.0,-1000.0,1.1666666666666667,0.6666666666666666,6.5,-35.36326206666667,149.1652374,44182.166666666664,-1.0,1.0,-153.0
17:16:22,1500.0,-0.014248027349822223,0.019310647319070996,-0.042765340954065326,-0.06218690946698189,0.05952244775835425,0.20044521503150464,AUTO,0.2,0.2,-981.6,-61.2,60.0,200.0,-35.36326202,149.16523736,47250.4,-3.8,-1.4,-147.6
