,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
08:53:21.206,300000.0,0.25,0.1,1000.0,30.0,2.4,12200.0,1000.0,24315.0,3000.0,0.0,1450.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:25.253,253141.0,0.25,0.1,1000.0,30.0,3.6,2300.0,1000.0,6129.0,1120.0,0.0,1300.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:29.299,300000.0,0.25,0.1,1000.0,30.0,1.9,9100.0,1000.0,2620.0,80.0,0.0,1350.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:33.337,300000.0,0.25,0.1,1000.0,30.0,5.0,5300.0,1000.0,9862.0,1930.0,0.0,1150.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:37.369,300000.0,0.25,0.1,1000.0,30.0,4.0,15000.0,1000.0,0.0,0.0,0.0,2000.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:41.402,300000.0,0.25,0.1,1000.0,30.0,4.5,900.0,1000.0,14802.0,0.0,0.0,950.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:45.440,94268.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,32000.0,1140.0,0.0,1400.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:49.495,292925.0,0.25,0.1,1000.0,30.0,0.7,700.0,1000.0,11167.0,1960.0,0.0,2000.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:53.031,141029.0,0.25,0.1,1000.0,30.0,5.1,13600.0,1000.0,29236.0,600.0,0.0,1100.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:53:57.050,18656.0,0.25,0.1,1000.0,30.0,3.4,8200.0,1000.0,32000.0,1340.0,0.0,650.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:01.078,239203.0,0.25,0.1,1000.0,30.0,0.4,18000.0,1000.0,32000.0,0.0,0.0,1700.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:05.108,206325.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,27558.0,0.0,0.0,650.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:09.120,200.0,0.25,0.1,1000.0,30.0,2.5,4900.0,1000.0,12088.0,2410.0,0.0,2000.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:13.162,279079.0,0.25,0.1,1000.0,30.0,4.6,18000.0,1000.0,19132.0,0.0,0.0,800.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:17.184,68033.0,0.25,0.1,1000.0,30.0,4.2,500.0,1000.0,22673.0,1860.0,0.0,1850.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:21.199,12307.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,6801.0,0.0,0.0,850.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:25.238,300000.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,27759.0,1150.0,0.0,650.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:29.253,200.0,0.25,0.1,1000.0,30.0,1.8,14000.0,1000.0,0.0,680.0,0.0,100.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:33.281,195995.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,0.0,1700.0,0.0,2000.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:37.297,200.0,0.25,0.1,1000.0,30.0,5.1,5100.0,1000.0,16964.0,3000.0,0.0,1250.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:41.340,300000.0,0.25,0.1,1000.0,30.0,0.7,5600.0,1000.0,17200.0,2450.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:45.390,117411.0,0.25,0.1,1000.0,30.0,1.2,500.0,1000.0,15412.0,3000.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:49.408,200.0,0.25,0.1,1000.0,30.0,2.1,16600.0,1000.0,32000.0,560.0,0.0,1050.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:53.441,300000.0,0.25,0.1,1000.0,30.0,5.1,600.0,1000.0,18686.0,110.0,0.0,2000.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:54:56.476,190022.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,23529.0,1740.0,0.0,1450.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:00.497,200.0,0.25,0.1,1000.0,30.0,4.4,1100.0,1000.0,32000.0,1650.0,0.0,900.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:04.062,298798.0,0.25,0.1,1000.0,30.0,5.1,4700.0,1000.0,32000.0,860.0,0.0,1000.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:08.085,59357.0,0.25,0.1,1000.0,30.0,4.0,18000.0,1000.0,23274.0,490.0,0.0,2000.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:12.111,72281.0,0.25,0.1,1000.0,30.0,4.8,500.0,1000.0,20178.0,2630.0,0.0,800.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:16.146,200.0,0.25,0.1,1000.0,30.0,0.2,18000.0,1000.0,18010.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:20.167,50464.0,0.25,0.1,1000.0,30.0,1.1,15200.0,1000.0,29959.0,770.0,0.0,750.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:24.199,249132.0,0.25,0.1,1000.0,30.0,0.1,15400.0,1000.0,32000.0,3000.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:28.239,200.0,0.25,0.1,1000.0,30.0,3.9,9200.0,1000.0,14982.0,680.0,0.0,1300.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:32.273,242570.0,0.25,0.1,1000.0,30.0,1.1,17700.0,1000.0,5761.0,1380.0,0.0,500.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:36.293,200.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,32000.0,3000.0,0.0,1850.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:40.358,204473.0,0.25,0.1,1000.0,30.0,0.4,18000.0,1000.0,17837.0,3000.0,0.0,950.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:44.380,139688.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,4670.0,2630.0,0.0,1650.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:48.425,300000.0,0.25,0.1,1000.0,30.0,1.9,10800.0,1000.0,0.0,1640.0,0.0,900.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:52.463,219365.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,16448.0,2170.0,0.0,1450.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:55:56.505,300000.0,0.25,0.1,1000.0,30.0,0.0,13800.0,1000.0,22316.0,3000.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:00.046,300000.0,0.25,0.1,1000.0,30.0,0.3,500.0,1000.0,32000.0,0.0,0.0,1650.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:04.063,51333.0,0.25,0.1,1000.0,30.0,1.6,4900.0,1000.0,0.0,2810.0,0.0,1100.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:08.097,300000.0,0.25,0.1,1000.0,30.0,2.5,4800.0,1000.0,6365.0,30.0,0.0,1150.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:12.147,265545.0,0.25,0.1,1000.0,30.0,0.0,7600.0,1000.0,10759.0,1730.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:16.175,194543.0,0.25,0.1,1000.0,30.0,4.4,5700.0,1000.0,32000.0,3000.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:20.192,200.0,0.25,0.1,1000.0,30.0,2.6,500.0,1000.0,20518.0,3000.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:24.228,127852.0,0.25,0.1,1000.0,30.0,4.1,8100.0,1000.0,18930.0,340.0,0.0,600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08:56:28.286,155282.0,0.25,0.1,1000.0,30.0,0.4,17600.0,1000.0,9364.0,3000.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
