,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
06:49:43.439,95337.0,0.0,1.9,10.1,0.25,2.2,0.0,12332.0,0.0,1.0,0.1,50.0,50.0,825.0,0.0
06:49:47.464,216694.0,0.5,1.2,6.8,0.25,5.1,0.0,10567.0,410.0,1.0,0.1,50.0,50.0,0.0,0.0
06:49:51.486,174620.0,0.6,0.3,8.0,0.25,0.0,0.0,25923.0,870.0,1.0,0.1,50.0,50.0,162.0,0.0
06:49:55.504,98309.0,1.0,0.5,10.1,0.25,2.5,0.0,10399.0,70.0,1.0,0.1,50.0,50.0,632.0,0.0
06:49:59.032,300000.0,0.4,1.8,8.0,0.25,3.6,0.0,4697.0,660.0,1.0,0.1,50.0,50.0,309.0,0.0
06:50:03.056,200292.0,0.0,2.0,-10.0,0.25,5.0,0.0,32000.0,470.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:50:07.077,116374.0,1.1,0.0,0.5,0.25,0.0,0.0,11872.0,550.0,1.0,0.1,50.0,50.0,492.0,0.0
06:50:11.091,200.0,0.6,2.0,1.1,0.25,3.8,0.0,32000.0,950.0,1.0,0.1,50.0,50.0,421.0,0.0
06:50:15.119,300000.0,0.2,1.0,-10.0,0.25,5.1,0.0,1580.0,860.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:50:19.136,121178.0,1.0,2.0,-9.4,0.25,2.1,0.0,5322.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
06:50:23.167,300000.0,0.6,0.8,10.1,0.25,0.8,0.0,19544.0,440.0,1.0,0.1,50.0,50.0,222.0,0.0
06:50:27.183,92082.0,1.1,0.1,2.7,0.25,0.7,0.0,31897.0,730.0,1.0,0.1,50.0,50.0,634.0,0.0
06:50:31.202,111890.0,0.6,2.0,5.4,0.25,1.0,0.0,25547.0,0.0,1.0,0.1,50.0,50.0,606.0,0.0
06:50:35.216,200.0,0.5,0.0,-2.8,0.25,2.2,0.0,32000.0,270.0,1.0,0.1,50.0,50.0,979.0,0.0
06:50:39.237,162872.0,0.9,0.8,1.3,0.25,3.2,0.0,0.0,0.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:50:43.271,253273.0,0.0,1.4,9.1,0.25,1.8,0.0,0.0,360.0,1.0,0.1,50.0,50.0,44.0,0.0
06:50:47.290,104927.0,1.0,2.0,10.1,0.25,5.1,0.0,4106.0,510.0,1.0,0.1,50.0,50.0,755.0,0.0
06:50:51.314,173460.0,0.5,2.0,-10.0,0.25,4.2,0.0,22358.0,80.0,1.0,0.1,50.0,50.0,0.0,0.0
06:50:55.339,196987.0,0.0,2.0,3.9,0.25,0.0,0.0,27508.0,830.0,1.0,0.1,50.0,50.0,175.0,0.0
06:50:59.376,300000.0,0.6,0.0,-10.0,0.25,5.1,0.0,16790.0,220.0,1.0,0.1,50.0,50.0,657.0,0.0
06:51:03.398,184631.0,0.3,1.2,10.1,0.25,4.6,0.0,15113.0,70.0,1.0,0.1,50.0,50.0,213.0,0.0
06:51:07.425,300000.0,1.1,1.0,0.6,0.25,2.4,0.0,5731.0,730.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:11.437,200.0,0.5,1.0,7.8,0.25,0.0,0.0,0.0,90.0,1.0,0.1,50.0,50.0,971.0,0.0
06:51:15.483,300000.0,1.0,2.0,10.1,0.25,2.4,0.0,6191.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:19.020,300000.0,0.6,1.0,0.5,0.25,5.1,0.0,6833.0,20.0,1.0,0.1,50.0,50.0,912.0,0.0
06:51:23.044,179171.0,0.3,0.1,10.1,0.25,0.1,0.0,0.0,870.0,1.0,0.1,50.0,50.0,77.0,0.0
06:51:27.057,200.0,0.1,1.1,0.7,0.25,4.6,0.0,21489.0,850.0,1.0,0.1,50.0,50.0,386.0,0.0
06:51:31.070,3505.0,0.2,0.9,-10.0,0.25,2.5,0.0,8334.0,520.0,1.0,0.1,50.0,50.0,855.0,0.0
06:51:35.091,172008.0,0.2,0.4,-10.0,0.25,0.0,0.0,23956.0,460.0,1.0,0.1,50.0,50.0,361.0,0.0
06:51:39.107,16611.0,0.4,1.4,-5.9,0.25,4.3,0.0,12341.0,550.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:43.129,156747.0,0.4,1.5,-10.0,0.25,3.2,0.0,12933.0,940.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:47.159,300000.0,0.1,2.0,-5.3,0.25,5.1,0.0,26107.0,790.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:51:51.184,200.0,1.1,0.9,-10.0,0.25,1.3,0.0,19016.0,530.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:55.206,215023.0,0.0,0.7,-3.2,0.25,2.6,0.0,7237.0,1000.0,1.0,0.1,50.0,50.0,0.0,0.0
06:51:59.226,88889.0,0.8,1.1,-5.2,0.25,5.1,0.0,5990.0,40.0,1.0,0.1,50.0,50.0,383.0,0.0
06:52:03.247,129427.0,1.1,1.2,5.7,0.25,1.5,0.0,9673.0,1000.0,1.0,0.1,50.0,50.0,374.0,0.0
06:52:07.268,125584.0,0.3,1.2,-10.0,0.25,0.0,0.0,8448.0,480.0,1.0,0.1,50.0,50.0,951.0,0.0
06:52:11.301,158664.0,1.1,1.0,3.8,0.25,2.2,0.0,29181.0,840.0,1.0,0.1,50.0,50.0,435.0,0.0
06:52:17.326,176692.0,0.2,1.0,-7.0,0.25,3.0,0.0,0.0,0.0,1.0,0.1,50.0,50.0,260.0,0.0
06:52:21.356,300000.0,1.1,0.0,-8.2,0.25,0.0,0.0,5002.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
06:52:25.392,60838.0,1.0,0.5,2.3,0.25,3.4,0.0,32000.0,930.0,1.0,0.1,50.0,50.0,0.0,0.0
06:52:29.427,300000.0,1.1,2.0,10.1,0.25,5.0,0.0,32000.0,120.0,1.0,0.1,50.0,50.0,26.0,0.0
06:52:37.456,179899.0,0.6,1.4,-7.7,0.25,5.1,0.0,27030.0,430.0,1.0,0.1,50.0,50.0,600.0,0.0
06:52:41.487,226494.0,1.1,1.4,-0.7,0.25,5.1,0.0,11024.0,1000.0,1.0,0.1,50.0,50.0,1000.0,0.0
06:52:45.024,295129.0,0.6,0.0,-4.9,0.25,4.5,0.0,10473.0,0.0,1.0,0.1,50.0,50.0,769.0,0.0
06:52:49.051,118204.0,0.8,0.9,-8.9,0.25,2.3,0.0,4154.0,510.0,1.0,0.1,50.0,50.0,105.0,0.0
06:52:54.078,66441.0,0.6,2.0,6.6,0.25,4.8,0.0,11497.0,650.0,1.0,0.1,50.0,50.0,281.0,0.0
06:52:57.091,200.0,0.7,1.3,10.1,0.25,2.4,0.0,32000.0,0.0,1.0,0.1,50.0,50.0,0.0,0.0
06:53:01.111,80216.0,0.4,2.0,-10.0,0.25,4.5,0.0,32000.0,480.0,1.0,0.1,50.0,50.0,896.0,0.0
