,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
17:13:21.391,0.0,0.0,1.0,21.0,-0.5,240.0,-1.0,-0.5,-145.0,48.0,16.0,1600.0,69.0,0.0,42.0,75.0,5.0,0.585,3.0,3.0,0.08,0.0,1.0,-150.0,148.0
17:13:26.957,0.0,0.0,1.0,-80.0,-0.5,110.0,-1.0,-0.5,-175.0,41.0,53.0,600.0,36.0,0.0,3.0,6.0,3.0,0.295,3.0,6.0,0.04,0.0,1.0,-168.0,61.0
17:13:32.255,0.0,0.0,1.0,-158.0,-0.5,190.0,-1.0,-0.5,-43.0,39.0,53.0,500.0,201.0,0.0,21.0,99.0,6.0,0.215,3.0,8.0,0.11,0.02,1.0,-172.0,-151.0
17:13:36.633,0.0,0.0,1.0,-66.0,-0.5,370.0,-1.0,-0.5,112.0,41.0,29.0,700.0,54.0,0.0,52.0,21.0,9.0,0.205,3.0,9.0,0.06,0.0,1.0,159.0,19.0
17:13:41.679,0.0,0.0,1.0,56.0,-0.5,560.0,-1.0,-0.5,77.0,2.0,42.0,4500.0,66.0,0.0,3.0,3.0,5.0,0.245,3.0,4.0,0.07,0.0,1.0,-3.0,17.0
17:13:46.403,0.0,0.0,1.0,104.0,-0.5,10.0,-1.0,-0.5,101.0,6.0,11.0,3400.0,209.0,0.0,8.0,75.0,4.0,0.265,3.0,6.0,0.07,0.01,1.0,-140.0,-163.0
17:13:50.971,0.0,0.0,1.0,-156.0,-0.5,310.0,-1.0,-0.5,-136.0,41.0,71.0,1800.0,167.0,0.0,52.0,31.0,6.0,0.245,3.0,5.0,0.1,0.01,1.0,-93.0,-138.0
17:13:55.691,0.0,0.0,1.0,-50.0,-0.5,30.0,-1.0,-0.5,-19.0,1.0,29.0,700.0,56.0,0.0,19.0,16.0,8.0,0.39,3.0,5.0,0.12,0.0,1.0,-176.0,-33.0
17:14:00.489,0.0,0.0,1.0,-117.0,-0.5,870.0,-1.0,-0.5,-109.0,35.0,28.0,4100.0,97.0,0.0,24.0,59.0,6.0,0.335,3.0,4.0,0.13,0.01,1.0,46.0,-145.0
17:14:05.731,0.0,0.0,1.0,-84.0,-0.5,40.0,-1.0,-0.5,-145.0,26.0,6.0,1100.0,113.0,0.0,78.0,18.0,3.0,0.565,3.0,8.0,0.04,0.0,1.0,64.0,-41.0
17:14:10.497,0.0,0.0,1.0,-165.0,-0.5,20.0,-1.0,-0.5,-66.0,69.0,57.0,2500.0,71.0,0.0,13.0,68.0,5.0,0.315,3.0,5.0,0.06,0.01,1.0,-142.0,-33.0
17:14:15.440,0.0,0.0,1.0,51.0,-0.5,350.0,-1.0,-0.5,-45.0,12.0,4.0,900.0,82.0,0.0,1.0,8.0,9.0,0.57,3.0,4.0,0.12,0.0,1.0,-71.0,13.0
17:14:20.585,0.0,0.0,1.0,-127.0,-0.5,100.0,-1.0,-0.5,-63.0,19.0,86.0,3100.0,216.0,0.0,3.0,8.0,8.0,0.275,3.0,5.0,0.08,0.0,1.0,-47.0,-170.0
17:14:25.541,0.0,0.0,1.0,80.0,-0.5,350.0,-1.0,-0.5,19.0,12.0,18.0,2300.0,110.0,0.0,21.0,6.0,7.0,0.255,3.0,5.0,0.04,0.01,1.0,-121.0,45.0
17:14:30.368,0.0,0.0,1.0,-79.0,-0.5,10.0,-1.0,-0.5,-169.0,16.0,29.0,3500.0,42.0,0.0,84.0,10.0,3.0,0.255,3.0,8.0,0.15,0.01,1.0,-23.0,-56.0
17:14:35.283,0.0,0.0,1.0,-86.0,-0.5,350.0,-1.0,-0.5,-51.0,24.0,53.0,1700.0,100.0,0.0,12.0,21.0,3.0,0.47,3.0,10.0,0.11,0.01,1.0,-95.0,-129.0
17:14:40.468,0.0,0.0,1.0,-141.0,-0.5,100.0,-1.0,-0.5,-151.0,41.0,64.0,3600.0,61.0,0.0,15.0,10.0,4.0,0.235,3.0,3.0,0.18,0.0,1.0,-125.0,-101.0
17:14:44.514,0.0,0.0,1.0,-148.0,-0.5,80.0,-1.0,-0.5,-178.0,8.0,47.0,800.0,29.0,0.0,73.0,11.0,8.0,0.235,3.0,8.0,0.04,0.0,1.0,-157.0,-71.0
17:14:48.746,0.0,0.0,1.0,-148.0,-0.5,210.0,-1.0,-0.5,82.0,89.0,95.0,1000.0,204.0,0.0,63.0,10.0,4.0,0.225,3.0,3.0,0.04,0.01,1.0,-155.0,6.0
17:14:53.314,0.0,0.0,1.0,88.0,-0.5,470.0,-1.0,-0.5,33.0,48.0,45.0,700.0,96.0,0.0,89.0,100.0,5.0,0.325,3.0,7.0,0.03,0.0,1.0,-133.0,-21.0
17:14:58.999,0.0,0.0,1.0,-121.0,-0.5,900.0,-1.0,-0.5,-131.0,1.0,11.0,800.0,108.0,0.0,52.0,34.0,7.0,0.355,3.0,8.0,0.03,0.01,1.0,138.0,-78.0
