,A.AUTO1
17:12:55.724,-1
17:12:55.925,-1
17:12:56.126,-1
17:12:56.327,-1
17:12:56.528,-1
17:12:56.732,-1
17:12:56.935,-1
17:12:57.138,-1
17:12:57.339,-1
17:12:57.539,-1
17:12:57.740,-1
17:12:57.941,-1
17:12:58.142,-1
17:12:58.343,-1
17:12:58.546,-1
17:12:58.747,-1
17:12:58.950,-1
17:12:59.151,-1
17:12:59.352,-1
17:12:59.553,-1
17:12:59.754,-1
17:12:59.955,-1
17:13:00.157,-1
17:13:00.357,-1
17:13:00.560,-1
17:13:00.762,-1
17:13:00.963,-1
17:13:01.168,-1
17:13:01.369,-1
17:13:01.570,-1
17:13:01.771,-1
17:13:01.972,-1
17:13:02.173,-1
17:13:02.374,-1
17:13:02.578,-1
17:13:02.779,-1
17:13:02.982,-1
17:13:03.184,-1
17:13:03.385,-1
17:13:03.586,-1
17:13:03.787,-1
17:13:03.988,-1
17:13:04.189,-1
17:13:04.390,-1
17:13:04.592,-1
17:13:04.794,-1
17:13:04.997,-1
17:13:05.200,-1
17:13:05.401,-1
17:13:05.603,-1
17:13:05.803,-1
17:13:06.004,-1
17:13:06.205,-1
17:13:06.406,-1
17:13:06.609,-1
17:13:06.813,-1
17:13:07.014,-1
17:13:07.216,-1
17:13:07.417,-1
17:13:07.618,-1
17:13:07.819,-1
17:13:08.020,-1
17:13:08.221,-1
17:13:08.422,-1
17:13:08.623,-1
17:13:08.826,-1
17:13:09.029,-1
17:13:09.231,-1
17:13:09.432,-1
17:13:09.633,-1
17:13:09.834,-1
17:13:10.035,-1
17:13:10.236,-1
17:13:10.437,-1
17:13:10.639,-1
17:13:10.841,-1
17:13:11.043,-1
17:13:11.244,-1
17:13:11.446,-1
17:13:11.647,-1
17:13:11.847,-1
17:13:12.049,-1
17:13:12.250,-1
17:13:12.451,-1
17:13:12.654,-1
17:13:12.855,-1
17:13:13.056,-1
17:13:13.258,-1
17:13:13.460,-1
17:13:13.661,-1
17:13:13.862,-1
17:13:14.063,-1
17:13:14.264,-1
17:13:14.469,-1
17:13:14.671,-1
17:13:14.872,-1
17:13:15.074,-1
17:13:15.276,-1
17:13:15.477,-1
17:13:15.678,-1
17:13:15.879,-1
17:13:16.080,-1
17:13:16.281,-1
17:13:16.482,-1
17:13:16.684,-1
17:13:16.886,-1
17:13:17.089,-1
17:13:17.290,-1
17:13:17.491,-1
17:13:17.692,-1
17:13:17.893,-1
17:13:18.094,-1
17:13:18.296,-1
17:13:18.497,-1
17:13:18.698,-1
17:13:18.899,-1
17:13:19.100,-1
17:13:19.302,-1
17:13:19.503,-1
17:13:19.705,-1
17:13:19.907,-1
17:13:20.110,-1
17:13:20.313,-1
17:13:20.514,-1
17:13:20.718,-1
17:13:20.919,-1
17:13:21.124,-1
17:13:21.327,-1
17:13:21.528,-1
17:13:21.729,-1
17:13:21.930,-1
17:13:22.131,-1
17:13:22.333,-1
17:13:22.534,-1
17:13:22.736,-1
17:13:22.937,-1
17:13:23.139,-1
17:13:23.340,-1
17:13:23.543,-1
17:13:23.744,-1
17:13:23.945,-1
17:13:24.146,-1
17:13:24.347,-1
17:13:24.548,-1
17:13:24.750,-1
17:13:24.951,-1
17:13:25.153,-1
17:13:25.354,-1
17:13:25.556,-1
17:13:25.758,-1
17:13:25.960,-1
17:13:26.162,-1
17:13:26.363,-1
17:13:26.568,-1
17:13:26.770,-1
17:13:26.973,-1
17:13:27.174,-1
17:13:27.377,-1
17:13:27.578,-1
17:13:27.779,-1
17:13:27.980,-1
17:13:28.181,-1
17:13:28.382,-1
17:13:28.585,-1
17:13:28.786,-1
17:13:28.987,-1
17:13:29.189,-1
17:13:29.390,-1
17:13:29.591,-1
17:13:29.792,-1
17:13:29.994,-1
17:13:30.196,-1
17:13:30.398,-1
17:13:30.602,-1
17:13:30.805,-1
17:13:31.009,-1
17:13:31.212,-1
17:13:31.418,-1
17:13:31.619,-1
17:13:31.821,-1
17:13:32.023,-1
17:13:32.224,-1
17:13:32.426,-1
17:13:32.627,-1
17:13:32.828,-1
17:13:33.029,-1
17:13:33.232,-1
17:13:33.433,-1
17:13:33.634,-1
17:13:33.835,-1
17:13:34.036,-1
17:13:34.238,-1
17:13:34.438,-1
17:13:34.639,-1
17:13:34.841,-1
17:13:35.043,-1
17:13:35.246,-1
17:13:35.447,-1
17:13:35.649,-1
17:13:35.851,-1
17:13:36.055,-1
17:13:36.258,-1
17:13:36.460,-1
17:13:36.661,-1
17:13:36.862,-1
17:13:37.064,-1
17:13:37.265,-1
17:13:37.466,-1
17:13:37.668,-1
17:13:37.871,-1
17:13:38.073,-1
17:13:38.274,-1
17:13:38.475,-1
17:13:38.677,-1
17:13:38.880,-1
17:13:39.082,-1
17:13:39.283,-1
17:13:39.484,-1
17:13:39.686,-1
17:13:39.888,-1
17:13:40.090,-1
17:13:40.291,-1
17:13:40.494,-1
17:13:40.697,-1
17:13:40.900,-1
17:13:41.104,-1
17:13:41.308,-1
17:13:41.510,-1
17:13:41.712,-1
17:13:41.913,-1
17:13:42.115,-1
17:13:42.317,-1
17:13:42.518,-1
17:13:42.719,-1
17:13:42.922,-1
17:13:43.123,-1
17:13:43.324,-1
17:13:43.525,-1
17:13:43.726,-1
17:13:43.927,-1
17:13:44.128,-1
17:13:44.329,-1
17:13:44.530,-1
17:13:44.732,-1
17:13:44.933,-1
17:13:45.134,-1
17:13:45.335,-1
17:13:45.536,-1
17:13:45.738,-1
17:13:45.940,-1
17:13:46.141,-1
17:13:46.343,-1
17:13:46.544,-1
17:13:46.745,-1
17:13:46.946,-1
17:13:47.148,-1
17:13:47.350,-1
17:13:47.552,-1
17:13:47.753,-1
17:13:47.954,-1
17:13:48.155,-1
17:13:48.356,-1
17:13:48.558,-1
17:13:48.760,-1
17:13:48.962,-1
17:13:49.165,-1
17:13:49.366,-1
17:13:49.570,-1
17:13:49.771,-1
17:13:49.974,-1
17:13:50.175,-1
17:13:50.377,-1
17:13:50.579,-1
17:13:50.782,-1
17:13:50.984,-1
17:13:51.185,-1
17:13:51.386,-1
17:13:51.587,-1
17:13:51.788,-1
17:13:51.989,-1
17:13:52.191,-1
17:13:52.392,-1
17:13:52.594,-1
17:13:52.796,-1
17:13:52.997,-1
17:13:53.198,-1
17:13:53.400,-1
17:13:53.600,-1
17:13:53.801,-1
17:13:54.003,-1
17:13:54.204,-1
17:13:54.406,-1
17:13:54.608,-1
17:13:54.809,-1
17:13:55.012,-1
17:13:55.217,-1
17:13:55.419,-1
17:13:55.621,-1
17:13:55.824,-1
17:13:56.025,-1
17:13:56.226,-1
17:13:56.427,-1
17:13:56.629,-1
17:13:56.830,-1
17:13:57.032,-1
17:13:57.233,-1
17:13:57.435,-1
17:13:57.636,-1
17:13:57.837,-1
17:13:58.038,-1
17:13:58.239,-1
17:13:58.439,-1
17:13:58.641,-1
17:13:58.842,-1
17:13:59.043,-1
17:13:59.246,-1
17:13:59.448,-1
17:13:59.649,-1
17:13:59.851,-1
17:14:00.052,-1
17:14:00.254,-1
17:14:00.457,-1
17:14:00.658,-1
17:14:00.860,-1
17:14:01.061,-1
17:14:01.262,-1
17:14:01.462,-1
17:14:01.664,-1
17:14:01.865,-1
17:14:02.066,-1
17:14:02.268,-1
17:14:02.469,-1
17:14:02.671,-1
17:14:02.873,-1
