,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
02:50:43.584,45764.0,0.25,0.1,1000.0,30.0
02:50:48.103,102238.0,0.25,0.1,1000.0,30.0
02:50:53.730,101684.0,0.25,0.1,1000.0,30.0
02:50:58.290,822.0,0.25,0.1,1000.0,30.0
02:51:03.874,20415.0,0.25,0.1,1000.0,30.0
02:51:08.968,8686.0,0.25,0.1,1000.0,30.0
02:51:13.601,85301.0,0.25,0.1,1000.0,30.0
02:51:18.694,77018.0,0.25,0.1,1000.0,30.0
02:51:23.231,24950.0,0.25,0.1,1000.0,30.0
02:51:28.842,47529.0,0.25,0.1,1000.0,30.0
02:51:33.433,6376.0,0.25,0.1,1000.0,30.0
02:51:38.995,94843.0,0.25,0.1,1000.0,30.0
02:51:43.592,204262.0,0.25,0.1,1000.0,30.0
02:51:48.781,55752.0,0.25,0.1,1000.0,30.0
02:51:53.455,77400.0,0.25,0.1,1000.0,30.0
02:51:59.037,31376.0,0.25,0.1,1000.0,30.0
02:52:04.755,40224.0,0.25,0.1,1000.0,30.0
02:52:09.335,7968.0,0.25,0.1,1000.0,30.0
02:52:15.007,94825.0,0.25,0.1,1000.0,30.0
02:52:20.659,53071.0,0.25,0.1,1000.0,30.0
02:52:25.362,30547.0,0.25,0.1,1000.0,30.0
02:52:30.970,42918.0,0.25,0.1,1000.0,30.0
02:52:35.711,112517.0,0.25,0.1,1000.0,30.0
