,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
05:13:20.767,-1.0,-1.0,-1.0,-1
05:13:20.969,-1.0,-1.0,-1.0,-1
05:13:21.171,-1.0,-1.0,-1.0,-1
05:13:21.373,-1.0,-1.0,-1.0,-1
05:13:21.574,-1.0,-1.0,-1.0,-1
05:13:21.775,-1.0,-1.0,-1.0,-1
05:13:21.977,-1.0,-1.0,-1.0,-1
05:13:22.179,-1.0,-1.0,-1.0,-1
05:13:22.380,-1.0,-1.0,-1.0,-1
05:13:22.582,-1.0,-1.0,-1.0,-1
05:13:22.784,-1.0,-1.0,-1.0,-1
05:13:22.986,-1.0,-1.0,-1.0,-1
05:13:23.188,-1.0,-1.0,-1.0,-1
05:13:23.389,-1.0,-1.0,-1.0,-1
05:13:23.591,-1.0,-1.0,-1.0,-1
05:13:23.793,-1.0,-1.0,-1.0,-1
05:13:23.994,-1.0,-1.0,-1.0,-1
05:13:24.196,-1.0,-1.0,-1.0,-1
05:13:24.397,-1.0,-1.0,-1.0,-1
05:13:24.600,-1.0,-1.0,-1.0,-1
05:13:24.801,-1.0,-1.0,-1.0,-1
05:13:25.003,-1.0,-1.0,-1.0,-1
05:13:25.205,-1.0,-1.0,-1.0,-1
05:13:25.407,-1.0,-1.0,-1.0,-1
05:13:25.609,-1.0,-1.0,-1.0,-1
05:13:25.811,-1.0,-1.0,-1.0,-1
05:13:26.013,-1.0,-1.0,-1.0,-1
05:13:26.215,-1.0,-1.0,-1.0,-1
05:13:26.417,-1.0,-1.0,-1.0,-1
05:13:26.619,-1.0,-1.0,-1.0,-1
05:13:26.822,-1.0,-1.0,-1.0,-1
05:13:27.029,-1.0,-1.0,-1.0,-1
05:13:27.231,-1.0,-1.0,-1.0,-1
05:13:27.433,-1.0,-1.0,-1.0,-1
05:13:27.634,-1.0,-1.0,-1.0,-1
05:13:27.836,-1.0,-1.0,-1.0,-1
05:13:28.038,-1.0,-1.0,-1.0,-1
05:13:28.240,-1.0,-1.0,-1.0,-1
05:13:28.442,-1.0,-1.0,-1.0,-1
05:13:28.645,-1.0,-1.0,-1.0,-1
05:13:28.847,-1.0,-1.0,-1.0,-1
05:13:29.048,-1.0,-1.0,-1.0,-1
05:13:29.250,-1.0,-1.0,-1.0,-1
05:13:29.452,-1.0,-1.0,-1.0,-1
05:13:29.654,-1.0,-1.0,-1.0,-1
05:13:29.855,-1.0,-1.0,-1.0,-1
05:13:30.057,-1.0,-1.0,-1.0,-1
05:13:30.259,-1.0,-1.0,-1.0,-1
05:13:30.461,-1.0,-1.0,-1.0,-1
05:13:30.665,-1.0,-1.0,-1.0,-1
05:13:30.867,-1.0,-1.0,-1.0,-1
05:13:31.069,-1.0,-1.0,-1.0,-1
