,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
10:04:46.091,13900.0,0.25,0.1,1000.0,30.0,0.4,15400.0,1000.0,1683.0,1610.0,0.0,1250.0,5.9,0.0,0.0
10:04:51.938,101241.0,0.25,0.1,1000.0,30.0,5.1,1100.0,1000.0,8207.0,2580.0,0.0,750.0,3.8,0.0,0.0
10:04:56.750,29325.0,0.25,0.1,1000.0,30.0,3.9,3600.0,1000.0,17004.0,710.0,0.0,850.0,2.7,0.0,0.0
10:05:02.019,139044.0,0.25,0.1,1000.0,30.0,0.3,6600.0,1000.0,2439.0,220.0,0.0,250.0,6.5,0.0,0.0
10:05:08.003,239465.0,0.25,0.1,1000.0,30.0,1.5,16100.0,1000.0,9426.0,2000.0,0.0,650.0,1.6,0.0,0.0
10:05:13.961,151629.0,0.25,0.1,1000.0,30.0,2.6,7100.0,1000.0,2809.0,2820.0,0.0,750.0,3.1,0.0,0.0
10:05:18.811,83607.0,0.25,0.1,1000.0,30.0,2.4,11500.0,1000.0,9502.0,1240.0,0.0,350.0,2.4,0.0,0.0
10:05:24.184,86799.0,0.25,0.1,1000.0,30.0,0.6,8100.0,1000.0,24851.0,120.0,0.0,1750.0,0.8,0.0,0.0
10:05:30.191,125336.0,0.25,0.1,1000.0,30.0,0.8,6400.0,1000.0,17646.0,1760.0,0.0,700.0,3.8,0.0,0.0
10:05:36.126,110176.0,0.25,0.1,1000.0,30.0,1.2,800.0,1000.0,2452.0,920.0,0.0,150.0,1.0,0.0,0.0
10:05:42.010,119551.0,0.25,0.1,1000.0,30.0,0.2,6100.0,1000.0,8315.0,1260.0,0.0,1400.0,3.1,0.0,0.0
10:05:49.931,135006.0,0.25,0.1,1000.0,30.0,1.1,2100.0,1000.0,9879.0,950.0,0.0,1150.0,2.6,0.0,0.0
10:05:56.318,140977.0,0.25,0.1,1000.0,30.0,0.1,6300.0,1000.0,718.0,1860.0,0.0,150.0,3.5,0.0,0.0
10:06:02.197,100445.0,0.25,0.1,1000.0,30.0,0.3,2100.0,1000.0,94.0,1260.0,0.0,650.0,7.6,0.0,0.0
10:06:08.201,194045.0,0.25,0.1,1000.0,30.0,1.1,7100.0,1000.0,20865.0,750.0,0.0,250.0,2.0,0.0,0.0
10:06:14.184,101455.0,0.25,0.1,1000.0,30.0,0.3,5300.0,1000.0,1994.0,610.0,0.0,250.0,1.9,0.0,0.0
10:06:20.023,78150.0,0.25,0.1,1000.0,30.0,1.5,3600.0,1000.0,4115.0,2390.0,0.0,1750.0,3.8,0.0,0.0
10:06:26.048,1641.0,0.25,0.1,1000.0,30.0,4.7,1700.0,1000.0,5830.0,940.0,0.0,150.0,6.4,0.0,0.0
10:06:31.964,208084.0,0.25,0.1,1000.0,30.0,0.4,1400.0,1000.0,6507.0,670.0,0.0,1900.0,6.4,0.0,0.0
10:06:36.862,247639.0,0.25,0.1,1000.0,30.0,1.6,18000.0,1000.0,28237.0,600.0,0.0,350.0,4.9,0.0,0.0
10:06:42.083,142886.0,0.25,0.1,1000.0,30.0,3.5,8100.0,1000.0,17767.0,650.0,0.0,450.0,1.7,0.0,0.0
10:06:47.930,46687.0,0.25,0.1,1000.0,30.0,3.2,9200.0,1000.0,10789.0,490.0,0.0,1000.0,1.2,0.0,0.0
