time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
13:36:27,1500.0,-0.00207899184897542,0.0035693487152457237,0.5907398462295532,1.5780972242355347,-0.001439850078895688,0.0015627818647772074,614440.0,-35.363263,149.1652396,30503.0,6.0,-12.0,106.0,614.4400024414062,3.0,48.0,-1006.0,1578.0,0.0,3.0,RTL,0.0
13:36:29,1500.0,-0.027917243540287018,0.002576590981334448,0.5911228060722351,1.3087762594223022,-0.004566772375255823,0.0025148538406938314,612410.0,-35.3632642,149.1652417,28470.0,15.0,-27.0,100.0,612.4099731445312,1.0,76.0,-982.0,1311.0,-2.0,4.0,RTL,0.0
13:36:31,1500.0,-0.0007910215645097196,-0.00347477151080966,0.5914373397827148,1.4011766910552979,-0.00012956256978213787,0.0006013130769133568,610380.0,-35.3632643,149.1652413,26441.0,21.0,-35.0,100.0,610.3800048828125,-2.0,54.0,-1011.0,1400.0,1.0,2.0,RTL,0.0
13:36:33,1500.0,0.017711492255330086,-0.003231104463338852,0.5907922983169556,1.076814889907837,0.0018258094787597656,0.002063152613118291,608340.0,-35.3632632,149.1652392,24401.0,14.0,-22.0,102.0,608.3399658203125,-2.0,24.0,-1019.0,1073.0,3.0,4.0,RTL,0.0
13:36:39,1500.0,0.004696736577898264,-0.0023067306028679013,0.5917504727840424,-1.4124011397361755,0.002119888551533222,-0.0035293601686134934,602585.0,-35.3632614,149.16523615,18649.0,-5.0,6.5,103.0,602.5849609375,0.0,-78.5,-994.0,-1415.0,4.0,-1.0,RTL,0.0
13:36:45,1500.0,-0.02733943983912468,0.0006778936658520252,0.591651439666748,-1.4804124236106873,0.003606067504733801,-0.0047421688213944435,596460.0,-35.3632626,149.16523834999998,12524.0,3.5,-6.5,100.0,596.4599914550781,0.0,-61.5,-1018.5,-1481.5,5.0,-2.0,RTL,0.0
13:36:49,1500.0,0.0018831890192814171,-0.0039027429884299636,0.5904904305934906,-0.5509294420480728,0.0020052457693964243,0.002305191126652062,594805.0,-35.36326255,149.16523825000002,10870.5,5.5,-12.0,33.0,594.8049926757812,-2.0,-34.5,-1001.0,-554.0,3.5,4.0,RTL,0.0
13:36:57,1500.0,0.01238375948742032,-0.002423818805254996,0.5907520055770874,0.0734713152050972,-0.0013945290120318532,-0.0008046407019719481,593350.0,-35.3632618,149.1652371,9412.5,-3.0,2.0,1.0,593.3499755859375,0.0,-12.0,-992.5,71.0,0.5,1.0,RTL,0.0
13:37:03,1500.0,0.02150663547217846,-0.0004406156804179773,0.5912139415740967,0.8917681872844696,0.0014210892841219902,0.00480947399046272,592455.0,-35.3632614,149.16523615,8522.0,-8.0,10.5,35.0,592.4549865722656,0.5,36.0,-1007.0,891.5,4.0,7.0,RTL,0.0
13:37:09,1500.0,0.002762792108114809,-0.0014684018096886575,0.5912167131900787,-0.6057028621435165,-0.000398290459997952,0.001616129302419722,590355.0,-35.3632621,149.16523755,6420.0,0.0,-1.5,33.5,590.35498046875,-1.0,-40.5,-996.0,-607.5,1.5,3.5,RTL,0.0
