,A.RTL3
16:13:46.336,-1.0
16:13:46.537,-1.0
16:13:46.739,-1.0
16:13:46.941,-1.0
16:13:47.143,-1.0
16:13:47.345,-1.0
16:13:47.547,-1.0
16:13:47.751,-1.0
16:13:47.955,-1.0
16:13:49.779,-1.0
16:13:49.981,-1.0
16:13:50.183,-1.0
16:13:50.385,-1.0
16:13:50.589,-1.0
16:13:50.791,-1.0
16:13:50.993,-1.0
16:13:51.195,-1.0
16:13:51.396,-1.0
16:13:55.237,-1.0
16:13:55.440,-1.0
16:13:55.642,-1.0
16:13:55.843,-1.0
16:13:56.047,-1.0
16:13:56.248,-1.0
16:13:56.452,-1.0
16:13:56.660,-1.0
16:13:56.862,-1.0
16:13:57.064,-1.0
16:13:57.265,-1.0
16:13:57.467,-1.0
16:13:57.669,-1.0
16:13:57.870,-1.0
16:13:58.071,-1.0
16:13:58.273,-1.0
16:13:58.475,-1.0
16:13:58.677,-1.0
16:13:58.879,-1.0
16:13:59.080,-1.0
16:13:59.282,-1.0
16:13:59.483,-1.0
16:13:59.685,-1.0
16:13:59.887,-1.0
16:14:00.089,-1.0
16:14:00.291,-1.0
16:14:00.492,-1.0
16:14:00.696,-1.0
16:14:00.898,-1.0
16:14:01.099,-1.0
16:14:01.301,-1.0
16:14:01.503,-1.0
16:14:01.703,-1.0
16:14:01.905,-1.0
16:14:02.108,-1.0
16:14:02.310,-1.0
16:14:02.511,-1.0
16:14:02.716,-1.0
16:14:02.918,-1.0
16:14:03.120,-1.0
16:14:03.320,-1.0
16:14:03.522,-1.0
16:14:03.723,-1.0
16:14:03.924,-1.0
16:14:04.125,-1.0
16:14:04.327,-1.0
16:14:04.529,-1.0
16:14:04.730,-1.0
16:14:04.932,-1.0
16:14:05.134,-1.0
16:14:05.336,-1.0
16:14:05.538,-1.0
16:14:05.739,-1.0
16:14:05.942,-1.0
16:14:06.143,-1.0
16:14:06.344,-1.0
16:14:06.546,-1.0
16:14:06.748,-1.0
16:14:06.950,-1.0
16:14:07.152,-1.0
16:14:07.354,-1.0
16:14:07.555,-1.0
16:14:07.756,-1.0
16:14:07.958,-1.0
16:14:08.162,-1.0
16:14:08.364,-1.0
16:14:08.566,-1.0
16:14:08.767,-1.0
16:14:08.969,-1.0
16:14:09.171,-1.0
16:14:09.373,-1.0
16:14:09.574,-1.0
16:14:09.775,-1.0
16:14:09.977,-1.0
16:14:13.761,-1.0
16:14:13.963,-1.0
16:14:14.165,-1.0
16:14:14.366,-1.0
16:14:14.568,-1.0
16:14:14.769,-1.0
16:14:14.970,-1.0
16:14:15.172,-1.0
16:14:15.375,-1.0
16:14:15.578,-1.0
16:14:15.779,-1.0
16:14:15.983,-1.0
16:14:16.185,-1.0
16:14:16.387,-1.0
16:14:16.589,-1.0
16:14:16.791,-1.0
16:14:16.992,-1.0
16:14:17.194,-1.0
16:14:17.396,-1.0
