,A.BRAKE1
17:33:03.755,-1
17:33:03.957,-1
17:33:04.158,-1
17:33:04.359,-1
17:33:04.559,-1
17:33:04.762,-1
17:33:04.963,-1
17:33:05.164,-1
17:33:05.365,-1
17:33:05.566,-1
17:33:05.767,-1
17:33:05.968,-1
17:33:06.169,-1
17:33:06.370,-1
17:33:06.571,-1
17:33:06.771,-1
17:33:06.972,-1
17:33:07.175,-1
17:33:07.375,-1
17:33:07.577,-1
17:33:07.777,-1
17:33:07.978,-1
17:33:08.179,-1
17:33:08.380,-1
17:33:08.581,-1
17:33:08.782,-1
17:33:08.983,-1
17:33:09.185,-1
17:33:09.386,-1
17:33:09.587,-1
17:33:09.788,-1
17:33:09.989,-1
17:33:10.192,-1
17:33:10.392,-1
17:33:10.593,-1
17:33:10.795,-1
17:33:10.997,-1
17:33:11.198,-1
17:33:11.399,-1
17:33:11.600,-1
17:33:11.801,-1
17:33:12.002,-1
17:33:12.203,-1
17:33:12.403,-1
17:33:12.604,-1
17:33:12.805,-1
17:33:13.007,-1
17:33:13.208,-1
17:33:13.408,-1
17:33:13.609,-1
17:33:13.810,-1
17:33:14.012,-1
17:33:14.212,-1
17:33:14.413,-1
17:33:14.614,-1
17:33:14.816,-1
17:33:15.017,-1
17:33:15.218,-1
17:33:15.419,-1
17:33:15.620,-1
17:33:15.821,-1
17:33:16.021,-1
17:33:16.222,-1
17:33:16.423,-1
17:33:16.624,-1
17:33:16.825,-1
17:33:17.026,-1
17:33:17.227,-1
17:33:17.428,-1
17:33:17.628,-1
17:33:17.829,-1
17:33:18.030,-1
17:33:18.231,-1
17:33:18.432,-1
17:33:18.633,-1
17:33:18.834,-1
17:33:19.036,-1
17:33:19.237,-1
17:33:19.438,-1
17:33:19.639,-1
17:33:19.840,-1
17:33:20.040,-1
17:33:20.241,-1
17:33:20.442,-1
17:33:20.643,-1
17:33:20.844,-1
17:33:21.045,-1
17:33:21.247,-1
17:33:21.448,-1
17:33:21.649,-1
17:33:21.850,-1
17:33:22.051,-1
17:33:22.251,-1
17:33:22.453,-1
17:33:22.657,-1
17:33:22.859,-1
17:33:23.060,-1
17:33:23.261,-1
17:33:23.462,-1
17:33:23.662,-1
17:33:23.863,-1
17:33:24.064,-1
17:33:24.265,-1
17:33:24.466,-1
17:33:24.667,-1
17:33:24.868,-1
17:33:25.068,-1
17:33:25.269,-1
17:33:25.470,-1
17:33:25.671,-1
17:33:25.872,-1
17:33:26.073,-1
17:33:26.274,-1
17:33:26.474,-1
17:33:26.675,-1
17:33:26.876,-1
17:33:27.077,-1
17:33:27.280,-1
17:33:27.481,-1
17:33:27.682,-1
17:33:27.882,-1
17:33:28.083,-1
17:33:28.284,-1
17:33:28.485,-1
