time_stamp,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
01:13:34,-35.36325826666667,149.1652408333333,149903.33333333334,-74.66666666666667,-76.66666666666667,-1.0,20.333333333333332,4.666666666666667,-1000.6666666666666,65.66666666666667,33.666666666666664,-7.0,297353.0,-0.012032691078881422,-0.05467435593406359,0.7255591154098511,0.06362839539845784,0.031571079045534134,-0.009631122074400386,RTL
01:13:35,-35.36326366666666,149.1652349,149907.0,-20.333333333333332,-27.333333333333332,-3.0,6.333333333333333,9.666666666666666,-1013.0,261.3333333333333,17.666666666666668,-3.3333333333333335,170626.0,-0.0036892433806012073,-0.03132062094906966,0.7194000085194906,0.2589129110177358,0.015474407312770685,-0.006193327329431971,RTL
01:13:36,-35.3632648,149.16523406666667,149924.0,-2.6666666666666665,-10.666666666666666,-2.0,2.6666666666666665,9.0,-998.6666666666666,126.0,22.666666666666668,0.6666666666666666,170626.0,-0.009033393464051187,-0.01783295627683401,0.7164568503697714,0.12321554621060689,0.020756550133228302,-0.0020436301516989865,RTL
01:13:38,-35.3632654,149.1652347,149926.66666666666,7.0,-6.333333333333333,0.0,0.0,-14.666666666666666,-997.3333333333334,-391.3333333333333,-7.666666666666667,3.0,105994.0,-0.013636992002526918,-0.004662572406232357,0.7083868781725565,-0.394190510114034,-0.01073799297834436,0.0007125303770105044,RTL
01:13:40,-35.36326446666667,149.1652356333333,149927.0,14.0,0.0,-0.3333333333333333,-1.6666666666666667,-2.6666666666666665,-1007.3333333333334,70.33333333333333,2.6666666666666665,2.6666666666666665,105994.0,0.001501067541539669,-0.00026526678023704636,0.7036595741907755,0.06863877673943837,0.0005154557681332032,0.000555170855174462,RTL
01:13:41,-35.36326343333334,149.1652361333333,149927.66666666666,9.0,1.3333333333333333,0.0,-1.6666666666666667,-13.0,-1000.6666666666666,-117.33333333333333,4.0,0.0,193284.0,0.003965458832681179,0.0033066998391101756,0.7005253632863363,-0.11865020791689555,0.001699344643081228,-0.002423231645176808,RTL
01:13:42,-35.363262999999996,149.16523653333334,149928.66666666666,5.666666666666667,1.6666666666666667,0.0,-0.6666666666666666,12.0,-1001.3333333333334,270.6666666666667,4.333333333333333,0.0,193284.0,0.002938373014330864,0.004446875303983688,0.6989015936851501,0.26861028000712395,0.0022185305133461952,-0.0030869094965358577,RTL
01:13:44,-35.3632628,149.16523763333333,149103.33333333334,3.3333333333333335,-1.0,91.33333333333333,0.6666666666666666,26.666666666666668,-953.0,1163.6666666666667,3.3333333333333335,3.0,188054.0,0.013645579107105732,0.0053374154182771845,0.6942044297854105,1.162779728571574,0.0007054932260264953,0.00020401416501651207,RTL
01:13:46,-35.3632628,149.165238,147075.33333333334,5.0,-6.0,96.66666666666667,0.0,-65.0,-977.6666666666666,-723.0,1.6666666666666667,-1.6666666666666667,188054.0,-0.0017559225670993328,0.002878685249015689,0.6905767520268759,-0.7236067851384481,-0.0007855776542176803,-0.004459123282382886,RTL
01:13:47,-35.363262733333336,149.16523803333334,145807.33333333334,4.333333333333333,-5.666666666666667,98.66666666666667,-0.6666666666666666,-59.666666666666664,-991.6666666666666,-1369.3333333333333,3.3333333333333335,-5.333333333333333,273153.0,-0.018588149299224217,0.002783705402786533,0.6885348558425903,-1.3709787925084431,0.0006491318345069885,-0.008844605957468351,RTL
01:13:48,-35.3632625,149.16523786666667,145053.33333333334,3.0,-4.666666666666667,98.66666666666667,-1.6666666666666667,-13.666666666666666,-1005.0,-890.0,3.0,1.6666666666666667,273153.0,-0.018402220991750557,0.003065053684016069,0.687134325504303,-0.8934050699075063,0.0009839765261858702,-0.0011936360194037359,RTL
