,A.AUTO1
16:27:04.531,-1
16:27:04.732,-1
16:27:04.933,-1
16:27:05.133,-1
16:27:05.334,-1
16:27:05.535,-1
16:27:05.736,-1
16:27:05.937,-1
16:27:06.139,-1
16:27:06.340,-1
16:27:06.541,-1
16:27:06.742,-1
16:27:06.943,-1
16:27:07.143,-1
16:27:07.344,-1
16:27:07.545,-1
16:27:07.746,-1
16:27:07.948,-1
16:27:08.150,-1
16:27:08.352,-1
16:27:08.553,-1
16:27:08.756,-1
16:27:08.957,-1
16:27:09.158,-1
16:27:09.359,-1
16:27:09.559,-1
16:27:09.761,-1
16:27:09.962,-1
16:27:10.164,-1
16:27:10.365,-1
16:27:10.566,-1
16:27:10.767,-1
16:27:10.968,-1
16:27:11.169,-1
16:27:11.370,-1
16:27:11.571,-1
16:27:11.775,-1
16:27:11.976,-1
16:27:12.177,-1
16:27:12.379,-1
16:27:12.580,-1
16:27:12.781,-1
16:27:12.982,-1
16:27:13.184,-1
16:27:13.385,-1
16:27:13.586,-1
16:27:13.789,-1
16:27:13.990,-1
16:27:14.194,-1
16:27:14.396,-1
16:27:14.597,-1
16:27:14.798,-1
16:27:15.001,-1
16:27:15.202,-1
16:27:15.403,-1
16:27:15.604,-1
16:27:15.807,-1
16:27:16.007,-1
16:27:16.208,-1
16:27:16.409,-1
16:27:16.610,-1
16:27:16.811,-1
16:27:17.011,-1
16:27:17.212,-1
16:27:17.413,-1
16:27:17.614,-1
16:27:17.817,-1
16:27:18.019,-1
16:27:18.220,-1
16:27:18.421,-1
16:27:18.623,-1
16:27:18.823,-1
16:27:19.024,-1
16:27:19.225,-1
16:27:19.426,-1
16:27:19.627,-1
16:27:19.829,-1
16:27:20.032,-1
16:27:20.233,-1
16:27:20.435,-1
16:27:20.636,-1
16:27:20.837,-1
16:27:21.038,-1
16:27:21.239,-1
16:27:21.440,-1
16:27:21.641,-1
16:27:21.842,-1
16:27:22.043,-1
16:27:22.245,-1
16:27:22.446,-1
16:27:22.647,-1
16:27:22.848,-1
16:27:23.049,-1
16:27:23.251,-1
16:27:23.452,-1
16:27:23.653,-1
16:27:23.854,-1
16:27:24.056,-1
16:27:24.258,-1
16:27:24.461,-1
16:27:24.662,-1
16:27:24.863,-1
16:27:25.065,-1
16:27:25.266,-1
16:27:25.466,-1
16:27:25.667,-1
16:27:25.869,-1
16:27:26.071,-1
16:27:26.272,-1
16:27:26.474,-1
16:27:26.675,-1
16:27:26.876,-1
16:27:27.078,-1
16:27:27.279,-1
16:27:27.480,-1
16:27:27.681,-1
16:27:27.882,-1
16:27:28.083,-1
16:27:28.284,-1
16:27:28.485,-1
16:27:28.686,-1
16:27:28.888,-1
16:27:29.090,-1
16:27:29.292,-1
16:27:29.493,-1
16:27:29.695,-1
16:27:29.896,-1
16:27:30.103,-1
16:27:30.306,-1
16:27:30.512,-1
16:27:30.713,-1
16:27:30.914,-1
16:27:31.116,-1
16:27:31.317,-1
16:27:31.518,-1
16:27:31.719,-1
16:27:31.921,-1
16:27:32.122,-1
16:27:32.325,-1
16:27:32.526,-1
16:27:32.727,-1
16:27:32.928,-1
16:27:33.130,-1
16:27:33.331,-1
16:27:33.532,-1
16:27:33.734,-1
16:27:33.936,-1
16:27:34.138,-1
16:27:34.339,-1
16:27:34.541,-1
16:27:34.742,-1
16:27:34.944,-1
16:27:35.146,-1
16:27:35.347,-1
16:27:35.549,-1
16:27:35.751,-1
16:27:35.952,-1
16:27:36.154,-1
16:27:36.355,-1
16:27:36.556,-1
