,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:27:30.677,0.0,0.0,1.0,-156.0,-0.5,250.0,-1.0,-0.5,-155.0,8.0,16.0,1800.0,204.0,0.0,21.0,35.0,6.0,0.265,3.0,3.0,0.11,0.01,1.0,-7.0,83.0
16:27:35.584,0.0,0.0,1.0,16.0,-0.5,190.0,-1.0,-0.5,-140.0,71.0,21.0,400.0,233.0,0.0,6.0,81.0,6.0,0.245,3.0,4.0,0.12,0.01,1.0,146.0,-171.0
16:27:39.672,0.0,0.0,1.0,22.0,-0.5,410.0,-1.0,-0.5,-165.0,50.0,76.0,1500.0,66.0,0.0,24.0,24.0,10.0,0.305,3.0,10.0,0.06,0.01,1.0,-121.0,-47.0
16:27:44.793,0.0,0.0,1.0,162.0,-0.5,80.0,-1.0,-0.5,-160.0,25.0,11.0,400.0,71.0,0.0,8.0,98.0,3.0,0.465,3.0,10.0,0.06,0.0,1.0,59.0,-144.0
16:27:50.581,0.0,0.0,1.0,143.0,-0.5,20.0,-1.0,-0.5,-157.0,59.0,56.0,200.0,63.0,0.0,8.0,90.0,5.0,0.345,3.0,3.0,0.18,0.01,1.0,-146.0,-113.0
16:27:55.663,0.0,0.0,1.0,-54.0,-0.5,680.0,-1.0,-0.5,-79.0,16.0,39.0,400.0,151.0,0.0,37.0,41.0,10.0,0.285,3.0,5.0,0.07,0.01,1.0,-157.0,143.0
16:28:00.193,0.0,0.0,1.0,19.0,-0.5,700.0,-1.0,-0.5,-6.0,42.0,41.0,600.0,72.0,0.0,12.0,24.0,3.0,0.545,3.0,5.0,0.07,0.01,1.0,-176.0,-113.0
16:28:05.662,0.0,0.0,1.0,-158.0,-0.5,190.0,-1.0,-0.5,-1.0,47.0,44.0,1500.0,77.0,0.0,83.0,32.0,7.0,0.375,3.0,3.0,0.17,0.0,1.0,173.0,-157.0
16:28:09.943,0.0,0.0,1.0,8.0,-0.5,100.0,-1.0,-0.5,-125.0,22.0,73.0,3500.0,63.0,0.0,50.0,29.0,6.0,0.425,3.0,4.0,0.13,0.01,1.0,45.0,-111.0
16:28:15.408,0.0,0.0,1.0,-55.0,-0.5,880.0,-1.0,-0.5,-153.0,16.0,81.0,2400.0,77.0,0.0,56.0,8.0,3.0,0.195,3.0,10.0,0.13,0.01,1.0,-157.0,-136.0
16:28:20.705,0.0,0.0,1.0,-107.0,-0.5,60.0,-1.0,-0.5,-87.0,93.0,93.0,2800.0,79.0,0.0,35.0,53.0,6.0,0.265,3.0,4.0,0.11,0.0,1.0,-62.0,144.0
16:28:25.451,0.0,0.0,1.0,16.0,-0.5,160.0,-1.0,-0.5,-30.0,44.0,28.0,2700.0,34.0,0.0,13.0,21.0,4.0,0.445,3.0,8.0,0.12,0.0,1.0,-143.0,-147.0
16:28:31.027,0.0,0.0,1.0,-26.0,-0.5,290.0,-1.0,-0.5,-79.0,81.0,32.0,1300.0,110.0,0.0,61.0,1.0,3.0,0.385,3.0,3.0,0.17,0.0,1.0,-162.0,120.0
16:28:36.263,0.0,0.0,1.0,-178.0,-0.5,420.0,-1.0,-0.5,-135.0,15.0,24.0,3700.0,61.0,0.0,29.0,16.0,5.0,0.425,3.0,7.0,0.07,0.0,1.0,-47.0,-10.0
16:28:41.055,0.0,0.0,1.0,-21.0,-0.5,160.0,-1.0,-0.5,88.0,11.0,41.0,2900.0,136.0,0.0,50.0,12.0,7.0,0.325,3.0,4.0,0.1,0.02,1.0,-26.0,-133.0
16:28:46.357,0.0,0.0,1.0,-42.0,-0.5,30.0,-1.0,-0.5,-133.0,57.0,3.0,800.0,82.0,0.0,74.0,32.0,4.0,0.53,3.0,6.0,0.08,0.0,1.0,-168.0,21.0
16:28:50.530,0.0,0.0,1.0,-84.0,-0.5,10.0,-1.0,-0.5,37.0,57.0,63.0,1600.0,34.0,0.0,26.0,11.0,4.0,0.18,3.0,4.0,0.07,0.01,1.0,-170.0,152.0
16:28:54.857,0.0,0.0,1.0,75.0,-0.5,750.0,-1.0,-0.5,-152.0,16.0,24.0,2100.0,63.0,0.0,83.0,50.0,5.0,0.6,3.0,3.0,0.06,0.0,1.0,-2.0,90.0
16:28:59.607,0.0,0.0,1.0,41.0,-0.5,480.0,-1.0,-0.5,6.0,42.0,4.0,700.0,189.0,0.0,25.0,13.0,7.0,0.53,3.0,7.0,0.04,0.0,1.0,-150.0,17.0
16:29:04.468,0.0,0.0,1.0,9.0,-0.5,220.0,-1.0,-0.5,61.0,6.0,10.0,3400.0,116.0,0.0,38.0,6.0,9.0,0.355,3.0,6.0,0.03,0.0,1.0,-99.0,-59.0
16:29:08.697,0.0,0.0,1.0,-19.0,-0.5,290.0,-1.0,-0.5,85.0,69.0,2.0,1000.0,42.0,0.0,21.0,63.0,3.0,0.225,3.0,4.0,0.13,0.01,1.0,-109.0,-154.0
16:29:13.645,0.0,0.0,1.0,-164.0,-0.5,240.0,-1.0,-0.5,-72.0,82.0,61.0,300.0,64.0,0.0,21.0,57.0,6.0,0.325,3.0,4.0,0.06,0.01,1.0,-131.0,-177.0
16:29:18.374,0.0,0.0,1.0,-79.0,-0.5,390.0,-1.0,-0.5,-97.0,25.0,16.0,2500.0,31.0,0.0,64.0,18.0,3.0,0.245,3.0,8.0,0.15,0.0,1.0,-37.0,70.0
16:29:22.455,0.0,0.0,1.0,9.0,-0.5,160.0,-1.0,-0.5,-56.0,32.0,32.0,2000.0,95.0,0.0,22.0,39.0,4.0,0.45,3.0,10.0,0.07,0.01,1.0,-75.0,-125.0
16:29:26.684,0.0,0.0,1.0,-174.0,-0.5,760.0,-1.0,-0.5,-148.0,16.0,38.0,4500.0,96.0,0.0,65.0,69.0,6.0,0.18,3.0,4.0,0.15,0.0,1.0,176.0,-3.0
