,A.BRAKE1
20:41:18.756,-1
20:41:18.959,-1
20:41:19.165,-1
20:41:19.368,-1
20:41:19.571,-1
20:41:19.774,-1
20:41:19.979,-1
20:41:20.184,-1
20:41:20.387,-1
20:41:20.591,-1
20:41:20.797,-1
20:41:20.998,-1
20:41:21.202,-1
20:41:21.404,-1
20:41:21.608,-1
20:41:21.811,-1
20:41:22.012,-1
20:41:22.214,-1
20:41:22.416,-1
20:41:22.618,-1
20:41:22.821,-1
20:41:23.022,-1
20:41:23.224,-1
20:41:23.427,-1
20:41:23.628,-1
20:41:23.830,-1
20:41:24.033,-1
20:41:24.235,-1
20:41:24.436,-1
20:41:24.638,-1
20:41:24.839,-1
20:41:25.043,-1
20:41:25.245,-1
20:41:25.446,-1
20:41:25.648,-1
20:41:25.849,-1
20:41:26.051,-1
20:41:26.252,-1
20:41:26.454,-1
20:41:26.657,-1
20:41:26.860,-1
20:41:27.062,-1
20:41:27.267,-1
20:41:27.468,-1
20:41:27.671,-1
20:41:27.873,-1
20:41:28.076,-1
20:41:28.277,-1
20:41:28.479,-1
20:41:28.682,-1
20:41:28.884,-1
20:41:29.087,-1
20:41:29.291,-1
20:41:29.494,-1
20:41:29.697,-1
20:41:29.899,-1
20:41:30.103,-1
20:41:30.308,-1
20:41:30.510,-1
20:41:30.711,-1
20:41:30.914,-1
20:41:31.118,-1
20:41:31.321,-1
20:41:31.523,-1
20:41:31.726,-1
20:41:31.928,-1
20:41:32.134,-1
20:41:32.337,-1
20:41:32.539,-1
20:41:32.741,-1
20:41:32.944,-1
20:41:33.145,-1
20:41:33.351,-1
20:41:33.554,-1
20:41:33.756,-1
20:41:33.959,-1
20:41:34.161,-1
20:41:34.363,-1
20:41:34.565,-1
20:41:34.768,-1
20:41:34.973,-1
20:41:35.175,-1
20:41:35.378,-1
20:41:35.582,-1
20:41:35.789,-1
20:41:35.991,-1
20:41:36.192,-1
20:41:36.396,-1
20:41:36.598,-1
20:41:36.800,-1
20:41:37.006,-1
20:41:37.210,-1
20:41:37.425,-1
20:41:37.628,-1
20:41:37.830,-1
20:41:38.032,-1
20:41:38.236,-1
20:41:38.437,-1
20:41:38.639,-1
20:41:38.840,-1
20:41:39.042,-1
20:41:39.244,-1
20:41:39.450,-1
20:41:39.651,-1
20:41:39.852,-1
20:41:40.057,-1
20:41:40.260,-1
20:41:40.462,-1
20:41:40.667,-1
20:41:40.869,1
20:41:41.072,1
20:41:41.276,1
20:41:41.478,1
20:41:41.684,1
20:41:41.885,1
20:41:42.087,1
20:41:42.289,1
20:41:42.492,1
20:41:42.693,-1
20:41:42.895,-1
20:41:43.097,-1
20:41:43.299,-1
20:41:43.501,-1
20:41:43.703,-1
20:41:43.906,-1
20:41:44.112,-1
20:41:44.313,-1
20:41:44.515,-1
20:41:44.717,-1
20:41:44.920,-1
20:41:45.122,-1
20:41:45.328,-1
20:41:45.529,-1
20:41:45.731,-1
20:41:45.936,-1
20:41:46.137,-1
20:41:46.342,-1
20:41:46.546,-1
20:41:46.748,-1
20:41:46.953,-1
20:41:47.154,-1
20:41:47.358,-1
20:41:47.561,-1
20:41:47.762,-1
20:41:47.966,-1
