time_stamp,RTL_ALT,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
20:41:18,1500.0,AUTO,-0.0005722630206340303,0.0009763931157067418,0.02266805029163758,0.00032345898216590285,0.0002733938454184681,0.001636447326745838,-35.36326218333334,149.1652375,0.3333333333333333,-1.0,1.0,-1.0,0.0,1.5,-1000.0,0.0,0.3333333333333333,0.16666666666666666
20:41:21,1500.0,AUTO,0.00016135605983436108,0.0014494137528042,0.02176893875002861,0.0003890223354877283,0.00028724834555760026,0.0015329541250442464,-35.3632621,149.1652375,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.0,0.0,0.0
20:41:24,1500.0,AUTO,0.010941225534770638,0.022377616353332998,-0.07248418144881726,-0.05367841199040413,-0.020588015019893647,-0.04901000298559666,-35.36326118,149.16524472,3248.4,-1.8,57.6,-146.0,6.0,-10.8,-1003.4,-52.8,-20.0,-49.6
20:41:26,1500.0,AUTO,-0.07948705429832141,-0.0013765655069922407,-0.12724963575601578,0.036139159773786865,0.01705948698023955,-0.024168320776273806,-35.36326106666667,149.1652475,6338.666666666667,-1.0,-59.333333333333336,-146.0,-6.166666666666667,8.5,-1001.3333333333334,35.833333333333336,17.0,-24.166666666666668
20:41:28,1500.0,AUTO,0.05784787874047955,0.03160080313682556,-0.13649258017539978,0.07628753905495007,0.002917522676095056,0.005790319080309321,-35.363264283333336,149.16523033333334,9253.0,-42.5,-54.166666666666664,-152.16666666666666,-2.6666666666666665,17.166666666666668,-1005.0,76.0,3.5,4.666666666666667
20:41:30,1500.0,AUTO,0.018013923661783338,-0.08727922663092613,-0.04005232087123053,-0.09825978055596352,0.02146933600306511,-0.00382964468250672,-35.36326888333333,149.16523550000002,12329.333333333334,40.166666666666664,78.33333333333333,-144.33333333333334,3.8333333333333335,-18.5,-1006.3333333333334,-97.5,22.166666666666668,-4.5
20:41:32,1500.0,AUTO,-0.06436797914405663,0.05381524314483007,-0.26492394258578617,0.03734940243884921,0.03865961047510306,-0.07170914237697919,-35.3632572,149.16524115,15405.833333333334,26.5,-40.166666666666664,-153.0,-12.0,-1.1666666666666667,-1002.5,37.166666666666664,39.0,-71.83333333333333
20:41:34,1500.0,AUTO,0.060292028511563935,0.054073134592423834,-0.3035496373971303,0.050491515547037125,-0.06006828912844261,0.026534536979549255,-35.363264433333335,149.16523181666668,18515.333333333332,-93.5,3.6666666666666665,-149.5,11.833333333333334,15.666666666666666,-1002.1666666666666,50.166666666666664,-58.5,25.666666666666668
20:41:36,1500.0,BRAKE,-0.024844458637138207,-0.1313334827621778,-0.17575558026631674,-0.10786730516701937,0.04423909510175387,-0.03373553976416588,-35.363270883333335,149.16524415,21554.833333333332,75.16666666666667,60.166666666666664,-144.16666666666666,-0.3333333333333333,-21.0,-1006.8333333333334,-106.83333333333333,44.833333333333336,-34.0
20:41:38,1500.0,BRAKE,-0.05367394040028254,0.053555519320070744,-0.36298362414042157,0.1362244247769316,0.11381880069772403,0.027128688370188076,-35.363251383333335,149.16523563333334,24541.333333333332,65.83333333333333,-117.5,-149.16666666666666,-33.0,4.333333333333333,-1003.5,136.33333333333334,114.16666666666667,27.0
20:41:40,1500.0,ALT_HOLD,0.08082421240396798,-0.027709459575514,-0.08033254059652488,-0.1422045280536016,0.016622870694845915,-0.011889708150799075,-35.3632486,149.16523170000002,26663.0,19.666666666666668,119.5,-33.5,12.5,-11.5,-957.0,-139.16666666666666,17.0,-12.0
20:41:42,1500.0,AUTO,0.01100627426058054,0.006269692947777609,-0.10597450161973636,0.7157007108132044,0.009942327257400999,-0.005110950053979953,-35.36324201666667,149.16525256666668,25953.833333333332,39.666666666666664,63.0,132.66666666666666,5.333333333333333,-3.1666666666666665,-896.6666666666666,713.1666666666666,10.666666666666666,-5.333333333333333
20:41:44,1500.0,AUTO,-0.025737760898967583,0.007410796596862686,-0.11785902455449104,-0.03308057474593321,-0.012956731099014481,-0.001804013067157939,-35.36323783333333,149.16526238333333,24235.0,9.833333333333334,4.5,-65.16666666666667,2.3333333333333335,-2.3333333333333335,-1149.3333333333333,-31.0,-11.666666666666666,-1.8333333333333333
20:41:46,1500.0,AUTO,0.011391114443540573,0.0020718018834789595,-0.14065079018473625,-0.04755692711720864,0.0076535203649352,-0.0327537792812412,-35.36323693333333,149.16526679999998,26712.333333333332,12.5,20.5,-147.83333333333334,1.8333333333333333,-6.5,-999.8333333333334,-47.166666666666664,8.5,-32.833333333333336
20:41:53,1500.0,AUTO,0.0222891541197896,-0.012024963914882392,-0.15411033108830452,-0.021599166095256805,0.018288687453605235,0.000775273481849581,-35.363237825000006,149.165260025,33230.75,-0.5,-7.75,-150.25,-2.0,2.5,-998.75,-21.25,18.75,0.75
20:41:55,1500.0,AUTO,0.01032049534842372,0.010940926615148783,-0.19537483900785446,0.004493010230362415,0.0012764285784214735,-0.013353030197322369,-35.3632366,149.16525854999998,36732.0,0.0,4.5,-151.0,-1.0,0.0,-1000.0,4.0,1.5,-12.5
20:41:57,1500.0,AUTO,0.007306567082802455,0.0073753539472818375,-0.22260968883832297,-0.0017348931869491935,-0.002024571488921841,-0.01774870293835799,-35.363236433333334,149.1652589,39660.666666666664,-4.0,10.0,-152.0,0.0,0.0,-999.6666666666666,-1.3333333333333333,-1.0,-16.666666666666668
