time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
16:13:26.068,STABILIZE,-35.3632621,149.1652374,0,0.000548850279301405,0.001586979953572154,0.02675541676580906,0.0003339962277095765,0.00016553816385567188,0.0022068945690989494,0,1,-1000,0,0,1,-1,2,0,1500,1500.0
16:13:26.270,STABILIZE,-35.3632621,149.1652374,0,0.000548850279301405,0.001586979953572154,0.02675541676580906,0.0003339962277095765,0.00016553816385567188,0.0022068945690989494,0,1,-1000,0,0,1,-1,2,0,1500,1500.0
16:13:26.470,STABILIZE,-35.3632621,149.1652374,0,0.000548850279301405,0.001586979953572154,0.02675541676580906,0.0003339962277095765,0.00016553816385567188,0.0022068945690989494,0,1,-1000,0,0,1,-1,2,0,1500,1500.0
16:13:26.671,STABILIZE,-35.3632621,149.1652374,0,0.000548850279301405,0.001586979953572154,0.02675541676580906,0.0003339962277095765,0.00016553816385567188,0.0022068945690989494,0,1,-1000,0,0,1,-1,2,0,1500,1500.0
16:13:26.872,STABILIZE,-35.3632621,149.1652374,0,0.000548850279301405,0.001586979953572154,0.02675541676580906,0.0003339962277095765,0.00016553816385567188,0.0022068945690989494,0,1,-1000,0,0,1,-1,2,0,1500,1500.0
16:13:27.072,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-2,3,2,1500,1500.0
16:13:27.276,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-2,3,2,1500,1500.0
16:13:27.478,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-2,3,2,1500,1500.0
16:13:27.680,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-2,3,2,1500,1500.0
16:13:27.881,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-2,3,2,1500,1500.0
16:13:28.082,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
16:13:28.285,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
16:13:28.486,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
16:13:28.687,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
16:13:28.888,STABILIZE,-35.3632622,149.1652376,0,5.771183714387007e-05,0.0013743338640779257,0.025393616408109665,0.00013121223310008645,0.00014929051394574344,0.002167205326259136,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
16:13:29.089,STABILIZE,-35.3632622,149.1652376,0,-0.0008304110961034894,0.001015468849800527,0.024465933442115784,0.0003212407464161515,0.00033941573929041624,0.0020381822250783443,0,1,-1000,0,0,0,-1,2,2,1500,1500.0
