time_stamp,lat,lon,relative_alt,vx,vy,vz,chan4_raw,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
16:14:45,-35.363322466666666,149.16529576666667,49950.666666666664,378.3333333333333,526.3333333333334,-5.666666666666667,1500.0,AUTO,0.07783869405587514,-0.1670342137416204,0.9547921220461527,-0.008678051643073559,0.028859834497173626,-0.0022949689882807434,1500.0,-114.0,-70.66666666666667,-985.6666666666666,-7.333333333333333,30.333333333333332,-1.0
16:14:47,-35.36325256666667,149.1654164,50045.666666666664,394.0,550.3333333333334,-2.0,1386.0,AUTO,0.14375425378481546,-0.02054896632519861,0.07164791971445084,0.00259449395040671,0.008850317370767394,-0.6529324452082316,1500.0,-23.333333333333332,-153.33333333333334,-984.0,3.6666666666666665,10.333333333333334,-651.6666666666666
16:14:49,-35.36318136666666,149.1655378,50017.333333333336,392.0,557.0,0.6666666666666666,1500.0,AUTO,0.08435704310735066,0.13877045611540476,-1.0315179824829102,-0.006632264703512192,0.010567382909357548,-0.0469574307401975,1500.0,129.66666666666666,-81.66666666666667,-986.0,-6.0,12.0,-46.0
16:14:51,-35.363111333333336,149.1656621666667,50008.0,387.6666666666667,567.0,0.3333333333333333,1500.0,AUTO,0.09721865504980087,0.12224056323369344,-0.9765254656473795,-0.0013277406493822734,-0.005517594050616026,0.0031127235076079765,1500.0,120.66666666666667,-96.0,-987.6666666666666,0.0,-3.6666666666666665,4.333333333333333
16:14:53,-35.363041599999995,149.16578533333333,50006.666666666664,396.0,559.6666666666666,0.6666666666666666,1500.0,AUTO,0.09948787589867909,0.12083741029103597,-0.9769124984741211,0.020486970742543537,0.0007805988813440005,0.0001766566808025042,1500.0,127.66666666666667,-88.0,-986.3333333333334,21.666666666666668,2.3333333333333335,1.3333333333333333
16:14:55,-35.36297093333334,149.1659078,50005.0,398.0,556.6666666666666,0.3333333333333333,1500.0,AUTO,0.09845036268234253,0.12330846736828487,-0.9772963722546896,0.0035613725582758584,0.014958808741842708,0.0019013450170556705,1500.0,124.33333333333333,-103.0,-989.6666666666666,5.0,16.666666666666668,3.3333333333333335
16:14:57,-35.36289609999999,149.1660366,50012.666666666664,393.0,555.0,0.6666666666666666,1500.0,AUTO,0.09402241557836533,0.12410021076599757,-0.977195660273234,0.025467142462730408,-0.0007202549216647943,-0.0015172138810157776,1500.0,121.33333333333333,-89.66666666666667,-981.6666666666666,27.0,1.0,0.0
16:14:59,-35.36282906666667,149.16615323333335,49993.666666666664,393.0,553.6666666666666,0.0,1277.0,AUTO,0.06538547451297443,0.13770385086536407,-1.2176634470621746,0.0015208770831425984,-0.0021158572441587844,-0.7106557190418243,1500.0,139.66666666666666,-61.666666666666664,-988.6666666666666,3.0,-1.0,-709.0
16:15:01,-35.36275800000001,149.1662748,49992.666666666664,394.0,551.0,0.0,1277.0,AUTO,-0.13597045093774796,0.0718674398958683,-2.7119858264923096,-0.0025671223799387612,0.011614878041048845,-0.7120395501454672,1500.0,72.66666666666667,131.33333333333334,-987.6666666666666,-1.0,13.333333333333334,-710.3333333333334
16:15:03,-35.36268773333334,149.1663968,49978.0,391.6666666666667,560.6666666666666,-2.0,1500.0,AUTO,-0.1589019000530243,0.005516274211307366,-3.1268179416656494,-0.0029349528873960176,0.004422922773907582,0.011894003798564276,1500.0,8.333333333333334,148.33333333333334,-984.3333333333334,-1.6666666666666667,5.666666666666667,12.666666666666666
16:15:05,-35.362614400000005,149.1665269,49988.333333333336,392.6666666666667,554.3333333333334,-1.3333333333333333,1500.0,AUTO,-0.14967460930347443,0.014385485090315342,-3.122943957646688,-0.009669210761785507,0.0018168947814653318,0.0035250879203279815,1500.0,11.333333333333334,151.66666666666666,-981.3333333333334,-8.0,3.3333333333333335,4.666666666666667
16:15:07,-35.36254386666667,149.16664933333334,49970.666666666664,394.3333333333333,550.3333333333334,0.0,1500.0,AUTO,-0.15155346194903055,0.014068643872936567,-3.1212757428487143,0.01529335230588913,0.006740939492980639,0.007418072239185373,1500.0,10.333333333333334,144.66666666666666,-984.6666666666666,16.666666666666668,8.333333333333334,8.666666666666666
16:15:09,-35.362475266666664,149.16676833333335,50070.666666666664,352.3333333333333,489.3333333333333,-5.0,1500.0,AUTO,-0.0710606724023819,-0.039626644303401314,-3.1143606503804526,0.036553079883257546,-0.03443621719876925,-6.628641858696938e-05,1500.0,3.6666666666666665,139.33333333333334,-990.0,37.333333333333336,-32.0,1.6666666666666667
16:15:11,-35.3624223,149.16686123333332,50056.333333333336,231.33333333333334,321.6666666666667,3.0,1022.0,AUTO,0.019060036322722834,-0.06026285390059153,2.8727928002675376,-0.10377769668896993,0.031002271299560864,-0.7651057442029318,1500.0,-24.666666666666668,102.33333333333333,-999.0,-99.66666666666667,32.0,-763.3333333333334
16:15:13,-35.362394200000004,149.1669108,49999.333333333336,77.66666666666667,94.0,1.0,1022.0,AUTO,0.06693966810901959,0.13148664683103561,1.3880390326182048,0.25996893644332886,0.053281779090563454,-0.7148350675900778,1500.0,-29.0,24.333333333333332,-1012.0,264.0,54.666666666666664,-712.6666666666666
16:15:15,-35.36239796666667,149.16690246666667,49955.0,-101.33333333333333,-177.0,3.0,1500.0,AUTO,-0.12830604116121927,0.1481868177652359,0.46152422825495404,-0.15502753853797913,0.01942035594644646,-0.8173405329386393,1500.0,19.666666666666668,31.666666666666668,-1006.0,-153.0,21.0,-814.6666666666666
16:15:17,-35.36242946666667,149.16683853333333,49928.333333333336,-232.0,-389.6666666666667,-0.3333333333333333,1500.0,AUTO,-0.1412301485737165,-0.12996785094340643,-0.983958919843038,-0.01215547447403272,-0.024767200617740553,-0.7191026409467062,1500.0,-85.33333333333333,53.0,-998.0,-10.0,-22.666666666666668,-716.3333333333334
16:15:19,-35.362479900000004,149.16673413333334,49934.666666666664,-321.3333333333333,-536.6666666666666,-3.3333333333333335,1500.0,AUTO,0.08316558847824733,-0.1736025462547938,-2.183793385823568,0.013954742811620235,0.008993071193496386,-0.0188105305035909,1500.0,-127.0,-80.66666666666667,-996.6666666666666,16.0,10.666666666666666,-17.0
16:15:21,-35.3625408,149.16660716666664,50030.666666666664,-348.3333333333333,-582.0,-5.0,1500.0,AUTO,0.07798272867997487,-0.12517238905032477,-2.1342490514119468,-0.013481962184111277,0.03377081601259609,-0.00034338608384132385,1500.0,-134.33333333333334,-82.33333333333333,-990.6666666666666,-11.0,35.333333333333336,2.0
16:15:23,-35.3626032,149.1664787,50000.666666666664,-353.0,-581.6666666666666,3.0,1891.0,AUTO,0.03706635410586993,-0.1522296667098999,-1.8489609559377034,0.019459889580806095,0.018078018135080736,0.7669686476389567,1500.0,-143.66666666666666,-43.333333333333336,-994.3333333333334,21.666666666666668,20.0,768.6666666666666
16:15:25,-35.3626665,149.16634960000002,49992.0,-351.6666666666667,-583.3333333333334,0.0,1891.0,AUTO,-0.146895632147789,-0.04918075539171696,-0.3255343735218048,0.0025372331341107688,0.006467152930175264,0.7219353914260864,1500.0,-50.666666666666664,142.66666666666666,-989.0,5.0,8.0,723.6666666666666
16:15:27,-35.362730166666665,149.16622083333334,49980.0,-355.3333333333333,-589.0,0.0,1500.0,AUTO,-0.16322477161884308,0.010192277530829111,0.033007293939590454,-0.00125420776506265,-0.009404357677946487,-0.012211937767763933,1500.0,17.666666666666668,150.66666666666666,-990.6666666666666,1.3333333333333333,-7.0,-9.666666666666666
16:15:29,-35.36279463333333,149.1660911,50007.666666666664,-352.3333333333333,-586.0,-0.3333333333333333,1500.0,AUTO,-0.15526342391967773,-0.00433894619345665,0.02666524052619934,-2.981000579893589e-05,0.006886586003626387,0.003031195762256781,1500.0,-5.333333333333333,160.66666666666666,-987.6666666666666,1.6666666666666667,8.666666666666666,5.0
16:15:31,-35.3628573,149.16596230000002,49998.666666666664,-349.3333333333333,-581.3333333333334,0.0,1500.0,AUTO,-0.15086938440799713,0.006475606778015693,0.023983440051476162,0.007078050325314204,0.005575646956761678,-0.0018811090073237817,1500.0,3.0,156.33333333333334,-990.3333333333334,9.0,7.333333333333333,0.3333333333333333
16:15:33,-35.3629201,149.16583436666667,49992.333333333336,-352.0,-581.0,-0.6666666666666666,1500.0,AUTO,-0.15406135221322378,0.00427697862808903,0.024300076067447662,0.026208763321240742,-0.0018543462889889877,0.00154313452852269,1500.0,2.3333333333333335,148.0,-988.6666666666666,28.0,0.3333333333333333,3.3333333333333335
16:15:35,-35.3629831,149.16570643333333,49992.0,-351.6666666666667,-582.3333333333334,0.0,1500.0,AUTO,-0.15809471408526102,0.0051658231144150095,0.023926548659801483,0.030002354333798092,-0.011902244140704473,-0.00025809571767846745,1500.0,5.666666666666667,151.66666666666666,-990.3333333333334,32.0,-9.333333333333334,1.6666666666666667
16:15:37,-35.36304636666667,149.16557836666667,50001.666666666664,-357.6666666666667,-579.0,-0.3333333333333333,1171.0,AUTO,-0.07900324339667956,-0.12501532087723413,-1.0247073372205098,0.015040544560179114,-0.006534537533298135,-0.7243435581525167,1500.0,-130.66666666666666,84.33333333333333,-989.0,17.0,-4.666666666666667,-721.3333333333334
16:15:39,-35.36310973333334,149.1654503,49994.333333333336,-351.0,-581.3333333333334,2.0,1500.0,AUTO,0.09349689384301503,-0.13470799724260965,-2.204166571299235,0.008015971475591263,0.007188759123285611,0.04992315173149109,1500.0,-134.33333333333334,-89.33333333333333,-995.3333333333334,10.0,9.0,52.0
16:15:41,-35.36317256666666,149.16532086666666,50010.666666666664,-347.3333333333333,-585.0,0.0,1500.0,AUTO,0.08227729052305222,-0.12871100505193075,-2.1244393984476724,0.0013393970827261608,0.007798510060335199,-0.0027446763900419078,1500.0,-127.66666666666667,-79.66666666666667,-983.6666666666666,4.0,10.0,-1.0
16:15:43,-35.3632354,149.16519236666667,50010.666666666664,-348.6666666666667,-579.3333333333334,0.6666666666666666,1500.0,AUTO,0.07998913774887721,-0.13373494644959769,-2.1224114894866943,0.007203889389832814,-0.0008238693699240685,0.0111773864676555,1500.0,-141.0,-68.0,-989.6666666666666,9.333333333333334,1.6666666666666667,13.666666666666666
16:15:45,-35.363299,149.1650643,50005.333333333336,-348.0,-581.6666666666666,0.3333333333333333,1500.0,AUTO,0.0835455780227979,-0.1326228529214859,-2.1205503940582275,0.004207475731770198,0.009714928067599734,0.007199115430315335,1500.0,-136.33333333333334,-79.0,-989.6666666666666,6.666666666666667,11.333333333333334,9.0
16:15:47,-35.36336223333333,149.16493583333332,50010.333333333336,-348.0,-581.3333333333334,0.3333333333333333,1500.0,AUTO,0.0838185374935468,-0.13370677828788757,-2.1190693378448486,-0.0016147401183843613,0.005208159098401666,0.006373718070487182,1500.0,-128.66666666666666,-72.0,-985.3333333333334,1.0,7.333333333333333,8.333333333333334
16:15:49,-35.3634248,149.1648086,50032.666666666664,-336.6666666666667,-562.6666666666666,-6.666666666666667,1753.0,AUTO,0.05512509991725286,-0.10183734943469365,-1.8332983255386353,0.029728295203919213,0.05369644363721212,0.7558555006980896,1500.0,-141.66666666666666,-38.333333333333336,-994.0,32.333333333333336,55.0,757.6666666666666
16:15:51,-35.36347893333333,149.16469806666666,50069.333333333336,-247.0,-426.6666666666667,2.6666666666666665,1753.0,AUTO,-1.3342864500979582e-05,-0.06818498174349467,-0.33079294363657635,0.6204535365104675,0.03919773812716206,0.7077805797259012,1500.0,-50.0,137.0,-999.0,623.6666666666666,41.0,709.6666666666666
16:15:53,-35.3635136,149.16462533333333,49995.666666666664,-138.0,-238.0,0.6666666666666666,1500.0,AUTO,0.030079205210010212,-0.060639375199874244,0.03351642688115438,0.4823372688454886,-0.0014550100701550643,-0.008837018239622315,1500.0,-5.0,84.0,-1009.3333333333334,483.6666666666667,0.6666666666666666,-6.333333333333333
16:15:55,-35.36352896666667,149.16459266666666,49983.0,-36.333333333333336,-61.666666666666664,0.3333333333333333,1500.0,AUTO,0.04574446752667427,-0.04000719760855039,0.030916431918740273,-0.41425246000289917,0.019665878886977833,0.0011258087276170652,1500.0,-0.6666666666666666,2.3333333333333335,-999.6666666666666,-411.3333333333333,21.666666666666668,3.6666666666666665
16:15:57,-35.3635315,149.16458763333335,49993.333333333336,2.0,13.0,0.0,1500.0,AUTO,0.023190222680568695,-0.006647292214135329,0.03257099166512489,0.4218166172504425,0.01703013914326827,-0.00020554153403888145,1500.0,0.0,16.0,-1002.3333333333334,424.6666666666667,18.666666666666668,1.6666666666666667
16:15:59,-35.363532066666664,149.16458836666666,50004.333333333336,-4.666666666666667,-7.333333333333333,0.0,1500.0,AUTO,-0.027188776060938835,0.0018185386434197426,0.03236693640549978,-0.2183715502421061,-0.022909582902987797,-2.9868679121136665e-05,1500.0,0.3333333333333333,3.6666666666666665,-999.0,-214.0,-20.0,2.0
