,A.AUTO1
16:13:27.073,-1
16:13:27.276,-1
16:13:27.478,-1
16:13:27.680,-1
16:13:27.881,-1
16:13:28.082,-1
16:13:28.286,-1
16:13:28.486,-1
16:13:28.687,-1
16:13:28.888,-1
16:13:29.089,-1
16:13:29.290,-1
16:13:29.492,-1
16:13:29.696,-1
16:13:29.901,-1
16:13:30.102,-1
16:13:30.303,-1
16:13:30.504,-1
16:13:30.706,-1
16:13:30.907,-1
16:13:31.108,-1
16:13:31.309,-1
16:13:31.509,-1
16:13:31.712,-1
16:13:31.913,-1
16:13:32.114,-1
16:13:32.315,-1
16:13:32.516,-1
16:13:32.718,-1
16:13:32.918,-1
16:13:33.119,-1
16:13:33.321,-1
16:13:33.521,-1
16:13:33.722,-1
16:13:33.925,-1
16:13:34.126,-1
16:13:34.327,-1
16:13:34.528,-1
16:13:34.730,-1
16:13:34.931,-1
16:13:35.132,-1
16:13:35.333,-1
16:13:35.535,-1
16:13:35.737,-1
16:13:35.940,-1
16:13:36.142,-1
16:13:36.343,-1
16:13:36.544,-1
16:13:36.747,-1
16:13:36.948,-1
16:13:37.149,-1
16:13:37.350,-1
16:13:37.552,-1
16:13:37.755,-1
16:13:37.956,-1
16:13:38.157,-1
16:13:38.359,-1
16:13:38.560,-1
16:13:38.761,-1
16:13:38.962,-1
16:13:39.163,-1
16:13:39.364,-1
16:13:39.566,-1
16:13:39.768,-1
16:13:39.969,-1
16:13:40.170,-1
16:13:40.371,-1
16:13:40.572,-1
16:13:40.773,-1
16:13:40.974,-1
16:13:41.175,-1
16:13:41.377,-1
16:13:41.579,-1
16:13:41.780,-1
16:13:41.982,-1
16:13:42.183,-1
16:13:42.384,-1
16:13:42.585,-1
16:13:42.786,-1
16:13:42.987,-1
16:13:43.188,-1
16:13:43.389,-1
16:13:43.593,-1
16:13:43.796,-1
16:13:43.997,-1
16:13:44.198,-1
16:13:44.399,-1
16:13:44.600,-1
16:13:44.801,-1
16:13:45.003,-1
16:13:45.205,-1
16:13:45.406,-1
16:13:45.607,-1
16:13:45.809,-1
16:13:46.010,-1
16:13:46.211,-1
16:13:46.412,-1
16:13:46.614,-1
16:13:46.815,-1
16:13:47.016,-1
16:13:47.218,-1
16:13:47.419,-1
16:13:47.621,-1
16:13:47.823,-1
16:13:48.023,-1
16:13:48.225,-1
16:13:48.426,-1
16:13:48.627,-1
16:13:48.828,-1
16:13:49.029,-1
16:13:49.230,-1
16:13:49.435,-1
16:13:49.637,-1
16:13:49.838,-1
16:13:50.039,-1
16:13:50.241,-1
16:13:50.442,-1
16:13:50.643,-1
16:13:50.844,-1
16:13:51.046,-1
16:13:51.248,-1
16:13:51.450,-1
16:13:51.652,-1
16:13:51.855,-1
16:13:52.057,-1
16:13:52.259,-1
16:13:52.460,-1
16:13:52.662,-1
16:13:52.863,-1
16:13:53.064,-1
16:13:53.267,-1
16:13:53.470,-1
16:13:53.672,-1
16:13:53.874,-1
16:13:54.075,-1
16:13:54.276,-1
16:13:54.477,-1
16:13:54.678,-1
16:13:54.879,-1
16:13:55.080,-1
16:13:55.282,-1
16:13:55.482,-1
16:13:55.684,-1
16:13:55.886,-1
16:13:56.087,-1
16:13:56.288,-1
16:13:56.490,-1
16:13:56.691,-1
16:13:56.893,-1
16:13:57.094,-1
16:13:57.301,-1
16:13:57.504,-1
16:13:57.712,-1
16:13:57.915,-1
16:13:58.120,-1
16:13:58.324,-1
16:13:58.526,-1
16:13:58.728,-1
16:13:58.929,-1
16:13:59.130,-1
16:13:59.332,-1
16:13:59.534,-1
16:13:59.738,-1
16:13:59.941,-1
16:14:00.143,-1
16:14:00.345,-1
16:14:00.548,-1
16:14:00.754,-1
16:14:00.955,-1
16:14:01.156,-1
16:14:01.358,-1
16:14:01.561,-1
16:14:01.763,-1
16:14:01.965,-1
16:14:02.166,-1
16:14:02.368,-1
16:14:02.570,-1
16:14:02.771,-1
16:14:02.972,-1
16:14:03.174,-1
16:14:03.375,-1
16:14:03.577,-1
16:14:03.778,-1
16:14:03.981,-1
16:14:04.183,-1
16:14:04.384,-1
16:14:04.585,-1
16:14:04.786,-1
16:14:04.987,-1
16:14:05.188,-1
16:14:05.389,-1
16:14:05.591,-1
16:14:05.793,-1
16:14:05.995,-1
16:14:06.196,-1
16:14:06.398,-1
16:14:06.600,-1
16:14:06.802,-1
16:14:07.004,-1
16:14:07.206,-1
16:14:07.408,-1
16:14:07.610,-1
16:14:07.811,-1
16:14:08.015,-1
16:14:08.217,-1
16:14:08.418,-1
16:14:08.620,-1
16:14:08.821,-1
16:14:09.021,-1
16:14:09.222,-1
16:14:09.423,-1
16:14:09.625,-1
16:14:09.827,-1
16:14:10.028,-1
16:14:10.229,-1
16:14:10.430,-1
16:14:10.631,-1
16:14:10.833,-1
16:14:11.034,-1
16:14:11.235,-1
16:14:11.437,-1
16:14:11.637,-1
16:14:11.839,-1
16:14:12.040,-1
16:14:12.241,-1
16:14:12.443,-1
16:14:12.645,-1
16:14:12.846,-1
16:14:13.047,-1
16:14:13.249,-1
16:14:13.451,-1
16:14:13.652,-1
16:14:13.856,-1
16:14:14.057,-1
16:14:14.258,-1
16:14:14.459,-1
16:14:14.660,-1
16:14:14.861,-1
16:14:15.062,-1
16:14:15.264,-1
16:14:15.466,-1
16:14:15.667,-1
16:14:15.868,-1
16:14:16.069,-1
16:14:16.270,-1
16:14:16.473,-1
16:14:16.675,-1
16:14:16.877,-1
16:14:17.079,-1
16:14:17.283,-1
16:14:17.484,-1
16:14:17.686,-1
16:14:17.888,-1
16:14:18.090,-1
16:14:18.291,-1
16:14:18.492,-1
16:14:18.693,-1
16:14:18.894,-1
16:14:19.095,-1
16:14:19.297,-1
16:14:19.498,-1
16:14:19.699,-1
16:14:19.901,-1
16:14:20.102,-1
16:14:20.303,-1
16:14:20.504,-1
16:14:20.706,-1
16:14:20.908,-1
16:14:21.109,-1
16:14:21.312,-1
16:14:21.513,-1
16:14:21.715,-1
16:14:21.920,-1
16:14:22.122,-1
16:14:22.324,-1
16:14:22.526,-1
16:14:22.727,-1
16:14:22.928,-1
16:14:23.129,-1
16:14:23.332,-1
16:14:23.533,-1
16:14:23.734,-1
16:14:23.936,-1
16:14:24.137,-1
16:14:24.338,-1
16:14:24.540,-1
16:14:24.741,-1
16:14:24.942,-1
16:14:25.143,-1
16:14:25.343,-1
16:14:25.544,-1
16:14:25.746,-1
16:14:25.947,-1
16:14:26.148,-1
16:14:26.349,-1
16:14:26.551,-1
16:14:26.753,-1
16:14:26.955,-1
16:14:27.156,-1
16:14:27.358,-1
16:14:27.559,-1
16:14:27.762,-1
16:14:27.964,-1
16:14:28.165,-1
16:14:28.367,-1
