,A.AUTO1
14:47:24.706,-1
14:47:24.908,-1
14:47:25.112,-1
14:47:25.316,-1
14:47:25.520,-1
14:47:25.722,-1
14:47:25.928,-1
14:47:26.129,-1
14:47:26.334,-1
14:47:26.536,-1
14:47:26.737,-1
14:47:26.941,-1
14:47:27.145,-1
14:47:27.358,-1
14:47:27.579,-1
14:47:27.787,-1
14:47:27.989,-1
14:47:28.191,-1
14:47:28.392,-1
14:47:28.594,-1
14:47:28.804,-1
14:47:29.018,-1
14:47:29.229,-1
14:47:29.433,-1
14:47:29.634,-1
14:47:29.844,-1
14:47:30.055,-1
14:47:30.256,-1
14:47:30.458,-1
14:47:30.667,-1
14:47:30.869,-1
14:47:31.089,-1
14:47:31.296,-1
14:47:31.498,-1
14:47:31.702,-1
14:47:31.905,-1
14:47:32.108,-1
14:47:32.312,-1
14:47:32.537,-1
14:47:32.744,-1
14:47:32.946,-1
14:47:33.148,-1
14:47:33.350,-1
14:47:33.553,-1
14:47:33.757,-1
14:47:33.963,-1
14:47:34.169,-1
14:47:34.372,-1
14:47:38.160,-1
14:47:38.361,-1
14:47:38.563,-1
14:47:38.765,-1
14:47:38.967,-1
14:47:39.171,-1
14:47:39.382,-1
14:47:39.587,-1
14:47:39.790,-1
14:47:39.992,-1
14:47:40.196,-1
14:47:40.402,-1
14:47:40.604,-1
14:47:40.808,-1
14:47:41.012,-1
14:47:41.217,-1
14:47:41.424,-1
14:47:41.628,-1
14:47:41.831,-1
14:47:42.037,-1
14:47:42.242,-1
14:47:42.444,-1
14:47:42.646,-1
14:47:42.848,-1
14:47:43.051,-1
14:47:43.259,-1
14:47:43.468,-1
14:47:43.673,-1
14:47:43.878,-1
14:47:44.081,-1
14:47:44.283,-1
14:47:44.486,-1
14:47:44.688,-1
14:47:44.891,-1
14:47:45.092,-1
14:47:45.297,-1
14:47:45.499,-1
14:47:45.704,-1
14:47:45.906,-1
14:47:46.114,-1
14:47:46.321,-1
14:47:46.549,-1
14:47:46.751,-1
14:47:46.953,-1
14:47:47.157,-1
14:47:47.367,-1
14:47:47.569,-1
14:47:47.771,-1
14:47:47.973,-1
