,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
17:18:27.350,186139.0,0.25,0.1,1000.0,30.0,4.6,18000.0,1000.0,3756.0,1820.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:31.368,200.0,0.25,0.1,1000.0,30.0,3.7,18000.0,1000.0,0.0,1880.0,0.0,150.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:35.404,253191.0,0.25,0.1,1000.0,30.0,0.0,9000.0,1000.0,31941.0,890.0,0.0,700.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:39.433,300000.0,0.25,0.1,1000.0,30.0,4.3,18000.0,1000.0,16158.0,3000.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:43.452,124464.0,0.25,0.1,1000.0,30.0,0.7,9600.0,1000.0,21508.0,3000.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:47.474,170204.0,0.25,0.1,1000.0,30.0,0.1,2700.0,1000.0,13594.0,140.0,0.0,250.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:51.018,300000.0,0.25,0.1,1000.0,30.0,4.4,18000.0,1000.0,0.0,0.0,0.0,2000.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:55.038,77347.0,0.25,0.1,1000.0,30.0,5.1,10200.0,1000.0,18994.0,3000.0,0.0,950.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:18:59.049,200.0,0.25,0.1,1000.0,30.0,1.4,7700.0,1000.0,0.0,1350.0,0.0,1850.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:19:03.073,231163.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,11971.0,560.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:19:07.101,300000.0,0.25,0.1,1000.0,30.0,0.0,16800.0,1000.0,0.0,670.0,0.0,1700.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:19:11.115,200.0,0.25,0.1,1000.0,30.0,3.2,500.0,1000.0,0.0,510.0,0.0,1400.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
