time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
16:09:38,-0.0012491990346461535,0.000944627303397283,0.023170451633632183,0.0002160628791898489,0.0001740858133416623,0.0016244823345914483,STABILIZE,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.5,0.0,1500.0
16:09:48,-0.0008233443756277362,0.0009869062341749668,0.021080415075023968,0.0003397768984238307,0.0002695977066953977,0.0013584969953323405,AUTO,-35.3632622,149.1652375,12.0,-1.0,0.0,-3.0,0.0,1.3333333333333333,-1000.0,1.0,0.0,0.3333333333333333,1500.0
16:09:50,-0.0002045120757732851,0.0013442552105213206,0.020613767206668854,7.873139111325145e-05,0.00022622820688411593,0.001311329542659223,AUTO,-35.3632621,149.1652375,17.333333333333332,0.0,0.6666666666666666,-0.6666666666666666,0.0,2.0,-998.6666666666666,0.0,0.6666666666666666,0.0,1500.0
16:09:52,0.0029808952628324428,0.00030292053512918454,0.02020807812611262,-0.00010585870283345382,0.0024945579934865236,0.002341355119521419,AUTO,-35.3632621,149.1652375,235.66666666666666,0.0,0.6666666666666666,-70.66666666666667,0.0,0.0,-1126.0,1.0,2.3333333333333335,1.3333333333333333,1500.0
16:09:54,0.05337349201242129,-0.001115409346918265,-0.006575226783752441,-0.04088264952103297,0.037570979446172714,-0.04949138492035369,AUTO,-35.363261599999994,149.1652399,2933.3333333333335,7.666666666666667,43.0,-146.66666666666666,1.3333333333333333,-7.666666666666667,-994.0,-40.0,38.333333333333336,-49.333333333333336,1500.0
16:09:56,-0.0708091954390208,-0.0003145374357700348,-0.09666326890389125,0.03538705724834775,-0.0011231625297417243,-0.019539276137948036,AUTO,-35.3632608,149.165246,5972.666666666667,-2.0,-25.666666666666668,-148.33333333333334,-2.3333333333333335,4.0,-1003.0,35.666666666666664,-0.3333333333333333,-19.0,1500.0
16:09:58,0.055329903960227966,0.0127464405571421,-0.10405109822750092,0.06367137531439464,3.7590391002595425e-05,0.004131669799486796,AUTO,-35.36326263333333,149.16523483333336,9069.0,-19.666666666666668,-29.0,-152.66666666666666,-1.3333333333333333,9.333333333333334,-1002.6666666666666,63.666666666666664,0.3333333333333333,3.3333333333333335,1500.0
16:10:00,-0.03213749888042609,-0.0025890637965252004,-0.10086129605770111,-0.006519652747859557,0.04689948260784149,-0.07996838043133418,AUTO,-35.3632624,149.16523753333334,12161.666666666666,28.666666666666668,10.333333333333334,-150.66666666666666,-3.3333333333333335,-7.0,-1005.0,-5.333333333333333,47.0,-79.66666666666667,1500.0
16:10:02,0.01728452928364277,0.018778534916539986,-0.17302748560905457,0.003916086784253518,-0.012282920069992542,0.0032072575219596424,AUTO,-35.3632601,149.16523536666668,15289.666666666666,-8.333333333333334,-4.333333333333333,-152.33333333333334,-0.6666666666666666,2.0,-999.0,4.666666666666667,-10.666666666666666,3.0,1500.0
16:10:04,0.0006173892858593414,-0.0017259999876841903,-0.17988285919030508,-0.0032920249893019595,-0.0012213266066585977,-0.019014770165085793,AUTO,-35.36326176666666,149.16523606666667,18407.333333333332,-8.0,8.0,-152.0,2.3333333333333335,0.0,-1000.0,-2.0,0.0,-18.666666666666668,1500.0
16:10:06,0.0033882628194987774,0.0017867526039481163,-0.22918989757696787,0.002367120779429873,0.002865305325637261,-0.0240889023989439,AUTO,-35.3632621,149.1652365,21534.0,0.0,2.0,-153.0,0.0,0.0,-999.6666666666666,2.6666666666666665,3.0,-23.666666666666668,1500.0
16:10:08,0.003488285311808189,0.0035541508502016463,-0.2706449329853058,-0.0012707234321472545,0.00048822137371947366,-0.0181042371938626,AUTO,-35.3632621,149.1652366666667,24652.333333333332,-1.0,3.6666666666666665,-153.0,0.0,0.0,-1000.0,-0.3333333333333333,0.6666666666666666,-18.0,1500.0
16:10:10,0.010156777376929918,0.00223032315261662,-0.2373863955338796,-0.003702934094083806,-0.0012782873624625306,0.023505789538224537,AUTO,-35.36326236666667,149.16523676666668,27767.0,-3.0,5.666666666666667,-152.66666666666666,0.0,0.0,-999.6666666666666,-2.6666666666666665,-0.3333333333333333,23.333333333333332,1500.0
16:10:12,-0.0005058672007483741,0.001692315253118674,-0.19722293317317963,-0.0011869438070182998,-0.0006406957011980315,0.016979560256004333,AUTO,-35.3632623,149.16523800000002,30879.333333333332,0.0,5.0,-153.0,0.0,0.0,-1000.0,0.0,0.0,16.333333333333332,1500.0
16:10:14,0.0016962892453496654,0.000869175671444585,-0.1671050488948822,0.0016939419244105618,0.00011774395049239199,0.013690455506245295,AUTO,-35.3632623,149.1652381,33988.333333333336,0.0,0.0,-153.0,0.0,0.0,-1000.3333333333334,2.3333333333333335,1.0,13.0,1500.0
16:10:16,0.0020928583883990846,0.0009402423747815192,-0.14465088645617166,0.0003181594462754826,0.0009746115926342706,0.010758733997742334,AUTO,-35.3632622,149.16523793333332,37108.333333333336,0.0,0.0,-153.0,0.0,0.0,-999.6666666666666,1.0,1.3333333333333333,10.333333333333334,1500.0
16:10:18,0.0030178281012922525,0.0015146303145835798,-0.12773780524730682,0.00025805970653891563,0.0015461820100123684,0.008186713481942812,AUTO,-35.36326213333333,149.16523763333333,40217.333333333336,0.0,0.0,-153.0,0.0,0.0,-999.6666666666666,1.3333333333333333,2.3333333333333335,7.666666666666667,1500.0
