,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:10:18.775,0.5,0.1,106.0,538.0,0.1,0.0,0.0,10.0,120.0,10.0,58.0,21.0,25.0,110.0,73.0,31.0,21.0,68.0,57.0,60.0,12.0,42.0,0.0,1.0,25.0
16:10:22.778,1.3,0.1,142.0,371.0,0.1,0.0,0.0,40.0,40.0,100.0,47.0,34.0,20.0,54.0,42.0,49.0,21.0,80.0,42.0,38.0,68.0,25.0,0.0,1.0,15.0
16:10:26.714,0.2,0.1,84.0,1813.0,0.1,0.0,0.0,40.0,70.0,120.0,18.0,92.0,3.0,83.0,33.0,58.0,41.0,54.0,8.0,21.0,7.0,80.0,0.0,1.0,45.0
16:10:30.712,0.7,0.1,121.0,3985.0,0.1,0.0,0.0,10.0,20.0,130.0,89.0,21.0,7.0,21.0,49.0,76.0,10.0,38.0,41.0,81.0,49.0,27.0,0.0,1.0,30.0
16:10:34.679,0.2,0.1,58.0,226.0,0.1,0.0,0.0,20.0,40.0,210.0,35.0,45.0,10.0,7.0,21.0,83.0,33.0,77.0,62.0,7.0,13.0,61.0,0.0,1.0,45.0
16:10:38.595,0.9,0.1,107.0,3759.0,0.1,0.0,0.0,80.0,10.0,210.0,25.0,75.0,12.0,6.0,8.0,42.0,98.0,42.0,42.0,34.0,62.0,33.0,0.0,1.0,20.0
16:10:42.680,0.5,0.1,221.0,32.0,0.1,0.0,0.0,100.0,20.0,160.0,69.0,69.0,18.0,41.0,37.0,3.0,3.0,53.0,39.0,29.0,34.0,93.0,0.0,1.0,20.0
16:10:46.675,0.7,0.1,74.0,4454.0,0.1,0.0,0.0,10.0,70.0,40.0,4.0,16.0,2.0,42.0,78.0,60.0,15.0,56.0,71.0,58.0,41.0,37.0,0.0,1.0,20.0
16:10:50.638,0.2,0.1,68.0,3236.0,0.1,0.0,0.0,10.0,20.0,150.0,76.0,69.0,10.0,27.0,19.0,17.0,81.0,45.0,60.0,108.0,56.0,8.0,0.0,1.0,30.0
16:10:54.581,1.8,0.1,69.0,1063.0,0.1,0.0,0.0,100.0,40.0,80.0,38.0,55.0,17.0,3.0,25.0,5.0,49.0,17.0,85.0,52.0,46.0,23.0,0.0,1.0,40.0
16:10:58.563,0.2,0.1,196.0,1979.0,0.1,0.0,0.0,70.0,40.0,160.0,39.0,19.0,4.0,90.0,91.0,30.0,46.0,13.0,2.0,25.0,85.0,89.0,0.0,1.0,15.0
16:11:02.816,1.9,0.1,216.0,468.0,0.1,0.0,0.0,20.0,70.0,60.0,19.0,32.0,7.0,12.0,73.0,106.0,30.0,11.0,17.0,12.0,66.0,50.0,0.0,1.0,15.0
16:11:06.751,1.1,0.1,56.0,1.0,0.1,0.0,0.0,100.0,40.0,190.0,63.0,21.0,14.0,25.0,13.0,15.0,17.0,41.0,70.0,10.0,31.0,93.0,0.0,1.0,20.0
16:11:10.741,0.5,0.1,246.0,729.0,0.1,0.0,0.0,70.0,50.0,160.0,75.0,42.0,7.0,25.0,38.0,68.0,17.0,5.0,38.0,101.0,67.0,61.0,0.0,1.0,20.0
16:11:14.687,0.2,0.1,146.0,959.0,0.1,0.0,0.0,10.0,10.0,130.0,18.0,94.0,7.0,60.0,10.0,25.0,30.0,110.0,13.0,69.0,49.0,83.0,0.0,1.0,40.0
16:11:18.617,1.1,0.1,82.0,1721.0,0.1,0.0,0.0,100.0,50.0,100.0,48.0,45.0,15.0,7.0,91.0,3.0,80.0,15.0,17.0,93.0,3.0,7.0,0.0,1.0,40.0
16:11:22.535,0.3,0.1,154.0,2561.0,0.1,0.0,0.0,20.0,40.0,110.0,22.0,59.0,3.0,17.0,2.0,11.0,6.0,58.0,30.0,118.0,75.0,65.0,0.0,1.0,35.0
16:11:26.436,1.4,0.1,147.0,1284.0,0.1,0.0,0.0,40.0,100.0,60.0,48.0,67.0,18.0,108.0,99.0,101.0,15.0,8.0,23.0,19.0,90.0,17.0,0.0,1.0,25.0
16:11:30.494,0.2,0.1,166.0,1847.0,0.1,0.0,0.0,70.0,50.0,20.0,2.0,58.0,7.0,69.0,19.0,23.0,4.0,83.0,108.0,2.0,29.0,78.0,0.0,1.0,15.0
16:11:34.467,0.7,0.1,36.0,2751.0,0.1,0.0,0.0,40.0,70.0,100.0,44.0,45.0,9.0,65.0,43.0,78.0,70.0,38.0,53.0,4.0,75.0,43.0,0.0,1.0,25.0
16:11:38.478,0.5,0.1,131.0,1882.0,0.1,0.0,0.0,20.0,40.0,240.0,24.0,38.0,31.0,3.0,3.0,66.0,29.0,115.0,53.0,78.0,3.0,89.0,0.0,1.0,30.0
16:11:42.633,1.1,0.1,156.0,667.0,0.1,0.0,0.0,100.0,40.0,110.0,76.0,21.0,4.0,42.0,3.0,34.0,7.0,78.0,13.0,60.0,9.0,68.0,0.0,1.0,20.0
16:11:46.594,0.7,0.1,105.0,4721.0,0.1,0.0,0.0,70.0,50.0,130.0,11.0,57.0,9.0,43.0,17.0,49.0,23.0,25.0,19.0,54.0,25.0,31.0,0.0,1.0,15.0
16:11:50.569,0.3,0.1,228.0,27.0,0.1,0.0,0.0,120.0,40.0,40.0,38.0,2.0,7.0,12.0,65.0,11.0,41.0,8.0,118.0,53.0,73.0,7.0,0.0,1.0,45.0
16:11:54.543,0.9,0.1,186.0,1579.0,0.1,0.0,0.0,70.0,20.0,180.0,73.0,75.0,18.0,120.0,25.0,3.0,17.0,15.0,112.0,17.0,108.0,8.0,0.0,1.0,30.0
16:11:58.510,0.3,0.1,36.0,3710.0,0.1,0.0,0.0,10.0,50.0,30.0,2.0,26.0,33.0,113.0,37.0,116.0,21.0,80.0,5.0,15.0,49.0,8.0,0.0,1.0,15.0
16:12:02.902,1.1,0.1,91.0,1658.0,0.1,0.0,0.0,20.0,40.0,110.0,12.0,31.0,9.0,23.0,30.0,29.0,96.0,54.0,4.0,46.0,106.0,11.0,0.0,1.0,25.0
16:12:07.803,0.9,0.1,46.0,3207.0,0.1,0.0,0.0,40.0,100.0,40.0,8.0,47.0,23.0,34.0,35.0,19.0,23.0,45.0,45.0,25.0,38.0,29.0,0.0,1.0,45.0
16:12:12.239,0.4,0.1,40.0,1608.0,0.1,0.0,0.0,40.0,20.0,80.0,93.0,11.0,9.0,17.0,110.0,5.0,27.0,2.0,70.0,76.0,35.0,21.0,0.0,1.0,35.0
16:12:17.533,0.4,0.1,134.0,1144.0,0.1,0.0,0.0,130.0,70.0,10.0,28.0,21.0,4.0,108.0,45.0,45.0,61.0,27.0,69.0,7.0,25.0,116.0,0.0,1.0,15.0
16:12:21.944,0.5,0.1,107.0,1465.0,0.1,0.0,0.0,10.0,10.0,120.0,32.0,21.0,2.0,34.0,98.0,2.0,45.0,86.0,42.0,17.0,92.0,90.0,0.0,1.0,50.0
16:12:26.551,0.7,0.1,91.0,1974.0,0.1,0.0,0.0,100.0,40.0,80.0,8.0,1.0,19.0,43.0,61.0,45.0,21.0,60.0,23.0,15.0,75.0,19.0,0.0,1.0,30.0
16:12:30.991,0.7,0.1,42.0,4037.0,0.1,0.0,0.0,70.0,10.0,120.0,75.0,70.0,31.0,105.0,27.0,17.0,35.0,9.0,43.0,23.0,15.0,30.0,0.0,1.0,30.0
16:12:35.938,0.2,0.1,101.0,1095.0,0.1,0.0,0.0,10.0,70.0,100.0,50.0,95.0,21.0,120.0,29.0,38.0,23.0,45.0,98.0,27.0,75.0,33.0,0.0,1.0,20.0
16:12:40.414,0.2,0.1,47.0,28.0,0.1,0.0,0.0,10.0,50.0,130.0,28.0,19.0,30.0,33.0,2.0,12.0,68.0,70.0,75.0,63.0,105.0,34.0,0.0,1.0,35.0
16:12:45.843,1.7,0.1,42.0,1986.0,0.1,0.0,0.0,40.0,80.0,160.0,12.0,13.0,30.0,52.0,31.0,10.0,3.0,57.0,38.0,17.0,35.0,105.0,0.0,1.0,40.0
16:12:50.360,1.8,0.1,126.0,226.0,0.1,0.0,0.0,40.0,20.0,110.0,86.0,41.0,14.0,45.0,38.0,25.0,76.0,13.0,12.0,69.0,2.0,58.0,0.0,1.0,20.0
16:12:55.787,0.9,0.1,91.0,2643.0,0.1,0.0,0.0,70.0,10.0,10.0,8.0,21.0,36.0,2.0,35.0,81.0,15.0,17.0,48.0,25.0,10.0,35.0,0.0,1.0,40.0
16:13:00.371,1.3,0.1,82.0,1235.0,0.1,0.0,0.0,70.0,50.0,30.0,50.0,35.0,21.0,39.0,54.0,56.0,15.0,19.0,11.0,43.0,34.0,54.0,0.0,1.0,35.0
16:13:05.779,0.9,0.1,116.0,503.0,0.1,0.0,0.0,50.0,50.0,150.0,58.0,32.0,13.0,8.0,23.0,38.0,27.0,9.0,34.0,110.0,38.0,67.0,0.0,1.0,15.0
16:13:10.235,0.5,0.1,105.0,2426.0,0.1,0.0,0.0,20.0,70.0,160.0,41.0,4.0,17.0,21.0,21.0,6.0,23.0,14.0,43.0,42.0,53.0,38.0,0.0,1.0,25.0
16:13:15.500,0.7,0.1,179.0,126.0,0.1,0.0,0.0,40.0,70.0,110.0,22.0,53.0,25.0,89.0,3.0,78.0,2.0,31.0,101.0,14.0,9.0,45.0,0.0,1.0,15.0
16:13:19.968,0.3,0.1,176.0,3189.0,0.1,0.0,0.0,50.0,40.0,220.0,53.0,98.0,9.0,3.0,110.0,39.0,34.0,34.0,101.0,5.0,19.0,49.0,0.0,1.0,45.0
16:13:24.381,0.9,0.1,149.0,29.0,0.1,0.0,0.0,70.0,10.0,120.0,24.0,75.0,4.0,68.0,80.0,21.0,27.0,80.0,86.0,29.0,34.0,4.0,0.0,1.0,15.0
16:13:29.476,0.3,0.1,235.0,1245.0,0.1,0.0,0.0,40.0,70.0,160.0,68.0,44.0,7.0,49.0,27.0,80.0,29.0,33.0,85.0,31.0,37.0,8.0,0.0,1.0,35.0
