,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
04:24:30.083,42539.0,0.25,0.1,1000.0,30.0,0.8,1400.0,1000.0,11379.0,390.0
04:24:35.711,77861.0,0.25,0.1,1000.0,30.0,1.1,1200.0,1000.0,2556.0,2420.0
04:24:40.467,183800.0,0.25,0.1,1000.0,30.0,3.7,1700.0,1000.0,2087.0,940.0
04:24:46.105,91350.0,0.25,0.1,1000.0,30.0,1.5,17600.0,1000.0,5481.0,430.0
04:24:51.794,119923.0,0.25,0.1,1000.0,30.0,0.3,4200.0,1000.0,7797.0,880.0
04:24:56.535,76752.0,0.25,0.1,1000.0,30.0,1.2,13800.0,1000.0,5341.0,30.0
04:25:01.840,218386.0,0.25,0.1,1000.0,30.0,1.1,2800.0,1000.0,22872.0,360.0
04:25:06.556,100289.0,0.25,0.1,1000.0,30.0,1.9,800.0,1000.0,3412.0,170.0
04:25:11.851,142664.0,0.25,0.1,1000.0,30.0,2.9,6900.0,1000.0,4336.0,700.0
04:25:16.546,127372.0,0.25,0.1,1000.0,30.0,0.4,11600.0,1000.0,21092.0,170.0
04:25:21.392,240154.0,0.25,0.1,1000.0,30.0,0.4,2900.0,1000.0,7909.0,760.0
04:25:27.104,111153.0,0.25,0.1,1000.0,30.0,0.2,1200.0,1000.0,12270.0,1190.0
04:25:32.792,116847.0,0.25,0.1,1000.0,30.0,1.3,4300.0,1000.0,709.0,2250.0
04:25:37.463,83378.0,0.25,0.1,1000.0,30.0,0.3,7100.0,1000.0,19571.0,1280.0
04:25:43.081,64321.0,0.25,0.1,1000.0,30.0,0.4,3100.0,1000.0,11594.0,1520.0
04:25:48.763,100735.0,0.25,0.1,1000.0,30.0,1.1,1700.0,1000.0,3813.0,150.0
04:25:53.449,105864.0,0.25,0.1,1000.0,30.0,4.1,6900.0,1000.0,829.0,350.0
04:25:59.143,41317.0,0.25,0.1,1000.0,30.0,0.1,2300.0,1000.0,1698.0,1040.0
04:26:04.955,9678.0,0.25,0.1,1000.0,30.0,0.3,1900.0,1000.0,5856.0,520.0
04:26:09.650,29241.0,0.25,0.1,1000.0,30.0,0.1,12100.0,1000.0,5265.0,60.0
04:26:14.796,116605.0,0.25,0.1,1000.0,30.0,4.1,5000.0,1000.0,7861.0,430.0
04:26:19.492,3959.0,0.25,0.1,1000.0,30.0,1.2,15700.0,1000.0,7935.0,840.0
04:26:25.238,760.0,0.25,0.1,1000.0,30.0,4.4,11300.0,1000.0,6478.0,580.0
04:26:30.958,8746.0,0.25,0.1,1000.0,30.0,0.6,900.0,1000.0,11874.0,1570.0
04:26:35.731,241563.0,0.25,0.1,1000.0,30.0,0.2,5600.0,1000.0,4744.0,330.0
04:26:41.020,22479.0,0.25,0.1,1000.0,30.0,2.4,2400.0,1000.0,4066.0,120.0
04:26:46.805,184856.0,0.25,0.1,1000.0,30.0,0.8,2100.0,1000.0,11046.0,280.0
04:26:51.595,27334.0,0.25,0.1,1000.0,30.0,0.3,17300.0,1000.0,10009.0,940.0
04:26:56.861,171207.0,0.25,0.1,1000.0,30.0,1.3,2300.0,1000.0,3593.0,1070.0
04:27:01.533,56832.0,0.25,0.1,1000.0,30.0,0.3,1400.0,1000.0,16556.0,1410.0
04:27:06.726,215487.0,0.25,0.1,1000.0,30.0,2.9,10600.0,1000.0,4278.0,460.0
04:27:11.474,24730.0,0.25,0.1,1000.0,30.0,1.6,1600.0,1000.0,18129.0,20.0
04:27:17.087,95132.0,0.25,0.1,1000.0,30.0,0.2,6800.0,1000.0,8936.0,110.0
04:27:22.897,129998.0,0.25,0.1,1000.0,30.0,0.1,4100.0,1000.0,15915.0,180.0
04:27:27.549,40590.0,0.25,0.1,1000.0,30.0,0.2,1100.0,1000.0,1239.0,380.0
04:27:32.712,3809.0,0.25,0.1,1000.0,30.0,1.8,2300.0,1000.0,13973.0,30.0
04:27:37.445,126435.0,0.25,0.1,1000.0,30.0,0.6,3200.0,1000.0,10141.0,240.0
04:27:43.225,52642.0,0.25,0.1,1000.0,30.0,0.3,6400.0,1000.0,26732.0,940.0
04:27:48.951,282361.0,0.25,0.1,1000.0,30.0,0.2,3600.0,1000.0,8464.0,330.0
04:27:53.718,23007.0,0.25,0.1,1000.0,30.0,2.4,1700.0,1000.0,25394.0,50.0
04:27:58.980,46369.0,0.25,0.1,1000.0,30.0,0.4,5900.0,1000.0,13740.0,260.0
04:28:03.748,146264.0,0.25,0.1,1000.0,30.0,0.8,4200.0,1000.0,19004.0,1930.0
04:28:08.948,272037.0,0.25,0.1,1000.0,30.0,3.8,17300.0,1000.0,19698.0,2380.0
04:28:13.647,179461.0,0.25,0.1,1000.0,30.0,1.1,4000.0,1000.0,16924.0,660.0
04:28:18.749,9583.0,0.25,0.1,1000.0,30.0,2.1,17800.0,1000.0,1864.0,430.0
04:28:23.482,119529.0,0.25,0.1,1000.0,30.0,1.6,1400.0,1000.0,15686.0,1280.0
04:28:29.220,5020.0,0.25,0.1,1000.0,30.0,1.1,9900.0,1000.0,5770.0,2860.0
