,A.BRAKE1
19:03:07.914,-1
19:03:08.119,-1
19:03:08.322,-1
19:03:08.523,-1
19:03:08.730,-1
19:03:08.931,-1
19:03:09.136,-1
19:03:09.339,-1
19:03:09.542,-1
19:03:09.744,-1
19:03:09.947,-1
19:03:10.149,-1
19:03:10.353,-1
19:03:10.558,-1
19:03:10.760,-1
19:03:10.966,-1
19:03:11.170,-1
19:03:11.374,-1
19:03:11.580,-1
19:03:11.784,-1
19:03:11.986,-1
19:03:12.191,-1
19:03:12.396,-1
19:03:12.600,-1
19:03:12.802,-1
19:03:13.014,-1
19:03:13.216,-1
19:03:13.418,-1
19:03:13.623,-1
19:03:13.827,-1
19:03:14.031,-1
19:03:14.235,-1
19:03:14.439,-1
19:03:14.641,-1
19:03:14.843,-1
19:03:15.046,-1
19:03:15.248,-1
19:03:15.452,-1
19:03:15.654,-1
19:03:15.856,-1
19:03:16.060,-1
19:03:16.261,-1
19:03:16.463,-1
19:03:16.670,-1
19:03:16.873,-1
19:03:17.076,-1
19:03:17.277,-1
19:03:17.483,-1
19:03:17.685,-1
19:03:17.889,-1
19:03:18.091,-1
19:03:18.292,-1
19:03:18.495,-1
19:03:18.697,-1
19:03:18.902,-1
19:03:19.105,-1
19:03:19.309,-1
19:03:19.513,-1
19:03:19.716,-1
19:03:19.919,-1
19:03:20.121,-1
19:03:20.330,-1
19:03:20.534,-1
19:03:20.742,-1
19:03:20.945,-1
19:03:21.147,-1
19:03:21.349,-1
19:03:21.554,-1
19:03:21.760,-1
19:03:21.964,-1
19:03:22.167,-1
19:03:22.377,-1
19:03:22.579,-1
19:03:22.784,-1
19:03:22.990,-1
19:03:23.195,-1
19:03:23.400,-1
19:03:23.604,-1
19:03:23.808,-1
19:03:24.012,-1
19:03:24.215,-1
19:03:24.420,-1
19:03:24.623,-1
19:03:24.826,-1
19:03:25.028,-1
19:03:25.233,-1
19:03:25.437,-1
19:03:25.639,-1
19:03:25.840,-1
19:03:26.044,-1
19:03:26.249,-1
19:03:26.451,-1
19:03:26.653,-1
19:03:26.859,-1
19:03:27.062,-1
19:03:27.267,-1
19:03:27.472,-1
19:03:27.674,-1
19:03:27.876,-1
19:03:28.082,-1
19:03:28.287,-1
19:03:28.490,-1
19:03:28.693,-1
19:03:28.896,-1
19:03:29.097,-1
19:03:29.302,-1
19:03:29.503,-1
19:03:29.705,-1
19:03:29.907,-1
19:03:30.111,-1
19:03:30.313,-1
19:03:30.521,-1
19:03:30.726,-1
19:03:30.929,-1
19:03:31.133,-1
19:03:31.337,-1
19:03:31.539,-1
19:03:31.740,-1
19:03:31.943,-1
19:03:32.144,-1
19:03:32.346,-1
19:03:32.549,-1
19:03:32.751,-1
19:03:32.953,-1
19:03:33.156,-1
19:03:33.365,-1
19:03:33.566,-1
19:03:33.768,-1
19:03:33.969,-1
19:03:34.176,-1
19:03:34.378,-1
19:03:34.580,-1
19:03:34.782,-1
19:03:34.984,-1
19:03:35.185,-1
19:03:35.386,-1
19:03:35.588,-1
19:03:35.789,-1
19:03:35.991,-1
19:03:36.193,-1
19:03:36.400,-1
19:03:36.607,-1
19:03:36.810,-1
19:03:37.014,-1
19:03:37.228,-1
19:03:37.430,-1
19:03:37.635,-1
19:03:37.839,-1
19:03:38.043,-1
19:03:38.246,-1
19:03:38.450,-1
19:03:38.657,-1
19:03:38.861,-1
19:03:39.063,-1
19:03:39.265,-1
19:03:43.054,-1
19:03:43.259,-1
19:03:43.462,-1
19:03:43.668,-1
19:03:43.871,-1
19:03:44.075,-1
19:03:44.280,-1
19:03:44.482,-1
19:03:44.686,-1
19:03:44.896,-1
19:03:45.098,-1
19:03:45.302,-1
19:03:45.504,-1
19:03:45.707,-1
19:03:45.910,-1
19:03:46.113,-1
19:03:46.316,-1
19:03:46.520,-1
19:03:46.722,-1
19:03:46.926,-1
19:03:47.129,-1
19:03:47.331,-1
19:03:47.535,-1
19:03:47.769,-1
19:03:47.992,-1
19:03:48.216,-1
19:03:48.427,-1
19:03:48.629,-1
19:03:48.834,-1
19:03:49.035,-1
19:03:49.237,-1
19:03:49.439,-1
19:03:49.640,-1
19:03:49.843,-1
19:03:50.045,-1
19:03:50.248,-1
19:03:50.449,-1
19:03:50.652,-1
19:03:50.853,-1
19:03:51.060,-1
19:03:51.265,-1
19:03:51.466,-1
19:03:51.673,-1
19:03:51.895,-1
19:03:52.110,-1
19:03:52.356,-1
19:03:52.565,-1
19:03:52.776,-1
19:03:53.074,-1
19:03:53.284,-1
19:03:53.520,-1
19:03:53.722,-1
19:03:53.926,-1
19:03:54.131,-1
19:03:54.333,-1
19:03:54.535,-1
19:03:54.736,-1
19:03:54.940,-1
19:03:55.142,-1
19:03:55.344,-1
19:03:55.546,-1
19:03:55.751,-1
19:03:55.955,-1
19:03:56.161,-1
19:03:56.367,-1
19:03:56.572,-1
19:03:56.779,-1
19:03:56.982,-1
19:03:57.237,-1
19:03:57.445,-1
19:03:57.655,-1
19:03:57.867,-1
19:03:58.088,-1
19:03:58.300,-1
19:03:58.502,-1
19:03:58.706,-1
19:03:58.912,-1
19:03:59.116,-1
19:03:59.317,-1
19:03:59.519,-1
19:03:59.721,-1
19:03:59.926,-1
19:04:00.128,-1
19:04:00.331,-1
19:04:00.534,-1
19:04:00.736,-1
19:04:00.937,-1
19:04:01.142,-1
19:04:01.344,-1
19:04:01.553,-1
19:04:01.807,-1
19:04:02.023,-1
19:04:02.251,-1
19:04:02.504,-1
19:04:02.733,-1
19:04:03.006,-1
19:04:03.209,-1
19:04:03.412,-1
19:04:03.614,-1
19:04:03.820,-1
19:04:04.027,-1
19:04:04.239,-1
19:04:04.442,-1
19:04:04.646,-1
19:04:04.848,-1
19:04:05.052,1
19:04:05.260,1
19:04:05.465,1
19:04:05.667,1
19:04:05.869,1
19:04:06.072,1
19:04:06.277,1
19:04:06.480,1
19:04:06.683,1
19:04:06.888,1
19:04:07.089,1
19:04:07.297,-1
19:04:07.505,-1
19:04:07.724,-1
19:04:07.955,-1
19:04:08.180,-1
19:04:08.393,-1
19:04:08.611,-1
19:04:08.863,-1
19:04:09.078,-1
19:04:09.284,-1
19:04:09.485,-1
19:04:09.687,-1
19:04:09.889,-1
19:04:10.093,-1
19:04:10.295,-1
19:04:10.496,-1
19:04:10.699,-1
19:04:10.900,-1
19:04:11.103,-1
19:04:11.305,-1
19:04:11.508,-1
19:04:11.710,-1
19:04:11.912,-1
19:04:12.116,-1
19:04:12.318,-1
19:04:12.522,-1
19:04:12.725,-1
19:04:12.928,-1
19:04:13.132,-1
19:04:13.347,-1
19:04:13.588,-1
19:04:13.872,-1
19:04:14.075,-1
19:04:14.338,-1
19:04:14.551,-1
19:04:14.786,-1
19:04:14.989,-1
19:04:15.199,-1
19:04:18.983,-1
19:04:19.184,-1
19:04:19.390,-1
19:04:19.592,-1
19:04:19.795,-1
19:04:20.002,-1
19:04:20.207,-1
19:04:20.412,-1
19:04:20.618,-1
19:04:20.821,-1
19:04:21.027,-1
19:04:21.229,-1
19:04:21.458,-1
19:04:21.685,-1
19:04:21.903,-1
19:04:22.116,-1
19:04:22.328,-1
19:04:22.569,-1
19:04:22.773,-1
19:04:22.985,-1
19:04:23.189,-1
19:04:23.393,-1
19:04:23.595,-1
19:04:23.798,-1
19:04:23.999,-1
19:04:24.202,-1
19:04:24.406,-1
19:04:24.608,-1
19:04:24.811,-1
19:04:25.015,-1
19:04:25.218,-1
19:04:25.421,-1
19:04:25.625,-1
19:04:25.827,-1
19:04:26.032,-1
19:04:26.247,-1
19:04:26.471,-1
19:04:26.692,-1
19:04:26.904,-1
19:04:27.129,-1
19:04:27.332,-1
19:04:27.535,-1
19:04:27.738,-1
19:04:27.939,-1
19:04:28.144,-1
19:04:28.351,-1
19:04:28.553,-1
19:04:28.755,-1
19:04:28.960,-1
19:04:29.161,-1
19:04:29.367,-1
19:04:29.572,-1
19:04:29.774,-1
19:04:29.979,-1
19:04:30.179,-1
19:04:30.383,-1
19:04:30.588,-1
19:04:30.792,-1
19:04:30.993,-1
19:04:31.196,-1
19:04:31.406,-1
19:04:31.615,-1
19:04:31.843,-1
19:04:32.071,-1
19:04:32.357,-1
19:04:32.566,-1
19:04:32.776,-1
19:04:32.980,-1
19:04:33.183,-1
19:04:33.387,-1
19:04:33.590,-1
19:04:33.795,-1
19:04:33.996,-1
19:04:34.201,-1
19:04:34.404,-1
19:04:34.608,-1
19:04:34.816,-1
19:04:35.021,1
19:04:35.223,1
19:04:35.427,1
19:04:35.631,1
19:04:35.865,1
19:04:36.085,1
19:04:36.298,1
19:04:36.516,1
19:04:36.758,1
19:04:37.002,-1
19:04:37.215,-1
19:04:37.471,-1
19:04:37.685,-1
19:04:37.888,-1
19:04:38.091,-1
19:04:38.296,-1
19:04:38.510,-1
19:04:38.711,-1
19:04:38.913,-1
19:04:39.116,-1
19:04:39.319,-1
19:04:39.523,-1
19:04:39.725,-1
19:04:39.927,-1
19:04:40.132,-1
19:04:40.334,-1
19:04:40.535,-1
19:04:40.738,-1
19:04:40.941,-1
19:04:41.145,-1
19:04:41.358,-1
19:04:41.563,-1
19:04:41.768,-1
19:04:41.983,-1
19:04:42.187,-1
19:04:42.396,-1
19:04:42.601,-1
19:04:42.804,-1
19:04:43.009,-1
19:04:43.212,-1
19:04:43.416,-1
19:04:43.617,-1
19:04:43.820,-1
19:04:44.023,-1
19:04:44.229,-1
19:04:44.431,-1
19:04:44.637,-1
19:04:44.846,-1
19:04:45.048,-1
19:04:45.252,-1
19:04:45.459,-1
19:04:45.660,-1
19:04:45.879,-1
19:04:46.106,-1
19:04:46.349,-1
19:04:46.560,-1
19:04:46.810,-1
19:04:47.023,-1
19:04:47.276,-1
19:04:47.501,-1
19:04:47.710,-1
19:04:47.912,-1
19:04:48.115,-1
19:04:48.317,-1
19:04:48.520,-1
19:04:48.722,-1
19:04:48.926,-1
19:04:49.134,-1
19:04:49.338,-1
19:04:49.541,-1
19:04:49.743,-1
19:04:49.946,-1
19:04:50.147,-1
19:04:50.348,1
19:04:50.553,1
19:04:50.757,1
19:04:50.959,1
19:04:54.754,1
19:04:54.957,1
19:04:55.160,1
19:04:55.362,1
19:04:55.574,1
19:04:55.785,1
19:04:56.017,1
19:04:56.266,1
19:04:56.527,1
19:04:56.759,-1
19:04:57.029,-1
19:04:57.307,-1
19:04:57.549,-1
19:04:57.757,-1
19:04:57.959,-1
19:04:58.161,-1
19:04:58.366,-1
19:04:58.579,-1
19:04:58.784,-1
19:04:58.987,-1
19:04:59.192,-1
19:04:59.408,-1
19:04:59.613,-1
19:04:59.822,-1
19:05:00.027,-1
19:05:00.229,-1
19:05:00.436,-1
19:05:00.637,-1
19:05:00.841,-1
19:05:01.044,-1
19:05:01.249,-1
19:05:01.453,-1
19:05:01.656,-1
19:05:01.859,-1
19:05:02.062,-1
19:05:02.267,-1
19:05:02.471,-1
19:05:02.673,-1
19:05:02.876,-1
19:05:03.078,-1
19:05:03.280,-1
19:05:03.482,-1
19:05:03.689,-1
19:05:03.892,-1
19:05:04.094,-1
19:05:04.296,-1
19:05:04.498,-1
19:05:04.702,-1
19:05:04.904,-1
19:05:05.106,-1
19:05:05.308,-1
19:05:05.512,-1
19:05:05.717,-1
19:05:05.922,-1
19:05:06.126,-1
19:05:06.328,-1
19:05:06.531,-1
19:05:06.733,-1
19:05:06.934,-1
19:05:07.137,-1
19:05:07.343,-1
19:05:07.544,-1
19:05:07.747,-1
19:05:07.952,-1
19:05:08.154,-1
19:05:08.364,-1
19:05:08.571,-1
19:05:08.775,-1
19:05:08.977,-1
19:05:09.189,-1
19:05:09.392,-1
19:05:09.596,-1
19:05:09.800,-1
19:05:10.002,-1
19:05:10.204,-1
19:05:10.407,-1
19:05:10.611,-1
19:05:10.819,-1
19:05:11.022,-1
19:05:11.225,1
19:05:11.428,1
19:05:11.630,1
19:05:11.831,1
19:05:12.039,1
19:05:12.245,1
19:05:12.447,1
19:05:12.649,1
19:05:12.851,1
19:05:13.054,1
19:05:13.257,-1
19:05:13.461,-1
19:05:13.668,-1
19:05:13.870,-1
19:05:14.073,-1
19:05:14.278,-1
19:05:14.481,-1
19:05:14.684,-1
19:05:14.885,-1
19:05:15.088,-1
19:05:15.292,-1
19:05:15.495,-1
19:05:15.697,-1
19:05:15.903,-1
19:05:16.105,-1
19:05:16.309,-1
19:05:16.513,-1
19:05:16.716,-1
19:05:16.917,-1
19:05:17.119,-1
19:05:17.321,-1
19:05:17.539,-1
19:05:17.741,-1
19:05:17.948,-1
19:05:18.151,-1
19:05:18.355,-1
19:05:18.558,-1
19:05:18.760,-1
19:05:18.966,-1
19:05:19.170,-1
19:05:19.376,-1
19:05:19.582,-1
19:05:19.784,-1
19:05:19.989,-1
19:05:20.190,-1
19:05:20.392,-1
19:05:20.601,-1
19:05:20.803,-1
19:05:21.004,-1
19:05:21.206,-1
19:05:21.408,-1
19:05:21.610,-1
19:05:21.811,-1
19:05:22.014,-1
19:05:22.219,-1
19:05:22.420,-1
19:05:22.623,-1
19:05:22.826,-1
19:05:23.030,-1
19:05:23.262,-1
19:05:23.493,-1
19:05:23.698,-1
19:05:23.907,-1
19:05:24.126,-1
19:05:24.331,-1
19:05:24.541,-1
19:05:24.746,-1
19:05:24.948,-1
19:05:25.150,-1
19:05:25.353,-1
19:05:25.555,-1
19:05:25.758,-1
19:05:25.962,-1
19:05:26.170,-1
19:05:26.372,-1
19:05:26.576,-1
19:05:26.778,-1
19:05:30.561,-1
19:05:30.775,-1
19:05:30.979,-1
19:05:31.183,-1
19:05:31.387,-1
19:05:31.591,-1
19:05:31.795,-1
19:05:31.998,-1
19:05:32.204,-1
19:05:32.410,-1
19:05:32.617,-1
19:05:32.821,-1
19:05:33.027,-1
19:05:33.233,-1
19:05:33.443,-1
19:05:33.649,-1
19:05:33.851,-1
19:05:34.056,-1
19:05:34.262,-1
19:05:34.466,-1
19:05:34.671,-1
19:05:34.873,-1
19:05:35.078,-1
19:05:35.280,-1
19:05:35.482,-1
19:05:35.687,-1
19:05:35.893,-1
19:05:36.098,-1
19:05:36.301,-1
19:05:36.505,-1
19:05:36.724,-1
19:05:36.946,-1
19:05:37.197,-1
19:05:37.435,-1
19:05:37.671,-1
19:05:37.933,-1
19:05:38.162,-1
19:05:38.389,-1
19:05:38.604,-1
19:05:38.807,-1
19:05:39.017,-1
19:05:39.239,-1
19:05:39.441,-1
19:05:39.649,-1
19:05:39.860,-1
19:05:40.064,-1
19:05:40.265,1
19:05:40.467,1
19:05:40.669,1
19:05:40.873,1
19:05:41.075,1
19:05:41.279,1
19:05:41.485,1
19:05:41.687,1
19:05:41.890,1
19:05:42.098,1
19:05:42.300,1
19:05:42.512,-1
19:05:42.729,-1
19:05:42.954,-1
19:05:43.161,-1
19:05:43.376,-1
19:05:43.604,-1
19:05:43.812,-1
19:05:44.075,-1
19:05:44.320,-1
19:05:44.523,-1
19:05:44.725,-1
19:05:44.928,-1
19:05:45.130,-1
19:05:45.335,-1
19:05:45.536,-1
19:05:45.744,-1
19:05:45.946,-1
19:05:46.149,-1
19:05:46.350,-1
19:05:46.555,-1
19:05:46.757,-1
19:05:46.958,-1
19:05:47.160,-1
19:05:47.362,-1
19:05:47.563,-1
19:05:47.766,-1
19:05:47.969,-1
19:05:48.172,-1
19:05:48.384,-1
19:05:48.616,-1
19:05:48.837,-1
19:05:49.052,-1
19:05:49.273,-1
19:05:49.476,-1
19:05:49.686,-1
19:05:49.892,-1
19:05:50.094,-1
19:05:50.297,-1
19:05:50.500,-1
19:05:50.703,-1
19:05:50.908,-1
19:05:51.112,-1
19:05:51.317,-1
19:05:51.520,-1
19:05:51.722,-1
19:05:51.925,-1
19:05:52.127,-1
19:05:52.332,-1
19:05:52.540,-1
19:05:52.820,-1
19:05:53.026,-1
19:05:53.250,-1
19:05:53.496,-1
19:05:53.756,-1
19:05:53.963,-1
19:05:54.169,-1
19:05:54.372,-1
19:05:54.575,-1
19:05:54.778,-1
19:05:54.979,-1
19:05:55.181,-1
19:05:55.383,-1
19:05:55.588,-1
19:05:55.790,-1
19:05:55.993,-1
19:05:56.197,-1
19:05:56.401,-1
19:05:56.603,-1
19:05:56.807,-1
19:05:57.012,-1
19:05:57.225,-1
19:05:57.447,-1
19:05:57.651,-1
19:05:57.891,-1
19:05:58.101,-1
19:05:58.306,-1
19:05:58.510,-1
19:05:58.712,-1
19:05:58.923,-1
19:05:59.127,-1
19:05:59.331,-1
19:05:59.536,-1
19:05:59.739,-1
19:05:59.943,-1
19:06:00.145,-1
19:06:00.348,-1
19:06:00.551,-1
19:06:00.753,-1
19:06:00.959,-1
19:06:01.163,-1
19:06:01.365,-1
19:06:01.567,-1
19:06:01.776,-1
19:06:01.983,-1
19:06:02.186,-1
19:06:02.412,-1
19:06:02.645,-1
19:06:06.441,-1
19:06:06.699,-1
19:06:06.909,-1
19:06:07.134,-1
19:06:07.336,-1
19:06:07.539,-1
19:06:07.742,-1
19:06:07.944,-1
19:06:08.148,-1
19:06:08.353,-1
19:06:08.556,1
19:06:08.761,1
19:06:08.965,1
19:06:09.175,1
19:06:09.380,1
19:06:09.583,1
19:06:09.787,1
19:06:09.992,1
19:06:10.194,1
19:06:10.402,-1
19:06:10.604,-1
19:06:10.806,-1
19:06:11.008,-1
19:06:11.210,-1
19:06:11.411,-1
19:06:11.614,-1
19:06:11.816,-1
19:06:12.017,-1
19:06:12.220,-1
19:06:12.450,-1
19:06:12.656,-1
19:06:12.876,-1
19:06:13.123,-1
19:06:13.360,-1
19:06:13.566,-1
19:06:13.791,-1
19:06:14.006,-1
19:06:14.214,-1
19:06:14.420,-1
19:06:14.621,-1
19:06:14.824,-1
19:06:15.028,-1
19:06:15.230,-1
19:06:15.433,-1
19:06:15.635,-1
19:06:15.843,-1
19:06:16.045,-1
19:06:16.247,-1
19:06:16.452,-1
19:06:16.654,-1
19:06:16.857,-1
19:06:17.060,-1
