,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
19:03:44.327,0.2,0.1,161.0,2688.0,0.1,0.0,0.0,130.0,40.0,150.0,0.0,48.0,32.0,53.0,120.0,26.0,71.0,120.0,46.0,70.0,59.0,49.0,0.0,1.0,50.0
19:03:48.824,0.4,0.1,103.0,2934.0,0.1,0.0,0.0,30.0,0.0,230.0,0.0,0.0,0.0,57.0,0.0,120.0,120.0,90.0,119.0,0.0,120.0,105.0,0.0,1.0,30.0
19:03:54.077,2.0,0.1,25.0,5000.0,0.1,0.0,0.0,0.0,90.0,180.0,0.0,0.0,38.0,109.0,55.0,60.0,12.0,99.0,93.0,71.0,68.0,120.0,0.0,1.0,15.0
19:03:58.386,0.9,0.1,250.0,0.0,0.1,0.0,0.0,20.0,90.0,210.0,100.0,60.0,7.0,0.0,120.0,0.0,43.0,49.0,119.0,0.0,43.0,112.0,0.0,1.0,40.0
19:04:04.229,1.9,0.1,250.0,4097.0,0.1,0.0,0.0,80.0,10.0,0.0,66.0,100.0,16.0,40.0,61.0,57.0,85.0,120.0,25.0,0.0,0.0,21.0,0.0,1.0,30.0
19:04:10.158,0.8,0.1,120.0,4944.0,0.1,0.0,0.0,60.0,60.0,130.0,27.0,0.0,40.0,65.0,0.0,110.0,85.0,0.0,57.0,53.0,60.0,82.0,0.0,1.0,50.0
19:04:14.797,1.1,0.1,25.0,2017.0,0.1,0.0,0.0,50.0,10.0,0.0,28.0,38.0,28.0,120.0,0.0,120.0,62.0,27.0,67.0,20.0,24.0,81.0,0.0,1.0,40.0
19:04:22.931,0.1,0.1,25.0,5000.0,0.1,0.0,0.0,90.0,0.0,250.0,100.0,100.0,27.0,70.0,73.0,72.0,11.0,19.0,78.0,45.0,4.0,38.0,0.0,1.0,45.0
19:04:28.192,0.6,0.1,113.0,4233.0,0.1,0.0,0.0,130.0,130.0,30.0,29.0,65.0,0.0,80.0,67.0,106.0,77.0,30.0,44.0,0.0,26.0,6.0,0.0,1.0,50.0
19:04:32.817,2.0,0.1,240.0,1766.0,0.1,0.0,0.0,90.0,120.0,110.0,24.0,90.0,6.0,120.0,120.0,6.0,0.0,75.0,58.0,26.0,38.0,0.0,0.0,1.0,50.0
