,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS
14:04:36.465,146667.0,0.25,0.1,1000.0,30.0
14:04:40.492,187568.0,0.25,0.1,1000.0,30.0
14:04:44.013,163519.0,0.25,0.1,1000.0,30.0
14:04:48.041,300000.0,0.25,0.1,1000.0,30.0
14:04:52.058,102391.0,0.25,0.1,1000.0,30.0
14:04:56.089,216876.0,0.25,0.1,1000.0,30.0
14:05:00.116,200.0,0.25,0.1,1000.0,30.0
14:05:04.139,142317.0,0.25,0.1,1000.0,30.0
14:05:08.164,114041.0,0.25,0.1,1000.0,30.0
14:05:12.182,113600.0,0.25,0.1,1000.0,30.0
14:05:16.196,69217.0,0.25,0.1,1000.0,30.0
14:05:20.222,300000.0,0.25,0.1,1000.0,30.0
14:05:24.253,127367.0,0.25,0.1,1000.0,30.0
14:05:28.283,227396.0,0.25,0.1,1000.0,30.0
14:05:32.299,78917.0,0.25,0.1,1000.0,30.0
14:05:36.337,190218.0,0.25,0.1,1000.0,30.0
14:05:40.354,71144.0,0.25,0.1,1000.0,30.0
14:05:44.367,200.0,0.25,0.1,1000.0,30.0
14:05:48.393,300000.0,0.25,0.1,1000.0,30.0
14:05:52.417,184797.0,0.25,0.1,1000.0,30.0
14:05:56.434,31897.0,0.25,0.1,1000.0,30.0
14:06:00.456,111764.0,0.25,0.1,1000.0,30.0
14:06:04.478,126066.0,0.25,0.1,1000.0,30.0
14:06:08.504,268014.0,0.25,0.1,1000.0,30.0
14:06:12.035,131075.0,0.25,0.1,1000.0,30.0
14:06:16.069,185230.0,0.25,0.1,1000.0,30.0
14:06:20.092,149452.0,0.25,0.1,1000.0,30.0
14:06:24.127,269010.0,0.25,0.1,1000.0,30.0
14:06:28.160,287990.0,0.25,0.1,1000.0,30.0
14:06:32.175,33118.0,0.25,0.1,1000.0,30.0
14:06:36.194,157496.0,0.25,0.1,1000.0,30.0
14:06:40.222,282195.0,0.25,0.1,1000.0,30.0
14:06:44.263,260150.0,0.25,0.1,1000.0,30.0
14:06:48.297,300000.0,0.25,0.1,1000.0,30.0
14:06:52.360,188999.0,0.25,0.1,1000.0,30.0
14:06:56.386,258192.0,0.25,0.1,1000.0,30.0
14:07:00.398,200.0,0.25,0.1,1000.0,30.0
14:07:04.420,164838.0,0.25,0.1,1000.0,30.0
14:07:08.451,211839.0,0.25,0.1,1000.0,30.0
14:07:12.471,200.0,0.25,0.1,1000.0,30.0
14:07:16.504,216697.0,0.25,0.1,1000.0,30.0
14:07:20.035,291014.0,0.25,0.1,1000.0,30.0
14:07:24.086,283067.0,0.25,0.1,1000.0,30.0
14:07:28.113,232808.0,0.25,0.1,1000.0,30.0
14:07:32.164,61482.0,0.25,0.1,1000.0,30.0
14:07:36.200,242639.0,0.25,0.1,1000.0,30.0
14:07:40.222,200.0,0.25,0.1,1000.0,30.0
14:07:44.243,78345.0,0.25,0.1,1000.0,30.0
14:07:48.268,15127.0,0.25,0.1,1000.0,30.0
14:07:52.301,205892.0,0.25,0.1,1000.0,30.0
