,LAND_SPEED,LAND_ALT_LOW,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG,RNGFND5_PWRRNG,RNGFND6_PWRRNG,RNGFND7_PWRRNG,RNGFND8_PWRRNG,RNGFND9_PWRRNG,RNGFNDA_PWRRNG,WPNAV_TER_MARGIN,OA_MARGIN_MAX,VISO_POS_M_NSE,WP_NAVALT_MIN,OA_BR_LOOKAHEAD,FOLL_OFS_X,BCN_ALT,TERRAIN_MARGIN
16:44:02.387,130.0,5790.0,0.0,0.0,1.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,81.0,-100.0,8628.0,0.05
16:44:06.465,80.0,100.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,59.1,0.1,0.0,34.0,93.0,10000.0,0.05
16:44:10.863,150.0,10000.0,0.0,0.0,1.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,28.0,-100.0,10000.0,0.05
16:44:14.982,110.0,10000.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.1,0.1,0.0,90.0,-20.0,0.0,0.05
16:44:18.950,120.0,4650.0,0.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,19.1,0.1,0.0,39.0,-14.0,10000.0,0.05
16:44:22.773,30.0,10000.0,0.0,0.0,1.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,85.1,0.1,0.0,93.0,-11.0,4920.0,0.05
16:44:26.812,110.0,1690.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.1,0.1,0.0,13.0,53.0,5476.0,0.05
16:44:30.866,70.0,7110.0,0.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.1,0.1,0.0,11.0,100.0,10000.0,0.05
16:44:36.076,30.0,650.0,0.0,0.0,1.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,96.1,0.1,0.0,80.0,81.0,6614.0,0.05
16:44:50.381,170.0,2190.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.1,0.0,1.0,100.0,6407.0,0.05
16:44:56.146,100.0,10000.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,-48.0,6011.0,0.05
16:45:00.274,30.0,4790.0,0.0,0.0,1.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,18.1,0.1,0.0,76.0,51.0,604.0,0.05
16:45:04.038,60.0,100.0,0.0,0.0,1.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,66.1,0.1,0.0,66.0,36.0,10000.0,0.05
16:45:10.459,30.0,3260.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,82.1,0.1,0.0,52.0,-48.0,9226.0,0.05
16:45:14.548,60.0,9120.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,88.1,0.1,0.0,57.0,25.0,3002.0,0.05
16:45:22.095,200.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,64.1,0.1,0.0,51.0,-1.0,1403.0,0.05
16:45:26.281,100.0,9480.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,87.0,-100.0,0.0,0.05
16:45:32.253,100.0,6340.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.1,0.1,0.0,87.0,100.0,1061.0,0.05
16:45:36.379,160.0,100.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,1.0,86.0,5326.0,0.05
16:45:40.634,190.0,100.0,0.0,0.0,1.0,-89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,54.1,0.1,0.0,1.0,-100.0,5764.0,0.05
