time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,MODE
16:29:40,-0.0006776260852348059,0.0011317321914248168,0.021337417885661125,0.00020739019964821637,0.00030029250774532557,0.0014183506718836725,-35.3632621,149.1652375,17.5,0.0,0.0,-2.0,0.0,1.5,-1000.0,0.5,0.5,0.5,49832.0,AUTO
16:29:42,-0.00019068014080403373,0.001684156944975257,0.02073848247528076,0.0003285171987954527,0.0003142365312669426,0.0013883537612855434,-35.3632621,149.1652374,24.5,0.0,0.0,-2.0,0.0,1.5,-1000.0,0.5,0.0,0.0,49832.0,AUTO
16:29:43,0.0027318087813910097,0.0005073023421573453,0.02065580151975155,0.0008650250820210204,-0.0007556756900157779,0.001937331137014553,-35.3632621,149.1652375,191.25,0.0,0.5,-56.25,0.0,0.0,-1117.25,1.75,-0.25,1.5,129157.0,AUTO
16:29:44,0.029452167451381683,-0.002180977666284889,0.020214855670928955,0.04541177675127983,-0.007764357840642333,0.0024593385169282556,-35.363262,149.1652377,1613.0,1.5,9.5,-147.5,0.0,-0.5,-1011.0,45.5,-6.5,1.5,129157.0,AUTO
16:29:46,-0.04373207688331604,0.005590755958110094,-0.07078278809785843,-0.07356665469706059,-0.009681885596364737,-0.03543128818273544,-35.36326085,149.1652456,4648.5,1.5,29.5,-149.0,4.0,-8.0,-1001.0,-72.5,-9.0,-35.0,129157.0,AUTO
16:29:48,0.0036475625820457935,0.007839430589228868,-0.1073322631418705,0.06790472567081451,0.009982769843190908,-0.00034999981289729476,-35.363261550000004,149.1652393,7718.0,-13.0,-57.0,-150.5,-5.5,13.0,-1003.5,68.0,10.0,-0.5,129157.0,AUTO
16:29:49,0.05035967938601971,0.009076948888832703,-0.10284690000116825,0.043948627077043056,-0.017726266232784837,0.020425372407771647,-35.363262725,149.1652356,8890.25,-19.0,-26.5,-152.0,-1.25,8.75,-1001.0,44.25,-17.25,19.5,87139.0,AUTO
16:29:50,0.00030982447788119316,-0.039636497385799885,-0.048936255276203156,-0.07962831482291222,0.07153330370783806,-0.043012553825974464,-35.3632638,149.16523569999998,10819.5,17.0,21.5,-147.5,0.0,-5.5,-1001.0,-78.5,72.0,-43.0,87139.0,AUTO
16:29:52,0.00578242156188935,0.020737718790769577,-0.15769705176353455,0.024008266627788544,-0.0021713758469559252,-0.012972486903890967,-35.3632603,149.16523569999998,13920.0,2.5,-10.0,-152.0,-3.0,1.5,-999.5,24.0,-1.5,-12.5,87139.0,AUTO
16:29:54,0.0047608413733541965,0.0023751940461806953,-0.16376348584890366,-0.008798431139439344,-0.0066388065461069345,-0.010309961158782244,-35.3632613,149.1652354,17026.5,-10.5,9.0,-151.0,2.0,0.0,-1000.0,-7.5,-5.5,-10.0,87139.0,AUTO
16:29:55,0.00020871287415502593,-0.0006663970852969214,-0.17625997960567474,-0.002416013870970346,-0.0019100362405879423,-0.020238027442246675,-35.363261775,149.165235975,18194.75,-6.75,7.5,-151.5,1.75,0.0,-1000.25,-1.75,-0.75,-20.0,57522.0,AUTO
16:29:56,0.0011105158482678235,0.0006117316370364279,-0.20667454600334167,0.004097875324077904,0.0035912790335714817,-0.024845421314239502,-35.3632621,149.1652364,20145.5,-1.5,2.5,-152.0,0.0,0.0,-1000.5,4.5,4.0,-24.5,57522.0,AUTO
16:29:58,0.003498987527564168,0.0033744011307135224,-0.25162477046251297,-0.0006216750043677166,-0.0010144232073798776,-0.017383290454745293,-35.363262,149.1652366,23263.0,-1.0,3.0,-152.0,0.0,0.0,-1000.0,0.0,0.0,-17.0,57522.0,AUTO
16:30:00,0.004712291294708848,0.00494776270352304,-0.25362057983875275,0.023313826881349087,-0.004709973931312561,0.029757997952401638,-35.36326215,149.1652367,26370.5,-5.0,0.0,-152.0,0.0,0.0,-1000.5,23.5,-3.5,29.0,95487.0,AUTO
16:30:02,0.001142718581832014,0.0012800153344869614,-0.2052883505821228,-0.005189768387936056,0.0011008238652721047,0.020203554071485996,-35.3632624,149.1652375,29476.0,0.0,7.5,-152.0,0.0,-1.0,-1000.5,-3.5,1.0,19.5,95487.0,AUTO
16:30:04,0.016299942508339882,-0.045484162867069244,0.1761789619922638,0.06928613036870956,-0.05210242047905922,-0.0278376005589962,-35.3632649,149.1652349,32092.0,-21.0,-29.0,-87.0,2.0,5.5,-952.5,13.5,-42.0,229.5,103831.5,AUTO
16:30:06,0.023247068747878075,-0.008387595880776644,0.1329554095864296,0.19775359705090523,0.03092961758375168,-0.012150362366810441,-35.3632639,149.1652349,33083.5,21.5,23.0,-40.5,-2.5,7.0,-977.0,198.5,31.0,-11.5,112176.0,AUTO
16:30:08,-0.01200205972418189,0.02566463127732277,0.11064624041318893,0.18301399052143097,0.011247155256569386,0.019011660013347864,-35.36326115,149.16523945,33400.5,-3.0,2.0,6.0,1.0,3.5,-994.0,183.5,12.0,19.0,112176.0,AUTO
16:30:09,0.006545486336108297,0.034627167508006096,0.0985996276140213,-0.13629603944718838,0.009705114760436118,0.003758943552384153,-35.363262625,149.16523982500001,33336.75,-31.0,-4.75,-7.25,8.0,3.0,-1038.5,-135.0,10.25,3.75,136339.0,AUTO
16:30:10,0.0413682796061039,0.04683563485741615,0.306152880191803,0.21456139162182808,0.022143949754536152,0.4426430914318189,-35.363267199999996,149.16524149999998,33568.0,-66.0,18.5,-41.0,16.5,5.0,-1038.5,215.0,23.0,442.5,136339.0,AUTO
16:30:12,0.08349144458770752,-0.01973084337078035,1.6559074521064758,0.005724410526454449,0.01808552537113428,0.514168307185173,-35.3632891,149.16525460000003,35208.0,-172.0,80.5,-122.0,-0.5,-39.0,-1029.5,6.5,18.5,514.0,136339.0,AUTO
16:30:14,0.02564267348498106,-0.03290673345327377,2.2973772287368774,0.02571885846555233,-0.039859361946582794,0.2941942512989044,-35.36332405,149.1652763,37966.5,-187.0,102.5,-139.5,-33.0,-33.0,-995.0,26.5,-39.0,294.0,136339.0,AUTO
16:30:15,0.06061484105885029,-0.07410825043916702,2.4726144075393677,0.017581957683432847,0.0191286641638726,0.05342234671115875,-35.363340875,149.1652882,39373.0,-203.25,110.25,-133.25,-38.25,-32.5,-996.25,17.75,20.0,52.75,111480.0,AUTO
