,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
16:29:43.376,129157.0,0.2,0.5,-6.8,0.25,1.0,0.0,1734.0,290.0,1.0
16:29:49.538,87139.0,0.7,0.3,0.5,0.25,0.6,0.0,2623.0,280.0,1.0
16:29:54.993,57522.0,0.2,0.2,-5.9,0.25,2.4,0.0,25784.0,30.0,1.0
16:30:00.013,95487.0,0.5,1.1,5.8,0.25,3.7,0.0,7621.0,750.0,1.0
16:30:04.953,112176.0,0.2,0.5,-9.4,0.25,0.6,0.0,6101.0,950.0,1.0
16:30:09.952,136339.0,0.2,1.3,-7.9,0.25,1.0,0.0,12723.0,110.0,1.0
16:30:15.438,111480.0,0.3,0.4,-9.7,0.25,4.5,0.0,11731.0,320.0,1.0
16:30:21.448,8757.0,0.2,0.7,-4.5,0.25,1.3,0.0,1267.0,10.0,1.0
16:30:27.385,192955.0,0.4,0.9,-9.7,0.25,2.9,0.0,8228.0,110.0,1.0
16:30:33.326,50369.0,0.2,0.5,10.1,0.25,2.6,0.0,14896.0,10.0,1.0
16:30:39.297,59069.0,0.5,0.4,-2.7,0.25,1.8,0.0,5325.0,160.0,1.0
16:30:45.355,98849.0,0.5,1.3,-9.2,0.25,0.6,0.0,7330.0,80.0,1.0
16:30:51.518,243267.0,0.2,1.5,-5.3,0.25,1.0,0.0,11428.0,120.0,1.0
16:30:57.010,24574.0,0.5,0.4,-7.1,0.25,2.4,0.0,2881.0,690.0,1.0
16:31:03.092,25286.0,0.5,0.3,-7.1,0.25,2.5,0.0,6791.0,60.0,1.0
16:31:09.188,7353.0,0.5,0.4,3.8,0.25,0.6,0.0,3547.0,110.0,1.0
16:31:15.026,45805.0,0.2,0.9,4.3,0.25,1.9,0.0,6832.0,390.0,1.0
16:31:21.079,91140.0,0.5,0.9,-2.3,0.25,0.4,0.0,14992.0,160.0,1.0
16:31:27.121,36814.0,0.3,1.3,-6.5,0.25,1.2,0.0,830.0,160.0,1.0
16:31:32.942,83187.0,0.2,0.9,-9.0,0.25,0.2,0.0,3392.0,480.0,1.0
16:31:37.850,139004.0,0.4,0.2,-8.4,0.25,0.6,0.0,2849.0,710.0,1.0
16:31:43.249,132767.0,0.4,0.7,-7.6,0.25,2.9,0.0,129.0,820.0,1.0
16:31:49.193,5198.0,0.2,1.4,-2.0,0.25,0.4,0.0,3998.0,40.0,1.0
16:31:55.203,98324.0,0.5,0.7,9.0,0.25,0.8,0.0,1176.0,520.0,1.0
16:32:01.190,109578.0,0.2,0.7,-1.6,0.25,1.5,0.0,4244.0,100.0,1.0
16:32:07.110,192075.0,0.4,1.3,-5.8,0.25,3.1,0.0,463.0,100.0,1.0
16:32:13.059,25717.0,0.7,1.2,-0.7,0.25,1.9,0.0,7119.0,350.0,1.0
16:32:19.128,69816.0,0.4,0.9,-7.6,0.25,0.2,0.0,18910.0,80.0,1.0
16:32:24.807,216022.0,0.5,0.3,0.1,0.25,1.6,0.0,2043.0,100.0,1.0
16:32:29.723,9058.0,0.2,0.7,8.6,0.25,0.6,0.0,710.0,350.0,1.0
16:32:35.185,66389.0,0.5,0.7,1.5,0.25,0.1,0.0,1410.0,40.0,1.0
16:32:41.167,63877.0,0.5,0.3,-8.1,0.25,1.3,0.0,750.0,510.0,1.0
