,A.LAND1
10:56:27.739,-1.0
10:56:27.941,-1.0
10:56:28.143,-1.0
10:56:28.345,-1.0
10:56:28.548,-1.0
10:56:28.752,-1.0
10:56:28.955,-1.0
10:56:29.157,-1.0
10:56:29.362,-1.0
10:56:29.565,-1.0
10:56:29.766,-1.0
10:56:29.968,-1.0
10:56:30.171,-1.0
10:56:30.380,-1.0
10:56:30.584,-1.0
10:56:30.788,-1.0
10:56:30.990,-1.0
10:56:31.192,-1.0
10:56:31.393,-1.0
10:56:31.599,-1.0
10:56:31.801,-1.0
10:56:32.003,-1.0
10:56:32.204,-1.0
10:56:32.408,-1.0
10:56:32.611,-1.0
10:56:32.816,-1.0
10:56:33.017,-1.0
10:56:33.220,-1.0
10:56:33.423,-1.0
10:56:33.625,-1.0
10:56:33.826,-1.0
10:56:34.029,-1.0
10:56:34.234,-1.0
10:56:34.437,-1.0
10:56:34.638,-1.0
10:56:34.844,-1.0
10:56:35.051,-1.0
10:56:35.255,-1.0
10:56:35.457,-1.0
10:56:35.660,-1.0
10:56:35.862,-1.0
10:56:36.064,-1.0
10:56:36.272,-1.0
10:56:36.473,-1.0
10:56:36.676,-1.0
10:56:36.879,-1.0
10:56:37.081,-1.0
10:56:37.282,-1.0
10:56:37.485,-1.0
10:56:37.691,-1.0
10:56:37.895,-1.0
10:56:38.096,-1.0
10:56:38.301,-1.0
10:56:38.503,-1.0
10:56:38.705,-1.0
10:56:38.907,-1.0
10:56:39.109,-1.0
10:56:39.312,-1.0
10:56:39.514,-1.0
10:56:39.716,-1.0
10:56:39.919,-1.0
10:56:40.129,-1.0
10:56:40.330,-1.0
10:56:40.532,-1.0
10:56:40.735,-1.0
10:56:40.939,-1.0
10:56:41.142,-1.0
10:56:41.343,-1.0
10:56:41.551,-1.0
10:56:41.752,-1.0
10:56:41.954,-1.0
10:56:42.158,-1.0
10:56:42.360,-1.0
10:56:42.561,-1.0
10:56:42.763,-1.0
10:56:42.966,-1.0
10:56:43.169,-1.0
10:56:43.370,-1.0
10:56:43.572,-1.0
10:56:43.774,-1.0
10:56:43.975,-1.0
10:56:44.177,-1.0
10:56:44.380,-1.0
10:56:44.583,-1.0
10:56:44.788,-1.0
10:56:44.990,-1.0
10:56:45.191,-1.0
10:56:45.393,-1.0
10:56:45.595,-1.0
10:56:45.797,-1.0
10:56:45.999,-1.0
10:56:46.201,-1.0
10:56:46.403,-1.0
10:56:46.605,-1.0
10:56:46.807,-1.0
10:56:47.014,-1.0
10:56:47.215,-1.0
10:56:47.417,-1.0
10:56:47.619,-1.0
10:56:47.820,-1.0
10:56:48.023,-1.0
10:56:48.227,-1.0
10:56:48.428,-1.0
10:56:48.630,-1.0
10:56:48.832,-1.0
10:56:49.035,-1.0
10:56:49.236,-1.0
10:56:49.439,-1.0
10:56:49.641,-1.0
10:56:49.842,-1.0
10:56:50.044,-1.0
10:56:50.247,-1.0
10:56:50.450,-1.0
