time_stamp,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
15:06:20,AUTO,-0.0010332772508263588,0.0009851205395534635,0.022604922764003277,0.00018135039135813713,0.00033031374914571643,0.0016330835642293096,-35.3632622,149.1652375,7.5,-1.0,0.5,-0.5,0.0,2.0,-999.0,0.0,0.0,0.0,1500.0
15:06:21,AUTO,-0.0009701186063466594,0.0010756709380075336,0.02243845397606492,0.0002900252875406295,0.00023451454762835056,0.001579346542712301,-35.3632621,149.1652375,12.75,0.0,0.0,-1.0,0.0,1.5,-1000.0,0.25,0.5,0.25,200.0
15:06:22,AUTO,-0.0007200356340035796,0.001389811106491834,0.022154138423502445,0.00027873736689798534,0.00023316883016377687,0.0015554620185866952,-35.3632621,149.1652375,16.0,0.0,0.0,-1.0,0.0,1.5,-1000.0,0.0,0.5,0.0,200.0
15:06:24,AUTO,0.00200224993750453,0.0005693297716788948,0.021774742752313614,-0.01002519391477108,0.004111789166927338,0.0019104336388409138,-35.3632621,149.1652375,293.0,0.0,1.0,-85.0,0.0,0.0,-1121.0,-9.0,4.0,1.0,200.0
15:06:25,AUTO,0.01236505774431862,0.0002469664395903237,0.021285394672304392,0.032603827596176416,-0.0037819177960045636,0.0015171179693425074,-35.363262075,149.165237525,1033.0,0.25,3.25,-132.75,0.0,0.0,-1052.0,33.0,-2.5,0.5,286463.0
15:06:26,AUTO,0.04698452726006508,0.0003819816435376803,-0.006103437393903732,-0.038788471991817154,0.0386097077280283,-0.04881336245064934,-35.363261666666666,149.16523956666666,2735.6666666666665,6.333333333333333,37.333333333333336,-147.0,1.0,-7.333333333333333,-995.6666666666666,-38.0,39.333333333333336,-49.0,286463.0
15:06:28,AUTO,-0.07054422795772552,0.0077003855258226395,-0.10736041516065598,0.05357877537608147,-0.0007494286401197314,-0.026208050549030304,-35.3632605,149.1652456,6146.0,-4.0,-35.0,-149.0,-3.0,5.0,-1001.0,54.0,0.0,-26.0,286463.0
15:06:29,AUTO,-0.03204304235987365,0.010505932150408626,-0.1174213606864214,0.06552587077021599,0.007470719167031348,-0.009847356617683545,-35.363261,149.165242175,7105.25,-14.0,-58.75,-149.25,-5.25,12.0,-1002.0,65.75,7.75,-9.75,103917.0
15:06:30,AUTO,0.03623155318200588,0.01575198071077466,-0.11850152909755707,0.06745027378201485,-0.00040139700286090374,0.003992219586507417,-35.36326295,149.1652359,8654.5,-28.0,-41.5,-152.0,-1.0,12.5,-1003.0,67.5,0.0,3.5,103917.0
15:06:32,AUTO,0.0034767799079418182,-0.042382544081192464,-0.04787683580070734,-0.06716062873601913,0.05802581924945116,-0.05786105711013079,-35.3632639,149.16523660000001,11744.5,41.5,30.5,-148.5,-3.0,-11.5,-999.5,-66.0,58.0,-58.0,103917.0
15:06:33,AUTO,-0.04038422228768468,0.029796828515827656,-0.15167198702692986,0.019815879641100764,0.0354891624301672,-0.08221438713371754,-35.363259675,149.165238275,13282.75,35.75,-6.75,-152.25,-8.0,-5.75,-1005.0,20.25,35.75,-82.0,300000.0
15:06:34,AUTO,0.00116774532943964,0.044358622282743454,-0.19793932139873505,0.05308418720960617,0.005240585072897375,-0.02395114302635193,-35.3632583,149.1652362,14851.0,-8.5,-20.5,-153.0,-3.5,3.5,-1000.0,53.0,6.0,-24.0,300000.0
15:06:36,AUTO,-0.044093667063862085,-0.01595984073355794,-0.13225186616182327,-0.07418214716017246,0.08580204501049593,0.13216768484562635,-35.3632621,149.165236,17946.0,-10.5,4.0,-146.5,3.5,0.5,-986.0,-73.0,86.0,131.5,300000.0
15:06:37,AUTO,-0.017513747327029705,0.010965046007186174,0.005987375043332577,0.16645469889044762,-0.06947019509971142,0.11874199286103249,-35.36326305,149.16523377500002,19296.25,-18.0,-43.5,-107.25,-1.25,10.0,-941.75,166.5,-68.5,118.0,192335.0
15:06:38,AUTO,0.06510201841592789,-0.02480505406856537,0.01467942539602518,0.00040482357144355774,0.007615997921675444,-0.017666702391579747,-35.3632642,149.16523085,20121.0,-3.5,1.0,-59.5,-0.5,2.0,-963.5,1.5,8.5,-17.5,192335.0
15:06:40,AUTO,-0.02554722089553252,0.016787810251116753,0.005163111025467515,-0.0987748634070158,0.03230313025414944,-0.0011380976648069918,-35.36326245,149.16523705,20750.5,10.5,32.5,-3.0,1.5,-2.0,-953.5,-97.0,32.5,-1.5,192335.0
15:06:41,AUTO,-0.035606478806585073,-0.00900351582095027,0.0021353898191591725,0.06618224829435349,-0.06547349411994219,-0.004657332676288206,-35.36326175000001,149.165238775,20640.75,4.0,-4.75,18.5,-2.5,-6.75,-1000.75,66.5,-64.25,-4.5,200.0
15:06:42,AUTO,-0.02039931435137987,-0.05534633249044418,-0.004663718515075743,-0.1780100017786026,-0.03162990044802427,-0.0321494888048619,-35.36326015,149.1652364,20512.5,33.5,-27.5,3.0,-11.5,5.0,-1007.0,-176.0,-30.5,-32.0,200.0
15:06:44,AUTO,-0.0022899139439687133,-0.13494021072983742,-0.1261722818017006,0.10304009169340134,-0.04520195908844471,-0.052340010181069374,-35.36324405,149.16522314999997,20490.5,161.0,-75.5,-1.5,-44.0,6.5,-998.0,105.0,-44.0,-52.0,200.0
15:06:45,AUTO,0.019773029489442706,-0.16709351539611816,-0.27424218133091927,0.08961171191185713,-0.00976615957915783,-0.29029768612235785,-35.36322585,149.16521082499997,20477.75,255.0,-116.25,0.0,-61.5,-20.25,-1003.25,90.75,-8.75,-289.5,94851.0
