time_stamp,lat,lon,relative_alt,vx,vy,vz,chan4_raw,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,RTL_ALT
15:00:46,-35.3632301,149.16522343333335,28358.333333333332,-129.66666666666666,-53.0,-131.0,1683.0,-0.06925464421510696,-0.20797908306121826,0.9511158466339111,0.04137698529909054,0.04046504572033882,0.7545661926269531,-9.666666666666666,-23.666666666666668,-990.0,41.666666666666664,41.0,753.6666666666666,AUTO,1500.0
15:00:48,-35.36325826666667,149.1652279,31209.0,-45.666666666666664,56.333333333333336,-155.33333333333334,1500.0,0.11957819014787674,0.09634637832641602,-1.9459772109985352,-0.10328291108210881,0.09309580363333225,0.283185139298439,-7.333333333333333,18.0,-992.6666666666666,-102.0,93.66666666666667,282.6666666666667,AUTO,1500.0
15:00:50,-35.363255466666665,149.1652495,34181.333333333336,20.333333333333332,75.66666666666667,-153.66666666666666,1500.0,-0.010408904403448105,-0.06671302144726117,-1.9002146323521931,-0.001907416231309374,-0.07955216616392136,-0.044894054532051086,20.0,12.333333333333334,-1010.6666666666666,-0.6666666666666666,-78.33333333333333,-44.666666666666664,AUTO,1500.0
15:00:52,-35.3632584,149.1652465666667,37234.0,-52.0,-114.66666666666667,-141.66666666666666,1500.0,0.026172170415520668,-0.1027181049187978,-2.026958783467611,-0.02856674852470557,0.06314361716310184,-0.03666336896518866,-21.333333333333332,-12.0,-995.3333333333334,-27.333333333333332,64.0,-36.333333333333336,AUTO,1500.0
15:00:54,-35.36327193333333,149.1652192,40244.666666666664,-64.66666666666667,-83.0,-159.0,1500.0,0.018151404646535713,0.07173383980989456,-2.030212640762329,0.028081613903244335,0.08019916464885075,-0.005840053238595526,-26.0,-8.0,-1011.3333333333334,28.666666666666668,80.66666666666667,-6.0,AUTO,1500.0
15:00:56,-35.3632718,149.16522076666666,43344.333333333336,68.33333333333333,92.33333333333333,-139.0,1696.0,0.008630128887792429,0.078817884127299,-1.9162070353825886,-0.06964411710699399,-0.17092817525068918,0.3225261966387431,22.333333333333332,5.666666666666667,-999.3333333333334,-68.0,-169.33333333333334,321.6666666666667,AUTO,1500.0
15:00:58,-35.36326210000001,149.16523623333333,46304.0,21.333333333333332,28.666666666666668,-146.66666666666666,1696.0,-0.038115620613098145,0.004106990760192275,-0.78726859887441,0.01758192324390014,-0.003502179558078448,0.7239068150520325,6.333333333333333,-6.333333333333333,-1002.0,18.0,-2.0,723.3333333333334,AUTO,1500.0
15:01:00,-35.36326396666667,149.1652376333333,49217.0,-44.333333333333336,-25.666666666666668,-110.0,1500.0,-0.03785952214578477,-0.003586982376873493,-0.22800788780053458,0.12782465666532516,-0.14443457623322806,-0.11016084502140681,3.6666666666666665,11.0,-927.0,128.33333333333334,-142.66666666666666,-109.0,AUTO,1500.0
15:01:02,-35.36326506666666,149.16523536666668,50228.333333333336,32.333333333333336,12.333333333333334,-8.666666666666666,1500.0,0.018926244229078293,-0.011536319313260416,-0.2490544319152832,-0.35371548930803937,0.041887233654658,0.005423824380462368,-2.6666666666666665,-12.333333333333334,-978.0,-351.3333333333333,42.666666666666664,5.333333333333333,AUTO,1500.0
15:01:05,-35.3632628,149.1652373,49985.0,-32.0,-13.0,3.0,1500.0,-0.03258862718939781,0.03148184344172478,-0.25810080766677856,0.7194060683250427,-0.0005506548332050443,-0.0007277841214090586,2.0,41.0,-1016.0,721.0,0.0,0.0,AUTO,1500.0
15:01:07,-35.3632768,149.1652284,49953.0,-129.0,-73.0,-1.0,1500.0,-0.09655895829200745,-0.0553089864552021,-1.3377760648727417,-0.5750165581703186,-0.009979710914194584,-0.702090859413147,-28.0,-6.0,-988.0,-576.0,-8.0,-701.0,AUTO,1500.0
15:01:09,-35.3633149,149.1652014,49932.0,-296.0,-175.0,0.0,1289.0,0.0797095000743866,-0.15931405127048492,-2.769717216491699,0.2251097410917282,-0.03274019435048103,-0.6752245426177979,-62.0,-60.0,-1001.0,225.0,-31.0,-674.0,AUTO,1500.0
15:01:11,-35.3633839,149.1651509,49933.0,-453.0,-266.0,-5.0,1500.0,0.1700780987739563,0.00047092465683817863,2.4752774238586426,-0.23913009464740753,0.011881556361913681,0.026084816083312035,12.0,-127.0,-992.0,-238.0,12.0,26.0,AUTO,1500.0
15:01:13,-35.3634718,149.1650865,50002.0,-511.0,-307.0,-3.0,1500.0,0.15060172975063324,0.023492936044931412,2.480855703353882,0.25131335854530334,0.009154662489891052,-0.006414353847503662,28.0,-129.0,-996.0,252.0,10.0,-5.0,AUTO,1500.0
15:01:15,-35.3635631,149.1650192,50028.0,-501.0,-300.0,-3.0,1500.0,0.1060066744685173,0.03779326006770134,2.4820406436920166,0.15298399329185486,0.03995687514543533,-0.033432330936193466,31.0,-135.0,-989.0,152.0,40.0,-32.0,AUTO,1500.0
15:01:17,-35.3636433,149.164961,50066.0,-367.0,-229.0,2.0,1500.0,0.0054307784885168076,0.07237126678228378,2.4878642559051514,0.3020027279853821,-0.00350342970341444,0.004221433773636818,20.0,-63.0,-989.0,307.0,-2.0,4.0,AUTO,1500.0
15:01:19,-35.3636899,149.1649269,50006.0,-137.0,-76.0,1.0,1903.0,-0.09771690517663956,0.1002524197101593,2.927994966506958,-0.1482039839029312,0.01950732246041298,0.7612538933753967,-4.0,-17.0,-1018.0,-143.0,20.0,761.0,AUTO,1500.0
15:01:21,-35.3636908,149.164936,49933.0,100.0,133.0,0.0,1903.0,0.04897811636328697,0.16400475800037384,-1.9063688516616821,0.46680179238319397,0.04288201779127121,0.7103798389434814,43.0,23.0,-1018.0,468.0,44.0,710.0,AUTO,1500.0
15:01:23,-35.3636555,149.1649892,49908.0,261.0,326.0,-1.0,1500.0,0.058107953518629074,0.1892387717962265,-1.631711721420288,0.04607726261019707,0.009970692917704582,-0.010693226009607315,96.0,-5.0,-1000.0,47.0,10.0,-10.0,AUTO,1500.0
15:01:25,-35.3635956,149.16508,49919.0,378.0,477.0,-5.0,1500.0,0.04212477430701256,0.19258378446102142,-1.6316951513290405,0.024535860866308212,0.015677696093916893,0.002311922376975417,144.0,7.0,-991.0,26.0,16.0,2.0,AUTO,1500.0
15:01:27,-35.3635213,149.1651931,50032.0,421.0,531.0,-5.0,1500.0,0.001891104388050735,0.1568399965763092,-1.6332712173461914,0.00334433326497674,0.00241808476857841,0.011936115100979805,155.0,-5.0,-985.0,5.0,3.0,12.0,AUTO,1500.0
15:01:29,-35.363446,149.1653097,50029.0,428.0,535.0,4.0,1500.0,0.020545432344079018,0.16234071552753448,-1.6344892978668213,0.007316390052437782,0.015061196871101856,0.007467940449714661,153.0,0.0,-984.0,9.0,16.0,8.0,AUTO,1500.0
15:01:31,-35.3633692,149.1654275,50016.0,438.0,537.0,0.0,1500.0,0.009618965908885002,0.15392708778381348,-1.6345783472061157,-0.1410500854253769,-0.010522082448005676,0.022739505395293236,163.0,-29.0,-993.0,-139.0,-9.0,23.0,AUTO,1500.0
15:01:33,-35.3632919,149.1655449,50016.0,426.0,532.0,2.0,1844.0,0.14276094734668732,0.05971050262451172,-0.5389782786369324,0.07616747170686722,-0.006389015819877386,0.7051404714584351,65.0,-138.0,-992.0,77.0,-5.0,706.0,AUTO,1500.0
15:01:35,-35.3632153,149.1656611,49992.0,426.0,527.0,2.0,1500.0,0.1347108632326126,-0.09768938273191452,0.49750852584838867,0.02138476073741913,-0.027048800140619278,-0.04345390945672989,-86.0,-114.0,-984.0,23.0,-25.0,-42.0,AUTO,1500.0
15:01:37,-35.3631372,149.1657784,49987.0,431.0,535.0,-2.0,1500.0,0.1356457769870758,-0.08520727604627609,0.4965779781341553,0.010300014168024063,0.02885611541569233,-0.0010936808539554477,-93.0,-133.0,-990.0,11.0,30.0,0.0,AUTO,1500.0
15:01:39,-35.3630599,149.1658961,49994.0,421.0,529.0,0.0,1500.0,0.12449586391448975,-0.08670509606599808,0.4962341785430908,0.06718888878822327,-0.004840595182031393,-0.007853646762669086,-90.0,-119.0,-989.0,70.0,-3.0,-6.0,AUTO,1500.0
15:01:41,-35.3629834,149.1660126,49975.0,421.0,529.0,-2.0,1500.0,0.12576745450496674,-0.08571920543909073,0.49663397669792175,-0.20924265682697296,-0.0127739068120718,0.005181710701435804,-96.0,-123.0,-986.0,-207.0,-11.0,6.0,AUTO,1500.0
15:01:43,-35.362907,149.166129,49979.0,421.0,529.0,-1.0,1500.0,0.12492654472589493,-0.08749222755432129,0.4961491823196411,0.1693427413702011,0.0017556099919602275,0.011565225198864937,-99.0,-105.0,-998.0,171.0,3.0,12.0,AUTO,1500.0
15:01:45,-35.3628301,149.1662453,49991.0,430.0,525.0,-2.0,1195.0,0.13105778396129608,0.06810536980628967,-0.595059335231781,-0.11569492518901825,0.0008115078089758754,-0.7007608413696289,61.0,-134.0,-989.0,-113.0,2.0,-699.0,AUTO,1500.0
15:01:47,-35.3627533,149.1663611,49999.0,421.0,528.0,1.0,1500.0,-0.0022498343605548143,0.1625531017780304,-1.6505324840545654,0.06916024535894394,-0.009187066927552223,0.07104164361953735,157.0,-3.0,-993.0,70.0,-7.0,72.0,AUTO,1500.0
15:01:49,-35.3626774,149.1664789,49981.0,423.0,534.0,-1.0,1500.0,0.011660214513540268,0.15639880299568176,-1.6374094486236572,0.04072372987866402,0.008519629947841167,0.003434211015701294,154.0,6.0,-988.0,43.0,10.0,4.0,AUTO,1500.0
15:01:51,-35.3626006,149.1665958,49996.0,424.0,531.0,0.0,1500.0,0.006735790986567736,0.15875095129013062,-1.6369245052337646,-0.023477038368582726,-0.011017482727766037,-0.0004070569993928075,158.0,-5.0,-993.0,-22.0,-9.0,0.0,AUTO,1500.0
15:01:53,-35.3625243,149.166712,50010.0,421.0,523.0,-5.0,1500.0,-0.009313366375863552,0.13043950498104095,-1.6361520290374756,-0.030915092676877975,-0.04653787240386009,-0.0006775206420570612,144.0,5.0,-994.0,-28.0,-44.0,0.0,AUTO,1500.0
15:01:55,-35.36245615,149.16681634999998,50086.5,337.0,419.5,1.5,1500.0,-0.04648425430059433,0.04687424562871456,-1.6328308582305908,0.5289763063192368,-0.04736514948308468,0.047836702316999435,129.5,23.5,-1008.0,531.5,-45.0,48.5,AUTO,1500.0
15:01:57,-35.3624085,149.1668908,50042.0,189.0,236.0,3.0,1541.0,-0.0694669634103775,-0.021197278052568436,-1.435798168182373,0.6240881085395813,-0.05521112307906151,0.1267656832933426,73.0,11.0,-1029.0,625.0,-53.0,127.0,AUTO,1500.0
15:01:59,-35.3623944,149.16691795,49997.5,-28.5,-8.0,4.5,1500.0,-0.15512718260288239,-0.09769569709897041,-1.297332763671875,-0.4966870844364166,-0.011820049723610282,-0.0020351731800474226,-3.5,-21.5,-1011.0,-495.5,-9.5,0.0,AUTO,1500.0
15:02:01,-35.3624218,149.1668923,49929.0,-256.0,-231.0,3.0,1500.0,0.009088847786188126,-0.21385471522808075,-2.1939685344696045,0.11279349029064178,0.011844820342957973,-0.6818878054618835,-77.0,-27.0,-1010.0,114.0,13.0,-680.0,AUTO,1500.0
15:02:03,-35.3624836,149.16682600000001,49907.0,-421.5,-377.0,0.5,1500.0,0.07145214453339577,-0.20651572942733765,-2.4429008960723877,0.023460807278752327,0.03962290845811367,-0.0034178035566583276,-125.5,-58.5,-1011.5,25.5,41.0,-1.0,AUTO,1500.0
15:02:05,-35.362569699999995,149.16673325,49988.0,-512.5,-449.5,-6.0,1500.0,0.0754527598619461,-0.1525718942284584,-2.440368413925171,-0.01642102748155594,0.043938592076301575,0.0006061437306925654,-146.5,-88.5,-1001.5,-13.5,45.5,2.0,AUTO,1500.0
15:02:07,-35.36266275,149.1666338,50056.5,-518.0,-446.0,5.0,1290.0,0.12492839246988297,-0.10199301689863205,-2.819140911102295,-0.02506624348461628,-0.022796841338276863,-0.7522154748439789,-96.5,-120.5,-981.0,-23.0,-20.5,-749.5,AUTO,1500.0
15:02:09,-35.3627573,149.1665351,50002.5,-528.0,-443.0,0.0,1290.0,0.10948623344302177,0.10895264521241188,2.045140266418457,0.026412084698677063,-0.013697982300072908,-0.697577565908432,109.5,-105.0,-985.5,29.0,-11.5,-695.0,AUTO,1500.0
15:02:11,-35.362850949999995,149.16643645,49993.0,-520.0,-453.5,-1.0,1500.0,0.06546349823474884,0.1417287290096283,1.707107961177826,0.008546503260731697,0.005453987047076225,-0.0012339120730757713,141.5,-57.0,-984.5,11.5,7.0,1.0,AUTO,1500.0
15:02:13,-35.3629438,149.16633725,49996.5,-519.5,-447.5,-0.5,1500.0,0.0714254193007946,0.13924656808376312,1.7065218091011047,-0.03470149356871843,0.01946246949955821,-0.008753140922635794,145.5,-64.5,-987.5,-32.0,21.0,-6.5,AUTO,1500.0
15:02:15,-35.3630371,149.16623965,49984.0,-520.0,-445.0,-0.5,1500.0,0.07069724798202515,0.14447279274463654,1.706901729106903,0.025871803984045982,0.0033405241556465626,0.0014125686138868332,145.0,-72.0,-992.5,28.0,5.5,3.5,AUTO,1500.0
15:02:17,-35.363130299999995,149.16614235,49979.5,-519.5,-447.5,-1.5,1500.0,0.07050446793437004,0.13927707076072693,1.7065778970718384,-0.08678175881505013,-0.0034611066803336143,-0.015740953385829926,139.0,-68.0,-988.0,-83.5,-1.5,-13.5,AUTO,1500.0
15:02:19,-35.36322335,149.1660455,49987.0,-522.0,-443.0,-1.0,1170.0,-0.09434851631522179,0.12440725415945053,0.5930920541286469,0.07646006532013416,-0.006122712278738618,-0.7139189839363098,124.5,102.5,-992.0,79.0,-4.0,-711.5,AUTO,1500.0
15:02:21,-35.363316499999996,149.16594855,49993.0,-523.0,-445.0,0.5,1500.0,-0.16030851751565933,-0.021938025951385498,-0.447797030210495,0.018223458901047707,-0.036931050941348076,0.03059065155684948,-22.5,148.0,-990.0,20.0,-35.0,32.5,AUTO,1500.0
15:02:23,-35.36340915,149.16584985,50012.0,-515.0,-450.0,0.5,1500.0,-0.1515498235821724,-0.016228418797254562,-0.4447338432073593,0.018338941037654877,-0.007266039494425058,-0.0026641706936061382,-16.0,160.5,-995.0,21.5,-5.0,-0.5,AUTO,1500.0
15:02:25,-35.363501400000004,149.16575210000002,50010.0,-520.0,-442.0,1.5,1500.0,-0.1596100926399231,-0.013641593512147665,-0.4450960159301758,0.013413603883236647,-0.01699690241366625,0.013464205898344517,-29.5,159.5,-990.5,16.0,-14.5,15.0,AUTO,1500.0
15:02:27,-35.36359455,149.16565415,50014.5,-519.5,-438.5,0.0,1500.0,-0.1483725756406784,-0.016474019270390272,-0.4442986994981766,0.03989487886428833,0.012015430023893714,-0.010303436196409166,-16.5,157.5,-989.5,42.5,13.5,-8.0,AUTO,1500.0
15:02:29,-35.3636871,149.16555755000002,50044.5,-498.0,-419.0,-7.0,1500.0,-0.10290133953094482,-0.040328530594706535,-0.4409167915582657,0.1428779512643814,-0.011613167589530349,0.0029122079722583294,-16.0,161.5,-989.5,145.5,-9.0,5.0,AUTO,1500.0
15:02:31,-35.3637657,149.16547509999998,50064.0,-372.0,-316.5,1.0,1190.0,-0.007076994050294161,-0.06441063806414604,-0.7721749842166901,-0.26898184791207314,0.03543516807258129,-0.6163985729217529,-53.5,108.0,-998.0,-264.0,37.0,-613.5,AUTO,1500.0
15:02:33,-35.36381705,149.16542105000002,50000.5,-193.0,-165.0,1.0,1190.0,0.06381959654390812,0.0410940982401371,-1.9383817315101624,0.25240522902458906,0.02760312519967556,-0.620087206363678,-64.0,27.5,-1005.0,259.0,29.5,-617.5,AUTO,1500.0
15:02:35,-35.36383825,149.16539895,49983.0,-36.5,-41.5,0.0,1500.0,0.03863151930272579,0.05258405581116676,-2.183153510093689,0.33304842200595886,-0.012647634372115135,0.002548518357798457,-14.0,-1.0,-1001.0,334.0,-9.5,4.5,AUTO,1500.0
15:02:37,-35.36384135,149.16539685,49994.0,18.0,2.0,-0.5,1500.0,0.0068897155579179525,0.008963653352111578,-2.183656930923462,-0.40938977152109146,-0.03080936148762703,-0.0025081427302211523,0.5,-6.0,-1000.0,-404.5,-28.0,0.0,AUTO,1500.0
15:02:39,-35.3638418,149.16539765,49998.0,2.5,-22.5,0.0,1500.0,0.01965744886547327,-0.01968301460146904,-2.184707283973694,0.5982219874858856,0.05564725026488304,0.008450678549706936,-4.5,30.0,-1001.0,602.5,57.0,10.5,AUTO,1500.0
15:02:41,-35.3638427,149.16539595,50004.5,26.0,1.5,0.0,1500.0,0.00562921492382884,0.03286267723888159,-2.1837494373321533,-0.5607003569602966,-0.03772763255983591,-0.004228306352160871,4.0,-32.0,-994.0,-558.5,-35.0,-1.5,AUTO,1500.0
