,A.LAND1
12:18:40.601,-1.0
12:18:40.803,-1.0
12:18:41.008,-1.0
12:18:41.211,-1.0
12:18:41.415,-1.0
12:18:41.618,-1.0
12:18:41.821,-1.0
12:18:42.030,-1.0
12:18:42.233,-1.0
12:18:42.435,-1.0
12:18:42.636,-1.0
12:18:42.838,-1.0
12:18:43.040,-1.0
12:18:43.242,-1.0
12:18:43.448,-1.0
12:18:43.650,-1.0
12:18:43.854,-1.0
12:18:44.057,-1.0
12:18:44.259,-1.0
12:18:44.460,-1.0
12:18:44.661,-1.0
12:18:44.863,-1.0
12:18:45.065,-1.0
12:18:45.267,-1.0
12:18:45.469,-1.0
12:18:45.672,-1.0
12:18:45.875,-1.0
12:18:46.077,-1.0
12:18:46.281,-1.0
12:18:46.482,-1.0
12:18:46.686,-1.0
12:18:46.888,-1.0
12:18:47.089,-1.0
12:18:47.291,-1.0
12:18:47.493,-1.0
12:18:47.696,-1.0
12:18:47.897,-1.0
12:18:48.098,-1.0
12:18:48.300,-1.0
12:18:48.502,-1.0
12:18:48.704,-1.0
12:18:48.906,-1.0
12:18:49.109,-1.0
12:18:49.310,-1.0
12:18:49.513,-1.0
12:18:49.715,-1.0
12:18:49.917,-1.0
12:18:50.120,-1.0
12:18:50.322,-1.0
12:18:50.526,-1.0
12:18:50.727,-1.0
12:18:50.929,-1.0
12:18:51.134,-1.0
12:18:51.336,-1.0
12:18:51.541,-1.0
12:18:51.745,-1.0
12:18:51.948,-1.0
12:18:52.152,-1.0
12:18:52.357,-1.0
12:18:52.560,-1.0
12:18:52.761,-1.0
12:18:52.964,-1.0
12:18:53.171,-1.0
12:18:53.374,-1.0
12:18:53.577,-1.0
12:18:53.779,-1.0
12:18:53.981,-1.0
12:18:54.184,-1.0
12:18:54.391,-1.0
12:18:54.592,-1.0
12:18:54.795,-1.0
12:18:54.998,-1.0
12:18:55.200,-1.0
12:18:55.402,-1.0
12:18:55.604,-1.0
12:18:55.807,-1.0
12:18:56.008,-1.0
12:18:56.211,-1.0
12:18:56.416,-1.0
12:18:56.618,-1.0
12:18:56.819,-1.0
12:18:57.022,-1.0
12:18:57.226,-1.0
12:18:57.427,-1.0
12:18:57.630,-1.0
12:18:57.833,-1.0
12:18:58.034,-1.0
12:18:58.236,-1.0
12:18:58.439,-1.0
12:18:58.642,-1.0
12:18:58.843,-1.0
12:18:59.045,-1.0
12:18:59.248,-1.0
12:18:59.453,-1.0
12:18:59.657,-1.0
12:18:59.860,-1.0
12:19:00.062,-1.0
12:19:00.263,-1.0
12:19:00.467,-1.0
12:19:00.669,-1.0
12:19:00.870,-1.0
12:19:01.071,-1.0
12:19:01.273,-1.0
12:19:01.477,-1.0
12:19:01.678,-1.0
12:19:01.882,-1.0
12:19:02.085,-1.0
12:19:02.288,-1.0
12:19:02.489,-1.0
12:19:02.692,-1.0
12:19:02.894,-1.0
12:19:03.098,-1.0
12:19:03.301,-1.0
12:19:03.508,-1.0
12:19:03.711,-1.0
12:19:03.917,-1.0
12:19:04.120,-1.0
12:19:04.322,-1.0
12:19:04.527,-1.0
12:19:04.728,-1.0
12:19:04.930,-1.0
12:19:05.135,-1.0
12:19:05.336,-1.0
12:19:05.538,-1.0
12:19:05.742,-1.0
12:19:05.945,-1.0
12:19:06.147,-1.0
12:19:06.352,-1.0
12:19:06.557,-1.0
12:19:06.758,-1.0
12:19:06.960,-1.0
12:19:07.161,-1.0
12:19:07.363,-1.0
12:19:07.566,-1.0
12:19:07.767,-1.0
12:19:07.972,-1.0
12:19:08.175,-1.0
12:19:08.377,-1.0
12:19:08.582,-1.0
12:19:08.785,-1.0
12:19:08.986,-1.0
12:19:09.189,-1.0
12:19:09.392,-1.0
12:19:09.594,-1.0
12:19:09.795,-1.0
12:19:09.998,-1.0
12:19:10.200,-1.0
12:19:10.402,-1.0
12:19:10.604,-1.0
12:19:10.806,-1.0
12:19:11.011,-1.0
12:19:11.212,-1.0
12:19:11.414,-1.0
12:19:11.617,-1.0
12:19:11.818,-1.0
12:19:12.022,-1.0
12:19:12.224,-1.0
12:19:12.427,-1.0
12:19:12.629,-1.0
