,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
11:48:25.014,14837.0,0.3,0.9,-9.4,0.25
11:48:30.980,46673.0,0.4,0.2,-4.8,0.25
11:48:35.894,82178.0,0.3,0.4,-6.6,0.25
11:48:41.305,7973.0,0.2,0.9,-0.2,0.25
11:48:47.196,44015.0,0.2,0.2,-7.9,0.25
11:48:53.075,122890.0,0.5,0.5,-7.1,0.25
11:48:58.902,33989.0,0.2,0.7,-1.4,0.25
11:49:03.753,1958.0,0.3,0.7,-8.5,0.25
11:49:09.196,17302.0,0.5,0.7,-8.9,0.25
11:49:14.981,52567.0,0.4,1.4,-9.4,0.25
11:49:19.962,55955.0,0.3,0.2,-9.2,0.25
11:49:24.810,4116.0,0.3,0.9,-5.9,0.25
11:49:30.137,9661.0,0.2,0.3,-3.1,0.25
11:49:35.973,41081.0,0.2,0.7,-3.6,0.25
11:49:40.791,21815.0,0.3,0.3,1.4,0.25
11:49:46.146,3551.0,0.2,0.2,0.5,0.25
11:49:51.876,94741.0,0.2,0.5,-7.1,0.25
11:49:56.773,59009.0,0.5,0.5,-1.8,0.25
11:50:02.145,33872.0,0.2,0.4,-5.5,0.25
11:50:08.005,82279.0,0.2,0.4,-7.9,0.25
11:50:13.885,13311.0,0.5,0.9,-8.1,0.25
11:50:18.705,38507.0,0.2,0.2,-7.1,0.25
11:50:24.108,141855.0,0.7,0.4,-9.8,0.25
11:50:30.002,125267.0,0.3,0.2,-7.8,0.25
11:50:35.905,4405.0,0.2,1.1,-9.2,0.25
11:50:40.714,13329.0,0.3,0.2,-8.5,0.25
11:50:46.119,74983.0,0.4,0.2,-5.0,0.25
11:50:51.979,14165.0,0.4,0.4,-9.6,0.25
11:50:56.947,107056.0,0.3,0.4,-9.2,0.25
11:51:02.243,16818.0,0.4,0.2,-1.8,0.25
11:51:08.073,28887.0,0.2,0.3,-9.4,0.25
11:51:13.943,48951.0,0.5,0.7,-7.9,0.25
11:51:18.823,164321.0,0.2,0.2,-7.1,0.25
11:51:24.267,71218.0,0.5,0.3,-6.5,0.25
11:51:30.072,84513.0,0.2,0.2,-5.2,0.25
11:51:36.007,34089.0,0.2,0.5,-7.6,0.25
11:51:42.051,172368.0,0.5,0.4,-9.6,0.25
11:51:47.993,220070.0,0.2,0.4,-5.8,0.25
11:51:52.846,74183.0,0.2,0.2,-3.1,0.25
11:51:58.758,83501.0,0.2,1.3,-3.1,0.25
11:52:04.262,68377.0,0.3,0.3,-8.9,0.25
11:52:10.278,113259.0,0.2,0.9,-8.9,0.25
11:52:16.256,73639.0,0.3,0.5,-6.3,0.25
11:52:22.168,117615.0,0.2,0.5,-8.5,0.25
11:52:27.995,123863.0,0.5,0.2,0.1,0.25
11:52:32.965,30524.0,0.2,0.3,-9.0,0.25
11:52:38.371,12438.0,0.2,0.5,2.3,0.25
11:52:44.261,4488.0,0.7,0.2,-6.8,0.25
11:52:50.128,11684.0,0.4,0.5,-9.0,0.25
11:52:55.992,28374.0,0.5,0.2,-9.8,0.25
11:53:00.813,124551.0,0.3,0.2,-6.1,0.25
11:53:06.212,34206.0,0.2,0.5,-6.2,0.25
11:53:12.013,69784.0,0.3,0.5,-8.5,0.25
11:53:17.892,100752.0,0.2,0.3,-9.2,0.25
11:53:22.826,66846.0,0.2,0.7,-5.6,0.25
11:53:28.325,123181.0,0.2,0.5,-7.6,0.25
11:53:34.214,31343.0,0.7,0.4,-9.2,0.25
11:53:40.110,11843.0,0.2,0.2,-6.6,0.25
11:53:45.922,57621.0,0.2,0.5,-6.5,0.25
