,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
14:29:01.981,47369.0,0.3,0.9,-9.8,0.25
14:29:06.827,29408.0,0.4,0.9,-3.9,0.25
14:29:12.209,1505.0,0.5,0.2,-8.1,0.25
14:29:18.107,79618.0,0.2,0.4,-5.6,0.25
14:29:23.832,28447.0,0.2,0.5,0.6,0.25
14:29:28.668,14358.0,0.2,0.3,1.3,0.25
14:29:34.076,20861.0,0.4,0.4,-8.7,0.25
14:29:40.053,135339.0,0.4,1.3,-9.2,0.25
14:29:45.939,2460.0,0.3,0.3,-9.9,0.25
14:29:50.778,35522.0,0.4,0.7,-7.6,0.25
14:29:56.305,101623.0,0.2,0.3,-7.1,0.25
14:30:02.145,28055.0,0.2,1.2,-8.5,0.25
14:30:07.742,294.0,0.7,0.2,-9.4,0.25
14:30:12.652,28288.0,0.3,0.5,-5.3,0.25
14:30:18.161,67338.0,0.7,0.2,-9.9,0.25
14:30:24.332,23618.0,0.2,1.8,-8.2,0.25
14:30:30.188,21100.0,0.2,0.4,0.6,0.25
14:30:36.257,19441.0,0.7,0.7,-6.2,0.25
14:30:42.140,18219.0,0.2,0.5,-9.4,0.25
14:30:47.973,21007.0,0.2,1.1,-7.6,0.25
14:30:52.978,68982.0,0.5,0.4,-6.6,0.25
14:30:58.403,90460.0,0.2,1.1,-9.8,0.25
14:31:04.284,92598.0,0.2,0.2,-0.5,0.25
14:31:10.158,14921.0,0.5,0.3,-3.2,0.25
14:31:15.949,28263.0,0.3,0.3,-4.1,0.25
14:31:20.979,27866.0,0.4,0.3,1.2,0.25
14:31:26.500,17472.0,0.2,0.7,-9.2,0.25
14:31:31.397,133305.0,0.2,0.5,-8.9,0.25
14:31:37.308,93207.0,0.3,0.7,-8.2,0.25
14:31:43.165,12386.0,0.2,1.1,1.7,0.25
14:31:49.038,23860.0,0.2,0.3,-5.0,0.25
14:31:54.966,22000.0,0.3,1.2,-8.4,0.25
14:32:00.055,186008.0,0.4,0.2,-9.2,0.25
14:32:05.001,26280.0,0.4,0.4,-3.1,0.25
14:32:10.914,37869.0,0.3,0.2,-0.6,0.25
14:32:15.741,127427.0,0.3,0.7,-8.8,0.25
14:32:21.279,14871.0,0.3,1.3,-5.5,0.25
14:32:27.174,30495.0,0.3,0.2,-5.2,0.25
14:32:33.097,82378.0,0.3,0.3,-5.9,0.25
14:32:39.031,19033.0,0.3,0.2,-4.9,0.25
14:32:44.968,21598.0,0.3,0.4,-9.4,0.25
14:32:49.958,72132.0,0.2,0.7,-3.1,0.25
14:32:55.362,18546.0,0.3,0.7,-6.9,0.25
14:33:01.207,14672.0,0.5,0.5,-9.6,0.25
14:33:07.077,30165.0,0.3,0.4,-9.9,0.25
14:33:13.024,28677.0,0.3,0.9,-7.6,0.25
14:33:18.945,188546.0,0.2,1.2,-6.1,0.25
14:33:23.754,51941.0,0.5,0.2,-9.0,0.25
14:33:29.130,15202.0,0.2,0.7,-8.2,0.25
14:33:35.093,9945.0,0.3,0.2,1.5,0.25
14:33:41.015,133491.0,0.4,0.5,-4.3,0.25
14:33:46.968,119305.0,0.2,0.7,-1.2,0.25
14:33:51.932,118492.0,0.2,0.5,-2.2,0.25
14:33:57.497,18192.0,0.3,1.1,-8.8,0.25
14:34:02.961,134979.0,0.3,0.5,-8.4,0.25
14:34:07.826,39711.0,0.2,0.4,-4.5,0.25
14:34:13.202,55431.0,0.2,0.7,-6.6,0.25
14:34:19.155,60403.0,0.5,0.3,-7.9,0.25
14:34:25.135,35374.0,0.4,0.7,1.7,0.25
14:34:30.967,69294.0,0.2,1.1,-8.1,0.25
14:34:35.873,11320.0,0.3,0.7,-8.1,0.25
14:34:41.274,42484.0,0.2,0.9,-9.9,0.25
14:34:47.204,59652.0,0.5,0.3,-6.9,0.25
14:34:53.048,65777.0,0.2,0.4,-5.9,0.25
14:34:58.812,2118.0,0.4,0.5,-7.1,0.25
14:35:03.685,34523.0,0.3,0.4,-6.3,0.25
14:35:09.076,164573.0,0.5,0.3,-9.6,0.25
14:35:15.053,110108.0,0.2,0.7,-5.9,0.25
14:35:20.988,129414.0,0.3,0.5,-5.3,0.25
14:35:25.898,30317.0,0.4,0.2,-7.1,0.25
14:35:31.323,115353.0,0.2,0.7,-4.3,0.25
14:35:37.190,68121.0,0.2,0.4,-1.2,0.25
14:35:43.139,121711.0,0.2,0.3,-9.6,0.25
14:35:49.161,79743.0,0.2,0.5,-6.6,0.25
14:35:55.082,37480.0,0.2,0.5,-4.4,0.25
14:36:00.972,75134.0,0.3,0.2,-7.6,0.25
14:36:05.694,38190.0,0.2,0.7,0.1,0.25
14:36:11.106,20612.0,0.3,0.4,-6.5,0.25
14:36:17.226,6327.0,0.7,1.2,-9.7,0.25
14:36:23.246,40599.0,0.4,0.3,-9.9,0.25
14:36:28.951,14654.0,0.2,0.7,-7.9,0.25
14:36:33.963,110908.0,0.3,0.5,-4.7,0.25
14:36:39.392,85888.0,0.3,0.5,-8.2,0.25
14:36:45.198,155798.0,0.2,0.3,-8.2,0.25
14:36:51.000,26471.0,0.2,0.5,-1.0,0.25
14:36:56.781,25267.0,0.2,1.7,-8.1,0.25
