,A.LOITER1
10:41:57.725,-1.0
10:41:57.927,-1.0
10:41:58.130,-1.0
10:41:58.332,-1.0
10:41:58.535,-1.0
10:41:58.738,-1.0
10:42:00.375,-1.0
10:42:00.577,-1.0
10:42:00.779,-1.0
10:42:00.982,-1.0
10:42:01.185,-1.0
10:42:01.386,-1.0
10:42:01.595,-1.0
10:42:01.799,-1.0
10:42:02.004,-1.0
10:42:02.210,-1.0
10:42:02.414,-1.0
10:42:02.619,-1.0
10:42:02.823,-1.0
10:42:03.024,-1.0
10:42:03.231,-1.0
10:42:03.433,-1.0
10:42:03.643,-1.0
10:42:03.847,-1.0
10:42:04.049,-1.0
10:42:04.251,-1.0
10:42:04.453,-1.0
10:42:04.661,-1.0
10:42:04.865,-1.0
10:42:05.068,-1.0
10:42:05.271,-1.0
10:42:05.477,-1.0
10:42:05.688,-1.0
10:42:05.891,-1.0
10:42:06.095,-1.0
10:42:06.298,-1.0
10:42:06.501,-1.0
10:42:06.702,-1.0
10:42:06.905,-1.0
10:42:07.109,-1.0
10:42:07.320,-1.0
10:42:07.527,-1.0
10:42:07.734,-1.0
10:42:07.943,-1.0
10:42:08.147,-1.0
10:42:08.349,-1.0
10:42:08.551,-1.0
10:42:08.756,-1.0
10:42:08.967,-1.0
10:42:09.170,-1.0
10:42:09.372,-1.0
10:42:09.575,-1.0
10:42:09.781,-1.0
10:42:09.983,-1.0
10:42:10.187,-1.0
10:42:10.388,-1.0
10:42:10.591,-1.0
10:42:10.792,-1.0
10:42:10.994,-1.0
10:42:11.198,-1.0
10:42:11.401,-1.0
10:42:11.606,-1.0
10:42:11.809,-1.0
10:42:12.011,-1.0
10:42:12.214,-1.0
10:42:12.416,-1.0
10:42:12.619,-1.0
10:42:12.821,-1.0
10:42:13.026,-1.0
10:42:13.231,-1.0
10:42:13.436,-1.0
10:42:13.640,-1.0
10:42:13.846,-1.0
10:42:14.049,-1.0
10:42:14.251,-1.0
10:42:14.453,-1.0
10:42:14.658,-1.0
10:42:14.859,-1.0
10:42:15.062,-1.0
10:42:15.264,-1.0
10:42:15.468,-1.0
10:42:15.670,-1.0
10:42:15.876,-1.0
10:42:16.079,-1.0
10:42:16.281,-1.0
10:42:16.484,-1.0
10:42:16.689,-1.0
10:42:16.891,-1.0
10:42:17.093,-1.0
10:42:17.297,-1.0
10:42:17.501,-1.0
10:42:17.703,-1.0
10:42:17.906,-1.0
10:42:18.109,-1.0
10:42:18.312,-1.0
10:42:18.514,-1.0
10:42:18.716,-1.0
10:42:18.920,-1.0
10:42:19.123,-1.0
10:42:19.327,-1.0
10:42:19.530,-1.0
10:42:19.733,-1.0
10:42:19.935,-1.0
10:42:20.139,-1.0
10:42:20.341,-1.0
10:42:20.544,-1.0
10:42:20.746,-1.0
10:42:20.949,-1.0
10:42:21.153,-1.0
10:42:21.357,-1.0
10:42:21.559,-1.0
10:42:21.763,-1.0
10:42:21.968,-1.0
10:42:22.171,-1.0
10:42:22.373,-1.0
10:42:22.574,-1.0
10:42:22.777,-1.0
10:42:22.983,-1.0
10:42:23.185,-1.0
10:42:23.390,-1.0
10:42:23.593,-1.0
10:42:23.796,-1.0
10:42:23.998,-1.0
10:42:24.200,-1.0
10:42:24.403,-1.0
10:42:24.609,-1.0
10:42:24.814,-1.0
10:42:25.017,-1.0
10:42:25.222,-1.0
10:42:25.429,-1.0
10:42:25.632,-1.0
10:42:25.834,-1.0
10:42:26.041,-1.0
10:42:26.243,-1.0
10:42:26.445,-1.0
10:42:26.656,-1.0
10:42:26.859,-1.0
10:42:27.067,-1.0
10:42:27.272,-1.0
10:42:27.476,-1.0
10:42:27.682,-1.0
10:42:27.884,-1.0
10:42:28.086,-1.0
10:42:28.288,-1.0
10:42:28.492,-1.0
10:42:28.696,-1.0
10:42:28.903,-1.0
10:42:29.107,-1.0
10:42:29.310,-1.0
10:42:29.513,-1.0
10:42:29.715,-1.0
10:42:29.918,-1.0
10:42:30.122,-1.0
10:42:30.324,-1.0
10:42:30.526,-1.0
10:42:30.730,-1.0
10:42:30.941,-1.0
10:42:31.145,-1.0
10:42:31.349,-1.0
10:42:31.553,-1.0
10:42:31.756,-1.0
10:42:31.960,-1.0
10:42:32.162,-1.0
10:42:32.367,-1.0
10:42:34.057,-1.0
10:42:34.261,-1.0
10:42:34.463,-1.0
10:42:34.667,-1.0
10:42:34.870,-1.0
10:42:35.073,-1.0
10:42:35.277,-1.0
10:42:35.481,-1.0
10:42:35.683,-1.0
10:42:35.887,-1.0
10:42:36.089,-1.0
10:42:36.292,-1.0
10:42:36.499,-1.0
10:42:36.701,-1.0
10:42:36.904,-1.0
10:42:37.108,-1.0
10:42:37.311,-1.0
10:42:37.514,-1.0
10:42:37.717,-1.0
10:42:37.921,-1.0
10:42:38.123,-1.0
10:42:38.326,-1.0
10:42:38.528,-1.0
10:42:38.732,-1.0
10:42:38.937,-1.0
10:42:39.140,-1.0
10:42:39.343,-1.0
10:42:39.546,-1.0
10:42:39.751,-1.0
10:42:39.954,-1.0
10:42:40.156,-1.0
10:42:40.362,-1.0
10:42:40.568,-1.0
10:42:40.771,-1.0
10:42:40.976,-1.0
10:42:41.179,-1.0
10:42:41.383,-1.0
10:42:41.586,-1.0
10:42:41.789,-1.0
10:42:41.992,-1.0
10:42:42.196,-1.0
10:42:42.406,-1.0
10:42:42.608,-1.0
10:42:42.810,-1.0
10:42:43.015,-1.0
10:42:43.217,-1.0
10:42:43.419,-1.0
10:42:43.622,-1.0
10:42:43.824,-1.0
10:42:44.027,-1.0
10:42:44.234,-1.0
10:42:44.441,-1.0
10:42:44.646,-1.0
10:42:44.848,-1.0
10:42:45.052,-1.0
10:42:45.255,-1.0
10:42:45.459,-1.0
10:42:45.661,-1.0
10:42:45.863,0.066
10:42:46.065,0.263
10:42:46.267,0.263
10:42:46.472,0.263
10:42:46.677,0.263
10:42:46.880,0.263
10:42:47.082,0.263
10:42:47.287,0.263
10:42:47.489,1.0
10:42:47.694,1.0
10:42:47.896,1.0
10:42:48.099,1.0
10:42:48.303,1.0
10:42:48.507,1.0
10:42:48.711,1.0
10:42:48.916,1.0
10:42:49.119,1.0
10:42:49.322,1.0
10:42:49.524,0.952
10:42:49.726,-1.0
10:42:49.929,-1.0
10:42:50.133,-1.0
10:42:50.337,-1.0
10:42:50.540,-1.0
10:42:50.743,-1.0
10:42:50.948,-1.0
10:42:51.150,-1.0
10:42:51.355,-1.0
10:42:51.557,-1.0
10:42:51.759,-1.0
10:42:51.962,-1.0
10:42:52.179,-1.0
10:42:52.383,-1.0
10:42:52.585,-1.0
10:42:52.790,-1.0
10:42:52.994,-1.0
10:42:53.196,-1.0
10:42:53.402,-1.0
10:42:53.606,-1.0
10:42:53.808,-1.0
