,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
07:23:26.261,200.0,0.25,0.1,1000.0,30.0,1.7,8500.0,1000.0,0.0,0.0,0.0,1450.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:30.278,196801.0,0.25,0.1,1000.0,30.0,1.9,7000.0,1000.0,9.0,0.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:34.301,300000.0,0.25,0.1,1000.0,30.0,4.1,500.0,1000.0,32000.0,3000.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:38.315,118441.0,0.25,0.1,1000.0,30.0,0.7,8000.0,1000.0,32000.0,2370.0,0.0,1050.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:42.340,300000.0,0.25,0.1,1000.0,30.0,0.0,13700.0,1000.0,29822.0,1640.0,0.0,2000.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:46.349,31084.0,0.25,0.1,1000.0,30.0,1.0,18000.0,1000.0,13252.0,2600.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:50.370,232663.0,0.25,0.1,1000.0,30.0,1.9,18000.0,1000.0,0.0,0.0,0.0,900.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:54.403,300000.0,0.25,0.1,1000.0,30.0,2.2,4000.0,1000.0,4382.0,780.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:23:58.420,130674.0,0.25,0.1,1000.0,30.0,4.4,8000.0,1000.0,7213.0,1800.0,0.0,1150.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:02.438,70245.0,0.25,0.1,1000.0,30.0,4.1,6500.0,1000.0,32000.0,2340.0,0.0,1600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:06.465,300000.0,0.25,0.1,1000.0,30.0,2.2,500.0,1000.0,20855.0,1280.0,0.0,400.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:10.486,174551.0,0.25,0.1,1000.0,30.0,0.0,13900.0,1000.0,0.0,860.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:14.491,200.0,0.25,0.1,1000.0,30.0,5.1,10800.0,1000.0,0.0,1820.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:18.500,200.0,0.25,0.1,1000.0,30.0,3.2,15100.0,1000.0,32000.0,2410.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:22.026,282953.0,0.25,0.1,1000.0,30.0,0.5,7700.0,1000.0,32000.0,990.0,0.0,1700.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:26.045,180513.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,5993.0,2830.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:30.068,108513.0,0.25,0.1,1000.0,30.0,0.3,18000.0,1000.0,32000.0,3000.0,0.0,1950.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:34.076,200.0,0.25,0.1,1000.0,30.0,2.4,3800.0,1000.0,5759.0,2900.0,0.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:38.084,200.0,0.25,0.1,1000.0,30.0,0.2,12400.0,1000.0,14534.0,1200.0,0.0,1700.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:42.094,48146.0,0.25,0.1,1000.0,30.0,5.1,12500.0,1000.0,14357.0,1060.0,0.0,1800.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:46.102,200.0,0.25,0.1,1000.0,30.0,2.2,500.0,1000.0,29045.0,190.0,0.0,1000.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:50.109,200.0,0.25,0.1,1000.0,30.0,1.7,13700.0,1000.0,17905.0,660.0,0.0,1400.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:54.130,169144.0,0.25,0.1,1000.0,30.0,1.1,500.0,1000.0,7247.0,590.0,0.0,1800.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:24:58.136,200.0,0.25,0.1,1000.0,30.0,3.0,16000.0,1000.0,13283.0,2120.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:02.163,300000.0,0.25,0.1,1000.0,30.0,4.5,5200.0,1000.0,10273.0,2500.0,0.0,2000.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:06.171,200.0,0.25,0.1,1000.0,30.0,0.0,15600.0,1000.0,0.0,1140.0,0.0,1450.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:10.182,200.0,0.25,0.1,1000.0,30.0,1.0,500.0,1000.0,10440.0,310.0,0.0,1650.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:14.200,157087.0,0.25,0.1,1000.0,30.0,2.1,500.0,1000.0,15263.0,2670.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:18.213,69358.0,0.25,0.1,1000.0,30.0,5.1,7700.0,1000.0,13399.0,490.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:22.236,207473.0,0.25,0.1,1000.0,30.0,2.9,11200.0,1000.0,0.0,2560.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:26.255,136151.0,0.25,0.1,1000.0,30.0,4.8,600.0,1000.0,30347.0,0.0,0.0,1000.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:30.275,187989.0,0.25,0.1,1000.0,30.0,2.9,14000.0,1000.0,7976.0,490.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:34.345,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,8912.0,3000.0,0.0,1000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:38.381,270314.0,0.25,0.1,1000.0,30.0,4.3,3500.0,1000.0,627.0,3000.0,0.0,750.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:42.406,48310.0,0.25,0.1,1000.0,30.0,0.0,5400.0,1000.0,31302.0,3000.0,0.0,700.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:46.446,239822.0,0.25,0.1,1000.0,30.0,4.6,18000.0,1000.0,0.0,2920.0,0.0,1700.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:50.470,94279.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,3995.0,1350.0,0.0,450.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:54.495,161571.0,0.25,0.1,1000.0,30.0,3.7,13700.0,1000.0,32000.0,2520.0,0.0,350.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:25:58.050,300000.0,0.25,0.1,1000.0,30.0,5.0,7800.0,1000.0,3782.0,3000.0,0.0,350.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:02.073,104665.0,0.25,0.1,1000.0,30.0,4.8,17700.0,1000.0,0.0,0.0,0.0,1750.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:06.106,163421.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,24632.0,1970.0,0.0,950.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:10.140,144117.0,0.25,0.1,1000.0,30.0,5.1,7800.0,1000.0,27064.0,3000.0,0.0,1600.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:14.174,152189.0,0.25,0.1,1000.0,30.0,0.8,16200.0,1000.0,0.0,1960.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:18.226,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,32000.0,1450.0,0.0,400.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:22.255,169596.0,0.25,0.1,1000.0,30.0,1.3,6000.0,1000.0,17300.0,1580.0,0.0,1900.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:26.291,274139.0,0.25,0.1,1000.0,30.0,2.1,8400.0,1000.0,11681.0,2040.0,0.0,2000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:30.337,200.0,0.25,0.1,1000.0,30.0,2.0,500.0,1000.0,4191.0,3000.0,0.0,1100.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:34.378,300000.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,5860.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:38.398,200.0,0.25,0.1,1000.0,30.0,0.6,6700.0,1000.0,23597.0,540.0,0.0,850.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:42.443,78037.0,0.25,0.1,1000.0,30.0,0.0,13000.0,1000.0,15802.0,1150.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:46.475,224486.0,0.25,0.1,1000.0,30.0,1.9,18000.0,1000.0,25327.0,3000.0,0.0,900.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:50.506,222986.0,0.25,0.1,1000.0,30.0,3.0,17600.0,1000.0,16132.0,2250.0,0.0,700.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:54.061,132173.0,0.25,0.1,1000.0,30.0,1.7,18000.0,1000.0,0.0,3000.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:26:58.102,300000.0,0.25,0.1,1000.0,30.0,5.1,4700.0,1000.0,0.0,3000.0,0.0,1450.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:02.137,436.0,0.25,0.1,1000.0,30.0,0.4,13800.0,1000.0,28455.0,490.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:06.156,200.0,0.25,0.1,1000.0,30.0,1.9,1200.0,1000.0,4545.0,60.0,0.0,650.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:10.174,200.0,0.25,0.1,1000.0,30.0,3.4,2700.0,1000.0,20376.0,2010.0,0.0,1200.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:14.212,300000.0,0.25,0.1,1000.0,30.0,4.9,15300.0,1000.0,20047.0,3000.0,0.0,1450.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:27:18.245,238103.0,0.25,0.1,1000.0,30.0,2.7,500.0,1000.0,17349.0,0.0,0.0,1700.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
